Placa,DPI,NuevoPropietario,Fecha
SRW-7309,2977453091175,Nazario Vidal Marco,2018-09-22
SRW-7309,1323831834600,Ariel Cobos Macías,2015-05-30
XDO-1701,8067176171345,Genoveva Sancho Alberto,2017-04-15
XDO-1701,6945367236044,Anabel Gonzalez Torre,2024-09-22
TYP-9511,9402312634332,Anastasio Sarmiento-Álvaro,2016-07-19
TYP-9511,4804978494720,Olga Escribano Nieto,2023-10-27
SGA-5145,8504155508919,Vanesa Mendez Lumbreras,2020-05-05
SGA-5145,4723332074998,Leonardo Rosell Lucas,2021-04-05
SGA-5145,1033696407400,Elías Palomino Mir,2024-06-09
JTO-9791,4466466500850,Marisa Moliner-Benet,2020-02-03
JTO-9791,4758019248958,Brígida Lloret Ramírez,2018-07-08
JPE-9023,3895786112015,Severino Baquero Pinto,2024-10-27
JPE-9023,8387568464953,Irma Cabello Velasco,2016-10-24
JPE-9023,1576831229659,Gaspar Pineda,2024-10-15
BQO-0491,9722204591159,Mauricio Álvaro Quirós,2019-02-22
BQO-0491,7328395289236,Zacarías del Nevado,2018-11-16
XHO-6852,8507706520246,Sabina Valbuena Baena,2017-07-31
XHO-6852,5553205875419,América de Campos,2023-08-20
BUH-9695,5902856156507,Vasco Castellanos Sevilla,2016-08-29
BUH-9695,1778977048714,Dulce Casares-Elías,2015-12-31
YRF-1322,4151884061767,Eleuterio Bernad Arregui,2015-05-07
GRZ-4670,9981405279468,Jafet Serrano Echevarría,2018-05-14
GRZ-4670,3128492467156,Evelia Gutiérrez Juliá,2022-09-30
GRZ-4670,3321228288307,Apolinar Esteve Tovar,2019-12-17
ZJK-1751,6999194204777,Remigio Valenciano Gascón,2024-05-25
VEI-6392,3071627547173,Ruben Gonzalo Narváez Baeza,2022-09-01
VEI-6392,3846070053891,Julie Miró Ángel,2024-07-25
VEI-6392,9897344078333,Carmela Pina Milla,2024-06-10
GMP-8603,1998155110170,Adán Donoso Terrón,2024-08-14
GMP-8603,5040966085348,Herminia Calvo Checa,2021-05-10
IZO-6100,6676902356752,Vicenta Rosalva Dueñas Barón,2017-09-24
IZO-6100,1845908372260,Isaura Serna Villalobos,2017-08-04
IZO-6100,4062441725113,Patricia Guiomar Lillo Torre,2023-06-28
TTN-6743,3281374020458,Flavia del Barranco,2022-11-14
JHY-7546,8793128425398,Victor Mesa Roselló,2019-02-24
JHY-7546,5354926154016,Rosa María Amor-Vilanova,2018-09-11
JHY-7546,6481582932710,Severino del Figuerola,2021-11-06
FKC-9992,4896090569996,Morena Figuerola Caballero,2020-06-07
OEO-1853,2139329591531,Alejandro Crespo,2016-02-06
OEO-1853,7283725337695,Edu Cortina Báez,2021-02-15
OEO-1853,2388812855450,José Antonio Buendía Giralt,2022-11-14
WXH-4799,1699861088769,Julián Puig Mendez,2019-06-22
WXH-4799,3514160344893,Rafa Boix Gomis,2015-05-06
WXH-4799,2363966340733,Melania Visitación Franco Riba,2022-10-20
WPT-4872,2233925397365,Leandra Jara Bonet,2015-06-09
WPT-4872,7091065767185,Ruy de Flor,2024-09-23
ZPI-1868,8476820092629,Ruben Infante Villanueva,2018-05-13
CHB-4957,2205108107771,Eufemia Cobos,2018-12-19
CHB-4957,3896452850846,Salomé Amelia Diego Sanabria,2017-12-10
UNG-3740,1532611463241,Rodolfo Diego Bárcena,2016-05-16
UNG-3740,9994662157583,Víctor del Larrañaga,2023-11-13
UNG-3740,1276743674825,Apolonia Trillo-Villanueva,2015-09-10
QEO-1746,4596493384771,Darío Luján Suárez,2022-03-24
QEO-1746,6303648384295,Tomás Porta Ricart,2019-10-16
LCO-5161,4514221502991,Gustavo Oller Torrecilla,2021-10-17
LCO-5161,1836773644078,Jennifer Gordillo Rosell,2023-04-15
QBO-3055,4180634356820,Edmundo Campillo-Galindo,2024-05-23
QBO-3055,6054466351798,Feliciana Trujillo-Pavón,2015-01-11
QBO-3055,5408945012016,Pilar del Clemente,2024-01-27
WZZ-2542,8182128042684,Abraham Cifuentes Bastida,2023-07-20
WZZ-2542,3181706079603,Gala Hoyos,2022-07-15
CPL-9929,1323114802365,Crescencia del Gálvez,2016-06-10
GMF-4424,9903147774922,Santos Isern Almagro,2022-06-22
TMA-7986,2345599853815,Manu Jordá-Albero,2023-04-01
TMA-7986,7345661196476,Dan Garcés Vila,2015-07-05
TMA-7986,1351435275708,Encarnita Noriega-Martínez,2018-02-20
QZS-4240,5031471259170,Demetrio Jose Luis Nebot Rios,2019-08-09
QZS-4240,5121855133367,Javi Alcolea Amor,2022-12-26
UAV-6214,2358572990359,Pío Fuertes Bilbao,2024-09-22
XHH-1148,5568027869033,Isabela Cervantes,2022-04-19
XHH-1148,6196263172248,Álvaro Paco Vilalta Ordóñez,2021-12-15
ARS-8025,3191919734154,Estrella Franch Blanco,2024-05-12
ARS-8025,9688623982050,Simón Solano Segarra,2020-02-25
ARS-8025,5694724470559,Ángel Báez Estévez,2019-07-10
NVZ-0636,3701315407729,Maristela Paniagua Navas,2017-09-14
NVZ-0636,6403727374142,Yéssica Trillo-Sobrino,2019-10-24
NVS-8394,4268480990173,Macario Comas,2019-12-27
AJJ-7769,2708757791526,Nélida del Saavedra,2022-01-16
AJJ-7769,7867795815260,Porfirio Páez Acuña,2023-01-15
NOW-0704,4836292492982,Caridad Ariel Serna Espinosa,2015-11-23
NTB-6132,3855635832081,Antonio Gálvez Vélez,2017-12-26
NTB-6132,5142582016720,Amada Haro Rueda,2021-12-20
CXZ-4922,6631766927912,Celso Nieto Sevillano,2021-11-27
FJK-2703,8656110528049,Jafet Pareja Sáenz,2021-12-15
FJK-2703,2469961179655,Graciela Tamarit,2020-05-21
IYM-8753,3613295672079,Jose Luis Tadeo Salazar Carranza,2016-06-18
IYM-8753,9502290940600,Miriam Ortiz Alcolea,2023-08-12
FSC-9524,6968285663740,Saturnino Iglesia Solana,2015-08-15
PHH-6293,9198783205878,Jenaro Jenaro Amor Alfaro,2019-09-01
PHH-6293,9216333346820,Lorenzo Muro Agullo,2021-05-21
VLS-1564,9653940362515,Porfirio Leiva Tejero,2017-04-11
VLS-1564,9372854209343,María Teresa Barco Iglesia,2015-11-26
OKO-1629,7742429151642,Macarena Hoyos Palomo,2021-06-14
OKO-1629,8125199926468,Ramón Calderon Pedrosa,2016-09-11
OKO-1629,9270349059161,Jacobo Taboada Bayón,2016-11-28
IAR-5619,1316692081835,Amor Marcos Jara,2016-08-18
IAR-5619,2425544064147,Ximena Sastre Amigó,2023-08-31
UKG-2022,1466571989886,Martirio Cabo Palacios,2020-04-22
FET-7754,6309468936891,Guadalupe de Meléndez,2016-10-21
FET-7754,2048537959943,Marcos Sanz Asenjo,2017-03-25
SYX-5075,9149279394493,Marcela Talavera Escobar,2016-02-10
MWY-8718,1743121446815,Florencio del Piñeiro,2019-03-05
MWY-8718,5714296361578,Yaiza Beltrán,2020-01-09
MWY-8718,7473716837551,Aura Azahara Gomis Rius,2022-12-24
YNK-4789,5327189980259,Leandro Ros Madrid,2021-01-18
YNK-4789,3833046925434,Natividad de Daza,2021-04-27
ZHV-0328,3359759015793,Gerónimo Roda Contreras,2019-12-22
ZHV-0328,4646142377507,Manola Pera Cárdenas,2018-11-26
ZHV-0328,8231853090754,Rosaura Girón Pardo,2024-05-10
OCZ-5238,3049880067329,Jordana Carmelita Galindo Pons,2015-08-30
OCZ-5238,1237645628224,Montserrat Palau,2019-06-06
BVH-7778,5860253273378,Hilda Leyre Poza Esparza,2017-11-17
GYW-0423,4328378234588,Matías Guzmán Dalmau,2020-09-07
GYW-0423,8355398703740,Sebastián Solís,2020-09-24
GYW-0423,8525383190836,Plinio Gaya Ojeda,2015-10-30
NOR-0579,7450685647478,Etelvina Guerra-Ferrando,2016-02-02
NOR-0579,9014896212162,Natalia Quesada Echeverría,2022-04-13
KZR-8556,8142920448497,Álvaro Berenguer Agullo,2022-08-29
KZR-8556,1254317378323,Bárbara Dafne Castillo Puente,2016-08-20
MXU-1918,1428108773349,Patricia Pelayo-Serrano,2015-04-12
MXU-1918,2991336295809,Brunilda Perez Mármol,2019-10-30
AWT-6990,8221872626331,Arcelia Sosa Buendía,2021-12-21
AWT-6990,2059272642931,Melchor Barranco Acuña,2022-02-14
NAI-8057,1680188672616,Gala Olmo-Bayona,2019-10-30
NAI-8057,5968182288903,Cebrián Leocadio Requena Sales,2018-12-15
NAI-8057,1942604268728,Manuel Jurado Diéguez,2015-02-27
UAX-9340,4369248167423,Abel Grande,2018-01-03
UAX-9340,6629812229742,Diego del Milla,2019-02-16
UAX-9340,3600539111805,Iván Vallejo-Olivé,2023-02-14
FAK-5602,2009581955625,Florentino Manrique Miranda,2019-12-31
MBZ-3203,9725370297540,Melisa Pedraza Gonzalez,2019-12-12
GKO-4818,1889891583112,Morena Quevedo Moll,2023-02-20
GKO-4818,8054838857839,Lourdes Prado Luque,2021-04-24
YKB-4958,8010731103539,Lupita Giralt Cerdá,2016-09-06
YKB-4958,9332067486571,Loreto Cuesta-Rosales,2017-05-26
CSO-0579,4603999460659,Mónica Pol Cantón,2023-04-04
CSO-0579,4832317113808,Encarna Palomo Arana,2023-12-29
CSO-0579,8837574445131,Morena Herrero Parra,2021-10-27
GWB-3491,4364361439497,Bernardino Cristian Viana Narváez,2023-02-05
GWB-3491,2464518601484,Mariana Grande Pallarès,2018-04-02
GWB-3491,9571279393224,Estrella Almazán-Morillo,2017-03-05
ZVC-8457,7541471664624,Olimpia Gámez Laguna,2023-03-20
ZVC-8457,7257341710530,Anita Ugarte,2015-12-17
ZVC-8457,3185982286398,Abel Costa,2019-06-10
XCW-8456,6583303005198,Nico Severiano Doménech Jaume,2016-07-17
LIN-0638,4884829757157,Severino Alberdi,2015-04-10
LIN-0638,4986453389877,Jacinto Osuna Carrillo,2017-07-14
BBA-6279,5864864281928,Tristán Rius Malo,2022-02-24
SXD-9861,8261909296714,Imelda Conesa Palacios,2022-09-16
SXD-9861,6455718989522,Roldán Evaristo Alemany Rubio,2018-04-14
ZTV-1772,3275789427857,Natalia Naranjo-Jordán,2016-11-22
ZTV-1772,1246948982008,Feliciana de Salazar,2015-02-06
MFA-3317,2369794836842,Remedios Ropero Marqués,2024-11-21
MFA-3317,9480457318697,Lorena Baró Crespi,2018-06-14
MFA-3317,7995340222058,Conrado de Fiol,2019-05-05
BMR-5105,3850604891847,Candelaria Neira Figuerola,2021-10-11
BMR-5105,8366921296571,Carmina Armida Iglesia Moraleda,2023-09-27
BMR-5105,8689935458908,Luís Olmo-Mir,2018-10-19
GXC-2353,6977806539334,Brígida Quintanilla Hoyos,2018-10-04
GXC-2353,6971495836438,Manolo Vélez Gabaldón,2020-04-05
GXC-2353,6298316268093,Eva María Ripoll Fuertes,2016-05-10
BAJ-4750,6438141417971,Primitiva del Roldán,2023-10-15
BAJ-4750,1319494340827,Elvira Gelabert Ibañez,2024-02-29
BAJ-4750,2787825232558,Martín Martínez Lloret,2018-01-31
USP-4975,2733949740231,Edu Llamas Arana,2015-03-06
PSS-6941,4101297363426,Marianela González Tejada,2022-12-29
PSS-6941,9316943326706,Glauco Joaquín Rosa Camps,2016-11-20
PSS-6941,4899930938746,Maristela del Valenciano,2015-12-25
RAL-2631,7780432391587,Cornelio de Caballero,2022-03-12
RAL-2631,6962016405919,Nereida Perez-Vara,2016-05-21
MYY-3474,8466992156684,Pepita Nicolás Clavero,2015-09-21
MYY-3474,5004683984908,Agustín Viana Santana,2022-09-12
MYY-3474,9639637565022,Irma Barón Lledó,2019-02-25
PSP-4346,2241537238935,Violeta Gelabert Bertrán,2022-05-19
PSP-4346,9214070998911,Juan Antonio Castell Ayuso,2021-12-26
AGU-5561,4182977721947,Galo Español Rivero,2021-04-04
AGU-5561,1134337908365,Estrella Guijarro Peñalver,2021-10-05
AGU-5561,9170128369316,Celestina Calzada Galan,2018-04-09
XGP-1334,6650546627422,Vidal Agustín Español Téllez,2022-12-07
XGP-1334,2085776376664,Martin Vazquez Nogueira,2018-04-02
JKG-2044,3377682647938,Fidela Ariza Toledo,2022-11-16
JKG-2044,5720713297515,Gonzalo Gómez-Almagro,2023-01-21
JKG-2044,8662689734671,Juan Carlos Mariño Vidal,2020-05-24
IGY-0479,7426376243817,Yago Caballero Amigó,2018-08-03
BAM-4399,9099360887142,Erasmo Cadenas Mesa,2020-07-09
CWE-4825,4128535091598,Gaspar Soria Amo,2019-10-02
SRW-4896,7235206234848,Mohamed Ripoll Yáñez,2021-01-14
HYB-2635,5762401727025,Cándida Azorin Torres,2022-08-22
ABX-7288,4757919588662,Yaiza Seguí Alarcón,2021-04-13
ABX-7288,6742326593649,Chuy Hoyos Benítez,2024-06-03
LKL-0522,3868155177494,Cleto del Alberdi,2020-02-07
LKL-0522,5798614134210,Ana Belén Hoz Galán,2021-06-15
PLC-2560,4679083993824,Jeremías de Rueda,2024-06-22
PLC-2560,2659444902979,Samu de Saldaña,2024-01-17
PLC-2560,6061692378776,Esther Cervera Manuel,2018-07-08
JLL-0513,5389247432501,Yésica Bou Pedrero,2018-06-27
JLL-0513,9389616458239,Eva María Íngrid Cadenas Gelabert,2023-05-30
JLL-0513,3234599278934,Ainoa Santamaría Fuster,2016-12-06
XVA-3763,9740805788258,Cecilio Lasa Arana,2016-02-02
XVA-3763,9221198072900,Purificación Bernat Amorós,2020-08-06
XVA-3763,7627118488143,Lucila Arellano Serra,2024-03-22
KOO-4453,4674499099278,Heraclio Puga Huguet,2018-02-11
YYO-8351,4355602748438,Porfirio Alfaro Echeverría,2020-08-22
BHJ-1464,8660245944857,Emma Hoz-Martínez,2021-04-17
BHJ-1464,8834678199490,Julián Lobo Echeverría,2017-04-07
SDL-2794,1121523437204,Ani Carretero Montoya,2021-05-02
VJD-8188,7850994488977,Carolina Palacio Angulo,2017-02-28
VJD-8188,7262893861800,Sebastian Gastón Goicoechea Tomás,2018-05-30
VJD-8188,9893457304192,Marisa Valls Moraleda,2021-09-30
RAT-4616,5654728107633,Concepción Maestre Romeu,2017-11-27
RAT-4616,4629370875335,Edmundo Casals Gimeno,2017-09-09
RAT-4616,9605190564225,Alejo Valle-Pascual,2023-12-06
LCM-3783,3239861380777,Renata Aitana Quintanilla Valenciano,2023-01-24
LCM-3783,3305093595494,Jerónimo Mendez Suarez,2015-12-08
LCM-3783,7771635315265,Fito Muro Garriga,2022-08-05
PFR-0079,2770005477918,Victor Manuel Iglesia Canals,2021-12-08
PFR-0079,7460967655806,Dan Ripoll-Infante,2016-07-07
PFR-0079,2171997863056,Ofelia Mateo Merino,2024-07-10
IJN-8717,5860240503450,Lilia Otero Heras,2019-12-11
IJN-8717,7957602756203,Maura Jordá Flores,2021-06-29
TQA-0569,3661925393010,Agapito Arranz Iglesia,2021-07-30
THX-8867,1487769178298,Rosario Mayo Juan,2020-06-01
THX-8867,4565153304604,Martirio Sacristán Borrás,2018-08-16
THX-8867,2421331120177,Juan Carlos Peña Merino,2017-05-24
YEN-6088,4160290835503,Albina Casanova Batalla,2024-08-28
YEN-6088,9450465433018,Felix Arsenio Álvaro Diaz,2015-10-24
YEN-6088,3043431560636,Apolinar Salazar-Montero,2020-03-10
MNG-0307,1049113300907,Juan Manuel Saavedra-Sanabria,2021-05-27
ZVR-6628,2182195206434,Heriberto Farré Tomas,2018-11-21
ZVR-6628,1289487987823,Pío Portero,2024-09-17
ALE-2257,2545942518894,Belen de Bayo,2018-11-09
ALE-2257,5710537349616,Jaime Montes Miró,2021-05-31
ALE-2257,3380793018913,Victor Manuel Pagès Pastor,2023-01-07
NOL-3175,3440800538831,Salud Berrocal Tello,2024-10-22
ZZU-9601,4220003887915,Duilio Arnaiz Sierra,2023-07-29
ZZU-9601,1940885933784,Amador Velasco Ferrando,2015-04-18
ZZU-9601,3785513361150,María Del Carmen Baños Busquets,2015-08-19
JLM-2135,2279378798748,Custodia Casals-Blazquez,2021-08-02
JLM-2135,3222405963597,Maite Morell Manzanares,2021-12-10
JOJ-6562,4157574130470,Cristian Salas Ramón,2018-01-13
UDO-1790,1031617516613,Moisés Blanes Lopez,2017-08-12
UDO-1790,4801188165357,Renata Lucía Pedrero Núñez,2020-07-08
AAA-9212,2721244926559,Teresita Pellicer,2022-11-04
AAA-9212,6789294403531,Jose Francisco Codina,2021-06-04
AAA-9212,2755725574120,María Del Carmen de Castañeda,2021-03-17
HIM-2088,8528887676486,Lupe Alcolea Salas,2019-08-01
HIM-2088,7124054269884,Edmundo del Rico,2023-10-29
CSZ-9733,2266233679197,Marco Valero Mate,2018-05-28
CSZ-9733,1986705836374,Lisandro Salmerón,2015-01-22
HGD-5894,8585630482948,Artemio Segismundo Acero Bello,2019-06-12
HGD-5894,6898032967245,Clemente Bermejo Conesa,2020-01-11
COX-9382,1812059269375,Jose Miguel Antón,2022-07-20
COX-9382,3623635924152,Aránzazu Torrecilla,2020-06-16
YWT-6162,8719419051178,Eusebio Jimenez-Casares,2019-09-09
YWT-6162,9808909993414,Loreto Galindo Bayón,2017-07-10
YWT-6162,2855833146791,María Ángeles Moll Solana,2021-04-03
XBC-6692,4854270890292,Nadia Boix-Cantero,2017-04-09
XBC-6692,6576190267768,Candelario Nevado Jurado,2022-01-04
XBC-6692,1749421988773,Cristina Mendez Navarrete,2016-10-16
DNM-4817,1993463437511,Paulina Alvarez-Burgos,2020-07-05
DNM-4817,1518944508462,Gregorio Monreal Cabezas,2024-07-14
DNM-4817,3095432037554,Encarnación Castrillo Pizarro,2018-09-27
FGZ-8510,4233019760719,Toño de Lucena,2017-08-13
FGZ-8510,8107080190959,Nereida Chamorro Bosch,2015-09-25
FGZ-8510,3922326607436,Ricardo Pazos Delgado,2018-01-22
UEH-1193,8337660221617,Valerio Zaragoza Jordán,2017-10-19
UEH-1193,9357576509218,Marina Suárez Morata,2015-07-01
TIX-5272,6785022830077,Eligio Amancio Fuster Piquer,2016-05-20
TIX-5272,2085369215243,Carmelita Campillo Galan,2018-10-02
TIX-5272,8602720358347,Roberto Estrada Campo,2015-04-21
OLU-7516,5156850522605,Marcia Chaves-Pino,2018-11-01
OLU-7516,5272414673174,Ana Sofía Barros-Báez,2016-12-16
OLU-7516,6202443287579,Leopoldo Pellicer-Puente,2019-05-18
LYE-8717,8431442997307,Adriana Estévez-Amor,2018-06-22
EAE-4278,4608008998013,Juan Pablo Torralba Zapata,2022-01-20
GNW-9383,5841139799823,Godofredo Gabaldón-Mata,2018-03-16
RHG-1230,5866842777058,Feliciana Mendez,2024-10-26
RHG-1230,1734737141379,Ruy Segovia-Ortiz,2018-09-02
RHG-1230,2015878593186,Maximiano Llamas Soria,2021-09-13
VQQ-5524,7958794184220,Rosenda Blanco Diego,2015-10-11
LMG-2370,6888696480980,Gregorio Boix-Gallardo,2019-09-29
LMG-2370,5394151650270,Olga Gómez Bonet,2023-03-30
NEB-6270,6614097982241,Magdalena Barriga Manzanares,2016-05-09
NEB-6270,5749433310567,Ximena Quiroga Mancebo,2020-08-30
NEB-6270,7577680952630,Máxima Sofía Díaz Galiano,2021-12-01
SNS-4432,7625947251343,Noemí Paredes,2024-05-31
HBH-9410,3926479763070,Lidia del Vélez,2023-12-25
HBH-9410,1248141304979,Remigio Ildefonso Perales Jerez,2017-04-27
JIH-9972,6086543757575,Lorena Frías,2022-04-17
DPE-3021,7676394258985,Roberta Tenorio Villena,2016-04-21
DPE-3021,6829404039216,Amarilis Barón-Alfonso,2022-04-05
YDS-1730,7395714812215,Rafa Agustín-Ramis,2023-08-20
DFO-0904,7486234360107,Carina Mariño Boix,2015-02-25
DFO-0904,3582908700940,Gisela Solana Iniesta,2022-08-12
MYR-7276,2801491763253,Julia Cañellas Lloret,2024-08-07
MYR-7276,8060239481852,Maxi Valderrama Marín,2018-01-09
MYR-7276,9115028663339,Adelina Guzman Arana,2016-09-02
BUC-5625,8920204027298,Miguel Ángel Cifuentes Romeu,2022-05-01
BUC-5625,2773985417400,Luis Miguel Cabello Perales,2024-11-15
BUC-5625,7762024862267,Néstor Anguita Cabrero,2015-09-15
EPH-1395,6299456270329,Ismael Palma Barrio,2015-11-07
EPH-1395,5155695820430,Aránzazu Sara Guzman Guerrero,2016-01-09
EON-7270,1569907867822,María Fernanda Elvira Alcalde Mariscal,2018-07-30
IIM-1564,7250024107336,Martina Arenas Peña,2024-11-12
IIM-1564,9419705116167,Victor Agudo-Pujadas,2022-05-15
LYO-3842,1563425018884,Bernabé Tur-Ibarra,2019-10-28
YKQ-0228,8246842753056,Gaspar Soriano Mate,2023-01-06
YKQ-0228,6405445291956,Ester Morales Bolaños,2016-09-28
YKQ-0228,5076498652658,Emiliana Donaire Lledó,2020-08-07
VFN-8398,5267289396216,Camila Herranz Bartolomé,2015-07-11
VFN-8398,5203680519604,Visitación Juan Rodríguez,2015-10-24
VFN-8398,5381815329445,Cipriano Coloma Seco,2022-08-03
SIJ-5526,7198505036548,Valero Abad Zabala,2022-04-03
SIJ-5526,9000146230537,Fanny Fabregat Barragán,2021-12-05
SIJ-5526,3188934341582,Lino de Botella,2017-04-15
BLX-4949,3782149779322,Celestina Vázquez Pino,2024-12-23
BLX-4949,5982364347389,Rosenda Gelabert Girón,2016-01-13
DLU-1982,5040604503586,Flora Falcó Julián,2015-06-17
DLU-1982,7491519098836,Telmo Hugo Palacio Bravo,2022-10-27
DLU-1982,8817835916378,Amor Álvarez Crespo,2021-01-18
DSQ-4937,2578177992788,Gabino Montesinos-Peña,2015-10-11
BOD-8147,6275995143700,Casemiro Roig Carbó,2023-10-18
BOD-8147,7532881997100,Zaira Donoso Hervia,2019-01-23
BOD-8147,9120687198236,Gala Armas Rodríguez,2020-12-19
VKL-2678,7813083234549,Rómulo Rius Ros,2019-07-10
VKL-2678,8757472779184,Marcelo Borja-Amor,2020-12-23
JJF-7624,9921392380502,Petrona Rodriguez Canals,2024-10-27
JJF-7624,8394998493261,Mamen Villena Salcedo,2019-01-16
JJF-7624,7135984232052,Eliana Lerma Terrón,2024-08-18
XUL-6550,1447466842127,Belen Vilanova Lobo,2023-07-13
XUL-6550,1252443894806,Guadalupe Anguita Camino,2024-05-17
MLR-2487,5598479962628,Erasmo Borrás Redondo,2015-05-06
MLR-2487,8781829280276,Cipriano Celso Adadia Esteban,2015-02-17
MLR-2487,9374610305558,Francisco Javier Roma Cabezas,2015-05-08
XPR-5130,4190497050023,Amaro del Palacio,2020-11-17
KZB-1555,5764796684839,Carmen del Morán,2015-02-05
KZB-1555,6290455137352,Hernando Comas Huerta,2019-11-25
GNC-0375,3339291467246,Cristian Hoz-Murillo,2021-09-05
GNC-0375,9352483964440,Marcela Mora Salas,2023-06-11
GNC-0375,8851525990176,Aureliano Quesada Bastida,2020-12-28
HZP-8323,6946094312016,Custodio Camino,2024-05-24
IIS-3222,3590859403112,Isabela Tormo Riera,2016-11-10
IIS-3222,4310918872227,Jordana Múñiz Ferrera,2016-06-22
PAF-3585,8706214634079,Samuel Benitez Abellán,2017-04-04
PAF-3585,6872972437985,Sancho Natalio Sáenz Bautista,2024-02-17
PAF-3585,2501901358600,María Belén Mayo Escalona,2016-01-12
EDK-8778,2576074889178,Evangelina Pedraza,2017-10-13
EDK-8778,8471466924498,Lope Bas Cordero,2018-05-21
EDK-8778,6373516312920,Cristóbal Villalonga Mendoza,2016-05-27
PZF-4105,2133820822907,Fabián Solano Pedro,2017-07-26
PZF-4105,8259565505626,Tere de Giralt,2024-08-18
PZF-4105,6529080936548,Luciano Andrade Bermúdez,2024-10-15
LDA-6170,1540457267694,Chita Alemán Daza,2024-09-15
LDA-6170,4267839648778,Bernabé Barrera,2024-11-01
AKU-2628,9487545971989,Álvaro Silva Carreras,2019-09-12
AKU-2628,4745201604484,Lázaro Canals Ballesteros,2017-05-03
XAS-1664,5092750311570,Juliana Arias Arce,2019-03-30
XAS-1664,5264826337673,Leandra Elías Cuenca,2022-09-19
XAS-1664,1047922798422,Jose Ignacio Fonseca Tovar,2017-10-01
QOG-0098,5867994565682,Casandra Susana Figueroa Corral,2021-01-14
RBO-7961,4321809016165,Enrique Saura Priego,2016-03-30
RBO-7961,8793490256630,Eustaquio Giménez Valencia,2019-06-18
TCM-6981,1159993414237,Perla Cueto Lamas,2018-09-11
TCM-6981,9385228380889,Tomasa Soler Sala,2016-09-14
TCM-6981,2112492797287,Lázaro de Lorenzo,2022-09-22
WOD-4291,7358853786659,Adán Bou Alvarez,2015-02-28
WOD-4291,9724133154920,Ascensión Antón,2017-10-09
DII-7073,4676926302323,Macario Villaverde,2021-01-04
UVK-1630,8756915107519,Severino Herranz Colomer,2018-01-24
VZI-5310,2420274848041,Margarita Calvo-Escudero,2018-07-09
VZI-5310,5601196448257,Rafael Sastre Barbero,2019-11-10
WNA-9020,6393690845832,Silvia Hernández Gras,2020-05-26
WNA-9020,3535346251866,Nicolás Gonzalez,2023-04-18
WNA-9020,8880208876105,Primitivo Palomo Rosales,2022-07-15
DBO-0316,4724305468777,Antonio Daza Losa,2017-11-06
WDA-5472,7485279648891,Esther Bayo,2020-10-03
WDA-5472,6696679353170,Julia Tejedor-Casal,2021-09-30
RPQ-5919,8194728005981,Camilo Goñi Carretero,2019-03-25
RPQ-5919,5403378917398,Manu Barbero,2016-12-25
RPQ-5919,8808774022225,Prudencio Juan Luis Lago Millán,2019-05-16
MOP-0124,4852502845318,Bruno Caparrós-Alcalde,2017-06-27
MOP-0124,7387077366355,Encarnacion Perea,2018-09-25
MOP-0124,5000291472047,Alicia Nogués-Benito,2024-05-27
TQB-3801,4422446165725,José María del Benavent,2015-12-27
TQB-3801,5835550941575,Ágata Melero-Blanes,2017-08-21
TQB-3801,9603038652192,Clotilde Ribas Bas,2018-01-17
UXI-6046,2631132175002,Ismael Pascual Santos,2019-05-07
UXI-6046,7073911641764,Ciríaco Almeida Benavides,2021-03-08
DYM-8281,5528994697335,Leonardo Olivares Lillo,2016-11-21
SNF-6322,5133964536256,Perla Quintanilla,2022-03-16
DWP-6789,3428470870687,Encarnación Peláez Sanmiguel,2017-09-11
DWP-6789,6541839337690,Nazaret Llorens Pallarès,2016-04-13
QVD-9692,7173248533318,Bruno Talavera Andreu,2022-11-13
YGE-1578,1733264963543,Carmelo Mariño Pascual,2022-04-22
YGE-1578,9930173757368,Íngrid Acuña-Comas,2018-05-26
YGE-1578,4244102752111,Carmelo Sanchez-Vilanova,2022-03-26
ZJA-0343,5641398403464,Godofredo de Expósito,2021-04-05
ZJA-0343,4499699604551,Lina Palomino Pinedo,2023-10-22
GCM-3172,9270516951335,Maricruz Arellano Osuna,2018-05-27
GCM-3172,6715487430447,Azahara Bermúdez Landa,2024-01-26
GCM-3172,4229602258739,Jose Carlos Medina,2023-04-10
JYZ-7647,2819785715274,Edelmira Arranz Bru,2022-09-14
JYZ-7647,5614284525881,Alex Macias Belmonte,2018-11-25
JVF-5966,2486557589915,Lourdes Marcos Bárcena,2015-09-17
JVF-5966,6555911370603,Tecla Arnau Bonet,2019-07-08
FIY-9309,5537053110082,Itziar Elorza Pineda,2023-10-21
FIY-9309,8794008363994,Luis Torrent Lumbreras,2020-01-29
FIY-9309,2040365804985,Jimena Rubio,2017-04-17
QCG-1541,1895436682248,Jose Antonio Benigno Carvajal Mena,2016-09-29
SML-5493,8483493498726,Esperanza Palma Porras,2018-06-02
SML-5493,4825765278332,Lina Arnaiz Osorio,2022-12-04
RBQ-6371,9054394379884,Teo Saldaña Baró,2021-08-20
YMW-9628,2236561839586,Hector Pérez Bayón,2015-10-07
YMW-9628,3386831601054,Elisa Grande Girona,2015-06-24
OCO-4495,2978606447215,Jose Angel Mena Rozas,2019-11-16
OCO-4495,8294383142134,Manuela Vallejo Gallart,2015-04-10
OCO-4495,7031570814369,Jesusa Gras Echevarría,2017-11-29
ZLY-9361,6744874612514,Emilia Sabina Lago Terrón,2023-07-30
ZLY-9361,8707112862678,Corona Quiroga Recio,2020-02-29
