Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
URK-7866,4924383005046,Felicia Agustín-Gómez,Kia,Sportage,2020,5,0
QTC-3904,6895507760880,Bernardita Prieto Quintero,Mazda,BT-50,2015,3,3
VZV-0031,4946459912537,Pepita Duque Talavera,Honda,CR-V,1998,3,1
RCO-3999,9295807415086,Olalla Calixta Luque Barreda,Toyota,Corolla,2018,0,1
HFK-5858,2560418138352,Anastasia de Gimeno,Hyundai,Accent,2016,1,0
FTY-4112,2763318583777,Abilio Riquelme Alarcón,Hyundai,Tucson,1995,4,3
GFW-9920,3830910590652,Fabricio Baró-Tena,Toyota,Yaris,1998,1,1
FKO-7483,5287714395971,Teresa Marquez-Bonet,Kia,Rio,1996,1,3
HOI-3317,1019007285448,Celestino Prado,Toyota,Corolla,2012,2,2
DKK-3890,9709336138196,Pascual Recio Macias,Kia,Sorento,2019,4,1
HUG-5748,4511361143214,Edelmiro Cózar-Flor,Mazda,6,2024,2,0
GTH-6147,4081985133446,Bautista Niño Sanmiguel,Mazda,6,2000,0,1
FIK-7570,6888319057262,José María Calvet-Garriga,Kia,Sportage,2013,1,2
VWS-2674,6741304896425,Marcela Castells Asensio,Mazda,CX-5,1995,3,3
NPN-5619,1128639798063,Gustavo Cabrera Mendoza,Kia,Picanto,2015,0,0
DVU-7928,1245891598306,Mohamed Jose Manuel Grau Real,Hyundai,Santa Fe,2001,4,2
JHB-4061,9425690202458,Charo Peralta Sanz,Honda,Fit,2023,2,3
OJL-9559,5668856132607,Cirino Jurado Gabaldón,Toyota,Corolla,2023,4,0
RZD-1789,1410212116058,Néstor del Chamorro,Honda,Civic,2005,2,1
NBP-5082,6054675125499,Joaquín González,Mazda,3,2024,2,3
STY-4082,4240571556213,Marcelo Casanova Rovira,Hyundai,Santa Fe,2016,2,2
JDQ-1106,7313859474532,Sergio de Hervia,Hyundai,Tucson,2009,5,0
WIG-2737,2557885451412,Alba Ámbar Tapia Daza,Mazda,6,2023,0,2
GNN-1102,9124801655413,Marisela Gámez Luján,Mazda,BT-50,2012,4,0
KWO-1880,2073276366447,Noé de Mur,Hyundai,Tucson,1997,0,0
MMH-9098,6367844986586,Edmundo Rosell Vélez,Kia,Sportage,2019,1,1
GHZ-2271,6668350980703,Florentino Torre Carrión,Toyota,Hilux,2022,3,0
IFV-4060,2947704353830,Maite Ocaña Martínez,Toyota,Yaris,1997,0,2
AHZ-6655,7388814808888,Pepito Prat Marco,Honda,Civic,2006,4,3
GVU-7754,2105171792670,Chelo Nadal Leiva,Mazda,3,2006,0,3
HMI-0555,2311000019891,Hortensia Clemente Barrio,Mazda,6,2002,1,1
PUV-3839,2789817515038,Fausto Pinto Armengol,Honda,Accord,2013,3,0
WJF-6252,9864135343316,Alcides Barco-Sáez,Mazda,BT-50,2007,3,0
NQK-7061,9349391751176,Alejo Vall Valle,Honda,Accord,2010,5,2
OQW-1574,9487585589669,Osvaldo Fortuny-Guardiola,Hyundai,Elantra,2007,2,3
DOH-9746,1756217217490,Segismundo Caro Barrio,Kia,Sportage,2020,2,3
DUT-8809,9668535155488,Danilo Marin Monreal,Toyota,Yaris,2011,3,1
LSF-5278,7444995203166,Ismael Grau Comas,Kia,Sportage,2020,5,1
TZQ-5810,5428453979299,Soraya Cámara Sáez,Toyota,RAV4,2010,2,1
TZO-2641,2698155698308,Yolanda Barceló-Escudero,Kia,Picanto,2024,5,0
MRI-0744,7505009151191,Adrián Gallardo Manjón,Mazda,6,2013,1,2
CVW-9734,4807493932129,Gilberto del Ledesma,Honda,Accord,2023,2,2
ZXT-6535,1373797989783,Amelia Haro Rosales,Toyota,Corolla,2022,1,2
DAG-0338,1925558413450,Lope Domingo Morales Mir,Toyota,RAV4,1996,0,3
VEN-4237,6809974612308,Wilfredo Flavio Busquets Piña,Kia,Picanto,2006,3,0
ODR-4613,8382755578107,Jerónimo de Uribe,Hyundai,Accent,2016,4,2
TSJ-1628,7267124973610,Crescencia Mate Salgado,Toyota,Corolla,2008,3,1
DYI-7550,4556595022428,Amador Cándido Lledó Beltrán,Mazda,BT-50,2003,0,2
YEY-8951,5294136814499,Reina Salamanca Vigil,Mazda,CX-5,2003,1,1
DTE-8878,6911661970274,Marisa Gallardo Sáez,Mazda,6,2007,5,1
ZWW-7816,2192748837211,Ángela Mariño Mayol,Honda,Accord,2004,0,3
RWI-3143,2755362864718,Melchor Tamarit Recio,Honda,Accord,1996,2,2
ANK-6820,9036094471645,Hortensia Reina Nadal Peinado,Honda,CR-V,2019,5,0
DIU-5287,6374616650932,Gaspar Sosa Pomares,Hyundai,Elantra,2009,3,0
TWL-5496,9011117155399,Miguela Emelina Francisco Pont,Hyundai,Tucson,2013,5,0
ZNE-2481,1282192249900,Jacinta Clotilde Bermudez Merino,Kia,Sorento,2001,3,0
XCA-5790,9431296572860,Asunción Duque Parra,Hyundai,Tucson,1996,4,2
XGP-4083,9050697301036,Loreto Donoso Morera,Kia,Sorento,2014,1,3
LWR-8653,5588910908706,Aránzazu Cruz Cobo,Kia,Picanto,1999,2,2
JKR-1746,6241800759498,Felisa Tamayo Escolano,Hyundai,Accent,2009,5,2
BPV-0636,9424275899009,Martina Osuna Barrio,Honda,CR-V,2018,2,1
RTL-6170,9967016673286,Chucho Cortés Pujadas,Mazda,3,2012,1,0
OKJ-6848,3327079634006,Carlota Baró Reina,Honda,CR-V,2020,0,2
SKK-4961,5161815300866,Seve Carreño Guerrero,Mazda,CX-5,2000,5,1
PUU-5963,8355978693460,Encarnita Royo,Kia,Rio,2006,1,1
YZV-1345,7666351634344,Julián Eric Sacristán Moreno,Hyundai,Accent,2014,1,1
EAS-6777,4297411310274,Tomasa Blanca Rosado,Kia,Sportage,2020,2,0
ANT-0579,3753591868265,Pío Rincón Abascal,Hyundai,Accent,2023,4,0
CME-7160,4012394982925,Xiomara Tena Arjona,Honda,CR-V,2015,3,1
EKQ-3846,2689927695018,Soraya Ríos-Calderon,Mazda,BT-50,2022,0,2
CPP-8457,2616450595394,Irma Quesada Solera,Mazda,CX-5,2013,3,3
AWI-2016,1825310930355,María Manuela Gaya Reguera,Honda,CR-V,2016,1,0
PTB-5200,6941602206449,Hernando del Prat,Toyota,Yaris,2005,2,2
NOE-7809,2922765305653,Marc Peiró-Codina,Mazda,CX-5,2006,3,1
WMJ-2401,9781285344652,Perla Prado Ródenas,Toyota,Hilux,1997,3,0
OVR-1272,7304710971546,Ximena Esteve Fernández,Kia,Sportage,2004,3,2
BNB-0281,2683865484650,Benito Gomis Barragán,Mazda,CX-5,1995,4,2
FTK-7534,6683892678605,Ruperto Campoy Castejón,Hyundai,Elantra,1999,0,3
IXM-0851,7195931357041,Gilberto Gras,Mazda,CX-5,2005,0,1
IPT-7626,9873089949264,Tatiana Reyes Millán,Toyota,RAV4,1999,2,0
MRL-4035,6384268729648,Emilio Casal,Honda,Fit,2003,1,1
RSQ-4897,1134824361274,Toni Rosa-Barros,Hyundai,Tucson,2020,1,3
CQZ-6357,2567155943642,Adrián del Frutos,Honda,CR-V,2004,1,3
HRN-9805,4720852168779,Marcelo del Ros,Toyota,RAV4,2012,3,1
PWF-4883,3790777967776,Xiomara del Diez,Mazda,BT-50,2019,4,3
FYO-0358,4688149818179,Miguela Eli Páez Hidalgo,Toyota,RAV4,2018,3,0
ICL-8465,7857914008439,Ofelia Cal Gimenez,Toyota,Yaris,2018,1,3
MAA-3960,4471039031598,Aura Morera Barranco,Mazda,CX-5,2015,5,3
DXK-2028,4173847369357,Armando Mateo-Fajardo,Mazda,CX-5,2006,1,0
KXI-9190,1613243123677,Cecilio Benet Ortuño,Mazda,CX-5,2023,3,3
ATK-9793,2778257384283,Ildefonso del Puente,Hyundai,Santa Fe,2007,5,0
QGG-6855,8371326199994,Jacinta Mesa Merino,Toyota,Yaris,2008,2,0
HWV-4910,9166042582052,Plácido Montoya Ramirez,Toyota,Corolla,2024,1,0
MQV-9807,7980336572405,Sabas de Franch,Hyundai,Elantra,2014,0,2
UXS-5126,3377407230936,Chus Matas,Mazda,6,1999,1,1
LAH-8295,4003932508908,Joaquín Calderon Robles,Toyota,Corolla,2023,4,2
QHK-8559,8538356791110,Amalia del Fortuny,Hyundai,Tucson,2010,3,1
AVS-6744,9453976786808,Rafaela María Dolores Mate Delgado,Honda,Civic,2024,4,0
GAY-0314,2019667986014,Roldán de Haro,Honda,Accord,2024,4,3
JOP-2967,8968214391283,Cayetana Sales-Perea,Honda,Fit,2003,2,2
OQV-1197,8727338372522,Calisto Iborra,Mazda,3,2010,4,2
DJM-2097,8274300807768,Emma Larrañaga Ramirez,Toyota,Yaris,2023,4,0
CYV-7845,1219577283176,Jose Angel Miguel Ángel Macías Arnau,Mazda,CX-5,2012,0,2
FVR-2888,5980312189557,Ángel Rius Aroca,Toyota,Hilux,2017,4,2
PNB-9519,2244945506406,Sol Valdés Giralt,Mazda,BT-50,2012,5,3
WYH-6831,2007808121537,Martina Nilda Roma Hervás,Mazda,6,1998,2,0
POT-1296,1182910316184,Gerónimo Ortuño Tejero,Mazda,6,2017,5,2
ZRH-0949,8695659503834,Eliseo Carbó-Prado,Mazda,CX-5,2015,2,1
GUB-5213,3277316733975,Carlota Elena Porta Santamaria,Hyundai,Santa Fe,2008,4,2
JEX-9700,1148080767563,José Luis Valls León,Kia,Picanto,2006,5,1
BEH-7265,9448134320699,Graciela Torrijos,Honda,Accord,2024,1,2
GFV-5911,8046342006095,Eva María Vidal,Honda,Civic,2008,1,2
LYX-9143,7566953082890,Sandra Zamorano Osorio,Kia,Sportage,2023,2,0
YKS-5310,4283979001630,César Bolaños-Puerta,Mazda,BT-50,2009,5,0
JAI-7891,9608227792086,Sonia Franco Leiva,Honda,CR-V,2008,3,2
RZS-7038,4738791650973,José Mari Piña Paniagua,Honda,Fit,2018,1,1
VTE-9564,3432580590329,Florentina del Sánchez,Toyota,Hilux,2022,2,0
RDP-8771,8643860341731,María de Pino,Toyota,Corolla,1997,0,0
OFL-0862,3652168612850,Cristóbal Ferrán,Mazda,6,2000,0,3
JZI-0332,9851856136900,Gabriel Bejarano Morante,Toyota,Hilux,2022,5,1
LNJ-8939,5938673093961,Aurora Echeverría Martínez,Hyundai,Elantra,2007,5,2
IFQ-7765,2059552331172,Flor Franch Guitart,Kia,Sportage,2019,2,0
MHT-2226,9920539816110,Nadia Vives Lastra,Toyota,Yaris,1995,3,2
OTC-4305,1929420894216,Iris Pellicer-Llabrés,Kia,Sorento,2006,5,1
MNT-6541,2873860762440,Alejandro Moll Prat,Hyundai,Tucson,2002,2,0
JZY-5780,1645832637884,Juan Pablo Vilaplana,Hyundai,Elantra,2006,0,1
ULX-4080,1957258371427,Tomás Meléndez Elorza,Hyundai,Accent,2009,5,2
JCE-2644,9529787149057,Elodia Abril Torralba,Mazda,3,2002,0,1
JPZ-5248,5918822411878,Alex Andrés Ferrera,Toyota,Corolla,2012,1,3
IJL-7866,8914308581109,Conrado Leandro Giménez Gilabert,Kia,Picanto,2024,1,0
VQB-0155,1486464820651,Marta Prada Boada,Mazda,CX-5,2002,4,1
GSJ-1454,1005011797063,Ciro Soria Polo,Honda,Civic,2024,5,3
TNI-1657,8096869099369,Marc Torres Agudo,Mazda,BT-50,2003,3,0
HGV-9105,2580524807744,Chucho Adán Armengol,Hyundai,Accent,2007,3,0
YGE-1860,9768211247525,Manola Ángela Verdejo España,Hyundai,Accent,2015,1,1
FCV-2880,2440027525399,Belén Peinado,Hyundai,Elantra,2024,1,1
CSN-6415,7371337034736,Xavier Bellido Cañellas,Kia,Sorento,2000,1,1
WDQ-1753,3932207255628,Dorita Filomena Manjón Juan,Honda,Accord,2015,3,2
ATY-4145,1910176216094,Sofía Coloma Villegas,Toyota,Corolla,1998,0,1
JIB-4253,2612371124082,Edu Mariño Uría,Toyota,Hilux,2022,4,1
PTT-4695,2635361267906,Bernardino Aarón Vega Román,Honda,Civic,2024,2,3
BJL-6685,1627932857865,Tania Sales Ledesma,Honda,Civic,2015,3,1
YPR-0411,3322265559484,Clemente Ferrando Lamas,Toyota,Hilux,2016,3,0
RMA-4721,5307121585964,Armida Téllez Pera,Kia,Rio,2017,2,2
DXT-1321,8187331063363,Silvio Correa Vizcaíno,Mazda,6,2023,2,1
MAG-2052,2698783938035,Blanca Armas Pavón,Hyundai,Accent,2023,1,3
OSI-5850,6379535602175,Candelario Navas Alonso,Hyundai,Elantra,2017,3,1
QGO-7990,2167954173950,Ricarda Vilar Redondo,Toyota,RAV4,1997,4,2
AMM-5968,5702479062718,María Manuela Lucila Noguera Crespo,Kia,Sorento,2021,1,0
RIN-4087,6396887069521,Roberta Andrade-Cuevas,Kia,Picanto,2021,1,3
YAP-5494,7689769679362,Irene Caro,Honda,Fit,1997,1,1
YQD-5251,6409674405082,Fabio Bernardo Vega Pinilla,Kia,Sportage,2022,0,2
YYG-0931,2592483867247,Lupe Serra Vizcaíno,Toyota,Hilux,2000,3,1
AIF-5023,7916940147263,Emigdio Paz Lucena,Kia,Sorento,2016,5,2
NWY-5579,3921346777902,Pánfilo Valera Ferreras,Hyundai,Elantra,1995,0,3
DPM-8565,4550580184580,Rosaura Carnero Bas,Hyundai,Elantra,2014,2,0
XYR-2676,5344212981441,Pepito Vicente Sierra,Kia,Picanto,2015,5,3
BPD-3202,5364518435866,Dionisio Martí-Rius,Honda,Fit,2017,0,1
RNS-2805,2081264661530,Fanny Bustos Aguirre,Honda,Civic,2011,0,0
FFB-3147,3121829361147,Isaías Luque Elorza,Hyundai,Accent,2016,3,3
AUE-5700,9408028637670,Cruz Ferreras,Toyota,Corolla,1996,2,1
IVD-6654,7273844531240,Feliciana Ariño Nuñez,Honda,CR-V,2016,5,2
RVL-1610,5048318680207,Alejandra Cervera Santana,Toyota,Corolla,2009,0,3
NVS-7126,3773064697727,Oriana Valderrama Calzada,Honda,Fit,2002,5,0
XRR-0741,3236760392807,Jose Miguel Cobos,Kia,Sorento,2002,0,3
WOP-3353,3480600800252,Clarisa Solera Agudo,Toyota,Hilux,2009,5,1
UAP-5182,4147015030966,Cruz Malo Mármol,Honda,Civic,2021,2,3
WQP-6719,1795255998826,Eufemia de Falcó,Mazda,CX-5,2011,2,1
ZVE-5363,3842378305360,Herminio del Tamayo,Hyundai,Elantra,2019,5,0
JTD-0405,4617401189521,Rodolfo Duque Leiva,Honda,Fit,2007,3,2
FEV-8947,5882795916804,Teobaldo Tejedor Tur,Hyundai,Santa Fe,1997,3,2
PDM-1863,7336258670151,Jenny de Pastor,Mazda,6,1997,4,2
ZIC-4067,9349678627975,Casandra Cañizares,Kia,Rio,2010,2,3
CGB-1550,1184687766825,Irma Blanes Tomás,Toyota,Corolla,2012,0,2
JAS-0217,6444030425482,Inmaculada González Iglesia,Honda,Civic,2001,2,3
JWT-8576,6146908667289,Primitivo del Palomo,Toyota,Hilux,2024,0,1
HFI-9299,6132010498748,Perla Luján,Hyundai,Elantra,2023,1,3
CBV-8484,4648432518980,Baudelio Reguera Miguel,Honda,Fit,2011,5,0
DZW-6990,8111891236088,Onofre Gargallo,Kia,Sportage,1996,4,1
WGY-6913,1734790193655,Victoriano Bru Jordán,Kia,Sportage,2004,1,3
MPY-5841,2605949234054,Maximiliano Ballesteros Blázquez,Toyota,Yaris,2011,3,1
TWC-6812,8004645504425,Julieta de Azorin,Kia,Sportage,1995,0,1
LTJ-3834,4191225435621,María Ángeles Mayo Cañete,Honda,Accord,2012,5,3
CVL-6522,3431378905183,Poncio Miguel-Galindo,Hyundai,Accent,2004,0,1
WRW-1291,8489890105800,Lilia Pino Yuste,Mazda,BT-50,2023,2,3
FJW-3622,4473029514681,Remedios Paniagua-Palomino,Hyundai,Tucson,2003,5,0
LKE-5839,6233310032695,Adelardo Santiago Paredes,Mazda,CX-5,2022,5,0
TIR-0793,5374983012761,Graciela Mayol Pulido,Kia,Rio,2012,4,0
YTA-5500,1448109063884,Ainoa Rios Samper,Mazda,3,2004,1,3
QLN-7315,1731435052666,Concepción Gras Vega,Honda,Accord,2009,3,2
NQW-2375,5078748044385,Remigio Fuentes Pintor,Kia,Rio,2022,5,3
OED-9204,9293142311874,Ovidio Pi Múgica,Kia,Rio,2015,0,2
KGU-7335,5756588363244,Cloe Pozo,Hyundai,Tucson,2024,5,0
MUW-6785,2176072383181,Bernardino Ramón Bayona Benavente,Kia,Rio,2018,1,0
XGN-9914,7432157306470,Luna Giménez Reguera,Honda,Civic,2019,0,2
CKO-7804,4476684402413,Daniela del Zaragoza,Mazda,CX-5,2021,1,1
CLW-1566,5870603018791,Erasmo Borrás Bauzà,Kia,Picanto,2011,3,2
CNL-8654,5134646978019,Tadeo Royo Dominguez,Hyundai,Elantra,1996,1,0
ZPR-8512,2291247133964,Mireia Larrañaga Tomé,Toyota,Hilux,2022,4,0
QCA-3353,9398658526706,Américo del Hervia,Honda,Civic,2009,1,1
RQA-4769,6224346681314,Chus Quintanilla Navas,Mazda,CX-5,2011,0,0
LYS-9385,3246413788353,Ámbar Bello Mariscal,Hyundai,Elantra,2016,5,1
FEF-4758,8094255176305,Bartolomé Galan Real,Honda,Civic,2015,3,1
JXA-0996,9456016801701,Julieta Guardiola Elorza,Kia,Picanto,2008,2,1
BYW-7026,7505035552148,Eutropio Falcó Sáenz,Toyota,RAV4,2023,1,0
YZX-7400,9143903550190,Adán Noriega Manuel,Mazda,3,2015,3,3
FSI-9191,5012895693423,Fabio Iglesia Jove,Honda,Accord,2003,3,3
IZS-6472,2491385337477,Lourdes Luján Sanjuan,Kia,Sorento,2005,3,3
YVQ-6868,7240394848511,Óscar Chuy Matas Jordá,Toyota,Corolla,2006,5,1
TXP-9890,2062147569196,Donato de Abellán,Toyota,Corolla,2022,1,1
GXD-6693,9603329484762,Mohamed Pina Prieto,Hyundai,Tucson,2009,2,1
DWE-1497,4873337340527,Irma Iñiguez Barriga,Kia,Picanto,1999,2,2
DGL-8696,1812821765493,Albert Viña Arroyo,Hyundai,Tucson,2010,0,2
QMU-9636,7494822149293,Eduardo Moll,Mazda,3,2010,5,2
RME-0504,5077003278539,Ildefonso Avilés Fernández,Honda,Civic,2021,1,0
NGJ-6845,2796638493422,Matilde Alondra Martin Téllez,Toyota,Hilux,2021,5,1
WJF-1102,2372921906031,José Antonio Caro Villalba,Toyota,RAV4,1999,0,1
MOQ-8367,9516891154410,Gisela Martirio Agullo Antúnez,Hyundai,Tucson,2009,1,2
FNA-7432,9966835382736,Bárbara Dueñas Casas,Mazda,CX-5,2005,5,3
FZM-7668,9738704854029,Marcelo Cepeda Gomila,Mazda,BT-50,2005,4,3
SRX-3005,7844285203646,Albino del Lopez,Kia,Sportage,1995,3,3
LUR-0709,2526513038121,Calixto de Sánchez,Mazda,CX-5,2024,4,2
SCE-1926,6531086208283,Baltasar Villar Cuadrado,Hyundai,Santa Fe,2020,5,3
NRZ-1120,6234522123066,Tamara Bertrán,Toyota,Yaris,2002,4,2
QOO-0107,2642228724202,Rico Garay Cárdenas,Toyota,Corolla,2004,5,0
XNB-3450,3704574159388,Chuy Bueno Galindo,Hyundai,Accent,1999,5,3
XCN-6113,2737198356044,Alba Hervia Santamaria,Kia,Sportage,2010,4,1
KLO-5299,8048776444640,Manu Gallart Palacios,Honda,Fit,2022,1,3
SBH-6707,6127780911610,Lope Corral-Ureña,Kia,Sportage,1998,4,2
MWW-9979,2159073078187,Ciríaco Baeza Oliver,Honda,CR-V,2024,4,2
TWL-7750,1452710170873,Eulalia Barral Vives,Kia,Sportage,2003,5,3
DAN-5192,4213762274395,Dan Bárcena Múgica,Toyota,Corolla,2018,5,0
HTO-8778,7796649495459,Soledad Miguel Villaverde,Kia,Sportage,2013,2,2
VAS-5833,9913046956097,Abigaíl Pacífica Segura Soler,Kia,Sorento,2015,3,3
EQE-4293,7647474411569,Anabel Salcedo Sobrino,Toyota,RAV4,2002,1,0
WVC-4573,4052371285100,Lourdes Ribes Bosch,Mazda,6,2017,4,2
JRY-7996,4464024282800,Abraham Soria Álamo,Toyota,RAV4,2019,4,0
TNG-9503,2523523869391,Horacio Páez Estrada,Honda,Fit,2003,5,1
VPD-6826,8971993978821,Paulino Ugarte-Cervantes,Toyota,Corolla,2023,1,3
QRM-1255,4353223229684,Angelina Hernández Mulet,Kia,Picanto,2007,2,2
BFF-1467,8686672287347,Haydée María Agustí Valderrama,Honda,Accord,2001,3,3
GGM-8054,1795314273004,Julieta Martorell Carranza,Hyundai,Accent,2021,1,2
BUV-2499,9382415008521,Glauco Vizcaíno Pinilla,Mazda,6,2024,1,2
JUH-4513,6612342963942,Jenny Pozuelo,Hyundai,Elantra,2006,2,2
IHW-1630,1139657287973,Abilio de Gomis,Mazda,BT-50,1996,0,1
GSQ-1670,9830150628789,Aarón Herranz-Cornejo,Hyundai,Elantra,2024,4,3
GOX-4860,5844385069349,María Belén Ródenas,Mazda,6,2018,1,0
ERF-5310,3783895685237,Cosme Iván Vendrell Torres,Honda,Fit,2002,5,0
PQU-8124,6966857540235,Tomasa Pablo Peña,Hyundai,Elantra,2011,5,3
QLC-9287,2690409912277,María Teresa Encarnita Perea Trujillo,Honda,Civic,1995,2,0
WIK-8753,9053705486977,María Manuela Javiera Gargallo Arellano,Hyundai,Tucson,2004,3,3
PBJ-1324,1948748477837,Inmaculada Canals Reguera,Mazda,CX-5,2017,0,0
ZPL-9026,1149462074926,Guadalupe Robledo Moliner,Honda,CR-V,2008,0,1
WLB-8859,3823315702173,Ruperta Ruth Querol Giralt,Hyundai,Accent,2017,5,0
HFG-5131,4104300925189,Bienvenida Hoz Valbuena,Hyundai,Elantra,1997,0,3
ZGC-6541,8017931510291,Pío Llorente Nicolás,Toyota,Yaris,2009,3,2
SRK-4547,2632872638329,Pilar Sandoval,Mazda,3,2024,2,3
JIT-2520,3373982776289,Rosario Mendez Valderrama,Mazda,6,1997,3,3
RJR-9621,3575080740920,Maura Santamaría Oliveras,Honda,CR-V,1998,1,3
LUJ-4573,6562655511121,Ramiro Amigó Lobo,Toyota,Corolla,2017,1,0
RAI-0464,1340602092761,Amada Galván Estrada,Toyota,Hilux,2012,5,0
UBJ-9912,1530610037376,Alex Gaya,Mazda,3,2004,1,1
RVX-5519,8836908993866,Maribel Gaya Mariscal,Mazda,6,2019,0,0
TIE-1322,5177466901946,Olimpia Ricart Castejón,Mazda,CX-5,2001,4,0
CGH-9340,3797415660400,Emilia Palomino,Hyundai,Santa Fe,2018,1,0
RUO-9619,9505033312240,Candelario Sastre Agustí,Mazda,BT-50,2017,5,1
UVT-9711,8993300241547,Flavia Castilla Goicoechea,Honda,CR-V,2023,5,1
IET-7315,8185644684089,Clemente Cornejo,Honda,Accord,2014,1,3
QWC-2843,1741808370339,Josefa Goñi Cobo,Honda,Civic,2019,1,1
YVS-5915,6076973676905,Violeta Pedrero-Doménech,Kia,Rio,2012,1,1
UGV-0929,5774734894506,Mónica Orozco Cortés,Toyota,Yaris,1997,4,1
JJP-2894,7471952363889,Arturo de Salvador,Hyundai,Accent,2021,4,0
HOA-3267,9925776229583,Sabas Castejón-Sandoval,Hyundai,Santa Fe,2023,3,2
XHE-7248,3496434021593,Telmo Verdú Oller,Honda,Accord,2001,2,1
DBB-1245,5664161271143,Leocadio Gerónimo Abascal Marti,Kia,Rio,2011,2,1
VOW-1909,6948296101558,Jose Antonio Roman Rovira,Mazda,BT-50,2005,4,2
SRL-0836,2763895598051,Jonatan Ramis Belda,Kia,Sportage,2015,4,0
AZB-4921,3042037805131,Anastasia Madrigal,Mazda,CX-5,2023,4,3
OJE-6252,1072040613178,Maximino Iñiguez Paredes,Kia,Picanto,2014,2,2
IWL-2608,4350015192636,Amelia Trinidad Salcedo Cañellas,Toyota,Corolla,2000,3,1
FJU-3699,1148824649072,Heriberto Solano-Fuentes,Hyundai,Accent,2020,1,0
FJK-6065,8745078143530,Ezequiel Molins Marí,Mazda,CX-5,2009,5,3
KYW-1724,6913790049933,Adelardo Blázquez Ribas,Hyundai,Accent,2003,0,1
QJV-6279,1708483206511,Xavier Neira Noguera,Honda,Accord,2018,1,0
QMK-3800,4299647326495,Ani Amores Pont,Honda,Accord,2021,5,1
IDZ-1033,5912078257844,Pablo Tomás Gutiérrez,Honda,Accord,1998,1,3
AKT-0784,1111369282542,Mireia Almansa Aller,Hyundai,Santa Fe,2013,0,0
ZIW-0243,8015667311290,Cebrián Seguí Gimeno,Honda,Civic,2007,4,0
GRE-0648,1098225123125,Encarnación Bayo Barreda,Honda,Fit,2005,5,1
QBV-9096,1656318952349,Fortunata de Alsina,Honda,Fit,2017,1,1
FHX-3789,6359564906642,Horacio Salgado Alberto,Kia,Picanto,2021,4,1
GYU-5076,5304780365616,María Jesús Jimena Ortuño Vicens,Kia,Sorento,2005,1,2
WKL-1969,7896923407771,Socorro Vara Aguilera,Hyundai,Santa Fe,1996,4,1
CWB-9640,6376516847735,Máximo Orozco Parejo,Kia,Rio,2002,5,3
DSP-8279,3382616965373,Rufina Barriga Conesa,Honda,Fit,2020,2,2
IPM-0604,4177726782096,Ulises Bermejo Alarcón,Toyota,Yaris,2003,0,2
IEH-4010,4031476244974,Atilio Requena Pedrosa,Mazda,CX-5,2009,5,0
ABZ-2613,9267593836233,Jovita Fajardo-Sales,Toyota,Hilux,2009,1,1
NQL-6085,4694174890894,Edelmiro Sáenz Ramos,Toyota,RAV4,2015,5,2
VTU-3398,8854004720916,María Cañellas Taboada,Toyota,Yaris,2022,4,0
ZUK-5983,2198717422201,María Ángeles Gallart Sevillano,Mazda,CX-5,1996,5,3
MHZ-0910,4323480923436,Ariel Aarón Pomares Mesa,Hyundai,Accent,2023,5,1
LXB-1986,3551648596093,Mayte Domitila Llabrés Juárez,Kia,Picanto,1997,3,0
QLQ-8007,4174826868793,Jose Manuel Crespo Perelló,Hyundai,Santa Fe,1999,2,3
NZQ-6456,1955478777623,Eustaquio Nogueira Madrid,Honda,Fit,2003,5,0
LYQ-2716,2943652522803,Marisa del Villa,Toyota,Yaris,2014,2,0
SVJ-3218,3400572959560,Pánfilo Borja Orozco,Hyundai,Elantra,2021,0,3
HWB-5783,2056025116517,Florentina Aragonés-Cabezas,Mazda,6,2023,4,1
CGN-5450,6004211537945,Albino Bermejo-Ferreras,Honda,CR-V,2004,3,2
JYD-7503,9304457653737,Daniela Alejandra Haro Peñalver,Toyota,RAV4,2011,1,2
VGY-5786,1310762249932,Fito de Chaves,Honda,Fit,2010,2,1
EYB-1395,8404505966469,Pepe Suárez Castro,Hyundai,Accent,2015,3,3
GTE-5805,5297990245761,Javier Aranda-Bernad,Hyundai,Santa Fe,2020,3,2
FZX-5773,9310924372369,Tere Mínguez Llanos,Honda,Civic,2024,1,0
EYS-0473,2009125417784,Emma Heras Corbacho,Toyota,Corolla,2002,1,2
RXS-4378,7470884090896,Yaiza Feliu Portillo,Hyundai,Accent,2024,5,1
TZI-4091,7546186264028,Augusto Cárdenas Cerdá,Honda,Accord,2016,2,0
XUN-0753,8843297901931,Leandro Yáñez-Oliver,Mazda,6,2003,2,2
VOF-9722,8438465453294,Fermín Reyes Sáenz,Hyundai,Accent,1998,3,1
DLG-2726,8182970379815,Carlota Estévez Trillo,Mazda,CX-5,2018,0,2
TAJ-9287,3530613072485,Odalis Tamayo-Marqués,Mazda,CX-5,2003,4,2
QSY-3415,2764170146658,Nélida Bas-Llano,Kia,Sportage,2002,3,0
EIM-8579,4121669596051,Arturo Uribe Izquierdo,Hyundai,Accent,2004,5,3
FLD-8365,6431095432101,Marita Vizcaíno,Mazda,3,2008,5,0
BAR-4151,9204336007273,Belen Alberola Montaña,Honda,Accord,1996,3,1
HPE-4925,2936249458902,Florinda Ileana Gomez Galiano,Hyundai,Santa Fe,2000,3,2
JSR-2639,5799846712144,Adelardo Francisco Mata,Mazda,CX-5,2018,3,3
