Placa,DPI,NuevoPropietario,Fecha
DSM-5791,6647949838507,Ester Juárez-Barral,2021-03-20
DSM-5791,5342290518647,Flor del Pol,2024-06-22
UYZ-4944,2377475875506,Lucio Godoy-Valero,2021-12-25
UYZ-4944,4129463622453,Micaela Villalba Juan,2016-10-19
LIR-8855,8652418764878,Abigaíl Morata Berrocal,2024-03-30
LIR-8855,8332588746276,María José Falcón Zabala,2021-04-02
DOG-6517,9308413331552,Esperanza Bartolomé Juárez,2020-04-19
VJQ-1346,7994152019058,Ligia Adelia Arnal Iñiguez,2022-07-04
VJQ-1346,2823868015373,Graciela Montaña,2019-06-11
VJQ-1346,2316156153700,Reinaldo Duque Machado,2015-05-04
YOE-7424,4069154439715,Carmelo Pino Ortuño,2018-04-27
YOE-7424,1252060648685,Dulce de Dalmau,2021-02-09
GCI-1081,5175084421272,Marisol Coloma Ávila,2015-11-01
GCI-1081,9021207795291,Martín Uría Vargas,2017-02-21
NRR-4773,4856649125761,Ignacio Trillo-Rovira,2017-02-07
NRR-4773,5308368764319,Sosimo Escribano Sanjuan,2022-11-06
NRR-4773,5225188478307,Nuria Pérez Villanueva,2016-03-13
JNI-5662,3704918947319,Iris Florencia Mariscal Porras,2023-08-25
JNI-5662,8751768679136,Che de Amorós,2020-12-18
JNI-5662,9925275568534,Juanito Arroyo,2016-12-28
UVU-3566,9548870309125,Álvaro Alba Avilés,2017-09-13
UVU-3566,5099082864780,Bárbara Rosario Barreda Vilaplana,2019-12-07
UVU-3566,3043161246740,Eli Mosquera Camacho,2017-03-11
AAK-8964,1779017940524,Andrés Portillo Quiroga,2023-02-20
BAG-7165,5098062857365,Diana Uribe-Bellido,2021-12-13
BAG-7165,6971698171870,Sebastian Ávila-Rodríguez,2024-12-13
OTS-3630,3752290839818,Anabel Boada Cózar,2020-11-10
OTS-3630,9423168416108,Maximiano Martín Alcalde Tejera,2019-10-20
UYS-9653,7404854240716,Encarna Bartolomé Torre,2020-04-16
UYS-9653,9233166578228,Berto Mate Gallo,2015-06-12
YLG-8225,8017201452172,Olegario Esparza Vallés,2019-07-25
YLG-8225,3642762637220,Fortunata Soto Ugarte,2023-06-10
PZH-8614,6013766699758,Rolando Barco Tur,2015-08-15
PZH-8614,6421816999018,Teobaldo Verdú-Gallo,2024-02-02
PZH-8614,3070877744701,Gloria Aznar,2023-11-20
ANX-3713,2786096468472,Carmelo Falcón Durán,2015-07-21
ANX-3713,5852297862545,Sandalio del Alvarado,2020-04-21
ANX-3713,7168619567034,Adela Paulina Villegas Viñas,2015-03-31
UIZ-2930,2922879237592,Leire Uriarte Poza,2017-04-26
UIZ-2930,9105288178675,Tomás Verdugo Peinado,2021-04-25
PHT-7050,3487778524303,Cristóbal Ibarra Pujol,2016-07-11
PHT-7050,8967208696978,Vinicio de Arribas,2016-01-03
RBI-2726,9594910534274,Hermenegildo Cózar Arteaga,2024-02-06
RBI-2726,9253836092655,Ascensión Ríos Torrent,2019-12-10
EHO-3223,2479559815219,Gil Santamaria Patiño,2016-03-12
LIC-2390,2231463319675,Iris Bou-Pacheco,2015-05-26
LIC-2390,7529290084781,Maristela Meléndez Fortuny,2021-04-05
ZAN-7519,5156945173765,Leocadio Palacios Cardona,2022-08-03
ZNJ-3445,8257591446177,Trini Montesinos Seguí,2020-10-18
ZNJ-3445,4447649583997,Modesto Montesinos Camino,2023-01-30
NGT-4770,1141405648347,Horacio Calisto Codina Benavente,2015-07-02
KBP-7996,8317155603351,Nando Pla Toro,2015-03-05
KBP-7996,3087323373038,Cayetana Pla Alcolea,2018-05-07
MGB-7753,2256539311265,Adelardo de Lamas,2024-05-09
MGB-7753,3715688103088,Dolores del Bosch,2020-09-28
MGB-7753,8680116228266,Adelia Burgos-Rivera,2023-12-23
CPZ-0162,4332815679553,Macario León Fernández,2021-07-28
TOM-0437,1820280850662,Abel Ibán Arjona Sebastián,2016-02-21
PSH-4045,2219705419999,Amalia Ribes Castilla,2016-09-24
JBO-5757,3930050049319,Yésica Herrera Priego,2024-11-22
RQU-8585,6562406852032,Flor de Baños,2020-03-31
RQU-8585,6165933472847,Leonel Ignacio Conde Sebastián,2022-06-27
NJR-6801,9294755840990,Nereida Cabrero Guitart,2017-05-30
NJR-6801,2423115656397,Clarisa Bayo Gámez,2023-07-27
NJR-6801,1742871123943,Severiano García Cañete,2015-05-18
JYK-6109,4194771758537,Paulino Carbó Escobar,2018-04-10
PUW-6341,5632514535719,Luisa Bayo Priego,2022-04-26
PUW-6341,6882797391927,Anna Franch Peral,2022-04-27
PUW-6341,8933064498803,Calista Tejero Palacios,2020-12-18
PPQ-5646,4112433522135,Mauricio Graciano López Silva,2020-09-24
PPQ-5646,3111858214588,Calista del Barriga,2020-07-17
QHA-0233,8126285732414,Felicia de Pedro,2024-01-24
QHA-0233,3247213002493,Ceferino Bosch Calvo,2019-12-06
EMY-6043,6166173805936,Darío Arce Gordillo,2023-04-08
EMY-6043,7778521519694,Mar Gallart-Olmedo,2021-01-26
EMY-6043,5003263951804,María Del Carmen Fabra-Tena,2021-11-16
CYW-6353,6115369615444,Guillermo Téllez Sancho,2021-09-03
CYW-6353,3592712608651,Eric Morell Royo,2022-03-21
CYW-6353,7341673006265,Aureliano del Gomez,2015-10-20
OVD-2170,3852776906622,Isaura Gonzalo Poza,2016-01-02
OVD-2170,1324392490427,Ángeles del Quesada,2023-07-17
OVD-2170,8645334952596,Lino Cuevas-Palau,2018-08-01
CXY-6915,2290704736587,Amalia Vara-Moles,2017-04-09
CXY-6915,3787518678832,Ruperto Expósito Cervera,2021-04-28
IHC-4808,9916286658012,Ainoa Otilia Feijoo Baena,2024-02-18
BDZ-8760,9073275753582,Valero Cabeza Marin,2023-05-17
AKP-8334,2123439222241,Maite Cuadrado Marí,2021-03-01
AKP-8334,1335976377329,Amado Tejera Solana,2022-06-16
AKP-8334,3674869934214,Cebrián Crespo,2020-03-10
PUG-6085,9858980746759,Lupe Folch,2024-01-28
PUG-6085,7050138368139,Jessica Mate-Céspedes,2016-04-11
QTC-3904,8838486793643,Isabel Baños Portero,2024-07-17
QTC-3904,6640206168952,Domitila Parejo-Adán,2016-08-28
QTC-3904,9084185132553,Heraclio Gomis Mena,2020-06-23
VZV-0031,6928444853318,Ruth Sáenz Prieto,2022-04-22
RCO-3999,7671739687274,Eligia Ledesma Mendizábal,2024-05-30
FTY-4112,8047139949169,Régulo Viana Crespo,2018-07-16
FTY-4112,7553840034429,Macarena Cabeza Granados,2020-01-23
FTY-4112,3386692196514,Ildefonso Hervia Carrera,2022-03-07
GFW-9920,9629685736732,Amalia Ramón Mateo,2022-04-03
FKO-7483,7054206082422,René César Mayol Posada,2015-09-07
FKO-7483,9846106766549,Esther Tejedor Montenegro,2021-12-13
FKO-7483,4118216470494,María Del Carmen Romeu Mayo,2022-12-25
HOI-3317,4192420901069,Juan Francisco Echeverría Pavón,2017-07-09
HOI-3317,6961416753692,Vicenta Santana Rebollo,2016-07-28
DKK-3890,2724706225324,Carmela Salazar Bertrán,2024-07-23
GTH-6147,2448416525369,Jacinto Morell Gómez,2017-04-21
FIK-7570,4606331943846,Alma Bellido Sarabia,2021-10-31
FIK-7570,1386352422131,Carmelita Balaguer Donoso,2016-10-13
VWS-2674,2572370096172,Febe Andres Hurtado,2023-06-18
VWS-2674,6884031063254,Dora Colomer Bayo,2018-10-14
VWS-2674,1000134600892,Alejandro Felipe Carlos Marquez,2018-03-15
DVU-7928,7794778094675,Abel Molina Carreño,2020-05-27
DVU-7928,3428254784723,Dionisio Heriberto Antúnez Salom,2021-01-23
JHB-4061,5533068917270,Amalia Zamorano Arco,2015-04-04
JHB-4061,9342582766652,Bernardita del Arcos,2019-01-14
JHB-4061,1778224099532,Dionisio Prieto Piquer,2016-12-16
RZD-1789,2927661765711,Anna Mate Arévalo,2022-04-05
NBP-5082,9507605568413,Luisa Guillen Cabanillas,2017-02-11
NBP-5082,2177413347951,Marcelino Isaías Aragonés Castro,2018-03-29
NBP-5082,3101617866748,Noé Uría Haro,2015-11-02
STY-4082,7031820081050,Tito de Cabo,2020-03-26
STY-4082,7767325575696,Evelia Alemany Cánovas,2020-11-05
WIG-2737,7315081562445,Chucho Anglada Poza,2017-10-27
WIG-2737,8064553632227,José Ángel Solsona González,2020-11-19
MMH-9098,9210246600010,Paula Aparicio Cárdenas,2018-06-09
IFV-4060,6312539801018,Rosario Morcillo,2016-12-25
IFV-4060,5615858348631,Fabiana Cantero Amor,2022-02-07
AHZ-6655,3333298624429,Felix Zamora-Pombo,2017-05-06
AHZ-6655,6966887524245,Petrona Borrell Herranz,2022-11-16
AHZ-6655,8646683223560,Irene Jordán-Maestre,2018-05-26
GVU-7754,3838641030344,Daniela Vilaplana Sosa,2019-12-02
GVU-7754,8811625384624,Teo Raimundo Carrión Barragán,2016-05-23
GVU-7754,6709815107247,Encarna Priego,2021-01-24
HMI-0555,6319894382612,Domingo Sarabia-Carbajo,2018-11-04
NQK-7061,5418344175580,Cleto Oliveras,2017-12-22
NQK-7061,9096800182358,Ariel Mármol Díez,2022-01-31
OQW-1574,9349914160355,Calisto Solé Meléndez,2019-09-07
OQW-1574,2531586490020,Dorita Arana Vicens,2015-05-06
OQW-1574,7038895513852,Vinicio Manuel Morata Iglesia,2017-05-06
DOH-9746,8182299401070,Leonardo Riba Pardo,2019-11-09
DOH-9746,2325254281077,Úrsula Valentín Menéndez,2019-07-22
DOH-9746,1585519315487,Ignacio Castellanos Belmonte,2024-03-24
DUT-8809,2607708512618,Bartolomé Yáñez,2015-01-01
LSF-5278,2252277831554,Jordán del Seco,2024-05-23
TZQ-5810,1733695605386,Leoncio Pol,2016-01-23
MRI-0744,5206989649729,Martin de Contreras,2021-02-03
MRI-0744,6402657412138,Berta Jaume Cornejo,2015-01-06
CVW-9734,7531104078731,Íngrid Cases Villalba,2024-03-19
CVW-9734,3474420212314,Bonifacio Arcos Hoz,2023-11-07
ZXT-6535,4956425453515,Régulo Criado Gutierrez,2018-05-04
ZXT-6535,9033557938056,Olivia Perlita Barriga Buendía,2022-09-29
DAG-0338,2265447830937,Leonardo de Salom,2019-02-26
DAG-0338,7542673731815,Ariadna Montaña Llorente,2021-06-13
DAG-0338,1048045959803,Eladio del Tormo,2024-05-27
ODR-4613,1904865101968,Reynaldo Guiomar Palomino Durán,2020-03-19
ODR-4613,5211905943885,Anastasio Pedro Cánovas,2024-02-18
TSJ-1628,2136228680601,Jordana Garcia Vilanova,2019-04-26
DYI-7550,3785186335216,Paulina Merino Losada,2021-07-02
DYI-7550,1394095816691,Rufino Catalán Millán,2015-02-12
YEY-8951,5279975484131,Hugo Quintana Pacheco,2022-02-06
DTE-8878,8479526403186,Sonia Cuesta-Duarte,2021-01-23
ZWW-7816,1421061437658,Áurea Benitez Gil,2016-08-16
ZWW-7816,2167234184461,Reyes Amat-Peláez,2019-04-01
ZWW-7816,9125671517573,Ema Marina Marin Bayo,2020-12-13
RWI-3143,9468578929137,Estela Garcia Navarro,2020-08-31
RWI-3143,5747194028311,Jesús Hervás,2018-10-08
XCA-5790,9142958048094,Vasco de Arana,2018-09-22
XCA-5790,6602497048420,Imelda Rosell Viña,2023-11-13
XGP-4083,4515145638382,Carlota Mulet Puente,2024-04-10
XGP-4083,6246709768700,Juan José Carreño-Gimeno,2024-10-28
XGP-4083,9654167853884,Eva Somoza Ballester,2021-05-15
LWR-8653,5893254627145,José Boada,2015-10-23
LWR-8653,1556948537119,Delfina de Palomino,2022-11-04
JKR-1746,9650095091569,Socorro Montoya,2022-02-23
JKR-1746,7985485393780,Tadeo Bonet Blanes,2019-08-22
BPV-0636,1402133137941,Vasco Casanovas Alcolea,2015-11-03
OKJ-6848,7878678716318,Reynaldo Belda Huerta,2020-07-10
OKJ-6848,2563440861551,Teodosio Vilaplana Baños,2018-04-16
SKK-4961,6956509463536,Reinaldo Tejero Cuervo,2020-01-24
PUU-5963,1877857288273,Paco Lasa,2023-06-18
YZV-1345,9926566665100,Josefa Candelaria Macias Llano,2021-04-01
CME-7160,5349548490337,Roberto Cerro Porcel,2019-10-03
EKQ-3846,2183064583717,Jesús Córdoba Valls,2017-11-05
EKQ-3846,8649393082405,Rosa María Ballester Conesa,2022-06-24
CPP-8457,4846328530081,Etelvina Abril Carbajo Miranda,2015-03-09
CPP-8457,2614347379422,Xavier Montserrat Parejo,2018-07-08
CPP-8457,3889511785455,Josefina Ramis Giralt,2015-03-28
PTB-5200,5715929166220,María Manuela Canals Fuster,2016-01-30
PTB-5200,5494531584819,Mariano Ordóñez,2015-09-24
NOE-7809,6205455117382,Julio Falcó Adadia,2024-06-03
OVR-1272,7605685178769,Elpidio Pinto Córdoba,2017-07-29
OVR-1272,1337043759401,Otilia Cobos,2022-12-09
BNB-0281,3692306771889,Ester Martín Herranz,2024-10-24
BNB-0281,5645722580737,Coral Leiva Lluch,2015-07-31
FTK-7534,7179945228847,Anna Calvo Fabregat,2023-05-26
FTK-7534,6135929464429,Corona de Cazorla,2015-10-16
FTK-7534,2673064781576,Rosendo Yuste Bertrán,2017-07-19
IXM-0851,4917519651460,Elodia de Agudo,2019-06-26
MRL-4035,6615494438853,Emiliana del Calzada,2024-12-23
RSQ-4897,1465159001423,Elías Gámez Echevarría,2018-09-23
RSQ-4897,2772395930684,Jordi Terrón Mendizábal,2023-12-20
RSQ-4897,5582749065840,Isidora Rosalinda Milla Gargallo,2021-09-22
CQZ-6357,5015950287777,Georgina Bibiana Pérez Suárez,2016-09-29
CQZ-6357,9974748893494,Wilfredo Leon Bautista,2019-07-02
CQZ-6357,2631789759304,Cleto Tolosa,2024-05-09
HRN-9805,9958241577933,Flor Pascual Muro,2015-06-10
PWF-4883,7171397651932,Mamen Isern Bustos,2022-03-11
PWF-4883,6338614178416,Natalia Godoy Franco,2021-05-23
PWF-4883,6729867362420,Gabriela Batlle Bilbao,2019-11-06
ICL-8465,8708285929589,Encarnación Lamas Beltrán,2020-05-31
ICL-8465,7133772885619,Alejo Pont Amores,2016-12-01
ICL-8465,9460094851853,Purificación del Escrivá,2018-03-11
MAA-3960,5950152085731,Hector Herranz Pagès,2019-12-20
MAA-3960,1264335796692,Alejandro Verdejo Ferrández,2021-09-09
MAA-3960,7846354452184,Federico Mariscal Carrasco,2024-04-25
KXI-9190,6445347255134,Lola Valbuena Villena,2017-06-02
KXI-9190,7732868854147,José Antonio Narváez Franch,2020-11-12
KXI-9190,8627287459755,Amparo Benítez Asenjo,2016-03-06
MQV-9807,5829543843701,Natalio Córdoba Torrijos,2023-09-08
MQV-9807,2614287857082,Albano de Quiroga,2019-12-07
UXS-5126,8056570325361,Lina Hernando Alcántara,2020-11-30
LAH-8295,9877057838040,Clarisa Olivera Saldaña,2022-01-10
LAH-8295,2950257483529,Renato Iñiguez Barragán,2020-02-14
QHK-8559,9857926212591,Narcisa Díez Requena,2017-02-01
GAY-0314,7158751460873,Nacho Carranza Falcón,2022-12-21
GAY-0314,2761366893824,Socorro Sureda Saez,2022-07-30
GAY-0314,7391832855734,Gertrudis Olmedo Medina,2015-07-02
JOP-2967,7793502951303,Salomón Donaire Galván,2021-03-02
JOP-2967,7016866343607,Eliana Ortuño Parejo,2019-10-01
OQV-1197,6701008005517,Andrea de Camacho,2015-07-17
OQV-1197,4351474148036,Francisca Natalia Jove Salmerón,2020-10-24
CYV-7845,3996817145692,Armida Bustamante Cantón,2024-05-03
CYV-7845,1723841302281,Carmelo Plaza Mena,2024-04-22
FVR-2888,7232330948821,Maxi del Coca,2023-09-13
FVR-2888,6829149036985,Magdalena Carpio Riquelme,2018-09-13
PNB-9519,9556560910820,Genoveva Guzmán Nuñez,2016-04-21
PNB-9519,2062590847700,Tomás Arribas Alberola,2022-04-26
PNB-9519,4858654236669,Nidia Fortunata Hoz Bilbao,2017-12-20
POT-1296,5985624030590,Victoriano Tolosa,2022-03-13
POT-1296,9949534972795,Mercedes de Ibarra,2015-07-22
ZRH-0949,4825241011041,Roldán Patiño-Anguita,2024-01-14
GUB-5213,1515430085268,Juana del Quirós,2021-11-29
GUB-5213,2555250697349,Leticia de Baró,2015-09-01
JEX-9700,1041625133283,Calixta Quevedo Noguera,2018-03-20
BEH-7265,3072441374969,Aurora Oller Acedo,2018-01-11
BEH-7265,5394086663767,Rafael Parra-Hidalgo,2024-01-18
GFV-5911,3211573782839,Mariana Sarita Torralba Maldonado,2020-10-01
GFV-5911,5804612468614,Juanito Alemany Rodrigo,2022-03-24
JAI-7891,5946985167696,Selena Daza Casals,2018-02-05
JAI-7891,3651428312580,Jose Ramón de Belmonte,2022-08-08
RZS-7038,7841758468324,Juana Benitez,2023-09-28
OFL-0862,6362656793390,Adriana Fuentes Agudo,2021-09-11
OFL-0862,3137993938314,Valero de Pujadas,2020-03-21
OFL-0862,2282154121503,Graciano Páez-Maldonado,2024-02-21
JZI-0332,2915738596864,Ema Nadal Cabello,2015-04-04
LNJ-8939,1015789830517,Alexandra Clarisa Carmona Raya,2018-01-28
LNJ-8939,6729859932264,Valero Pedraza-Vega,2018-04-24
MHT-2226,3699369473745,Consuela Torrent Bueno,2021-11-20
MHT-2226,8787909780488,María Cristina Cortés Larrañaga,2019-05-25
OTC-4305,8581848158331,Fátima Blanca Esteve,2022-03-25
JZY-5780,7485147510908,Ema Ibáñez Alcaraz,2021-06-14
ULX-4080,2293532805298,Dionisia Cayetana Navas Diéguez,2018-05-13
ULX-4080,1392113946829,Maximiliano Morera,2021-04-24
JCE-2644,5509160418567,Nidia Oliver Baró,2021-07-25
JPZ-5248,4799803416638,Rodolfo Gabaldón,2019-10-18
JPZ-5248,5198188508768,Isidro Adán Planas,2017-09-30
JPZ-5248,9785841619508,Dimas Anglada-Araujo,2023-03-09
VQB-0155,6431785755134,Florentino Contreras Río,2024-04-20
GSJ-1454,3261137037545,Miguel Comas Rius,2018-07-27
GSJ-1454,7338651632114,Hipólito León,2018-01-05
GSJ-1454,6317748792965,Trini Conde-Jaume,2016-07-09
YGE-1860,7234210696144,Mirta Gema Valle Requena,2017-10-20
FCV-2880,5312491059668,Faustino Serna Calderón,2022-05-30
CSN-6415,3140646674794,Candela Somoza-Garcés,2020-07-06
WDQ-1753,3468933307315,Edelmira Viana,2024-03-16
WDQ-1753,8298641745912,Soraya de Muro,2015-06-12
ATY-4145,7470276623689,Ofelia Benito Manjón,2019-01-08
JIB-4253,3537954762587,Gonzalo Verdugo Rivero,2017-11-18
PTT-4695,9461169881418,Maricruz Artigas Ros,2023-11-12
PTT-4695,9161594969921,Lisandro Pablo Pedro,2020-07-30
PTT-4695,9074487964569,Paola Alcázar,2022-05-16
BJL-6685,3606869291269,Flor Cabrero Ojeda,2020-02-17
RMA-4721,9792923095731,Xavier de Mesa,2016-07-21
RMA-4721,4509675680712,Isaac Godoy Zamora,2015-07-25
DXT-1321,4395035059312,Natanael Bru Saldaña,2021-08-28
MAG-2052,2975549847035,Corona de Higueras,2017-08-15
MAG-2052,8291817402486,Chus Crespo-Corbacho,2015-10-26
MAG-2052,8114823685693,Nerea Vidal Estévez,2021-10-14
OSI-5850,2231743242172,Áurea Checa Garmendia,2020-05-22
QGO-7990,2671318551261,Alexandra del Cabañas,2019-11-03
QGO-7990,8638968219721,Delia Manjón-Capdevila,2022-10-22
RIN-4087,7898399846674,Laura Carvajal Marín,2020-09-25
RIN-4087,1389891044940,Berta Andrés Diaz,2017-06-26
RIN-4087,5342717147135,Catalina Martorell Arranz,2016-04-17
YAP-5494,1351301737322,Custodia Castellanos Marin,2018-08-05
YQD-5251,4215149582691,Pepe Belmonte,2022-07-07
YQD-5251,6541869815183,Apolonia Goñi Gimeno,2019-03-06
YYG-0931,8205710015956,Lola Rojas Tamayo,2015-02-27
AIF-5023,6871252630770,Bautista Torres-Jove,2020-05-24
AIF-5023,8804521413821,Haroldo Adolfo Muro Martinez,2022-12-10
NWY-5579,7936088705533,Odalis Sabater Roselló,2024-11-10
NWY-5579,2120433675510,Remigio Morante,2015-06-28
NWY-5579,2801220264068,Lilia Estévez Villanueva,2016-01-02
XYR-2676,5365585269554,Adriana Custodia Sáenz Belmonte,2020-09-08
XYR-2676,1414061356647,Heriberto Guitart Santana,2020-01-04
XYR-2676,2183838206842,Marcial Quero Barranco,2021-02-11
BPD-3202,9111439548163,Judith Luna Verdú Morante,2015-10-15
FFB-3147,8795014179416,Andrés Felipe Armengol Guerrero,2019-02-20
FFB-3147,8319737488348,Daniel Gaya,2021-07-26
FFB-3147,3213071215598,Vanesa Cueto-Puente,2016-07-02
AUE-5700,1741772012498,Candelas Armengol Olivera,2015-06-27
IVD-6654,8792419690135,Ceferino del Soto,2016-04-04
IVD-6654,5041763186614,Primitiva Escamilla Borrás,2015-07-29
RVL-1610,7817281304175,Leopoldo Torres,2021-05-18
RVL-1610,1526091532870,Obdulia Sobrino-Chaparro,2015-08-26
RVL-1610,8789266226739,Pelayo Mayoral Villanueva,2024-08-29
XRR-0741,9012967965797,Calisto del Nogueira,2021-04-03
XRR-0741,1217839472629,Camilo Bas Olmedo,2020-06-29
XRR-0741,3600181903352,Renata Clavero Alonso,2015-07-31
WOP-3353,5875132306171,Liliana Piñol Naranjo,2023-09-28
UAP-5182,3941992249933,Almudena Alegria,2023-12-30
UAP-5182,3228762246691,Danilo Camps,2022-12-25
UAP-5182,5381290069636,Román Ramón Morera,2020-05-11
WQP-6719,2158382703445,Amaro Luque Cortina,2019-07-28
JTD-0405,7816091658643,Eloy del Burgos,2024-05-30
JTD-0405,1517649483784,Sofía Domínguez Zurita,2016-05-08
FEV-8947,6531316247912,Gracia Fernandez Sastre,2020-07-06
FEV-8947,1002157968006,Jose Ignacio Oliveras Lucena,2020-12-04
PDM-1863,5031088225064,Arsenio Haroldo Porta Arellano,2020-04-07
PDM-1863,5712373759163,Almudena Villanueva,2020-05-08
ZIC-4067,6783015427072,Dionisia Barriga Valenciano,2020-12-12
ZIC-4067,8941775916074,Cintia del Pallarès,2018-02-19
ZIC-4067,3472387418903,Dan Carnero-Taboada,2016-09-06
CGB-1550,8542645837654,Guiomar de Rosselló,2017-05-01
CGB-1550,2165785595393,Felicia Seguí,2017-09-08
JAS-0217,5088001258239,Juan Pablo Manso Esparza,2023-12-02
JAS-0217,3364206096825,Teodoro Cabo-Ribes,2019-11-07
JAS-0217,1757223985649,Valentín Maximiano Fuster Nadal,2018-10-06
JWT-8576,1742613213443,Bernabé Goñi-Mariscal,2015-08-11
HFI-9299,2476155124326,Isaías Sigfrido Vigil Batlle,2016-08-02
HFI-9299,9843328542129,Regina Piquer Seco,2018-05-07
HFI-9299,9344398658138,Nayara Roman Sierra,2021-02-06
DZW-6990,4808891201155,Nacho Echeverría Parejo,2024-12-08
WGY-6913,8472606210711,Danilo Armas Rosales,2024-09-27
WGY-6913,3878308546055,Amado Cámara Garcia,2018-08-25
WGY-6913,8852784841291,Carmelo Jordi Franch Atienza,2016-05-23
MPY-5841,8309740457078,Virginia Arteaga Cortina,2022-04-20
TWC-6812,8359732141201,Florentino Ibáñez Gallart,2021-04-03
LTJ-3834,6844963413764,Jordán Barral Briones,2017-10-23
LTJ-3834,5272507050656,Vicenta del Quintanilla,2017-10-25
LTJ-3834,2969621207500,Nereida Bastida Querol,2021-06-23
CVL-6522,7888603694828,Lupita Mesa Morales,2015-07-28
WRW-1291,3872608056714,Mónica Prada Duque,2019-04-14
WRW-1291,7212284191361,Xiomara Mireia Salvà Garzón,2016-05-02
WRW-1291,7742039105269,Benito Roca Gras,2019-02-18
YTA-5500,8782716694126,Hipólito Aranda,2017-07-05
YTA-5500,8988771370379,Miguela Mora-Estevez,2018-02-06
YTA-5500,1628783354661,Herminio Barrio Bravo,2023-09-28
QLN-7315,3537714200218,Antonia de Lasa,2022-07-08
QLN-7315,2002916540866,Noelia de Rubio,2023-11-30
NQW-2375,7494111378633,Manuela del Verdú,2015-06-18
NQW-2375,1937508245254,Hilario Cabrera Ballester,2019-12-02
NQW-2375,3628998986317,José Cáceres Pacheco,2021-09-14
OED-9204,1694961036681,Verónica Guardia González,2016-09-18
OED-9204,1326586530994,Aníbal Borrás Ródenas,2020-02-16
XGN-9914,1093574373518,Isabel Peral Alberto,2018-07-29
XGN-9914,6835024378070,Eloísa Pedraza Sanabria,2024-01-03
CKO-7804,1322482103539,Ibán Lloret-Nicolau,2018-01-13
CLW-1566,3597751499951,Pancho Peiró,2017-08-24
CLW-1566,5051055688475,Jaime Uriarte Velasco,2016-09-25
QCA-3353,6220542552672,Etelvina Maza Bas,2017-11-23
LYS-9385,3485122627781,Cándido de Alemán,2017-05-17
FEF-4758,6767364507614,Anunciación Garriga-Batalla,2018-08-10
JXA-0996,3678720234062,Cecilia Pi Palma,2022-08-22
YZX-7400,5371108719799,Feliciana Manso Zurita,2023-08-18
YZX-7400,1894148580353,Cebrián Antón-Aliaga,2023-03-15
YZX-7400,2541502973949,Dorita Arellano,2020-03-23
FSI-9191,7252752112771,Che Guillén-Sureda,2024-11-10
FSI-9191,3007131330583,Juan Luis Gracia,2021-04-15
FSI-9191,1212579286018,Calixto de Uría,2024-04-04
IZS-6472,2553143630689,Jafet Ayala Enríquez,2019-12-12
IZS-6472,1993154451547,Bonifacio Padilla Ortiz,2020-07-29
IZS-6472,3530017238009,Caridad Rozas Sacristán,2022-12-06
YVQ-6868,4598403595526,Telmo Eusebio Yuste Arribas,2022-04-15
TXP-9890,4544674552424,Elpidio Vicens Marqués,2021-11-12
GXD-6693,4407069155056,Francisco Tenorio Moliner,2015-03-10
DWE-1497,3863138111480,Nazario López Costa,2016-08-07
DWE-1497,8045916288319,Angelina Bello Sans,2016-06-10
DGL-8696,9546815787555,Carmina Herrero Sainz,2023-11-03
DGL-8696,5048920268034,Clemente Rosales Arenas,2020-08-31
QMU-9636,4847890243073,Sergio Gallart Cabezas,2019-11-17
QMU-9636,5997931562801,Odalis Amor Torrens,2024-08-13
NGJ-6845,1685658534586,Albert Soriano,2015-11-16
WJF-1102,2728912709018,Casemiro Buendía,2015-11-28
MOQ-8367,5507061000867,Damián Estévez Giménez,2022-03-16
MOQ-8367,4133848708132,Rosa María Velázquez Simó,2024-01-09
FNA-7432,3491269673972,Gastón Sarmiento Zapata,2021-01-18
FNA-7432,6307717823846,Trinidad Amor,2021-08-29
FNA-7432,8794665491117,Anselmo Larrañaga,2016-07-12
FZM-7668,5970762984737,Dafne Raya Escolano,2021-08-16
FZM-7668,6272225873938,Josefa Alemán Galvez,2019-10-30
FZM-7668,6280980579929,Dionisio Juliá,2015-02-16
SRX-3005,7005603448585,Curro Garmendia Castro,2022-02-15
SRX-3005,9450003512665,Lara Rosalva Gutiérrez Sobrino,2022-02-11
SRX-3005,6222713819478,José Antonio Torrens-Grande,2015-06-03
LUR-0709,8366504852792,Rosalía Quesada Bravo,2019-01-17
LUR-0709,9626678847783,Lara Esteban Manzano,2021-03-25
SCE-1926,1038421552251,Ernesto Escudero-Yuste,2022-08-11
SCE-1926,8828882793198,Valero Ferrando Llorente,2019-11-21
SCE-1926,6237227087922,Soledad Vicens-Céspedes,2018-07-19
NRZ-1120,4269821469388,Emigdio Diego Salamanca,2024-08-09
NRZ-1120,9305510056790,Patricia Vilaplana,2016-12-10
XNB-3450,5690220658446,Jacobo Vicens Azorin,2019-06-27
XNB-3450,3349886194296,Inmaculada Cueto Múñiz,2017-06-14
XNB-3450,9426988447511,Octavio Carrera Calzada,2023-02-15
XCN-6113,3996572405623,Caridad Molins Arteaga,2018-09-10
KLO-5299,2150688988861,Pánfilo Cruz Cadenas,2015-01-22
KLO-5299,3071320861893,Guiomar Sosimo Menéndez Almeida,2018-04-24
KLO-5299,9138970933304,Palmira Murcia Saura,2023-06-13
SBH-6707,5400723961589,Selena de Nadal,2015-12-16
SBH-6707,6897389315413,Paulino Vives-Sans,2020-02-14
