Placa,DPI,NuevoPropietario,Fecha
GWZ-9468,2136909320222,Horacio Jafet Nuñez Crespo,2016-05-12
GWZ-9468,6187964590910,Fátima de Sales,2022-08-07
QWG-1789,8089640895672,Ernesto Costa-Cañizares,2016-12-16
QWG-1789,9480472444573,Xiomara Tejera Luque,2015-12-15
QWG-1789,4812233208002,Elisabet Escudero Aznar,2022-02-11
SMH-4328,1790176843810,Amaya Giralt Morante,2015-05-17
SMH-4328,1062338597317,Zacarías del Iglesias,2021-09-22
TKC-3576,3385221986295,Aristides Pina Serra,2021-07-20
LNZ-5642,4377329670372,Gil Gervasio Morata Nebot,2018-10-17
COL-5950,3861378185806,Fernanda Córdoba Gallardo,2018-04-05
COL-5950,4006927561303,Oriana Camino Gómez,2023-10-10
QEM-9983,1538338797083,Aurelio Barral Escolano,2019-03-10
QEM-9983,1013447106161,Macarena Hoz Hervia,2022-03-08
LDG-6716,5205490132618,Luna Martínez Posada,2022-09-27
GSZ-8075,5772164242324,Dorotea Múgica Gallo,2015-11-09
YHA-7823,4174063861244,Marcelino Peralta-Amor,2024-01-10
YHA-7823,4881263670479,Danilo Perea-Hidalgo,2017-07-20
EXL-1858,9680391580637,Octavio de Busquets,2023-05-02
XDE-3359,9683337085892,Bernardo Piquer,2018-07-14
ITE-3224,9417177078749,Rubén Manuel-Salmerón,2017-08-04
PZE-3044,4307881361325,Sabas Tirado-Infante,2015-07-29
PZE-3044,4533432209893,Felix Isern-Huerta,2016-04-02
PZE-3044,6468174499587,Anacleto Cazorla Estevez,2016-03-05
KLJ-4776,5045988040613,Amarilis Fernández Albero,2016-11-05
CUW-0662,7113081861583,Morena Manzano Conde,2019-10-27
CUW-0662,5207672251286,Isabela Otilia Colomer Cantero,2024-02-29
NGO-2463,8696527210269,Jorge Barranco Elías,2019-08-24
NGO-2463,7085794626577,Celestina Gómez Aliaga,2024-06-15
NGO-2463,7834318594672,Rosenda Barrera-Almansa,2022-11-17
ZOG-7700,2324992736250,Angélica Osuna Girón,2015-06-14
MIC-5633,4156066035462,Norberto Romero Pascual,2017-06-08
DIR-0209,3692975412784,Mónica Viana Tena,2024-05-31
KRK-7705,4241735066364,Alejandra Fiol Cobos,2015-11-19
KRK-7705,7732079368824,Prudencia Jennifer Segura Escribano,2023-02-14
KRK-7705,9619927651716,Bibiana Fátima Quevedo Amorós,2021-04-21
GSF-7910,9136665132450,Carolina Batlle Rincón,2021-03-27
GSF-7910,8127931969562,Begoña Ortiz,2015-12-26
RVC-0591,6222736236123,Emigdio Marino Macias Vilalta,2015-05-08
RVC-0591,9738968631810,Zoraida Garzón-Bárcena,2020-01-05
CRI-5046,3762522598665,Aristides del Otero,2019-01-17
CRI-5046,3465415919130,Evita Rojas Canals,2022-10-24
CRI-5046,9097538515636,Ramona Castejón Gutiérrez,2016-02-19
WKJ-1236,5634872662324,Augusto Gibert Manrique,2019-10-19
NAY-7016,8789315168645,Olegario Aguilera Robledo,2016-04-27
URE-0082,7130821610966,Espiridión Mendoza Barral,2020-05-24
VLT-8145,8280773934146,Mateo de Espejo,2023-05-27
XDU-6498,5166875409322,Ibán Calatayud,2019-07-06
XDU-6498,7636627580817,Amaro Chacón,2021-01-11
XDU-6498,2642033882983,Dani del Rosell,2016-10-11
FBP-7934,4259799834019,Nico del Puente,2020-06-02
FBP-7934,4818126466942,Rodrigo Marquez-Infante,2019-04-01
FBP-7934,6881187536368,Armando Lasa Jaén,2022-02-10
ZVS-3780,5565221115310,Nacio Font Roselló,2017-11-04
ZVS-3780,1790085334231,Bernardita Ribera Miguel,2024-12-27
BNV-7533,4469411150017,Martin Camps,2016-01-01
BNV-7533,4066375502860,Fausto Bilbao-Sánchez,2019-11-09
BNV-7533,9910610637352,Nazaret Roig-Granados,2024-10-09
OUH-3628,1019533602064,Marina Serra-Aroca,2022-05-19
TTZ-7210,1714625302399,Amanda Zapata,2018-04-25
PIM-1839,9112164701008,Narciso de Domingo,2019-10-13
CZB-1151,6982570483984,Agapito de Molins,2023-07-06
CZB-1151,3016591631677,Teófilo Salvà Bonet,2016-03-22
CZB-1151,8517146586892,Fulgencio Espinosa,2022-12-01
EEX-5799,2506434691208,Eliana Palomino,2019-02-23
EEX-5799,6899299389512,Mónica Muñoz Salgado,2024-10-25
EEX-5799,1445728893691,Eli Catalán Bonet,2019-05-13
EYR-2805,8870966395648,Anunciación del Olivera,2021-04-26
EYR-2805,5180293529689,Teodosio Caro Carrera,2017-03-04
LOT-8221,3152472350716,Marco Heras-Blanca,2017-11-12
LOT-8221,8436969726457,Ana Belén García Mayo,2020-09-22
LOT-8221,3171384138657,Wilfredo Vidal Arroyo,2018-02-18
BJA-0356,6053502316415,Coral Carro-Villena,2018-12-09
BJA-0356,9525251093198,Irene del Cabrero,2021-05-09
JWC-2569,5320606675079,Jafet Arranz Simó,2017-03-07
JWC-2569,4251700414401,Salomé Ariza-Zamorano,2016-12-17
HEN-6360,3836079302300,Aitor Jover Mateo,2019-06-02
HEN-6360,2017800302278,Luis Puente Torrijos,2018-07-24
ZLM-7322,3568472280177,Ariel Agustí Milla,2022-01-14
ZLM-7322,4519117578126,Iris Encarnación Juliá Cabrera,2024-05-26
ZLM-7322,1275552653254,Adelardo Vargas Mayoral,2015-10-05
KTC-1000,3370408026380,Olga Lara Barragán,2019-07-14
KAT-5383,9193186203823,Ani Coloma Prada,2021-06-01
KAT-5383,7616756133567,Yéssica Patricia Miralles Aguilera,2023-05-12
PNN-8416,1650809352891,Matías Moll Ferrándiz,2023-08-10
ZCJ-6485,3356657147689,Fulgencio Alonso Planas,2020-08-20
ZCJ-6485,2939310100382,Lara Muñoz Roldan,2023-11-12
ZCJ-6485,7673054354944,Plinio Ayllón Zamora,2018-04-03
YNN-2003,6984854430441,Elpidio Tur Bustamante,2016-04-27
PNY-3846,4685045009602,Ángela Garcia,2016-02-02
PNY-3846,6575778562845,Octavia Costa-Salazar,2022-06-08
PNY-3846,5308817363680,Arturo Armas Molina,2020-10-11
WPF-8401,6327731858578,Sosimo Abad,2020-02-13
WPF-8401,2832830980200,Alfredo de Calleja,2023-07-08
NBY-4853,8993650785176,Brunilda Osuna Orozco,2016-04-14
YBR-7969,9483293072097,Esperanza Acosta-Busquets,2023-04-19
ZJG-2707,6009777870774,Mario Nico Cabezas Reyes,2016-08-14
FCE-5076,6749530203965,Azucena Salazar,2021-02-13
PWX-1346,2105534297193,Cristian Pizarro-Anaya,2021-02-24
PWX-1346,2445782500100,Yéssica Roca Cifuentes,2021-08-25
PWX-1346,3780199364320,Chucho Saura Blanes,2024-12-23
KOI-4759,4984133104488,Cipriano de Criado,2017-08-15
KOI-4759,4851552040030,Guillermo Correa-Bru,2016-05-17
QQP-9955,8379862802734,Cloe del Quirós,2015-01-02
QQP-9955,5958712988455,Irma Aliaga,2018-03-31
QQP-9955,5994349140416,Flor Pedrosa Sola,2021-10-03
KJF-1952,1931798571552,Bernardino Montaña Rivero,2019-06-13
KJF-1952,6937299724230,Leonardo Arana Mur,2021-09-08
KJF-1952,9089735348511,Bruno Benítez Porras,2021-10-01
ODU-7475,6545955014731,Macario Roda Bayón,2023-07-27
UFF-3367,1192125916123,Mar Feliu Benavides,2022-01-09
UFF-3367,6756363746512,Enrique Barrera,2019-01-21
WKG-0344,6863957089710,Néstor Armas,2016-04-19
MHQ-7020,5389213920788,Paula Castrillo Pomares,2016-03-16
IVX-3186,8252942968938,Bruno Valenzuela Nebot,2017-08-19
IVX-3186,7607603973225,Silvio Pedro Acevedo Conesa,2020-01-11
YXB-9173,2678303614862,Pancho Raúl Llanos Segovia,2017-09-28
YXB-9173,4187726821369,Pía Coloma Nevado,2022-11-19
YXB-9173,4299832423705,Buenaventura Higueras-Casas,2018-05-19
OYF-9964,3834694638157,Luna Marqués Múñiz,2015-03-29
OYF-9964,2861817773454,Calixta Palmer Aller,2016-06-25
OWD-4339,5979973384199,Jovita Palomares Gutierrez,2016-08-06
OWD-4339,3069746789660,Flavio Espejo Rivero,2015-11-05
OWD-4339,5047301448804,Diana Jover Gonzalez,2020-03-06
SFL-1620,9638783547432,Valerio Baltasar Santos Belmonte,2020-12-05
SFL-1620,5957709761699,Inocencio Royo-Laguna,2020-08-23
SFL-1620,5670394488975,Eusebio Guzmán Mateu,2017-02-12
UMJ-0887,5922000106905,Lupe Castell,2016-01-23
IAI-5756,7513389096585,Benita Coello Belmonte,2024-05-29
NEI-0863,7053002402703,María Cristina Barroso Blasco,2019-05-09
IWC-3046,9850102618108,Dimas Borrego Hidalgo,2018-10-11
IWC-3046,2383913712408,Pascual Moya-Barranco,2023-03-16
IWC-3046,6243642230660,Zaira Sotelo Rico,2017-08-04
SZU-0293,7251371053423,Vanesa Franch Hurtado,2020-07-07
SZU-0293,8956924340974,Francisco Javier Cantón Yuste,2022-06-08
PSQ-0360,5319644013926,Lalo Carro-Andreu,2019-03-02
PSQ-0360,7975491966759,Josefina Paz Fonseca,2024-06-11
PSQ-0360,4783260791388,Aníbal Pont Palma,2019-01-04
ILQ-0333,8208194487938,Bruno Alfaro-Cañellas,2024-11-26
ILQ-0333,7769125742548,Eloy Páez Jordá,2018-04-14
ILQ-0333,1959479499491,Jordán Nicolás Guardiola Gallart,2017-02-15
AMY-1913,3883751062169,Raimundo del Sevillano,2016-03-22
AMY-1913,1228724386166,Toño Escolano-Heras,2017-11-04
MNV-7185,5278382534998,Héctor Castañeda Carrasco,2017-02-13
GNJ-2022,7151073045143,Manuelita Martirio Tejedor Merino,2018-07-13
GNJ-2022,6393327824420,Edgardo Cazorla Sacristán,2016-10-09
GNJ-2022,5084229243920,Ezequiel del Fajardo,2018-12-16
UAK-8378,6001068755890,Humberto Landa Azcona,2017-04-24
UAK-8378,4976402710951,Ulises Valenciano Julián,2016-09-30
UAK-8378,2730600721400,Jacinto Carranza Alvarez,2016-01-26
JOJ-8518,8459679623157,Luís del Boix,2020-11-30
JOJ-8518,5376394178335,Ana Belén Galindo-Alegre,2015-12-22
XAL-4400,3786243353700,Alex Mendoza,2015-06-20
POK-6254,9119019210267,Julio Peña Sandoval,2017-05-02
POK-6254,3094485669872,Heraclio Diego,2023-09-19
POK-6254,5977764312818,Adrián Royo Domingo,2024-06-17
XKI-2772,8960831742175,Gaspar Godoy Pomares,2024-05-17
XKI-2772,9718688753977,Nydia Vallés,2020-07-01
EXZ-7328,8393250349983,Javiera Anita Olivé Giner,2021-10-23
EXZ-7328,7238830975300,Irene Olivera Varela,2017-08-07
EXZ-7328,2677523841222,Calisto Murillo Barrera,2021-11-30
CKW-9677,1458383848937,Alex Zapata Tejera,2024-11-09
CKW-9677,7331389808926,Edmundo Moreno,2019-08-30
CKW-9677,2365998967258,Bruno Abel Zamorano Quirós,2023-03-10
XPG-5541,9129551848468,Kike de Manuel,2015-02-16
NRR-4921,6914301152924,Román del Valenciano,2022-02-27
NRR-4921,4892677013217,Morena Angulo Elías,2024-03-02
YBU-9459,5554534548495,Miguela del Mendizábal,2024-01-27
JDL-6473,1343387233493,Raúl Criado,2024-07-07
JDL-6473,7731560564490,Filomena Blanes Montserrat,2015-09-15
JDL-6473,6830188594452,Jose Antonio Gil Boada Franco,2017-10-06
AXJ-8367,3596673201949,Selena Torrents Gonzalo,2019-06-13
HNP-5627,2199348559423,Edgardo Royo Ochoa,2019-07-19
HNP-5627,5066749729953,Teófilo Sala,2017-05-09
SUQ-6398,4887864115902,Tere Sastre,2022-04-07
SUQ-6398,4806181884089,Sandra Romeu Ródenas,2016-11-29
RDY-2961,9049734446857,Agustina Salom Cortina,2019-04-06
RDY-2961,3293187282855,Narciso Mayol-Frías,2022-01-21
RDY-2961,3463682469244,Clemente Cobos Raya,2024-02-13
LTD-6743,4702976074034,Débora Nicolau Heras,2020-08-10
LTD-6743,8294789948505,Lucho Calleja Bejarano,2017-09-07
LTD-6743,7255785509914,Emilio Cortina,2017-05-02
SWR-7406,1855251252714,Angélica Pintor Uribe,2021-02-17
SWR-7406,2251888247251,Claudio Valenciano Bautista,2020-06-09
YUL-4029,7623781414115,Lázaro Landa Castejón,2020-11-02
YUL-4029,6631736761117,Eladio de Peñalver,2023-08-27
YUL-4029,3061737852714,Marisol Moll,2015-12-12
BIG-0096,5087008122219,Íñigo Coronado Giménez,2022-07-04
BIG-0096,1760000472262,Cristóbal Marti Córdoba,2017-04-19
BIG-0096,2861236826149,Baudelio Cantón Checa,2022-06-12
YWR-7272,8667950591969,Bárbara de Ribera,2018-03-30
YWR-7272,7466380682103,Pili Asensio Vera,2019-03-06
YWR-7272,4634748370128,Sancho Suarez Andres,2020-08-08
WJV-0313,6080903986258,Maricela Carro,2017-07-27
WJV-0313,2041344728323,Amado Catalán Rios,2017-12-11
TII-5791,4634734311603,Galo Acero-Heras,2021-08-14
JNI-2608,6973813171082,Olegario Briones Aguilera,2017-12-06
JNI-2608,7288780305456,Trinidad Samanta Echevarría Losada,2020-05-19
JNI-2608,7244130999231,Sancho Marqués,2023-01-01
DMF-2681,1638497339125,Noé Cervantes,2022-01-25
DMF-2681,2849247681573,Felisa Arana Donoso,2017-10-07
HRF-0057,5169763953552,Rubén de Narváez,2022-02-23
HRF-0057,7562013344080,Valentín Paco Téllez Carro,2018-08-07
HRF-0057,2970157292953,Artemio Talavera Rosell,2015-11-09
MZP-7828,4898807240366,Amada Lobato Contreras,2018-08-11
MZP-7828,7294521482765,Teresita Figuerola Sedano,2024-04-09
KZS-6078,7501826245533,Jose Manuel Arrieta-Murcia,2023-02-22
KZS-6078,6797652305423,Juliana Rivero,2020-08-07
TSB-9248,6834403371892,Ignacia Gonzalez Calderon,2022-01-17
TSB-9248,2089155670659,Virginia Fabra Enríquez,2024-08-16
TSB-9248,7856736469735,Benigno Manjón Prats,2019-02-28
JDF-6909,1417638512994,Juanito Martin Jáuregui,2019-04-20
JDF-6909,9782650727458,Liliana Jara Checa,2020-04-27
OLW-8713,1428721449325,Simón Mármol Carrión,2024-12-23
OLW-8713,6999769024744,Concha Perez González,2016-02-08
OLW-8713,4358477966917,Sebastian del Anguita,2023-04-05
OTB-0763,4638792635580,América Inés Pineda Solsona,2015-12-04
OTB-0763,1456027013826,Xavier Blázquez Valero,2021-12-06
SAX-5380,9761707473647,Erasmo Olivé Manso,2020-08-06
SAX-5380,7649165314751,Renata Valbuena-Gutiérrez,2020-03-04
SAX-5380,5741275529482,Leandro Mínguez Casares,2016-07-02
CYW-0429,6664039621117,Adolfo Piña Monreal,2016-07-06
CYW-0429,4068782068570,Crescencia Bernardita Fuertes Pomares,2015-05-16
QMU-3267,5454456998633,Isidora Prats Mayol,2017-03-13
QMU-3267,6237445239029,Emma Caridad Lopez Exposito,2017-07-03
MFP-8384,4545223523070,Daniel Asdrubal Manzanares Tapia,2021-12-17
MFP-8384,6469752817256,Fausto Manzanares Manjón,2020-04-17
MFP-8384,3731165872659,Manu Ana Belén Belmonte Villa,2023-03-25
KYM-3537,3602277904976,Antonio Pi Carbajo,2021-05-06
KYM-3537,6881338391438,Vanesa del Mateo,2019-09-13
KYM-3537,9360803611263,Segismundo Marquez,2020-05-13
SFM-8944,6181182372692,Rosendo Osuna Amorós,2018-05-14
ASH-4658,6603725274461,Nilo Leiva Lorenzo,2018-07-29
ASH-4658,5797810117287,Roque Portero Novoa,2016-04-26
CVI-1558,6403710168076,Yéssica del Olmo,2020-05-22
CVI-1558,7783542997284,Reynaldo Bas Tormo,2019-05-23
EBW-6537,8991607402280,Wálter Valbuena-Bárcena,2019-07-16
EBW-6537,8811388128294,Isaura Ferrándiz Mayol,2015-09-03
EBW-6537,1193024138590,Onofre Hidalgo-Bayona,2022-01-31
GUY-5585,3558152143716,Valero Catalá Blanca,2016-12-09
GUY-5585,1135115819296,José Antonio Ropero Almagro,2017-06-29
LIA-6856,1819888370419,Teresita Colom-Vega,2018-04-18
LIA-6856,8874527360777,Luna Dueñas-Cabrero,2018-09-16
GDP-1130,7972370938792,Bernardita Viña Falcón,2022-02-21
GDP-1130,1485989440823,Segismundo Agudo Angulo,2015-02-15
GDP-1130,5412348094268,Carla del Mesa,2023-08-20
NUP-6635,9697434813480,Sofía Figueroa Ledesma,2024-08-28
NUP-6635,4109940064209,Zacarías Peña Botella,2018-01-22
NUP-6635,2881873744267,Patricia Adadia Noguera,2022-12-12
XLO-3385,8782247335869,Patricia Alberdi,2016-04-23
XLO-3385,5943664138981,Chus Posada-Tudela,2023-06-28
SPW-1771,3168282044808,Joel Huertas Polo,2021-08-10
SPW-1771,5188028080231,María Pilar Belmonte Berrocal,2024-07-17
BGH-2406,9317178877643,Alma de Sáez,2024-05-14
BGH-2406,9016397653819,Isaías Olivé Belmonte,2020-01-04
CBO-6346,3400435999310,Aurora Cobo Galvez,2021-09-22
NUO-7640,8750179125234,Hilda Izaguirre,2023-11-06
NUO-7640,6289679878914,Juan Francisco Huertas Burgos,2018-08-22
GPL-4567,8960245859480,Aura Río Corominas,2022-12-09
GPL-4567,6977006310113,Guadalupe Samper,2022-02-15
XYC-8476,7936144356745,Isaura Rico Gabaldón,2024-01-01
PBA-5276,8455416570699,Lina Yésica Tomé Castellanos,2016-11-24
PBA-5276,9616841920695,José Antonio Escolano-Parejo,2020-08-15
PBA-5276,6557090553392,Xavier Peralta Paz,2019-04-06
XWV-8276,8502050207450,Sebastián Benavente Bustamante,2021-02-01
PJA-1912,9999140352694,Carmelita Barragán-Bertrán,2023-05-20
PJA-1912,4701623713835,Lola Riba Raya,2023-08-12
LQZ-4421,5336606667952,Zacarías Rosell Barrera,2017-08-15
LQZ-4421,6072602996188,Cintia Feliu Sierra,2023-10-03
LQZ-5596,8426076097518,Cipriano Campo Palau,2015-01-29
LQZ-5596,2995123161700,Mamen Anabel Mariscal Amador,2018-03-12
LQZ-5596,6095749853202,Javiera Pinilla Ocaña,2015-03-10
NSS-2876,9545082376646,Anastasio Marquez Morata,2016-08-04
TNN-7441,9950099652495,Leandro Piñeiro Peñalver,2016-11-04
TNN-7441,3206850152235,Germán Galindo Nicolau,2016-06-16
BDL-9039,2989355709733,Aurelia Córdoba,2021-02-28
BDL-9039,5546102016130,Juan Francisco Barbero-Rojas,2023-03-03
BDL-9039,6258293307683,Ambrosio Bru Barrios,2015-07-12
JWD-5872,7335238899775,Samu Real Arribas,2015-09-11
JWD-5872,5356953942587,Amaya Juan Escalona,2024-11-16
JWD-5872,3044429407829,César Asdrubal Castellanos Lladó,2018-09-09
RGD-6187,9092351837986,Sandra Garzón Cardona,2017-11-18
KEW-2559,8169226349488,Delia Cuéllar Alcalde,2024-07-31
KEW-2559,3168888480499,Cruz Natalio Casanova Sanz,2017-02-02
AEH-0898,4195259161876,Nilo Federico Navas Donoso,2018-12-09
AEH-0898,1451426553839,Cecilia Pellicer Lopez,2023-11-10
QAA-7464,4265417602577,Emiliano de Valcárcel,2021-08-25
QAA-7464,5667979744519,Epifanio Fernández Villalonga,2016-06-16
QAA-7464,5377801130527,Ildefonso Segismundo Chaves Blasco,2023-03-07
DDL-0120,9478692862434,Santos Belda Salvador,2016-09-10
QMH-4882,9318512446891,Jimena Merino Martorell,2017-01-15
QMH-4882,1089675127710,Visitación Vega Aguirre,2021-10-05
QMH-4882,3852977732520,Cesar Cuéllar Domingo,2019-08-09
LON-7735,1822106130124,Hipólito Frutos Oliveras,2022-07-17
IQT-0933,5724553299782,Juan Yuste,2020-05-29
IQT-0933,6429823444069,Iván Yuste Campoy,2017-08-17
SOJ-4410,3997531766773,José Antonio Pujadas,2018-06-13
SOJ-4410,8937504522981,Domingo de Marqués,2021-08-20
RGS-6540,6460118435741,Iván Plana Guerrero,2023-06-08
RGS-6540,5624670903745,Jacobo Plana Blanes,2020-12-21
RGS-6540,9957848720575,Miriam Heredia Esteve,2019-06-02
XZY-3006,2758355091852,Ignacio Trujillo Cardona,2021-01-25
TNU-4599,7837198809442,Marina Gimeno Benitez,2023-07-10
TNU-4599,7678508630300,Simón de Palomino,2015-05-16
TNU-4599,5305350563309,Gertrudis Morillo Soto,2017-12-07
JAY-7868,8049336619999,Candela Agullo Díez,2018-06-08
JAY-7868,7450674551763,Anita Valenzuela Alcolea,2015-09-08
JAY-7868,8768010676859,Cesar Luján-Yáñez,2015-08-25
FBK-9004,4417875520395,Benigno Nevado Barón,2023-01-30
KAG-4865,2083380934141,Elisabet Vidal Losa,2016-05-10
KAG-4865,1002970405797,Goyo Venceslás Portero Aliaga,2019-11-21
JVP-0529,3989306280376,Natanael del Céspedes,2018-11-25
QZX-9677,3516223662297,Amparo de Toro,2018-08-17
WJE-7080,6571698475918,Timoteo Osorio-Hierro,2017-10-28
WJE-7080,1571561544811,Loreto Gisbert-Gomis,2024-06-01
QBH-7702,7717143554794,Ximena Arco-Tejada,2020-06-09
QBH-7702,6684433022149,Isa Izaguirre Soriano,2022-01-01
QBH-7702,9643900254216,Daniel Caparrós Arce,2023-05-08
LTN-9851,3090129190137,Antonio Giralt Garay,2023-04-01
LTN-9851,4102069294323,Íñigo Diez Daza,2016-10-07
EPX-9134,1246881295297,Graciana Pineda,2016-09-17
EPX-9134,3898380392024,Lázaro Checa Arce,2019-05-10
YAG-6285,6668596212555,Sigfrido Pablo Solé Rios,2020-09-03
YAG-6285,3875648989215,Hector Valero Ayala,2019-04-09
TWV-7249,2043503435652,Reynaldo de Castell,2022-10-09
LIQ-6728,9838612998907,Saturnina Conde Torre,2020-07-08
AQQ-5092,1477928845837,Domitila Téllez-Caparrós,2019-09-27
LXV-8194,8554707587518,Noemí Ortuño Carranza,2017-12-25
LXV-8194,5505161198290,Jenny Barrios Pascual,2021-11-24
LXV-8194,8439758289639,Aristides Verdejo-Benitez,2015-06-03
LFC-6505,4978793778468,Inocencio Jerez Mesa,2024-02-06
LFC-6505,8786833938235,Fulgencio Asenjo Alcalá,2024-07-24
LFC-6505,5935147624470,Palmira Monreal,2020-05-19
GDP-7627,5632151262688,Xavier Alcalá Navas,2019-12-22
GDP-7627,6480960542114,Alfredo Naranjo Batlle,2024-08-20
YNW-4690,4883938951697,Ana Belén Cerdán-Pazos,2017-11-13
YNW-4690,4374673926938,Ainoa del Rocamora,2020-07-14
YNW-4690,1491931510883,Octavio Mulet,2015-06-14
LYS-8493,2543306387195,Régulo Riquelme Mateo,2016-10-02
CXV-3290,7916645626921,Macaria Garriga,2018-09-09
ZHS-0730,9870001078780,Conrado Santana Llano,2016-10-09
XMA-1653,1434267114969,León Escribano España,2024-07-25
XMA-1653,5743956213341,Jose Ramón Cerdá-Casanovas,2024-04-21
XMA-1653,6810812365960,José Velázquez Palau,2017-10-26
VRH-7427,8267477403315,Ani Delgado Estevez,2016-02-07
VRH-7427,7760751548564,Vilma Vall Falcó,2015-07-31
RKT-2448,6131771624069,Lupe Peñalver Duarte,2019-10-10
RKT-2448,8442036754459,Yago Vara Molins,2020-06-01
LXA-6458,6701329126444,Álvaro Clavero Rodrigo,2018-01-13
PRJ-9588,3333229501612,Yago Santamaria Cárdenas,2019-07-19
CYA-8556,6125743605062,Pepito de Armas,2016-06-11
CYA-8556,6910208701065,Isidro del Torrens,2020-10-07
CYA-8556,5380795653406,Américo Palomares Aguirre,2021-10-02
LYS-1283,6014732280670,Mar Villalonga Sanchez,2018-08-27
LYS-1283,6452534853247,Héctor del Elorza,2021-03-09
LYS-1283,1452687429371,Concepción Melero-Mascaró,2021-03-06
COO-4890,7445795331283,Rubén Roig Sacristán,2023-12-02
COO-4890,5477484967965,Adalberto Garriga Macías,2023-03-20
COO-4890,9706908113191,Danilo Cabrero Sosa,2016-04-12
YAV-4899,1581170633700,Evangelina Cano Gil,2016-05-21
YAV-4899,8520185823796,Guillermo Bayón Fabregat,2023-02-09
VNU-2008,8055176906020,Amando Salom Azcona,2015-01-18
TXC-9709,6569320828587,Alma Aparicio Tolosa,2016-11-19
VSF-8458,8735338358788,Felisa Montserrat Vallés,2017-09-09
VSF-8458,4979368329780,Patricio Puerta Solano,2021-01-31
VSF-8458,5890769168035,Ramón Ferrándiz Cano,2016-12-03
XBY-9233,4834834647542,Tomasa Sobrino,2018-11-06
JEI-8709,1035468099532,Rubén Elías Vázquez,2017-01-30
TEX-9609,1007973082518,Martina Montserrat Quesada Fortuny,2018-10-10
ODE-8392,5817671813193,Fausto de Zabaleta,2017-07-13
EEQ-8031,5270750066810,Pepita Roman Alsina,2023-11-15
EEQ-8031,8014071737128,Mario Querol Mosquera,2018-05-27
HWO-3384,1325852295995,Mohamed Marcos Castro,2021-05-16
HWO-3384,9835192357643,Ani Domitila Sola Marti,2016-09-27
HWO-3384,7067214299653,Eusebia Briones Orozco,2017-10-22
ELK-0430,6313068373136,Catalina Marti Blanca,2019-11-11
MZY-2697,8553448788901,Chus Lozano Salamanca,2017-04-26
MZY-2697,4589175414002,América Guerrero Domingo,2018-07-08
MZY-2697,4150814069836,Cruz Jordá,2015-03-15
UAB-7710,3945063861568,Rosalía Fiol Cadenas,2016-11-13
UAB-7710,1744781059386,Sofía Ferrando Palomar,2019-09-06
KPH-7013,1906589815345,Camilo Bayona Mas,2023-06-05
UDR-0241,8425939971119,Matilde Baena,2017-02-10
UDR-0241,8276231094879,Pío Amor Flor,2023-10-21
UDR-0241,4494368580899,Ovidio Verdugo Samper,2018-02-12
VUA-6696,5451528515435,Marita Julián Castañeda,2020-04-02
VUA-6696,2085202641634,Tatiana Vendrell Chaparro,2024-12-09
XBK-2320,3212725635460,Primitivo Coello Mateu,2021-02-16
XBK-2320,9771604509037,Dorotea Galan Perera,2021-04-15
XBK-2320,9587238652475,Rosalinda Lumbreras Collado,2022-10-27
WBH-1671,3641376781741,Juliana Amo Coronado,2018-09-20
WBH-1671,1894984995069,Albano Marcelo Leal Múgica,2024-02-10
JOS-2417,8446002836773,Benito España Beltrán,2016-08-01
AMX-7301,8942519009976,Primitivo Tur Burgos,2017-07-19
AMX-7301,8202823429983,Toribio Poza-Montoya,2015-05-11
AMX-7301,8405154403828,Fabián Guzman Pozo,2020-07-26
UOS-9554,7473363096125,Salomón Oliva Fernández,2016-05-07
UOS-9554,1375237507648,Eric Pizarro,2018-08-31
UOS-9554,4721034651403,Maricela Aragonés Pujol,2018-05-07
EIX-7666,3693381076996,Alondra Pina Marqués,2017-05-11
BMW-2528,5969841420242,Maximino Alcaraz Pereira,2024-06-23
BMW-2528,3831782433644,Albina del Coello,2020-12-08
BMW-2528,5790137367769,Máxima Piña Torrent,2018-10-11
EBT-7872,8753942639830,Angelino Cueto,2019-05-17
EBT-7872,7851856321399,Jose Luis Expósito-Batalla,2019-07-09
EBT-7872,4235829111774,Diego Catalán Gil,2017-05-08
SBB-9903,4845370652088,Félix Zapata Moya,2018-05-25
SBB-9903,6986746314673,Marcial Folch-Armas,2018-04-03
SBB-9903,1880089915232,Vicenta Gámez,2020-07-08
SGA-3083,3249242277589,Itziar del Yuste,2015-01-11
SFW-7858,2298325350755,Rolando Pineda Peñas,2022-05-01
SFW-7858,7740403494385,Isaías de Aroca,2023-01-17
FLA-7244,1371454068299,Jessica Codina Puerta,2022-11-10
FLA-7244,9741525467339,Clementina Jaume-Jara,2024-09-26
FLA-7244,1835358757969,Octavio Iglesia Lerma,2019-01-12
YKJ-5866,2490161977788,Valeria Lara Carranza,2022-11-06
QKZ-5919,2301811226610,Marisol Ledesma Correa,2016-12-08
BZC-8041,4179554249378,Leocadio del Ramis,2015-06-05
MFK-9985,2206603403955,Severino Zaragoza Campo,2015-02-04
MFK-9985,7991734747486,Maite Oliver Alcalá,2024-07-23
MFK-9985,6669102000528,Teresita Meléndez Ribas,2021-12-26
AQR-3418,2576665832716,Gaspar Huerta,2024-04-11
AQR-3418,1109882486779,Lupe de Gual,2018-04-29
WUF-1704,5334110529107,Débora Cepeda Bernal,2023-04-10
RIB-3244,7856536429640,Sigfrido Guiomar Ayala Alvarez,2023-08-04
