Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
ZVS-3780,6863085371147,Rico Riera Castilla,Kia,Picanto,2016,3,2
WAT-6679,3802985200083,Gala Sabater Planas,Kia,Sportage,2012,1,0
BNV-7533,1642739819674,Eugenia Galindo Ferrero,Mazda,CX-5,2023,1,3
OUH-3628,6438160089139,Mayte Cepeda,Kia,Sportage,2017,0,1
TTZ-7210,2592218768198,Javiera Fuentes-Roig,Kia,Picanto,2016,1,1
PIM-1839,9215306927468,Angélica Correa Uriarte,Kia,Sportage,2002,3,1
KUV-8267,5850768509183,Manuelita Fabiana Iborra Jove,Honda,CR-V,2005,1,0
CZB-1151,4972879787291,Rodolfo Cortés Rios,Mazda,BT-50,2008,3,3
EEX-5799,8748994472507,Priscila Miró,Honda,Civic,2007,2,3
EYR-2805,5371406084919,Haroldo Cueto Franco,Mazda,BT-50,1997,0,2
LOT-8221,2645238533828,Ciro Jaime Valbuena Huguet,Toyota,RAV4,2016,0,3
NEI-8846,1447503800218,Artemio Jose Carlos Salcedo Ayala,Mazda,6,2015,5,0
BJA-0356,5778076873923,Nerea Pla Blanes,Kia,Sorento,1995,0,2
JWC-2569,7937347218313,Nydia Isern Bayona,Kia,Picanto,2022,4,2
HEN-6360,5638692685681,Marisol Abril Ribes Carranza,Hyundai,Elantra,2018,4,2
ZLM-7322,2890118243704,Isaac Coloma Llanos,Toyota,RAV4,2024,3,3
KTC-1000,7246136925032,Balduino Vaquero Villaverde,Mazda,BT-50,2012,2,1
KAT-5383,7294398360132,Evita del Jáuregui,Kia,Sorento,2005,1,2
PNN-8416,1651859769043,Yago del Llamas,Hyundai,Accent,2005,3,1
ZCJ-6485,9210815176497,Chita Oliver Feijoo,Hyundai,Elantra,1997,3,3
YNN-2003,1971319132670,Macario Valbuena,Honda,Civic,1997,1,1
PNY-3846,2528231544251,Albano Cabrero Bolaños,Honda,Accord,2007,0,3
WPF-8401,8148768661924,Eloy Tejero Mariño,Kia,Rio,1998,2,2
NBY-4853,5095072392342,Danilo Fabra-Flores,Mazda,BT-50,1996,1,1
FCL-2690,1608713523001,Chus Crespi,Toyota,Yaris,2017,1,0
YBR-7969,5704306201389,Olegario Sala Llorens,Mazda,6,2014,3,1
ZJG-2707,1399558923945,Aristides Baró,Honda,Civic,2019,3,1
FCE-5076,8104052048194,Roque Juan Manuel Leon Mata,Toyota,Hilux,2004,1,1
PWX-1346,8807569067759,Édgar Agudo Fajardo,Honda,Civic,2013,1,3
KOI-4759,4373735458952,Cristina Escolano Aragonés,Kia,Rio,2021,2,2
QQP-9955,2350244182192,Pili Fernández Escalona,Mazda,BT-50,2007,5,3
KJF-1952,6439123371722,Cruz Carretero,Mazda,3,2008,1,3
ODU-7475,4328534416414,Esmeralda Arnau Castell,Hyundai,Tucson,2024,3,1
UFF-3367,2524946050355,Elías Pedro Valderrama,Kia,Rio,2015,2,2
JWA-0009,9871875745519,Benigno Pino Cases,Toyota,Yaris,2024,0,0
XIW-0581,5182846032474,Nando Revilla Bustamante,Toyota,RAV4,2000,3,0
WKG-0344,2788170368285,Teodora Atienza,Kia,Sorento,2009,0,1
CZM-3994,1285598211808,Jerónimo Heredia Santamaría,Toyota,Corolla,2018,1,0
MHQ-7020,4500186973252,Andrés Abellán Duarte,Hyundai,Accent,1999,2,1
IVX-3186,2534797650411,Dulce Español-Gutiérrez,Toyota,Yaris,1999,0,2
RUW-6211,2057282666288,Teo Uriarte,Honda,Accord,1996,2,0
OSW-4794,8828044590287,Estela Porcel Solera,Hyundai,Elantra,2007,1,0
YXB-9173,8392679336729,Calista Amador Aranda,Honda,Accord,2004,5,3
OYF-9964,6126420391867,Prudencio Donoso,Kia,Sportage,1999,3,2
MEJ-3108,7348975133985,Clementina Tello Machado,Honda,Accord,1998,5,0
OWD-4339,6825091490480,Carlota Alberola Marí,Hyundai,Elantra,1997,0,3
SFL-1620,7619837471482,Nilda Sol Durán Crespi,Honda,CR-V,2013,5,3
UMJ-0887,6077020125771,María Carmen Pérez Pozuelo,Kia,Sorento,2020,4,1
IAI-5756,7170988267283,Vanesa María Belén Ríos Alberto,Mazda,CX-5,2022,5,1
NEI-0863,6937028836428,Perla Boada,Honda,Accord,2009,5,1
IWC-3046,2077207644092,Esmeralda Font González,Kia,Picanto,2009,2,3
SZU-0293,9302341730432,Eric del Gil,Kia,Picanto,2023,2,2
PSQ-0360,2149766878845,Venceslás de Cerdá,Mazda,CX-5,2000,1,3
MTH-3770,2589518613190,Joaquín Meléndez-Mateo,Hyundai,Elantra,1996,0,0
FKP-7430,5370990189909,Victoria Galiano Chamorro,Kia,Sorento,2018,0,0
ILQ-0333,1986752416677,Cecilia Heras Ferrán,Hyundai,Santa Fe,2015,2,3
AMY-1913,6470009927267,Ángela Roldan Arenas,Mazda,6,2001,4,2
JZD-4760,2454332100729,Pepe Solsona,Hyundai,Tucson,2019,1,0
MNV-7185,2636590706195,Isidora Carrión Ávila,Honda,Fit,2005,0,1
GNJ-2022,1084208210346,Mayte Querol Madrigal,Mazda,BT-50,2022,0,3
UAK-8378,3136175471309,Nicolás Lerma Villanueva,Toyota,Corolla,2001,2,3
JOJ-8518,6920240934463,Trinidad Valls Salamanca,Hyundai,Elantra,2011,1,2
XAL-4400,8883490340225,América Vigil Ribera,Kia,Sportage,2009,2,1
FFP-0850,2378769846481,Ignacio Batlle Martorell,Honda,CR-V,2022,2,0
BEQ-0946,1699538694906,Jose Ignacio Valls Berenguer,Toyota,Corolla,1998,4,0
TFQ-3267,4614796177997,Sofía Toledo Perea,Honda,Accord,2005,5,0
POK-6254,2248173839942,Gastón Vega Ribas,Mazda,CX-5,2007,5,3
XKI-2772,6434144290162,Renato Carmona Soler,Honda,Accord,2018,1,2
YCQ-1231,5939673277548,Macario de Tomás,Toyota,Hilux,1996,3,0
DZI-6833,6733499760315,Dani Trinidad Gallardo Egea,Kia,Sportage,2019,0,0
EXZ-7328,4928535335625,Francisco Santiago Ruiz,Kia,Picanto,1998,5,3
CKW-9677,8666365313702,Jordi Matas-Barco,Toyota,Hilux,1996,3,3
MNK-6547,4316320549868,Miguel Ángel Noguera Mateos,Honda,CR-V,2016,3,0
XPG-5541,9239311851743,Adolfo Guerrero Marqués,Honda,Civic,2014,2,1
NRR-4921,7220408891151,Elena Salvador Carreño,Honda,Fit,1996,4,2
SKX-3725,8459825298224,Nazaret Zacarías Catalán Jurado,Kia,Sportage,2003,3,0
YBU-9459,9168250821300,Rodrigo Baró-Gonzalez,Toyota,Yaris,1999,0,1
JDL-6473,7962109782233,Encarna Mulet Salas,Honda,Accord,2015,1,3
AXJ-8367,4814524676098,Plácido Mur Vila,Mazda,6,1996,5,1
HNP-5627,2136485725838,María Jesús Garcés Cáceres,Hyundai,Elantra,2012,5,2
VHT-3153,2284308470729,Eli Pombo Luís,Mazda,3,2000,5,0
SUQ-6398,2128120138288,Cecilio Moles Arnal,Kia,Picanto,2024,4,2
RDY-2961,8693887030323,Elías Otero Boada,Kia,Sportage,2012,1,3
LTD-6743,1614368343982,Bartolomé de Bonet,Kia,Sportage,2021,0,3
SWR-7406,8547697533852,Wálter Barros-Arias,Kia,Sorento,2020,3,2
ULC-5281,7718553015977,Cosme Teruel Rodriguez,Honda,CR-V,2019,4,0
YUL-4029,5622791440380,Nélida del Mora,Mazda,BT-50,2000,1,3
BIG-0096,1386299248402,Lucas Cerdá Prieto,Hyundai,Tucson,2012,4,3
YWR-7272,9850728239819,Pío del Ballester,Hyundai,Santa Fe,1996,2,3
WJV-0313,8652792397774,Nadia Mariño Ferreras,Honda,Civic,1995,5,2
TII-5791,2633667121136,Nazaret Demetrio Rodrigo Almazán,Kia,Picanto,2023,2,1
JNI-2608,9861444383138,Bernardo Rivero,Toyota,Hilux,2002,0,3
DMF-2681,5284978633526,Vicenta Cañellas Alonso,Toyota,Yaris,2018,3,2
HRF-0057,7863606210256,Poncio Manu Piñeiro Machado,Hyundai,Tucson,2020,3,3
MZP-7828,4560669139878,José Manuel Miranda Vaquero,Toyota,Hilux,2016,0,2
KZS-6078,1360025625976,Eutimio Falcón Bermudez,Mazda,CX-5,2020,2,2
TSB-9248,5782018716117,Natividad Larrañaga Nebot,Toyota,Hilux,2022,5,3
ZGN-3980,5187849410180,Benigno Fortuny Sosa,Mazda,BT-50,1996,4,0
JDF-6909,5851455679330,Maxi Montenegro-Querol,Mazda,BT-50,2022,1,2
OLW-8713,7040169933246,Severino Tamayo Roldán,Kia,Sportage,2016,2,3
OTB-0763,7370611708091,Pío Glauco Samper Pallarès,Kia,Rio,2015,3,2
SAX-5380,4108211683297,Amílcar Iriarte Mariscal,Hyundai,Tucson,2011,0,3
CYW-0429,5765174205610,Brígida Pinilla Urrutia,Hyundai,Accent,2020,1,2
QMU-3267,9507913166391,Delia Gutiérrez,Kia,Rio,2013,2,2
MFP-8384,4085637849200,Elodia Echevarría-Ayala,Mazda,3,2010,5,3
KYM-3537,7646302239602,Lucas Azorin Calvo,Honda,Fit,2010,0,3
SFM-8944,6803948063805,Cesar Maldonado Toledo,Toyota,Yaris,2022,3,1
FDE-8561,2289582518832,Telmo Real Tomas,Honda,Accord,2021,4,0
NXY-8301,5905690536741,Vilma Alcántara Quintana,Kia,Picanto,2002,2,0
ASH-4658,3359418858428,Nacho Solsona Mateos,Toyota,Corolla,2001,0,2
CVI-1558,5326525934655,Martina Royo,Toyota,Corolla,2020,4,2
CHU-8808,4977280082248,Leyre Peñas Nogués,Hyundai,Santa Fe,2006,4,0
EBW-6537,5695366232595,Ema Losada Fajardo,Honda,Accord,2009,0,3
GUY-5585,3443719161405,Toribio Andres Aliaga,Kia,Rio,2007,3,2
OBM-7560,8989641752863,Loreto Torralba Rivas,Mazda,3,2006,1,0
LIA-6856,5714550383618,Otilia de Campoy,Hyundai,Santa Fe,1998,0,2
GDP-1130,5444308258268,María Luisa Cantero Donoso,Mazda,3,2017,0,3
NUP-6635,4639932106311,Eliana Valero Benito,Honda,Accord,2007,5,3
XLO-3385,5162084783889,Jose Angel Dionisio Sanz Boix,Hyundai,Accent,2004,1,2
SPW-1771,7249607695222,Selena Camino Haro,Mazda,BT-50,2014,1,2
BGH-2406,9675143306318,Juana Rueda Benavente,Hyundai,Elantra,2010,4,2
CBO-6346,1189018365372,Aránzazu Garay Quintana,Kia,Rio,2008,2,1
NUO-7640,6298667129078,Gertrudis Torrent Morell,Honda,Civic,2021,2,2
GPL-4567,2572816015951,Enrique Alsina,Mazda,CX-5,2001,1,2
PIM-8599,5180456363290,Ariel Mateo Menéndez,Hyundai,Santa Fe,2018,5,0
XYC-8476,7377696240469,Ruperta Hidalgo Sacristán,Mazda,3,2017,5,1
PBA-5276,6848245705248,Marta Asenjo,Kia,Sportage,2020,5,3
ZCO-6276,9192493397938,Paola Serra Moll,Mazda,BT-50,2024,1,0
XWV-8276,1216065497661,Vito Torrecilla-Díez,Kia,Picanto,2001,4,1
RZH-6642,6726346912570,Lupe Aroca Pera,Hyundai,Elantra,2022,1,0
PJA-1912,6502217426767,Moisés Alegre-Zurita,Honda,Fit,2019,4,2
LQZ-4421,5129940410865,Fátima de Badía,Honda,Civic,2004,5,2
LQZ-5596,5750968694867,Amanda Pombo-Barragán,Hyundai,Elantra,1995,3,3
NSS-2876,6652947852434,Florentino Berrocal-Salcedo,Hyundai,Elantra,2003,4,1
TNN-7441,3774740522395,Sosimo Javier Sarabia Osuna,Honda,Civic,2012,2,2
BDL-9039,2526921404689,Godofredo Landa Tomé,Hyundai,Santa Fe,2021,2,3
JWD-5872,8926442783106,Trini Quiroga-Cantero,Hyundai,Tucson,2001,1,3
RGD-6187,4758813988977,Manuela Corral-Serrano,Toyota,Yaris,1997,1,1
BUT-9831,6847634608950,Fanny Acedo,Hyundai,Santa Fe,2006,3,0
WPB-6434,2813198171643,Julio César Gerardo Figuerola Cabo,Hyundai,Elantra,1999,5,0
KEW-2559,8982800918987,Rodrigo Calderon Feliu,Mazda,BT-50,2015,2,2
CAS-9045,5997473337389,Cosme Nicolau Bertrán,Toyota,Yaris,2005,3,0
USP-1836,6859634925140,Rebeca Castro,Mazda,BT-50,2000,2,0
AEH-0898,7747559021922,Vicente del Roselló,Honda,Civic,2017,0,2
WVC-0367,3330087794315,Joaquín Izaguirre Lago,Toyota,RAV4,2008,1,0
QAA-7464,7704735326403,Pancho de Exposito,Mazda,CX-5,2004,1,3
DDL-0120,3892664073197,Primitivo Lastra,Hyundai,Santa Fe,2024,2,1
FJK-4570,9438411475873,Manuela Rocamora Marín,Hyundai,Tucson,2011,0,0
QMH-4882,8279903625679,Domitila Solana Martín,Hyundai,Santa Fe,2014,3,3
LON-7735,8632141694503,María Carmen Blasco Cadenas,Toyota,Corolla,1998,3,1
IQT-0933,6892728705967,Cecilia Terrón Recio,Toyota,RAV4,2001,4,2
SOJ-4410,3356722420470,Arturo Olmo Espada,Toyota,Corolla,2011,5,2
RGS-6540,3489344582597,Susanita Gómez,Kia,Sorento,2016,5,3
XZY-3006,3603527449221,Brunilda Valenciano-Castells,Mazda,BT-50,2003,1,1
TNU-4599,8803371473273,Otilia Vaquero Revilla,Hyundai,Tucson,2005,4,3
FUS-1837,1330651084735,Faustino Benavente Pedrosa,Hyundai,Tucson,2003,4,0
JOE-3829,6476438001234,Germán Teo Arteaga Navarrete,Mazda,6,2008,1,0
QUZ-7419,1923056986647,Nadia Tere Tovar Ballesteros,Hyundai,Tucson,2009,3,0
JAY-7868,5613998423248,Patricia Méndez-Peralta,Kia,Rio,2004,1,3
WCA-5278,5579176763730,Juan Francisco Landa Fabra,Toyota,Yaris,2011,3,0
FBK-9004,5260365687973,Reinaldo Gilabert Sevillano,Toyota,RAV4,2017,3,1
KAG-4865,6970309356638,Felipa Sola-Salinas,Honda,Civic,1995,1,2
JVP-0529,9761087778490,Fabricio Vives Canet,Mazda,6,2009,1,1
ONA-4851,2148193919705,Adora Crespo Ordóñez,Mazda,CX-5,2017,3,0
TGP-5868,2839379259132,Nilda Almansa Gelabert,Mazda,3,2006,4,0
QZX-9677,6263732850633,Abigaíl Quintanilla Frutos,Toyota,Corolla,2016,0,1
FRT-7050,7937888963759,Clemente Novoa Company,Toyota,Corolla,2003,0,0
WJE-7080,6964218608624,Ezequiel Velasco Bayón,Mazda,CX-5,2017,3,2
QBH-7702,2776506756103,Bárbara Jiménez-Carbajo,Hyundai,Accent,2006,0,3
COK-9948,7177535671414,Cirino del Lerma,Hyundai,Tucson,1996,3,0
FOJ-6689,8326825650862,Paulino del Cerdá,Mazda,CX-5,2012,3,0
JTX-0842,2803789666279,Pelayo Canet-Bernat,Kia,Rio,2010,3,0
LTN-9851,2383199676006,Rita Cardona Ferrera,Hyundai,Tucson,2022,2,2
YZH-8735,3235447849085,Federico Bello Jover,Mazda,CX-5,2005,1,0
EPX-9134,6086152351567,Mariano Céspedes Orozco,Toyota,Yaris,2012,1,2
YAG-6285,1279191995482,Noemí Jesusa Palomares Duque,Hyundai,Accent,2012,1,2
TWV-7249,6472395120291,Bruno Felix Nevado Nevado,Kia,Sorento,2009,1,1
LIQ-6728,8929132337500,Rosario Alcázar Cerezo,Honda,Accord,2008,2,1
AQQ-5092,7836628060484,Cándida Rosa,Toyota,RAV4,2015,5,1
LXV-8194,1597109140677,Soraya Trillo Tudela,Toyota,Hilux,1997,2,3
UVR-0260,7029808057041,Lupita España-Ribera,Mazda,3,2001,3,0
LFC-6505,5606422790532,Fermín Armengol Espinosa,Kia,Sportage,1996,1,3
JQQ-2845,2327783431599,Carolina Castellanos Puga,Mazda,6,1997,3,0
GDP-7627,4243931831784,Armida Aguado González,Hyundai,Santa Fe,1995,3,2
YNW-4690,4375233001434,Cornelio Pacheco,Kia,Sportage,2013,2,3
LYS-8493,6459550433429,Asdrubal Marín Cervantes,Mazda,BT-50,2002,3,1
CXV-3290,7737234710057,Maite Morillo Martin,Hyundai,Tucson,2003,2,1
DHL-9524,9393817676902,Narciso Elorza Gámez,Honda,Accord,2022,4,0
ZHS-0730,5117294259971,Dafne Garriga Cuesta,Mazda,CX-5,2023,5,1
YYJ-8255,3080538996313,Sabina Batlle Arrieta,Mazda,3,2024,4,0
XMA-1653,9252150834149,Victoria Valderrama Herrera,Kia,Sorento,1999,1,3
VRH-7427,7071480269671,María Belén del Sobrino,Mazda,CX-5,2006,1,2
RKT-2448,6568767236561,Primitiva Cuevas Nogués,Honda,Accord,2023,2,2
LXA-6458,3558843959671,Leopoldo Valcárcel-Molins,Hyundai,Tucson,1998,3,1
PRJ-9588,5481730865263,Gisela Armas Peláez,Mazda,6,2017,1,1
CYA-8556,6174190849344,Julián Atienza Rodriguez,Honda,CR-V,2024,5,3
LYS-1283,3610356757305,Susanita Álvaro Calvo,Kia,Rio,2017,2,3
COO-4890,8641525169334,Sara Yaiza Puig Mir,Mazda,BT-50,2008,4,3
YAV-4899,4050426184394,Ismael Francisco Bayona Pareja,Mazda,BT-50,2005,4,2
VNU-2008,8815364397505,Pascuala del Echeverría,Mazda,6,2010,0,1
XPR-1063,8159289997019,Abraham del Reguera,Honda,Accord,1998,5,0
TXC-9709,7671676793026,Azeneth Torres,Toyota,RAV4,2008,3,1
VSF-8458,2127831546536,Macarena Hernando Rubio,Toyota,RAV4,2019,2,3
UEC-9869,9065102075289,Hector Navarrete Yáñez,Mazda,BT-50,1996,0,0
HDC-7403,7225862679825,Camilo Casares Somoza,Mazda,6,1998,0,0
XBY-9233,3025215994631,Wálter Ayllón Palmer,Mazda,CX-5,2014,3,1
BHL-7249,2286676879493,Benjamín Tirado-Lillo,Mazda,3,1996,0,0
JEI-8709,2725802430943,Ascensión Ropero Calzada,Kia,Sorento,2022,2,1
TEX-9609,5028362223301,Silvestre Cánovas Martinez,Mazda,3,2024,5,1
GJA-4742,8260314906076,Hermenegildo Cabrera Haro,Hyundai,Santa Fe,2009,1,0
ODE-8392,2621121770027,Domingo Escalona Reyes,Hyundai,Accent,2016,4,1
EIY-3856,3551240149462,Mayte Barbero-Marín,Honda,Civic,2001,3,0
HOX-4900,6624801118935,Fernanda Tejero Alberdi,Kia,Sportage,1998,3,0
EEQ-8031,8447513334704,Teobaldo de Fábregas,Mazda,6,2000,2,2
HWO-3384,6285373356215,Flor del Benet,Honda,Civic,2006,3,3
LVU-5335,5620132984123,Juan Francisco Galindo-Bertrán,Honda,Fit,1995,5,0
ELK-0430,9143552346036,Jose Manuel Mendez Peral,Hyundai,Santa Fe,2014,1,1
WXD-5980,2531703146293,Teodora del Luna,Mazda,6,2016,0,0
MZY-2697,7062652769603,Lorenzo Quintana Bou,Kia,Sportage,2004,2,3
UAB-7710,4583353991339,Estela Menendez Mármol,Mazda,3,2002,4,2
KPH-7013,1264705519997,Vasco Nebot Verdugo,Hyundai,Elantra,2002,2,1
YYL-6309,2966914607749,Ricardo Villa Pont,Toyota,Corolla,2005,3,0
UDR-0241,4505573491625,Morena del Méndez,Hyundai,Elantra,1995,0,3
HGM-2323,5842989518307,Elías del Jaén,Hyundai,Elantra,2001,5,0
VUA-6696,9481950923573,Ángel Barros Guillen,Mazda,6,1996,0,2
XBK-2320,3280604289088,Teófila Chacón Sevillano,Kia,Sportage,2017,1,3
WBH-1671,1731833686779,Claudio Cordero-Mata,Kia,Sportage,1997,3,2
JOS-2417,7063032945472,Vilma Fuente Coello,Kia,Sorento,2020,2,1
AMX-7301,7174195502786,Nico del Feliu,Toyota,RAV4,2015,3,3
FUX-6040,8482396099359,Salud Rivera Juan,Hyundai,Tucson,2019,1,0
UOS-9554,5571418262415,Xiomara Novoa Tolosa,Toyota,Hilux,2019,1,3
EIX-7666,2244857398569,Leandra Carvajal Bustos,Honda,Accord,2020,2,1
PYR-2703,5284364202249,Francisco Javier Laguna-Sastre,Honda,Accord,2000,5,0
BMW-2528,8008365679870,Almudena Armengol Bustos,Kia,Sportage,2014,3,3
ALM-0390,5230757794111,Leandro Jaume-Martínez,Toyota,Hilux,2007,3,0
EBT-7872,9146613310773,Zaida Santamaría Sanjuan,Honda,Civic,2008,3,3
SBB-9903,9821544582434,Cayetana Valentina Maestre España,Kia,Sportage,1997,2,3
SGA-3083,7554834911246,Socorro Anaya-Medina,Hyundai,Elantra,2018,0,1
SFW-7858,6812460039032,Che del Jara,Honda,Civic,1995,3,2
EDH-6747,6639546291553,Toño Pozo Cabañas,Toyota,Yaris,2003,2,0
FLA-7244,7535716630532,Florentina Carretero Carbonell,Hyundai,Accent,2010,2,3
LHU-6690,7826859331103,Marcela Sarita Acosta Batlle,Mazda,BT-50,2004,2,0
YKJ-5866,2631026040847,Maxi Polo-Armengol,Mazda,CX-5,2022,0,1
QKZ-5919,7065316081410,Luisina Lucas Acero,Toyota,RAV4,1998,4,1
BZC-8041,6998161875795,Amor Angelita Miguel Alemán,Toyota,Yaris,2002,4,1
MFK-9985,2827848722994,Miguel Ángel Iriarte Heras,Mazda,3,2003,5,3
IMX-9634,3226763879694,Reyna Miralles-Puerta,Toyota,Hilux,2009,0,0
AQR-3418,1326619719394,Josué Lago Donaire,Mazda,BT-50,2021,5,2
WUF-1704,2377447247816,Fausto Gilabert Cerezo,Hyundai,Elantra,2001,4,1
RIB-3244,7575117051739,Edelmiro Flores-Fábregas,Toyota,Hilux,2014,1,2
VVB-2490,3036112658745,Roberta Villegas Vall,Honda,Fit,2018,0,3
HEQ-4927,7187352471970,Lola del Aliaga,Honda,Civic,1998,5,1
TEB-8811,2018534932074,Reyna Calvo Pol,Toyota,RAV4,2022,3,1
OKO-4904,8208082555951,Guiomar Simó Giner,Toyota,Yaris,2022,5,1
LIH-9027,5667889144444,Jovita Poza Montaña,Kia,Sportage,2011,4,1
UZR-7666,9349657788391,Dimas Pazos Ródenas,Mazda,6,1998,5,3
MDY-4208,4817699444796,Olegario Porras Echeverría,Toyota,Yaris,2008,5,1
DHW-7391,9935105721054,Emiliana Benet Castillo,Kia,Sportage,2022,0,0
NHK-4215,6365864671529,Aitor Alfaro Madrid,Honda,CR-V,2024,0,3
PMH-6054,7444260288557,Adoración Alfonso Álvarez,Toyota,Corolla,2018,5,3
WBL-0564,4687551899225,Pacífica de Iniesta,Mazda,6,2005,4,1
IAF-6189,2907409586861,Nieves Mendoza Calzada,Hyundai,Santa Fe,2002,0,2
BVZ-4353,3836452312591,Ileana de Coronado,Honda,Accord,2019,1,2
LUC-8831,4468504392296,Elodia Carranza-Toledo,Honda,CR-V,2001,5,0
NPO-3848,7965950455204,Teresa Pérez-Gaya,Hyundai,Tucson,2011,4,3
ZGX-4361,6644514367087,África del Mata,Mazda,CX-5,2011,5,3
JQG-5397,4981593932688,Lupita Cornejo Herrero,Mazda,BT-50,2000,2,3
RDB-4666,1613116545228,Susana Ibarra Castañeda,Hyundai,Accent,1995,3,3
FME-3343,8547687303828,Ascensión Aguilar Carbajo,Kia,Sportage,2012,2,0
YFX-8540,4538217374859,Alfonso Isern-Alcántara,Honda,Fit,2017,0,0
YXK-4764,2047727348827,Ramón Barros Palacios,Honda,Fit,2013,5,0
LDZ-5889,6573568296441,Zaida Ávila Paredes,Kia,Rio,2011,5,1
TMF-1605,2173590337312,Trinidad Benavent Mora,Hyundai,Tucson,2000,5,1
HCK-3290,8979614376159,Juan Pablo de Castelló,Kia,Picanto,1999,4,3
LYM-4712,1592058348019,Encarna Soria Téllez,Honda,Civic,2019,0,3
EVJ-0046,3775112119486,Mariana Marisela Redondo Raya,Toyota,Corolla,2013,0,3
ASC-2945,9757413102806,Dolores de Valderrama,Honda,Fit,2017,4,3
ZDL-5711,5622334978706,Miguel Olmedo-Badía,Toyota,Yaris,2006,4,1
EPO-2195,6124713191903,Luis Miguel del Pardo,Mazda,3,2023,0,3
FLU-6761,4025880352834,Rafa Posada,Toyota,Corolla,2012,5,2
OVZ-7572,8186691246714,Ligia Guerra Gálvez,Honda,Fit,2004,3,1
AJI-2239,9235790648319,Dulce Amador Manzanares,Honda,Accord,2013,2,1
FXU-4516,7552770880257,Gastón Sosa Soria,Toyota,Hilux,2013,3,2
ZSS-8711,5116644923202,Amor Nogués Aragón,Toyota,Yaris,1999,1,1
PLL-9980,4021915796953,Mar de Lumbreras,Honda,Accord,1997,0,1
GVI-4109,6375231860522,Javiera Donoso Trujillo,Kia,Rio,2010,0,3
ZMH-9549,8638786430016,Modesta Florinda Vallejo Ureña,Kia,Sorento,1996,4,0
AVL-5373,4232219331662,Ale Mur Moraleda,Hyundai,Tucson,1997,5,1
MLQ-7913,8594335662773,Inocencio Bayona-Lara,Toyota,Yaris,2010,2,2
IDM-4355,9066422275388,Adrián de Miralles,Honda,Fit,1995,2,3
UMS-9188,4636251173311,Américo del Pacheco,Kia,Sportage,2006,4,0
WMJ-3684,8036680714530,Mario de Lara,Toyota,RAV4,2006,0,2
GDG-0988,6972508057689,Juanita Rivero-Uría,Kia,Picanto,2014,4,2
YNZ-7723,3652915271057,Primitiva Cañas Escudero,Toyota,Yaris,2010,3,0
SJV-9593,3072414413043,Adelia Román,Honda,CR-V,2010,1,3
SQN-2800,2090272584494,Duilio de Alba,Mazda,CX-5,2015,1,2
BEY-3736,3280971850947,Crescencia Bernal,Toyota,Hilux,1998,0,1
KEU-3645,3182875841316,Sebastian Aguilar-Jerez,Mazda,3,2015,0,1
KEK-1512,4520078595460,Caridad Cuéllar Salazar,Honda,CR-V,1997,3,2
MOD-4406,2106903341537,Máximo Atienza Bru,Mazda,6,2007,3,2
GTY-7969,7702607832900,Manolo Terrón Escribano,Kia,Picanto,2017,4,1
CGN-5568,1367067224491,Hector Costa-Lobo,Hyundai,Accent,2018,1,2
NOO-2751,5942320362378,Venceslás Vilaplana Landa,Kia,Rio,2014,2,1
LHQ-9404,7808828120648,Adela Sainz Gil,Toyota,RAV4,2023,2,3
EWH-1789,1571763271023,Sarita Uría,Mazda,6,2021,2,0
EXO-6645,4619490128042,Miriam Roldan Vilalta,Kia,Sorento,2003,0,1
HCC-6905,3376684929128,Ángeles Batalla Palomar,Kia,Rio,2014,1,3
EXC-0106,9895566155542,Adolfo Amigó Diego,Mazda,CX-5,2016,1,1
EDJ-6464,4395367477700,Tere Solano,Hyundai,Accent,2004,0,2
XGB-5313,6238133403071,Fausto Figuerola Gisbert,Toyota,Hilux,2016,5,2
XXV-7456,6903885101329,Leonardo Bruno Rosselló Ramirez,Honda,CR-V,2000,1,1
RMH-6871,4226593216552,Albert Nogueira Tejada,Toyota,Corolla,2001,4,2
PLF-6436,3444586943567,Isa Borja Márquez,Mazda,3,2016,2,0
UJE-6152,4515221022985,Tamara Lucila Vendrell Prat,Honda,Accord,2015,1,0
KNK-0665,9651173343580,Manu Ortega Serra,Hyundai,Santa Fe,2009,0,0
IVB-7382,7133388864237,Gerardo Durán Comas,Mazda,3,2002,1,2
ECZ-2905,2308779013781,María Del Carmen Ordóñez Donoso,Toyota,Hilux,1997,4,3
LXA-8096,5984956918427,Dorita Batlle Malo,Mazda,3,2003,5,1
YFC-9703,9902669146183,Noé Oliver Gimenez,Mazda,3,1998,4,0
FED-0555,5837952925033,Javiera Falcó,Toyota,RAV4,2000,5,2
VCW-3388,4205005891015,Édgar Flor Esteban,Kia,Sorento,2008,0,1
MWI-2371,3347700876108,Eliseo Ayala Vallejo,Hyundai,Santa Fe,2002,1,2
MLM-3276,7733459463295,Pía Tomas Perales,Hyundai,Santa Fe,1999,5,3
WUB-7737,7533736602130,Brunilda Benito Sans,Toyota,Hilux,2017,2,2
EYQ-7744,2630605545323,Luciano Gómez Cañizares,Mazda,6,2020,5,0
WQI-4767,6293969270124,Lilia Prieto Amaya,Honda,Accord,2014,1,2
PWN-8147,3081886552232,Diego Rogelio Arjona Artigas,Kia,Picanto,2022,5,0
ZCF-2697,4844918841297,Roberto Royo Montaña,Kia,Sportage,2019,4,1
