Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
MYW-8937,4372269117844,Valeria Lourdes Trillo Adán,Mazda,BT-50,2019,4,2
QHO-1621,7646079889216,Fabián Duran Abril,Mazda,3,2005,4,0
KIZ-7240,1247402346136,Esmeralda Riera Palomo,Hyundai,Tucson,2006,0,0
CNC-6859,3592442059940,Natalia Rodriguez Ramírez,Kia,Sportage,1998,4,3
MKG-0853,5043389336363,Ciro Victoriano Duran Morales,Toyota,Yaris,2004,5,2
PNV-7247,7301672937413,Lucas Quintero Flor,Hyundai,Tucson,2012,3,3
MLA-4840,5987539424018,Teresita del Fernandez,Kia,Sorento,2008,3,2
DIV-0781,9193582780474,Gertrudis Samper Monreal,Honda,CR-V,2022,2,2
WIB-2261,5937778142365,Moreno Fortuny Prieto,Honda,Accord,2011,3,3
DYZ-7648,7000927860022,Angelino Camacho Peiró,Honda,CR-V,2024,4,3
GPG-5355,2040291585097,Chus Asensio Montaña,Toyota,Hilux,2005,1,2
VLP-1790,5018078487493,Clemente Carreras Rey,Hyundai,Accent,2000,0,2
HOC-1093,8235249088988,Mohamed Jáuregui Cañete,Honda,Civic,2006,3,1
XKT-7608,8656522043841,Cayetano del Luz,Honda,Accord,2013,4,2
BZJ-7682,6345135138732,Ana Sofía de Flor,Mazda,6,1999,3,2
VUY-5913,3205371147712,Timoteo Blanco,Hyundai,Santa Fe,2003,1,1
IMV-1164,5476938458106,Sandra Dalila Murillo Tejada,Kia,Sorento,2011,3,1
ERV-3496,8779879792673,Jose Luis Esparza Sedano,Toyota,Yaris,2022,3,0
LEL-7425,4021586533414,Enrique Ayuso Benet,Toyota,RAV4,1998,0,2
EOK-6621,5940481205992,Modesto Conesa-Fuertes,Mazda,BT-50,1996,2,0
VEL-7140,6992282577832,Virginia Amaya,Hyundai,Santa Fe,2008,0,0
WZH-7802,8687471253130,Felipa Hierro Alcolea,Honda,Civic,2009,3,2
PZB-8533,3839827695653,Diana Ribera Pina,Kia,Rio,2007,0,3
TTT-7841,6354360652235,Marcelino Pinedo Costa,Kia,Sorento,2022,5,3
ORA-2639,7323633996645,Aitor Farré Torre,Toyota,Corolla,1999,5,0
EVD-6162,2383287004600,Jose Angel Avilés Álvaro,Honda,CR-V,1995,4,1
KOT-3197,7522392376548,Azahara Lupe Marin Tomé,Toyota,Yaris,2004,2,2
FWA-4974,9004876167515,Norberto Lucio Miguel Carrasco,Kia,Sportage,1997,4,1
KBP-6543,2243909146387,Julieta Múñiz Calvo,Hyundai,Accent,2013,4,3
QJH-0996,8682827923401,Loreto Polo Alcaraz,Hyundai,Accent,2007,0,1
FYK-8357,6471836238485,Tamara Cervera-Hernandez,Toyota,Yaris,2018,3,2
DLE-5652,9188284152571,Macario Román,Kia,Picanto,2004,3,2
DLR-9386,1822138764104,Leocadio Arenas Borrego,Hyundai,Accent,2005,1,0
DGW-0106,8694584110294,Adela Jáuregui Mayol,Kia,Sportage,2007,0,3
PQX-3334,1040254293881,Conrado Bernal Torralba,Toyota,RAV4,2008,4,0
AYD-5659,6548740454833,Andrés Felipe Zurita-Bastida,Honda,CR-V,2008,0,2
ZXZ-7570,1569578978266,Alonso Victoriano Pedro Cornejo,Toyota,Corolla,2020,0,2
DVV-0143,4345048212229,Teo Arce Belmonte,Hyundai,Elantra,2020,1,1
HRI-7241,9811086231297,Maximiliano Cruz,Honda,CR-V,2001,0,0
PPL-2570,4846738723586,Adelina Juanita Cuenca Menéndez,Toyota,Yaris,2006,2,0
AEK-4782,9809860842205,Teodosio Rincón Vilaplana,Honda,Fit,2005,5,2
ZJK-5887,2756389456186,Donato Noguera Mármol,Hyundai,Elantra,1998,1,0
NNL-2486,1587872831144,Edu del Bolaños,Kia,Picanto,2020,4,3
HLL-7513,1086145166934,Perlita Arévalo Santos,Toyota,RAV4,2022,0,2
CLE-5563,3139871876102,Victor Manuel Toni Alcaraz Isern,Kia,Rio,2016,4,3
BOG-3347,5047913691928,Adán Nogueira Alberola,Mazda,6,2009,3,3
LIW-9421,4532320174679,Maribel Sotelo Quintanilla,Hyundai,Tucson,2009,2,3
WLS-0028,2299006746454,César Velázquez Marí,Mazda,CX-5,1998,5,2
QXM-8847,4824891290559,Bartolomé Álvarez Cantón,Mazda,6,2013,3,3
YEV-8405,3886250889192,Ignacio Flores-Soto,Kia,Rio,2018,4,3
NBF-1546,2641315635991,Rico Suarez Villalobos,Hyundai,Accent,2005,4,3
WFR-9596,2783921135439,Flor Díez Novoa,Toyota,Yaris,2019,3,2
QTM-8602,1787964432077,Bruno Mulet Bernad,Kia,Picanto,2023,0,0
LYP-1954,5117292657232,Federico Mariscal Nicolau,Hyundai,Elantra,2022,1,3
TRQ-5676,4764616095772,Rebeca Solera Cerezo,Mazda,BT-50,2023,3,1
MNT-8061,4610816720029,Ruperta Marín-Mateos,Hyundai,Santa Fe,2002,2,1
IXF-2997,8932439165974,Xiomara Cánovas Sierra,Hyundai,Tucson,1999,1,3
HKQ-8374,9105515681487,Xiomara Jover Gallego,Honda,Fit,2015,5,2
NAG-9732,8125073117804,Luciana Berrocal Gabaldón,Kia,Rio,1995,1,0
EKW-7432,7716494328096,Angelina Bermejo Cordero,Kia,Rio,2019,4,0
VZC-9631,9290434551743,Damián Blanes Benítez,Mazda,6,2014,4,2
RHN-1961,6036324356907,María Jesús Puga Matas,Hyundai,Elantra,2016,3,3
KIG-0221,7485697786153,Leandra Alvarez,Toyota,RAV4,2001,2,3
FBU-5090,3309708951730,Aurelia Domitila Calleja Garrido,Hyundai,Tucson,2024,0,3
DPR-3299,9981939314509,Gala Zurita Abellán,Hyundai,Tucson,2016,2,0
QJE-9223,2493894919014,Lina Valera,Honda,CR-V,2012,1,3
OHD-8154,8876497274583,Edgardo Fiol Folch,Honda,Accord,2015,4,0
IAV-5845,3017755779991,Ema Diaz Chacón,Toyota,Hilux,2015,5,3
PIM-0659,6192924324133,Manuel Aguilera Blázquez,Mazda,CX-5,2011,2,1
TNV-5051,2128038051984,Berto Zorrilla-Piña,Toyota,Yaris,1998,0,0
NJO-2789,3355772405015,Fabián del Belda,Hyundai,Tucson,2018,2,1
YBI-3960,8443079274737,Timoteo Arco-Tomás,Honda,Fit,2023,3,3
LMP-3127,8135390514809,Ileana Blanch Ayuso,Honda,Fit,2017,0,2
HNU-5845,9855668549825,Epifanio Gálvez Berrocal,Hyundai,Elantra,2012,5,3
FVY-4588,5334230168457,Fermín Rubio Abascal,Hyundai,Tucson,1999,1,0
VCG-8953,7052032990901,Abilio del Borja,Mazda,6,1999,1,2
BYD-6065,5395859397510,Adoración Goñi Sáenz,Hyundai,Accent,2020,4,3
STS-4930,2663244338693,Demetrio Guardiola-Marín,Kia,Sorento,2011,3,0
ZYT-0527,7990686501555,Margarita Villar Catalán,Hyundai,Elantra,2024,0,0
ROW-9505,4364286149891,María Del Carmen Josefa Donoso Plaza,Toyota,Yaris,1996,2,3
JOM-4299,9951090300586,Valeria Vilaplana Romeu,Kia,Picanto,2002,1,2
XRQ-5583,2105059677186,Juan Antonio Taboada Rivera,Mazda,BT-50,2019,2,1
PKP-6180,7492094838695,Mariana Piñeiro-Calderon,Mazda,BT-50,2007,4,1
DZY-9673,1699770212616,Cristian Ramis Villanueva,Hyundai,Elantra,2006,5,0
NPP-4742,9030971668382,Manuel Osuna Ojeda,Honda,Civic,2012,4,1
RVL-8101,1000057765814,Aurora Cabanillas-Bernal,Kia,Picanto,2004,4,0
BFI-5775,8192936348837,Ruperta Amores Riquelme,Honda,Fit,2012,3,3
PQQ-3618,1954652312721,Zoraida Ródenas Cobo,Toyota,Corolla,2015,1,3
HXS-8493,4453235531658,Amancio Tormo,Hyundai,Accent,2020,0,2
FMK-5770,8122628519801,Américo Pedrero-Portillo,Honda,Civic,2007,4,1
QRS-0640,8629074342733,Fernando Almazán Carrión,Mazda,3,2007,5,1
XIJ-9566,2912746993084,Yéssica Pinedo Morell,Hyundai,Tucson,2010,2,1
QIC-7678,7304751487436,Gabriel Posada,Honda,Civic,2021,4,1
JKZ-0063,6914906520939,Aarón Aguilar Berenguer,Mazda,6,1997,0,1
YBN-2246,1231353390462,Josep Guardia Ángel,Honda,CR-V,2010,1,0
XIS-8970,6667003635144,Inocencio de Poza,Hyundai,Santa Fe,2022,2,3
JUU-0628,5435116212443,Julio César Clemente Riba Salvador,Kia,Rio,2015,2,1
EYF-3921,4997109119991,Emma Valero Suarez,Honda,CR-V,2009,5,3
XIM-2435,8262889964892,José Bellido,Toyota,Hilux,2023,2,0
AVM-0092,9067761090277,Tomás Baquero Romero,Toyota,Hilux,2015,5,2
UDE-4968,3082660442850,Kike Tejero Berenguer,Mazda,6,2019,5,2
MFJ-2013,5810446598213,Sarita Gomis,Mazda,3,2001,3,1
MPL-9966,8609507922451,Selena Vilalta Ropero,Toyota,Yaris,2009,5,0
STX-1410,3358033614495,Teobaldo Prieto Patiño,Toyota,Hilux,2022,5,1
QBX-8166,5909588519525,Ruperta Visitación Rojas Cañas,Hyundai,Tucson,2015,1,2
GEV-3641,8009715232905,Rosario del Mesa,Mazda,3,2007,3,3
FQE-1477,5182813114554,Mercedes Gárate-Mascaró,Toyota,RAV4,2011,1,0
INR-2341,8069260503887,Óscar de Peña,Kia,Rio,2017,2,2
SBD-7377,9727876615922,Apolonia Millán Alcaraz,Kia,Sportage,2000,1,2
BSS-4844,3681016661893,Teodoro Torrens Redondo,Toyota,Hilux,2021,0,3
YVK-1728,2602741302965,Jose Luis Parra,Mazda,CX-5,2003,2,2
TKI-7751,1560566188505,Roque Valle Cornejo,Kia,Sorento,2002,4,3
OLA-3662,8325245136583,Jaime Grande,Kia,Picanto,1999,2,3
HVV-5907,4215037160420,Lilia Porta Tamayo,Hyundai,Tucson,1996,3,0
TKL-5374,1145916983292,Venceslás Gomila,Toyota,Hilux,2022,3,3
MRP-1597,1160895804624,Julio Ropero Diaz,Kia,Picanto,2002,5,1
IUA-0923,5587424036079,Marciano Roma Quintanilla,Mazda,BT-50,1995,4,1
GFW-3171,8970573489667,María Teresa Palomar Heredia,Kia,Picanto,2023,2,3
IFI-7682,2197494375091,Angelita Aparicio-Gutiérrez,Hyundai,Tucson,1996,2,2
WDB-9059,1409512788206,Rosalinda Abascal Maestre,Hyundai,Santa Fe,2018,0,1
IDB-4416,6780926806227,Benjamín Arias Gimenez,Hyundai,Accent,2002,1,3
EZU-2331,6780157746848,Estrella Vilaplana Gibert,Kia,Rio,2004,3,2
ZGE-3497,2145636510758,Esther Sola,Hyundai,Santa Fe,2023,1,1
OXN-9922,8446921904038,Cristian Mesa Piñeiro,Toyota,Corolla,2003,2,1
NWQ-1189,1560747925597,Victorino Diego,Kia,Sportage,1998,2,1
GAC-7941,6535760014446,Fernando Almeida Frutos,Toyota,RAV4,2007,4,1
QBS-4690,8186095002311,Renato Bermúdez,Hyundai,Accent,2023,1,1
ROT-7185,6805805164322,Rosaura del Arranz,Mazda,BT-50,2009,0,1
AMA-5537,3058387585291,Dolores del Adán,Kia,Sportage,2024,5,1
MZP-2519,4267821058080,Viviana Casals Salgado,Toyota,Hilux,2018,4,1
MUG-0061,2294804853576,Elodia Bayo Viñas,Honda,Fit,2023,4,1
NNO-3911,3947971394464,Ofelia Madrigal Herrera,Toyota,Yaris,2015,4,3
DAM-6171,7484359028990,Ruth Valencia,Mazda,6,2023,5,3
XKQ-1213,4569716250527,Francisco Jose Efraín Saavedra Escobar,Hyundai,Santa Fe,2018,2,2
OPP-3035,2576025872214,Rosario Gabaldón-Alcolea,Kia,Picanto,1999,1,1
NNK-7769,8703425352104,Belen Trujillo,Hyundai,Elantra,2016,4,0
NNG-6304,5169576311303,Marciano Acero Rodriguez,Honda,CR-V,2012,1,2
GWY-3304,7238257403542,Margarita Cabrero Estevez,Kia,Picanto,2002,2,1
MZH-0512,7169255391028,Nieves Espejo Iñiguez,Honda,CR-V,2007,0,1
FSU-8781,6823759866865,Onofre Mur Maestre,Hyundai,Santa Fe,2023,2,0
XAE-2770,4850260775176,Miguela Barreda Jover,Kia,Sorento,1997,0,0
BUR-8630,8202612484090,Albert Peiró Cifuentes,Honda,Accord,2015,3,2
UTN-3446,9142907563875,Bernabé Cabo Cabrero,Mazda,6,1996,5,3
URE-6785,7181761858993,Eustaquio Boada Acuña,Kia,Picanto,1998,5,1
TXS-0299,9271491546448,Rita Vargas Rivas,Mazda,CX-5,2005,1,3
LQN-4410,4972124207766,Severiano Agullo Meléndez,Honda,CR-V,2013,0,0
KLQ-6985,4798283355083,Áurea Rueda Calvo,Hyundai,Tucson,2014,3,1
REK-4800,7381429909581,Merche Angulo Laguna,Honda,Fit,2018,5,0
TXZ-5913,3752876451981,Natalia Páez Feliu,Mazda,BT-50,2002,3,0
EKM-7054,5218086326635,Porfirio Morán-Gonzalo,Honda,CR-V,2024,1,1
BPU-9115,1712259593293,Danilo Riba Casas,Mazda,BT-50,2006,3,3
UQU-1794,8941884784239,Yésica Priscila Cuervo Rosselló,Kia,Sportage,2017,4,1
TOJ-8417,2417682750327,Matilde Calvet Diego,Kia,Picanto,2017,3,1
LDP-9448,4361062374671,Mariano Goicoechea Arellano,Mazda,BT-50,1997,3,2
ULP-4447,3849727820515,Agustina Neira Oliva,Toyota,Hilux,1996,5,0
CBY-3624,2864950437956,Porfirio Domingo Vall,Toyota,Hilux,2001,5,2
FZH-7718,5315841814303,Claudio Prada Vilanova,Hyundai,Elantra,2012,5,1
MQG-0372,3374620834215,Bruno Tolosa Fernandez,Mazda,BT-50,2017,3,2
JOL-7918,4588649015904,Dionisia Pinedo Olmedo,Honda,Accord,2014,0,3
JEC-1710,5743014583919,Marita Vera Echevarría,Hyundai,Tucson,2003,3,0
RPE-0415,2825281244141,Wálter de Cabello,Mazda,BT-50,2006,3,1
MTR-4308,2086016789737,Arturo de Donoso,Hyundai,Tucson,2001,4,2
CIX-7204,3121217564951,Jose Francisco Antón,Mazda,CX-5,2005,2,3
DNS-5138,2941436423824,Tiburcio Barreda Prat,Honda,Fit,2019,5,3
PSY-7526,4430669560321,Elena Lluch Palomo,Kia,Rio,2007,0,1
GCA-4949,5082297841940,Maximiano Izquierdo,Mazda,6,2014,3,3
JBT-9217,5190754996655,Buenaventura Quirós Donaire,Toyota,RAV4,2013,4,3
FAE-1155,1327657398538,Tomasa Escalona,Hyundai,Elantra,2006,3,1
MVX-5342,2223610054445,Clemente Mendizábal Maestre,Kia,Sportage,2009,5,1
MDF-4885,1691984460631,Jacinto Palomares Fiol,Honda,Accord,2010,1,2
JGO-4063,8051408168727,Severino Jaén Cruz,Mazda,BT-50,2012,1,2
KBP-9808,7007319956080,Constanza Ponce Gallart,Mazda,3,2022,3,2
FSJ-8401,9099086790782,Danilo Demetrio Dalmau Blanca,Honda,Civic,2001,1,3
WBD-4442,3199856505641,Ester Jiménez Pozuelo,Hyundai,Accent,2002,2,0
CSN-4772,2965945436219,Pascual Marco Gomez,Mazda,6,2021,1,3
ILE-0927,9263970853623,Aurora Macarena Bonet Mínguez,Mazda,3,2020,3,1
IOS-6834,8905449105787,Tadeo Huguet Amador,Toyota,RAV4,1996,3,3
VUQ-3305,7831648478720,Rosaura Barrio Segovia,Mazda,6,2024,2,1
WVO-7982,9291649169524,Mamen Jordán Valle,Kia,Picanto,2013,2,1
AGY-7273,9733951840496,Mauricio Beltran Peñas,Kia,Sorento,2017,1,2
IHS-8851,6446496971472,Leonel Roselló,Honda,Civic,2010,3,3
YGR-4693,7851961114581,Evaristo Castañeda Arnal,Hyundai,Tucson,2005,0,1
EWB-7300,9577449128883,Julián de Nogués,Hyundai,Elantra,1996,4,2
TIM-9086,8679233601510,Rico Coll,Mazda,CX-5,2016,3,2
LNE-5746,3403721240639,Margarita del Briones,Honda,CR-V,1996,4,3
MNF-2872,9690663306202,Salvador Fermín Marcos Narváez,Mazda,BT-50,2020,5,3
XZF-3611,2002096592014,Bruno Juan Machado Alberto,Honda,Fit,2023,4,3
SWV-4230,1057062941413,Arsenio del Vara,Mazda,CX-5,2005,2,2
LSE-1336,8973240652641,Mayte Lobato-Barrios,Honda,Civic,1999,2,0
DON-7242,1348413280014,Miguel Ángel Egea,Mazda,6,2011,5,3
XBQ-7109,5774362654240,Graciana Evelia Simó Soler,Hyundai,Tucson,2020,2,0
WDH-1448,2606486430103,Patricio Espinosa Arnal,Honda,Civic,2019,5,1
WJW-5817,7732784430486,Joaquina Ferreras Cuenca,Mazda,CX-5,2011,3,0
RYX-2312,8209832686298,Rosa María Pombo-Arco,Honda,CR-V,2017,4,0
MDW-9528,9371820932747,Marc del Badía,Kia,Rio,1996,5,0
VSM-0900,8158536423288,Leandra Alma Cepeda Campo,Mazda,BT-50,1996,2,2
MLO-7430,9252181335755,Evaristo Aragonés,Toyota,Corolla,2000,3,2
AQH-9250,4124595121019,Celestina Briones Montesinos,Hyundai,Elantra,2000,3,0
STA-5439,4234035264481,María Ángeles del Pazos,Toyota,Hilux,2015,5,2
AOM-7613,4777719173544,Fanny Adriana Benítez Bayo,Hyundai,Accent,2010,5,2
YXX-9225,4763352656532,Ana Belén Borrell-Vall,Hyundai,Elantra,2012,2,0
GFU-5100,3972044883339,Reinaldo Fuertes Nicolau,Kia,Sportage,2023,5,0
FXU-7805,8875592873397,Leandro de Trillo,Toyota,Hilux,2003,5,3
ITM-7839,3691720292945,Eloy Olegario Aguilera Pardo,Toyota,RAV4,1999,5,3
LVU-7768,7437220595837,Josep Ramón Ribera Angulo,Hyundai,Tucson,2008,3,3
QYZ-1965,6916128403561,Olga Odalis Albero Bastida,Honda,Accord,1997,0,1
VRE-1771,7264644537624,Fortunato Abella Mariscal,Mazda,CX-5,2012,0,3
FHJ-2993,2307257431659,Calista Rios Escudero,Kia,Rio,2011,5,2
YXA-4750,3222283489571,Iván Benet Exposito,Mazda,BT-50,2009,0,0
QMB-0358,1307813733832,Teodosio Cadenas Tejera,Hyundai,Tucson,2008,1,0
KAG-3556,1265032354048,Alejandra Rey,Mazda,BT-50,2022,5,0
KYI-9226,9519228314023,Ciriaco Prat Arévalo,Kia,Rio,2024,1,2
KLF-4986,9937011458103,Hector Gras Vélez,Hyundai,Elantra,2010,2,3
VXC-6548,4521771963813,Pánfilo Sierra-Mir,Kia,Rio,2007,0,3
AXY-4532,1927837665923,Agapito Morcillo Andrade,Toyota,Corolla,1996,3,0
SPM-1019,1744601918042,Amalia Hierro Almazán,Honda,Civic,2003,1,1
KFT-0780,1019802765134,Virgilio Ferrándiz Luque,Mazda,3,2005,5,3
WLV-2268,6377592053568,Juan Sancho,Kia,Sorento,2019,2,1
YIJ-6405,2995077285656,Rubén Izaguirre,Honda,Fit,1995,3,0
RWQ-4135,7769637244550,Esmeralda Martínez-Diéguez,Honda,CR-V,2018,2,3
WOW-5689,5219495829033,Cesar Perales Villena,Kia,Sorento,2020,4,3
LAX-6411,8549007558752,Marcelo Taboada Portillo,Kia,Sorento,2005,5,3
FXC-4874,8700245712532,Samu Pagès Baquero,Mazda,CX-5,2024,1,3
BPZ-8691,3191781402601,Elisa de Méndez,Honda,CR-V,2008,4,2
LUW-7084,9266673306381,Roberto Daza Real,Hyundai,Accent,2010,3,0
UXL-3737,3768702113815,Domitila Galván Barco,Honda,CR-V,2009,0,0
IYH-4331,6501237594907,Nicanor Valentín Coronado,Kia,Picanto,2012,0,2
GTO-5802,9872989791456,Nando Casal Marcos,Hyundai,Santa Fe,2000,5,0
HEI-5288,6366201764024,Clímaco Ávila Vazquez,Toyota,Corolla,2005,0,3
KYH-5834,3396638704850,Albert Pera Castejón,Honda,Fit,1999,1,2
ZTE-5018,3752189323314,Georgina Español Espada,Mazda,3,2013,5,2
OUJ-8192,8095257869698,Dafne Sancho Barba,Toyota,Corolla,2004,1,0
FYK-8868,1153809415932,Leocadio Piquer Guerrero,Hyundai,Tucson,2024,2,0
WJH-7248,6359999326301,Clemente del Araujo,Mazda,BT-50,2020,0,2
KGU-7035,7104158141550,Rufino Olivera Tolosa,Mazda,BT-50,2009,0,1
CFF-5653,1732766953947,Benjamín Quirós Andrade,Honda,CR-V,1999,0,0
WIZ-1258,7709191591060,León García Tello,Kia,Rio,2001,3,3
WZI-3208,4919872836408,Estefanía del Ortuño,Honda,Civic,2006,1,0
GIQ-9966,8504754711470,Jorge Rojas Peiró,Hyundai,Elantra,2012,3,2
JVC-0853,6597682137271,Moisés Mariscal-Sainz,Toyota,Yaris,1999,2,0
VXC-3007,8735361298788,Serafina Noguera Mariño,Toyota,Hilux,2023,4,0
WCW-8109,8931971607275,Martín Roca-Landa,Toyota,Corolla,2004,2,2
KHY-7493,6913363341336,Severino Valero Gámez Quiroga,Mazda,CX-5,2008,0,2
YOK-8416,5679145581007,Seve Bernardo Bolaños Pedraza,Toyota,Corolla,2012,0,1
DRX-8069,5764202252978,Paca Escamilla,Kia,Sorento,1999,3,1
LOD-8306,6011479041231,Joel González Borrás,Kia,Sportage,2011,0,0
FAY-4399,6249583852086,Andrés Alarcón,Hyundai,Accent,1995,3,0
OFP-0656,8199916529508,Josep Mendoza-Anglada,Honda,Fit,2020,3,3
RXD-4089,1066153536103,Eufemia Fabra Pina,Kia,Rio,2008,1,3
AQP-2857,8187800631490,Eladio Pou Cadenas,Honda,Civic,2006,4,2
BRV-2219,4992566329823,Eusebia Higueras Carrión,Honda,Fit,2013,0,0
WMO-6964,2563184606012,Baltasar Cifuentes Aranda,Hyundai,Accent,2009,1,0
HWE-1828,6937922851787,Natividad Cifuentes Cañellas,Toyota,Yaris,1995,1,2
OSH-9348,8894457251578,Vasco Feijoo Luz,Honda,Civic,2013,5,3
WIC-6462,4505397449710,Marianela Agullo Carlos,Toyota,Corolla,2018,0,0
QFO-2685,8040061242378,Santos Otero-Lledó,Kia,Sorento,2012,5,1
SYS-5220,5249172697866,Angélica Palomo-Peralta,Mazda,3,2007,0,1
ZNZ-0515,7947274667771,Ulises Gaya-Riquelme,Kia,Rio,2021,2,1
LUE-4455,9576832080329,Verónica Capdevila Daza,Mazda,6,2013,2,3
UYE-5312,5037008384956,María Dolores Rovira,Hyundai,Elantra,2021,0,1
JSN-6254,6972931879196,Vasco Gargallo Márquez,Mazda,CX-5,2014,5,0
LDH-0272,8887363782401,Herminia Sureda Esparza,Mazda,BT-50,2023,0,0
MEJ-3764,6796181240556,Virgilio Orozco Dalmau,Honda,Fit,2021,5,1
NYL-6242,6677318952209,Luciana del Polo,Mazda,BT-50,2018,5,0
DPR-8834,8268258023121,Paulino de Gordillo,Hyundai,Tucson,2009,3,2
WZN-4014,7377341642295,Rufino Rubén Clavero Ballesteros,Mazda,BT-50,2010,3,3
OAC-7789,1801898510720,Toribio Larrea Rodrigo,Mazda,BT-50,2007,0,0
ZDO-6869,4565274558287,Adela Garcés Seguí,Hyundai,Elantra,2009,5,0
LHO-5590,1180342693669,Eli Ríos Robles,Hyundai,Elantra,2005,5,0
CPA-3396,3693817500037,Rocío Girona Sierra,Mazda,BT-50,2019,0,1
KVH-6162,3441850529994,María Manuela Marcela Medina Fajardo,Kia,Sorento,2011,1,3
TBO-0332,6762144739164,Violeta Gómez Solé,Hyundai,Tucson,2018,5,0
SEA-2902,8539761837128,Morena Rebollo-Goicoechea,Honda,Accord,2014,5,1
PYM-4523,5764289483443,Vito Che Ferreras Gil,Mazda,BT-50,2013,2,1
DVT-5618,9618941825050,Carlos Almazán-Castejón,Toyota,Yaris,2006,5,2
HGX-6596,1980258448207,Claudio Jurado Madrigal,Honda,Civic,1998,5,1
BAK-1552,8251169818244,Nacho Jeremías Pla Ochoa,Kia,Picanto,2008,1,0
NLD-6333,5253303260320,Claudia Vilar Mayoral,Honda,Accord,2023,3,0
WSX-3800,6975881845942,José Ibarra Malo,Mazda,BT-50,1999,4,1
BXH-3676,1345976541590,Lucho Barrios Sainz,Toyota,Hilux,1997,1,3
MRX-7283,5911628213530,Javier Mate Comas,Toyota,Hilux,2001,3,1
OKT-5377,1729646979924,Mayte Gomez Gonzalez,Mazda,CX-5,2006,5,3
ZAM-8654,8905429469244,Ernesto Corral Teruel,Toyota,RAV4,2018,0,0
ZXR-9474,7952847583120,Catalina Balaguer Benitez,Toyota,RAV4,2006,2,1
RUD-4483,4833523132363,José Manuel Herrera Malo,Honda,Civic,1999,2,1
OCX-3464,9069772494931,Xavier Oliva Salom,Hyundai,Santa Fe,2007,5,3
ZNG-9895,6597689965137,Noemí Gilabert,Mazda,6,2002,4,2
SWF-9071,2333582490800,Mar Segovia Perez,Kia,Picanto,2024,4,3
KMI-3082,6637600985207,Rolando Artigas Lara,Mazda,BT-50,2001,5,2
EWH-6317,4630296243203,Atilio del Romeu,Kia,Rio,2020,3,3
XLW-5457,2358144903248,Camila Ribas Salom,Mazda,6,2017,3,3
BUC-5791,2221759062706,Leonel Galiano,Honda,Civic,2020,2,1
PJH-7980,7158011843340,Ángeles Montenegro Valcárcel,Honda,Accord,1996,3,2
WGL-9817,5292075551809,Carmina Cantero Ferrer,Honda,Civic,2010,5,0
VZA-8099,2737308904268,Jordi Ribera Cepeda,Honda,Accord,1997,1,2
WJG-3370,2159503883336,Fabricio Manolo Giner Cánovas,Kia,Sportage,2000,2,3
AWM-8019,6033411040551,Clotilde Cándida Lucas Almagro,Toyota,Hilux,1996,4,2
UNW-7416,5648703251403,Alicia del Salmerón,Kia,Sorento,2002,3,0
FLO-6277,6050168066906,Merche Goñi-Revilla,Kia,Sorento,2006,1,2
MDW-1989,2076769531300,Julián de Saez,Kia,Picanto,1996,5,2
BLA-5075,6832313907101,Eladio Galindo Juárez,Mazda,BT-50,2024,2,1
NFN-4264,8337303997006,Alexandra Alberola,Toyota,Hilux,2010,0,3
YYA-1434,2748586777002,Virginia Franco Fuente,Kia,Rio,2005,4,3
LAX-3294,3019239400379,Valentín Azorin Julián,Hyundai,Santa Fe,2007,5,1
NNI-8260,1229584985643,Jonatan Clemente Herrero,Hyundai,Accent,2010,3,0
ZBE-0930,8743588256222,Guadalupe Mora Castro,Kia,Picanto,2019,1,0
KOG-2413,8481816880849,Roberta Escamilla Heras,Mazda,6,2016,0,1
QEO-2751,6543700085335,Borja Coello Lucena,Mazda,6,1995,4,1
ULX-2925,2337348779476,Tecla Planas Buendía,Toyota,Corolla,2024,4,1
CXW-3376,8725164843137,Rocío Núñez-Batalla,Honda,CR-V,2009,1,3
IBS-4130,6526979041217,Belen Lopez-Ávila,Kia,Picanto,1999,4,2
APM-5101,1404704955535,Andrea Tamarit,Kia,Sorento,1997,3,0
VYH-6281,3642705412724,Aura Corominas Escrivá,Hyundai,Accent,2007,0,2
SEY-3659,2748401410964,Berto Manjón Olivares,Hyundai,Accent,2009,1,1
SFI-2509,9335221105441,Bernardo Ureña Pellicer,Hyundai,Accent,2005,1,1
VOX-3361,6649504988522,Ruth Campoy Rocamora,Toyota,Yaris,2013,2,0
YTX-2685,5847239636368,Marianela Jódar Gonzalo,Kia,Sorento,2013,1,0
IMV-8004,8401257992511,Leocadia Blanes Saavedra,Kia,Rio,1999,5,2
QSQ-0891,2273888527251,Aitor Piñol Tenorio,Mazda,3,2020,3,0
IBP-1574,1710296378794,Óscar Guardiola Guitart,Honda,Civic,2022,0,1
BNZ-6761,1848854512918,Pacífica Canales-Palmer,Toyota,RAV4,2003,5,0
BYF-9995,6484887772205,Ariel Puga Perales,Honda,Civic,2008,4,1
CNR-8353,4232454381279,Elvira Zabaleta-Tomas,Toyota,Yaris,2011,1,1
ONC-9313,7655342818538,Víctor Batlle,Toyota,Hilux,2000,4,0
ABP-4095,4254101006433,Amor Arnaiz Pujol,Toyota,Yaris,1997,0,0
PYY-9539,6036056014175,Pastor Bermejo-Nieto,Honda,Civic,1997,3,2
CCK-4981,5028739865410,Benigno Palacios Espada,Hyundai,Elantra,2017,0,1
