Placa,DPI,NuevoPropietario,Fecha
FAJ-8018,3640410906404,Lidia Ortuño-Rocha,2022-08-29
FYD-2884,9898029519902,Amada del Pedraza,2019-08-25
FYD-2884,5735139672147,Hortensia Aramburu Arroyo,2020-08-24
FYD-2884,7165117622083,Pepito Piñeiro Plaza,2016-09-17
APW-2137,2009938912490,Ale Garrido-Sainz,2015-10-11
APW-2137,1786372032999,Julia Azeneth Quero Giner,2015-12-22
APW-2137,7344716081543,Ernesto Sabater Muñoz,2019-04-11
VPM-4358,4473554817634,Martirio del Rozas,2020-11-03
VPM-4358,3209692256414,Marcelino Peral Verdugo,2015-12-04
VPM-4358,2970625175369,Amor de Lastra,2023-09-20
CSX-0659,2358230994623,Leire Ayala-Ortuño,2021-07-30
VHT-1745,5445873035526,Cesar Blanca Sobrino,2022-11-19
VHT-1745,4601362456349,Benita Bonet Rosselló,2016-10-26
POJ-5273,1621600784671,Conrado Villa Español,2019-12-03
NQT-7488,4248609071030,Ligia Alegre,2020-05-24
DMS-4368,6403933494490,Reyes Pavón Oliver,2024-04-22
DMS-4368,3988969865475,Jennifer Tomé Pujadas,2019-08-23
FTT-9992,2345977077203,Natividad Marti Busquets,2023-10-28
FTT-9992,4710614704092,Carmen Benet,2023-02-28
FTT-9992,5099666629430,Lope Cabezas Juliá,2024-10-17
MJT-7468,3140362677398,Jenaro Berenguer Roca,2019-09-13
MJT-7468,8895815492497,Nicanor Zurita Criado,2022-01-19
MJT-7468,7471522265991,Noa de Campo,2021-09-25
TPL-8102,1528734204439,Maricruz Valdés Cuéllar,2023-12-23
TPL-8102,3751271102560,Benjamín León Millán,2023-06-11
TPL-8102,8587033449542,José Torrents Ropero,2018-03-09
BLI-7026,9766882901473,David Ferrándiz Chaparro,2023-12-30
KLG-1484,6644106470364,Mauricio de Pedro,2019-10-04
KLG-1484,2097256758106,Pablo Gonzalo Carbó,2020-01-12
LZJ-4520,5039345633606,Dulce Cobo Escamilla,2023-11-03
LZJ-4520,2158597418095,Nilo Pellicer Luz,2016-06-22
AKA-0897,3639421377393,Pedro Azorin Villalonga,2015-07-07
AKA-0897,3548438668872,Belen Morales Llorens,2022-07-17
AKA-0897,3896989458232,Araceli Vizcaíno Ortega,2023-07-25
OGA-1226,2401991224868,Jordán Bilbao,2016-10-03
OGA-1226,4306659908342,Montserrat Bernarda Mendoza Melero,2023-07-07
OGA-1226,8041141740508,Pilar Rincón Lastra,2015-03-03
VVP-1761,2079150736141,Germán del Barrio,2017-07-15
VVP-1761,8920953840700,Anselma Nogueira Silva,2018-09-10
VVP-1761,2008548485553,Alicia de Cabo,2023-07-10
CEC-9092,1849024393257,Serafina Ballesteros Iriarte,2022-11-10
ICC-8848,5562753115845,Sarita Prats,2019-07-15
ICC-8848,1030931746652,Noa Trini Poza Blanca,2021-04-28
ICC-8848,3208717690555,Aurelio Quesada Querol,2015-06-27
PTB-6185,7093325854241,Rebeca Terrón Pérez,2015-11-08
OXP-7944,4771065377071,Eulalia Nicolasa Solís Iniesta,2017-03-12
OXP-7944,7770817919153,Anunciación Espejo Campoy,2020-11-17
NXT-4057,9599258205565,Jonatan José Antonio Escolano Morán,2015-03-05
TUQ-2517,5625333200793,Irma Pons Portillo,2015-10-24
TUQ-2517,7705852533395,Viviana Benavides-Bellido,2022-10-13
TUQ-2517,3983989211307,Heraclio Taboada-Tamayo,2022-05-06
MSX-9394,6025852185605,Ámbar Amor Ruano Posada,2018-10-16
MSX-9394,6599439866765,Víctor Abril,2017-01-11
MSX-9394,3792846250626,Melisa Estela Saavedra Elías,2021-11-21
ANP-2148,1444013609046,Victor Puga Adán,2024-02-07
ANP-2148,3230784000346,Yaiza Pazos Pujol,2019-03-22
WVV-2620,6524682187610,Ariadna Boada Pinto,2019-09-10
WVV-2620,3278349474692,Leocadio de Tormo,2024-01-16
WVV-2620,5679870385249,Casemiro Lucena Narváez,2020-06-10
CQN-6847,8449843696545,Angelino Iborra,2022-03-18
CQN-6847,9723100042072,Moisés Casanova Valbuena,2016-11-07
CQN-6847,4495624029589,Emigdio Sedano-Roda,2017-01-07
LCU-8397,1538620404584,Vera Castañeda Urrutia,2017-12-25
TLX-1918,9724933371373,Manu Duran Capdevila,2019-01-18
TLX-1918,8348097097110,Victor Manuel Checa Alberdi,2019-08-19
TLX-1918,8626220868748,Abigaíl Mora,2021-03-17
VGE-2736,1593508459391,Esmeralda Carranza Segarra,2016-02-05
VGE-2736,7512847318737,Francisca Guerra Font,2020-02-13
WMC-2353,8745936271295,Natanael Fajardo Acevedo,2019-04-29
QIP-8989,3401279423956,Espiridión Valderrama Gargallo,2015-12-07
EVD-7972,8829626332843,Carla Tere Aguilera Valverde,2023-09-24
TVX-2661,6932290257317,Teodoro Tolosa Nieto,2017-11-09
TVX-2661,5891925773126,Albert Izaguirre Sainz,2021-11-24
TVX-2661,7160387444679,Esperanza Roma,2018-09-20
FOB-5106,7688595539033,Pío de Reyes,2023-08-15
FOB-5106,5787197255439,Dominga Alejandra Pozuelo Mas,2015-09-15
FOB-5106,7755887472859,Emma Monreal,2018-02-22
SXW-0563,9640506698311,Rafael de Hernández,2019-06-03
SXW-0563,7148742175722,Julio Roma Cortina,2020-09-06
SKR-0958,3601269352636,Salomón Solé-Mariño,2023-09-21
WYI-3235,2439430881599,Amaya Gutierrez Reguera,2022-06-29
RMK-7789,2976480486761,Ovidio Izquierdo Vilaplana,2016-03-24
RMK-7789,8808695688631,Porfirio Zabala-Villalba,2017-01-25
RMK-7789,4857592302883,Delia Coll Bou,2018-12-26
INB-6951,7122045312696,Rosalía del Juliá,2020-09-08
HON-9472,1881386742382,Julieta Marisol Piñol Vidal,2016-03-13
WYH-4053,9469219859494,Emiliana Benítez,2023-12-22
WYH-4053,8654567391225,María Belén Porta Sánchez,2024-01-02
WYH-4053,1600893718465,León Paulino Pujol Río,2018-12-05
NXE-3402,8839203989755,Valerio Briones-Oliva,2021-02-24
NXE-3402,8549460833756,Galo Rovira Uribe,2015-02-12
NXE-3402,3429996136365,Jose Ismael Noriega Morillo,2021-08-08
AJN-7355,1826047618227,Adelardo Vázquez Espejo,2021-03-18
UML-1249,9378264437648,Nuria de Diaz,2022-06-28
UML-1249,2372095069860,Evelia Duque Rocha,2016-07-12
KGI-9991,3074402273887,Isidora Valcárcel,2019-05-02
OBL-4622,4766755811780,Carmen Ibáñez Acuña,2021-11-27
OBL-4622,4644262889366,Américo Barrios Pelayo,2018-10-17
OBL-4622,4687086424673,José Ángel Montoya Pinilla,2019-05-25
VYH-8233,2046223964787,Crescencia Ramirez Querol,2021-11-30
VYH-8233,4456482874814,Juan Luis Ledesma Aznar,2015-07-24
BNQ-0497,2880633214203,Juan José Izaguirre Blanch,2017-03-31
BNQ-0497,5617306192722,José Mari del Pedro,2020-01-06
ABF-0114,8429430605619,Fidel Cruz Santamaria Chaves,2020-06-13
ABF-0114,9491175242481,Rogelio García Matas,2019-04-15
ABF-0114,9539625709387,Lorenzo Menendez Duarte,2020-07-28
OHT-3902,2738117061645,Estefanía Luna Vila,2020-03-18
OHT-3902,8549266499255,América Cámara Calderon,2017-01-05
MZI-6031,4974327772056,Leonel Borrell Amo,2020-01-01
PDW-9048,5627232537924,Nerea Luján,2024-04-05
PDW-9048,3360429626843,Angelita del Zaragoza,2019-03-16
CEC-8611,3708188999795,Paz Bienvenida Molins Aller,2024-07-12
CEC-8611,6533698833144,Fabiola Expósito Donoso,2020-07-26
CEC-8611,5065132131019,Nazaret Torrents Cantero,2015-07-08
FCJ-5525,5706790855581,Horacio Seco Blazquez,2021-10-14
FCJ-5525,6166617438255,Ale Zapata Gibert,2017-07-10
FCJ-5525,2177653451573,Carlota Anguita Roca,2020-07-18
GNL-4603,7837471881259,Marino Pastor,2020-02-18
GNL-4603,5572077231405,Nadia Batalla Valle,2019-02-10
GNL-4603,4982807691380,Gil Ferrero Torrecilla,2023-06-16
PIU-9287,6092080618959,Perla Múñiz,2018-12-25
PIU-9287,9960484840799,Rosenda Dueñas Alcázar,2020-08-31
PIU-9287,6774372127987,Ámbar Amo Bernad,2021-03-28
VNG-5522,4072685386482,María Sánchez Villalonga,2019-06-16
QSG-3143,3589356189514,Teófilo Tiburcio Grau Boix,2018-06-07
QSG-3143,9336538592313,Lisandro Castillo Antúnez,2024-08-24
BYL-0497,7872811141141,Baltasar Ferrero Jiménez,2024-07-27
YTF-1080,4007387065853,Remigio Antúnez,2024-03-13
YTF-1080,3742015085546,Lucas Matas Pons,2024-06-19
LIR-6134,9300303544552,María Jesús Palma Gargallo,2024-09-14
LIR-6134,9839459074959,José Ribes,2015-05-02
LIR-6134,7024337118957,Marciano Río Francisco,2016-09-28
WVN-0314,8851157084443,Luis Ángel Montes Gimenez,2015-05-09
WVN-0314,8327943169806,Plácido Mínguez,2024-04-29
WVN-0314,7373151764549,Alfonso Tomás Coloma,2020-10-15
WXK-5999,5699670328024,Dominga Alegre-Peláez,2017-09-07
NMI-0292,2216915416610,Aura Palacio Soler,2022-06-26
NMI-0292,9180375026288,Aníbal Morillo Gibert,2020-03-06
MYR-5524,4254316444498,Octavio Andrés Arjona,2017-02-11
UWQ-4170,6429323285454,Jose Francisco Pinto,2016-05-14
UWQ-4170,6994989397476,Chuy Rosselló Alemán,2017-07-26
CCL-0617,8573813926685,Juan Manuel Villalonga Figuerola,2022-09-08
CCL-0617,3958101419460,Chuy Barral-Carballo,2019-07-19
GEB-7251,3548772256896,Paula Andrés Prats,2021-10-11
GEB-7251,2900421368823,Ramón Arana Acosta,2018-01-22
GEB-7251,4461461036168,Adriana Vallés Varela,2022-07-29
HSU-9240,9885949355665,Xiomara Rufina Fuentes Calleja,2022-04-12
EAN-7211,6777385968812,Anunciación Cantero Egea,2021-09-11
EAN-7211,5235203532160,Charo Serrano,2018-08-05
WFD-5589,7137497887811,Haroldo Arana Pulido,2019-08-12
WFD-5589,1641836238478,Daniel Tamarit Pla,2016-07-27
WFD-5589,8406926225831,Jonatan Valenciano Bueno,2019-05-12
FQJ-7690,9921125906385,Manu Ávila Valdés,2016-08-18
HTO-2560,9736848896503,Javiera Fernandez Martorell,2015-12-31
HTO-2560,3838300273375,Benita Valeria Ibarra Pellicer,2021-03-21
HTO-2560,3637508038558,Luis Almansa Cuéllar,2020-04-24
MCQ-2015,5961202389931,Macario Matas Castillo,2016-08-16
NJW-4969,4434086288413,Samuel Mateu-Núñez,2023-09-02
NJW-4969,8809128307956,Ariel del Bejarano,2024-09-13
PLC-3395,9586653046086,Reyes Macias,2017-05-18
WNX-8292,6039453672380,Julieta del Otero,2019-06-20
GAI-0311,2561179080627,Miriam Santos Tejera,2023-06-20
GAI-0311,5349626403453,Adelia Elvira Perea Manuel,2017-01-03
GAI-0311,4422524726883,Severino Agullo Alsina,2020-09-24
OTY-1652,4773582355007,Gabriela Exposito Luna,2016-09-05
OTY-1652,8750677726190,Modesto del Amo,2018-12-03
CGI-2229,9966345083873,Américo de Verdejo,2016-10-08
CLV-6508,5690193826787,Jerónimo Blasco Pizarro,2017-08-27
CLV-6508,6685879741596,Candelaria Modesta Ricart Vicente,2015-09-06
AMY-3978,2349719695120,Belén Hernández Abascal,2023-05-12
AMY-3978,8490095450398,Evelia Verdugo-Campillo,2016-03-24
AMY-3978,5272561400367,Pastora del Diego,2018-12-21
AHM-9757,5709467443196,Milagros Lasa Alonso,2021-01-04
AHM-9757,4980730655405,Amarilis Caballero-Mulet,2018-01-11
AHM-9757,9850047441116,Estrella Gracia Romeu,2015-06-10
LUB-9539,5058644184800,Lupe Asensio Quintero,2016-10-14
LUB-9539,8286695082210,Jovita Canales Coll,2018-01-13
DSU-0167,6989430340930,Eva María Cruz Maza,2020-02-15
DSU-0167,4594986926380,María Ángeles Neira,2020-09-03
DSU-0167,5131256566432,Benigno Rico Blanca,2017-04-28
CPJ-4784,9542005704227,Jose Carlos Morante Roselló,2019-08-26
CPJ-4784,8054148419412,Andrés Felipe Aurelio Galvez Prat,2021-01-22
TPB-7866,5313115965394,Ángeles Cervantes Sainz,2016-09-14
TPB-7866,8448858451073,Cloe Roda Mendez,2017-05-16
TPB-7866,8827283545387,Manuela Galindo Talavera,2019-09-13
KJM-5187,6137313475840,Tadeo Meléndez Esteve,2021-09-30
AND-5689,2763786428108,Fabiola Peñalver Ortiz,2016-10-15
AND-5689,5282707804356,Omar del Villena,2019-03-01
AND-5689,9822636838552,Rolando Ayala Bermejo,2023-09-15
XFJ-9793,3915391606152,María José Casal Saavedra,2019-01-07
ESJ-1253,2859476126517,Ana Sofía Solana Piñeiro,2017-01-19
ESJ-1253,6541588634324,Reyes Palomo Casanova,2015-11-21
ESJ-1253,1585769552920,Ainoa Cobos Rosales,2020-03-29
EUJ-0096,5659418825613,Íngrid Herrera Peláez,2022-11-25
EUJ-0096,7321284033299,Ovidio Elías Viana,2022-09-14
EUJ-0096,3302365597496,Carmina de Jurado,2021-09-18
KWI-1181,4417569270662,Rosendo Tejera,2019-05-05
QNJ-6605,6770552238297,Eleuterio del Pizarro,2020-06-16
QNJ-6605,8678233735095,Imelda Palomo Reig,2016-06-24
QNJ-6605,4448505388624,Tamara Pujol Machado,2021-10-17
BLU-8867,1623767393110,Concepción Campos Araujo,2022-01-18
BLU-8867,2019604574493,Teodosio del Fuertes,2017-07-30
KRM-7219,2151910702478,Azahar Rosalina Chaparro Vall,2018-11-16
UMJ-1772,4890011144343,Silvestre Font Redondo,2019-10-26
UMJ-1772,9625806773040,Wálter Jimenez-Lamas,2015-02-22
UMJ-1772,8002934148324,Jenny Pedraza,2016-11-20
DAJ-4276,1179639024366,José Reig Gibert,2018-12-24
LJJ-7468,4176230961321,Tania María Garcés Falcó,2018-10-11
LJJ-7468,1521738435799,Horacio Palacios Busquets,2019-12-01
CGP-0184,6046397767351,Rosenda Heredia Chacón,2018-06-24
CGP-0184,7019543765995,Pepito Elorza Vara,2019-12-08
XRQ-2140,5911460300680,Tadeo Benitez Palacio,2016-05-14
XRQ-2140,7146415494240,Mónica Jaén Batalla,2020-03-04
STP-4655,8451640100931,Chuy Venceslás Abellán Arnau,2015-03-08
EUZ-7624,9472896775242,Reyna del Jaén,2024-03-31
EUZ-7624,2276747475528,Reyna Capdevila Sala,2022-03-24
VDK-3379,5098291525227,Carina de Nebot,2016-12-27
VDK-3379,1118689569717,Elvira Segovia Villalba,2020-05-30
VDK-3379,9930159577386,Francisca Blasco-Sosa,2022-12-30
XFG-3635,7038422744673,Itziar Barbero Méndez,2022-10-11
NNP-0067,3613367106605,Federico Amorós Marti,2018-06-14
MHG-8730,2933558571906,Delia Armas Taboada,2017-02-18
MHG-8730,9031062894603,Adolfo del Granados,2021-12-14
MHG-8730,6435557795121,Ismael Cabeza Prado,2019-01-29
EOX-4474,7836502462989,Emilio Barroso Rosa,2023-06-27
ZKE-1391,4589502056315,Olimpia Cadenas Perez,2023-04-27
EBV-6427,7335000733887,Marino Yuste Pelayo,2024-04-06
EBV-6427,1703361633448,Ainoa Escamilla Ferreras,2020-07-08
EBV-6427,6635757490560,Armida Porta Doménech,2022-07-14
AAI-9757,2442457320995,Saturnina de Lumbreras,2017-03-30
AAI-9757,7601697286857,Jose Francisco Adán-Aragón,2021-12-02
ZCY-8592,5420404806715,Luciano del Blanch,2018-11-27
VGR-6154,3366946939652,Agustina Sans Herrero,2015-12-10
VGR-6154,6623119624017,Armando Dimas Vilaplana Llabrés,2021-07-09
FLK-1895,9859648803152,Aurelia Adela Tenorio Ibañez,2024-03-04
FLK-1895,4896752787571,Cristian Gimeno Marqués,2015-09-16
QKR-0353,2357520607315,Lupita Bonilla Artigas,2021-02-07
KAT-3881,2412642014039,Jose Miguel Lara Rius,2024-05-20
KDE-6350,9101467174028,Ruperto Camps Cabeza,2022-01-19
KDE-6350,5776049134440,Custodio Franch Pino,2024-07-14
KDE-6350,3726921649619,Manuela Calvet Alberdi,2015-12-13
LML-0880,4579872563457,Gabriel Tormo Seguí,2019-04-17
LML-0880,5073108699355,Coral Moreno Montesinos,2022-09-07
OCX-3892,7011175499616,Rosalía Bueno,2024-07-14
OCX-3892,9335372119080,Diana Sanjuan Posada,2017-03-02
OCX-3892,1158172941270,Noa Vera Velázquez,2022-11-05
INH-2251,8318544008379,Paulino Zabala Esteban,2017-10-07
INH-2251,4612478478977,Calisto Máximo Morante Coello,2024-11-17
ATB-8716,2306190195072,Cosme Eloy Mayol Nevado,2022-11-02
ATB-8716,1486352842422,Rosendo Sanz Segovia,2021-04-22
GNQ-0491,5542990788701,Enrique Santamaria-Herrero,2024-05-11
GNQ-0491,7809525757545,Delfina del Valentín,2022-08-12
GNQ-0491,4880206777487,Florentino Pombo,2019-01-20
JRK-4549,1159273128458,Apolonia de Gracia,2018-06-30
NCY-8031,1785611547247,Duilio Berrocal Dalmau,2023-04-22
YPL-1536,6035531564675,Alejo Escalona Carlos,2022-10-19
YPL-1536,2654995619013,Judith del Palomar,2015-07-23
YPL-1536,1820440284928,Manuel Bermudez Salazar,2018-12-31
LMY-7384,5168139241444,Trini Serra,2020-08-30
TDI-6891,7045809933588,Leopoldo Bertrán Vizcaíno,2022-06-22
TDI-6891,3538488864092,Aurora Agullo Camacho,2024-04-15
TDI-6891,6852692787306,Camila Santiago Nicolás,2021-05-15
BVP-1253,9220095912159,Brígida de Silva,2017-12-03
BVP-1253,1445099767292,Edelmira del Martinez,2023-04-30
BLX-4179,2057761077713,Adán Gil Girón,2016-04-01
ODI-9864,6023665394563,Jennifer Pedrero-Somoza,2023-05-22
ODI-9864,6200667262489,Cándido Garzón Pastor,2019-12-07
ODI-9864,8211125730531,Fabricio Castañeda Aguirre,2019-10-08
WZX-7210,4554021055502,Calixta Tejedor Barón,2016-10-19
WZX-7210,9717680873995,Tomasa Ferreras Cabrero,2016-10-08
WZX-7210,4644419714695,Aitana Ballester-Quirós,2015-04-16
OYL-9778,3336905062009,Yolanda Corona Teruel Arjona,2022-03-21
OYL-9778,9292027987833,Soraya del Cabañas,2024-01-25
OYL-9778,3791454098957,Obdulia Olivares,2019-07-26
OOJ-2689,2997535236222,Simón Conrado Herranz Meléndez,2018-02-21
OOJ-2689,8067701055551,Jenaro Uriarte-Porcel,2020-10-09
OHW-8286,4571905954589,Aureliano Macías Palma,2018-06-27
OHW-8286,5605868875429,Faustino Clavero Coca,2021-03-08
OHW-8286,5590670417498,Cristóbal Lillo Roldán,2021-12-04
FJX-5909,3918885318519,Alcides Vizcaíno Baró,2024-11-19
FJX-5909,2695508933932,Socorro Caro Iglesia,2018-11-21
FJX-5909,1524670258194,Emelina Gimenez Mateos,2024-07-08
RUJ-6980,7217229769643,Luis Ángel Ferreras Carrasco,2017-02-24
RUJ-6980,9077694359534,Petrona Estrada,2015-05-21
ZDA-2570,9404623108508,Primitivo Cuenca Tomé,2015-05-13
ZHN-2761,4107691403351,Leonardo Páez-Casanova,2021-04-10
UJF-4994,2694127719939,Cruz Mata,2021-03-15
UJF-4994,5698998233170,Sofía Cerdá,2022-01-28
UJF-4994,9088660476049,Benita Eva María Solano Valverde,2022-09-14
QHX-1432,8140093954688,Pepe Díez Blanch,2019-10-29
PBK-1399,2439982694190,Adoración Andrea Larrea Sevilla,2020-06-18
KOX-7276,9359248700400,Duilio Céspedes Teruel,2017-11-10
KOX-7276,2398899339943,Bonifacio de Luz,2023-07-26
JNR-3652,7950863392772,Nazaret Cabello Alcántara,2019-07-13
JNR-3652,2712615589330,Vilma Valenzuela Salcedo,2017-10-29
JNR-3652,4620944982265,Obdulia Amat Asenjo,2024-02-28
ACL-5561,8866322417262,Dorotea Cabezas Montenegro,2021-06-17
ACL-5561,7300644397970,Rolando del Santamaria,2024-11-04
ACL-5561,4613658098336,Nerea Villena Gálvez,2021-11-23
VDV-0568,8422987950730,Jaime Quevedo,2019-12-17
VDV-0568,1408423821469,Fanny Chico,2021-02-22
VDV-0568,8672079803257,Alberto Márquez-Tormo,2020-03-31
IVY-2566,3131574828891,Ulises Quiroga-Ferrándiz,2022-05-05
IVY-2566,1267574196442,Jafet Zamorano,2019-12-18
IVY-2566,3284778134998,Ulises Alemán Vélez,2016-07-23
ZKJ-2064,7117277973771,Isaías Barón Quirós,2023-02-27
ZKJ-2064,4034758155186,Gonzalo Ballester Echevarría,2015-11-16
ZKJ-2064,3352488342464,Vilma Alvarado Escobar,2015-12-24
VRU-1575,1202087936897,Dominga Estefanía Verdugo Villalba,2023-06-13
HHD-6816,4867143260383,Gregorio Camacho Mendizábal,2016-10-27
IQZ-5594,6797504858017,Fernando Mateo Cabrero Marcos,2023-03-18
IQZ-5594,4382502070692,Jorge Leoncio Matas Gras,2021-09-18
LFO-0976,7209189012137,Carolina Gaya Garcia,2022-10-02
LFO-0976,9614820718554,Mónica Tena-Márquez,2019-10-30
LFO-0976,3166503013924,Fanny Lucía Raya Bastida,2022-12-13
LBU-4250,7164926267863,Ruy del Escamilla,2016-07-22
LBU-4250,3089589738153,Ibán Ramos Cerro,2016-06-22
PUY-4733,8142848645177,Teresita Vizcaíno Alcolea,2024-11-18
PUY-4733,3156155103418,Abilio Collado-Quintanilla,2021-06-17
SFI-2615,5338916150024,Jafet Sanjuan Lluch,2017-06-05
SFI-2615,4100073779040,Ana Belén Lopez Feijoo,2015-07-25
SFI-2615,6589376232167,Julieta Sancho Aparicio,2020-09-23
WLO-4354,2809066654682,Amalia Alba Girón,2022-05-05
WLO-4354,7389438057722,Xiomara Roma Fernandez,2021-07-25
WLO-4354,1434536525040,Artemio de Quiroga,2021-07-17
MZW-5274,3915625050853,Bautista Expósito Pedrosa,2018-07-19
MZW-5274,8837348159648,Evaristo Lloret Gallego,2019-01-14
MZW-5274,7839203603059,Gabriela del Blazquez,2023-01-08
ZIL-5782,5290663472213,Iván Sáenz,2024-09-20
GSG-5135,4035898611720,Clímaco Duque Carbonell,2024-08-21
GSG-5135,3449991269392,Wálter Exposito Amorós,2020-10-03
NYB-7033,8203540814142,Gisela de Marquez,2021-07-07
NYB-7033,7017905619868,Evita Uriarte-Giménez,2020-01-09
NYB-7033,3775884230777,Ramona de Rocamora,2021-10-08
JLG-6621,4374271021879,Esteban Busquets,2024-12-26
LMT-0264,2823852970108,Francisco Alfonso Lobato,2020-03-01
LMT-0264,3605881961375,Consuelo Sevillano Porras,2015-08-10
LMT-0264,1086104942348,Dora Collado Montenegro,2015-04-20
IEL-6316,2008026560352,Purificación Pelayo Paredes,2020-10-03
IEL-6316,7197195470164,Leopoldo Mendoza Diez,2021-03-06
IEL-6316,4508419685116,Miguel Ángel del Bejarano,2020-03-13
GVF-5314,7363179838580,Evaristo Lucas Galiano Arco,2023-12-31
GVF-5314,1747644883200,Jose Miguel de Castillo,2015-10-18
DHU-8064,4021606207548,Roldán Plaza Amores,2024-03-20
DHU-8064,3834783900629,Nieves Paniagua Zurita,2018-01-31
NVX-0377,2892302626244,Heliodoro Valero Plaza,2017-06-08
ZPH-0516,9142701819437,África Montenegro Otero,2017-02-06
ZPH-0516,1901480172576,Alexandra Botella Castañeda,2017-06-26
SYT-7356,8369934113876,Salud Cuadrado Pons,2018-04-11
SYT-7356,1600107163218,Humberto Villegas Falcón,2024-06-16
LJL-3803,1050152120987,Benigno Sáez,2023-03-10
LJL-3803,9511249476593,Dora Agudo Canet,2017-07-16
LJL-3803,1243144167215,Bautista Tejada Ramón,2022-02-15
WDS-6728,9306107798067,Manuelita Cervantes Lladó,2024-12-27
WDS-6728,5165409514676,Eliseo Rodriguez Andreu,2023-03-09
UWH-3399,4916268949886,Jimena Duque Ávila,2021-03-19
UWH-3399,1360136649087,Pascuala Maribel Chaparro Zabaleta,2015-11-17
GAN-3648,5246008865024,Cirino Conde Alberola,2016-03-09
GAN-3648,3520773415329,Mario de Núñez,2016-05-08
GBY-6631,7058574229583,Florinda Quintanilla Mercader,2021-03-13
GBY-6631,3205942834127,Bárbara de Castells,2018-08-20
OPS-8928,7898466231476,Fernanda Cervera Amor,2018-11-24
ZYZ-3714,8057870939088,Lino Ibañez-Salazar,2018-05-31
QJJ-2371,8177288340615,Aristides Mateos Cueto,2019-01-08
QJJ-2371,6069929366491,Chuy Gutierrez Uribe,2015-09-21
HMR-6929,5475894321064,Apolinar Ceferino Roda Tomas,2015-02-13
HMR-6929,4223932452858,Edgardo de Arnau,2023-03-20
MYZ-3075,4604725273820,Gregorio Monreal Valentín,2017-12-06
MYZ-3075,2514234209967,Socorro Giner-Franco,2023-05-06
MYZ-3075,7258462031948,Encarnacion Villa Landa,2017-09-16
UKX-2956,3366940693241,Amando Escudero Lozano,2016-12-03
AAF-9951,4994089092296,Clotilde Segovia-Iniesta,2015-09-17
ANV-2232,2168705091023,Ciríaco Montesinos Ródenas,2019-03-16
VWP-8309,6950280859534,Santiago Vaquero Andres,2023-12-05
UFL-0324,2021953822292,América Sedano Hurtado,2018-09-22
VKW-1480,1100010460891,Héctor Alcántara,2021-10-16
VKW-1480,6909515203440,Anselmo Carballo,2022-09-16
VKW-1480,7533053284246,Jacinto Almazán-Perales,2015-09-17
LUU-5523,2104851738909,Demetrio Yáñez Zamora,2022-02-13
GQG-1111,4405095048300,Rosalina Carranza Terrón,2024-03-11
GFT-1749,1608046902584,Jose Ignacio Ropero Arteaga,2024-07-24
IBW-0123,5120356859814,Alondra Rivero Rincón,2016-12-31
KKV-5912,9915021022864,Ale Cañellas Iglesias,2017-05-16
KKV-5912,3256896966394,Bienvenida Carmona Manrique,2021-09-21
ADT-8475,2100553881871,Josefina del Fabregat,2020-11-24
WYL-0020,4152779107225,Cintia Azcona Manuel,2022-10-24
GYI-9053,4269004051137,Hernán del Poza,2016-01-17
GYI-9053,2410281925145,Chucho Beltrán Vargas,2017-02-26
GYI-9053,4095616811636,Luís González-Hernando,2019-03-23
SIF-9956,3120832240410,Marciano Abril Estrada,2020-11-04
SIF-9956,5314126008513,Álvaro Riquelme Jover,2024-05-09
JXV-8035,2915915643343,Anastasia Sacristán Múgica,2024-04-21
JXV-8035,8938872469386,Olalla Revilla Reina,2021-04-03
TVN-6010,1812427058995,Mirta de Bustos,2017-12-20
ILK-1321,8120935421332,Ani Royo,2020-06-15
ILK-1321,1803615278122,Alba Murcia Roig,2022-07-06
ILK-1321,2067897090310,Mar Pinilla Almagro,2018-11-13
OCJ-8358,4767126578990,Victoriano Frías Uribe,2023-04-12
ZBN-0394,5644693399925,Custodio de Arévalo,2016-11-23
OJS-6088,7183660021620,Patricio Mayoral Ramírez,2015-04-27
MWV-5146,3317579495650,Sabas Cortés,2015-10-04
MWV-5146,1808772644754,Carlos Solera Giralt,2021-07-17
ITQ-0678,2479913970175,Tomasa Gálvez Medina,2022-01-09
ITQ-0678,9184941364848,Alberto Izquierdo Esteban,2017-07-19
ITQ-0678,3006386669643,Salomé Vives Clemente,2019-03-24
HEF-4662,5553894416253,Rebeca Moliner Roselló,2022-09-06
HEF-4662,7720175113515,Ciríaco Martin Arco,2024-04-21
ZPZ-9812,5073085405397,Sergio Hilario Guitart Galan,2017-01-12
ZPZ-9812,9546046313934,César Uriarte Vicens,2017-08-27
MJK-2426,2821034984120,Gustavo Rodriguez Collado,2016-01-11
MJK-2426,5433992787343,Amor Marqués Talavera,2020-01-29
MJK-2426,1762487889430,Susanita Macías Mir,2017-07-25
WUO-4397,3362823809435,Édgar Elorza,2020-12-09
WUO-4397,7345623769602,Teófilo Chamorro Rebollo,2024-01-17
FYV-8865,9796039435421,Victoria Raya Luján,2016-02-01
FYV-8865,5725906093763,Óscar Escolano Cárdenas,2022-04-09
RLY-1365,9638746607163,Gabriel del Pereira,2024-04-04
RLY-1365,5343945284324,Custodio Cifuentes Prado,2021-03-15
IOW-9999,7273557568687,Casandra Pedrosa Lerma,2017-07-31
IOW-9999,1315654539510,Melchor Pinto Mariscal,2018-12-11
