Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
AJN-7355,6124806768485,Armando Luis Blasco Marin,Toyota,Yaris,2021,2,1
UML-1249,6075885641229,Calisto Vilaplana Pedrero,Mazda,BT-50,2021,2,2
KGI-9991,2951483881533,Yolanda de Martínez,Honda,Civic,2005,1,1
GRA-7521,7422329341734,Feliciano de Díez,Toyota,Yaris,2022,0,0
OBL-4622,2605082118604,Hermenegildo Cristian Alcalá Ferrándiz,Mazda,6,2010,2,3
VYH-8233,9578978367317,Evaristo Bautista Gisbert Blanch,Hyundai,Tucson,2018,3,2
BNQ-0497,5980093468438,Patricio Redondo Solís,Kia,Sportage,1999,5,2
ELI-6299,8423696089817,Marcial Martín Jove,Honda,Accord,2011,0,0
ABF-0114,4278439245613,Sosimo Pérez Marquez,Hyundai,Tucson,2023,0,3
OHT-3902,9957631096805,Moisés Requena-Arranz,Mazda,6,2011,5,2
MZI-6031,1783754012638,Amando Campos,Toyota,Yaris,1995,4,1
PDW-9048,4467213831926,Alondra Madrigal Pi,Mazda,CX-5,2009,2,2
CEC-8611,1203218219701,Clotilde Bueno Alemany,Hyundai,Elantra,2003,2,3
FCJ-5525,8417674396539,Aurelia Puente-Cardona,Honda,Fit,2013,4,3
ATL-4551,1781555612376,Pili Mirta Ochoa Urrutia,Mazda,CX-5,1999,0,0
GNL-4603,3425605014277,Marcelino Llano Ponce,Mazda,CX-5,2002,1,3
PIU-9287,1104406950885,Perla Herrera-Nevado,Mazda,3,2011,1,3
TWU-7076,6289528593314,Aitor Díez,Mazda,6,2022,4,0
ESZ-7692,3751550495559,Jordi Torralba Gomez,Toyota,Corolla,2010,2,0
VNG-5522,4704635436453,Lucas Herranz Naranjo,Kia,Sorento,2018,5,1
QSG-3143,6072157951403,Esperanza Montalbán Haro,Kia,Picanto,2016,3,2
BYL-0497,2465143319704,Sabina Exposito,Mazda,BT-50,2010,2,1
YTF-1080,8320300791762,Adoración Cervantes Galiano,Kia,Sorento,2000,1,2
LIR-6134,1494366466291,Cristian Cases Arévalo,Toyota,Corolla,1995,4,3
WVN-0314,1153805465342,Luisa Dalmau Alonso,Mazda,3,2019,5,3
WXK-5999,7887738762922,Hermenegildo Lucas Falcón,Kia,Sorento,1996,5,1
NMI-0292,4255295188977,Salomón del Company,Kia,Rio,2015,1,2
QQN-6660,1005021875208,Néstor Losada Salcedo,Honda,Accord,2004,0,0
MYR-5524,5617221802592,Leonor Prudencia Carrasco Nicolau,Kia,Sorento,2003,4,1
UWQ-4170,7369377292462,Yaiza Roxana Leiva Ángel,Hyundai,Santa Fe,1995,4,2
CCL-0617,8674714363823,María Luisa Salazar Guerra,Toyota,RAV4,2005,0,2
GEB-7251,7348314433449,Adora Carmelita Porras Benítez,Mazda,3,2016,5,3
HSU-9240,5588990411462,Isabel Perelló Pou,Mazda,6,2022,1,1
EAN-7211,7645492397892,Modesto Barba Artigas,Hyundai,Santa Fe,2017,5,2
WFD-5589,8142701278457,Hilario Castro Carvajal,Toyota,RAV4,2019,4,3
FQJ-7690,9910263513697,Curro Catalán Sala,Mazda,3,2015,3,1
QGM-5784,3255726746949,Venceslás Paz Manrique,Kia,Picanto,2022,5,0
HTO-2560,3246166801659,Humberto Iñiguez,Hyundai,Tucson,1995,0,3
MCQ-2015,4280735826985,Jacinta Zurita,Mazda,6,2000,3,1
LOU-3022,7442223185449,Eusebia Camacho Dávila,Honda,CR-V,2023,5,0
WLB-1979,6984871100394,Carolina Anita Pineda Larrea,Honda,Fit,2017,2,0
NJW-4969,8536020553136,Ámbar Grande,Toyota,Corolla,1995,0,2
IZE-0039,5587212446763,Lisandro Alvarado Marquez,Toyota,RAV4,2003,4,0
PLC-3395,8437537381332,Yéssica Isabela Zabala Exposito,Kia,Sportage,2014,3,1
WNX-8292,2830387300457,Ramiro Ballesteros Múñiz,Hyundai,Tucson,2002,2,1
MAW-1908,1731428171641,Perlita Aura Puente Solana,Honda,Accord,2006,0,0
GAI-0311,8968050310534,Mireia Trujillo,Toyota,RAV4,2016,3,3
OTY-1652,4948086699196,Demetrio Heredia-Mercader,Honda,Civic,1996,5,2
CGI-2229,2940924360485,Anastasio Cabeza Bertrán,Kia,Sorento,2010,1,1
CLV-6508,6650420681183,Victoria Carrión Campoy,Kia,Picanto,2023,0,2
KZU-4144,5285458567001,Albano Tello,Kia,Rio,2015,1,0
AMY-3978,4227756203794,Juan Manuel García Romero,Mazda,6,2008,5,3
AHM-9757,4897970240661,Aurelia Arnau Torralba,Toyota,Yaris,2002,5,3
LUB-9539,8561862042713,Javi Pinto Mariscal,Hyundai,Elantra,2019,5,2
FWD-4926,7224686986202,Febe Pastora Iborra Mena,Mazda,CX-5,2014,2,0
RBU-0518,4916904110285,Salomón Estevez-Amat,Kia,Sportage,2013,2,0
DSU-0167,4289996289537,María Cristina Olmedo Fiol,Mazda,CX-5,2004,0,3
CPJ-4784,9697137523969,Josefa Bejarano Calderon,Honda,Civic,2024,4,2
TPB-7866,2345062032495,Reyna Prada Rebollo,Kia,Sorento,2024,4,3
CZD-7744,6557534917684,Herberto Aurelio Blazquez Arnaiz,Hyundai,Tucson,1995,1,0
KJM-5187,9033386008606,Eufemia Pérez Zorrilla,Toyota,Hilux,2016,1,1
IIH-2484,4204959408042,Emigdio de Parra,Toyota,Yaris,2012,4,0
JQV-1313,7777411298099,Modesta Carbajo-Somoza,Toyota,Yaris,2008,5,0
AND-5689,8871396298619,Sancho Velasco Cabo,Hyundai,Tucson,2006,5,3
XFJ-9793,4978040618026,Ema Palomar Estévez,Mazda,6,2021,0,1
ESJ-1253,2007742279161,Odalis Saavedra Fuentes,Mazda,3,1999,3,3
EUJ-0096,5802042633450,Julio César Castejón Sanmartín,Mazda,BT-50,2018,2,3
KWI-1181,9142754585337,Cesar Corral Ayllón,Mazda,6,2006,5,1
QNJ-6605,2374274824013,Úrsula Losa Tejera,Mazda,6,2014,2,3
AAC-3765,1310897378354,Emelina Amaya Olmedo,Toyota,RAV4,2000,0,0
BLU-8867,6641587910287,Remigio Sánchez Velasco,Toyota,RAV4,2006,5,2
SAP-0349,1418811740583,Teobaldo Galván Pacheco,Honda,CR-V,2003,4,0
KRM-7219,2426678320815,Eladio Cabo Perera,Mazda,CX-5,2020,2,1
UMJ-1772,3328235835355,Alejandro de Dueñas,Mazda,3,1995,5,3
DAJ-4276,8790254459298,Basilio Ferrer Peinado,Kia,Rio,2000,0,1
LJJ-7468,1627039940740,Pánfilo de Lago,Honda,Civic,2009,4,2
CGP-0184,3166800260045,Lola Calatayud Juan,Hyundai,Tucson,2010,3,2
XRQ-2140,4173575179850,Fabio Milla Posada,Mazda,3,2010,0,2
DNC-5309,4608604290884,Coral Carrión Pedraza,Mazda,6,2001,3,0
STP-4655,8307109900856,Cecilio Merino Fabregat,Mazda,CX-5,2020,2,1
EUZ-7624,9545481007618,Maristela Cayetana Barroso Blazquez,Kia,Rio,2002,1,2
VDK-3379,2023756051035,Celestina Miguel Tejada,Toyota,Hilux,2009,0,3
XFG-3635,6076011872143,José Luis Blázquez Pallarès,Mazda,3,2018,0,1
NNP-0067,8333140597675,Apolinar Baró-Coll,Kia,Sorento,2012,5,1
GEL-2721,9666809970055,Cruz Barceló Martín,Honda,CR-V,2011,5,0
MHG-8730,5081481222816,Loreto España,Kia,Sportage,2002,3,3
EOX-4474,2412181931269,Malena Moliner-Fuentes,Hyundai,Accent,2020,2,1
ZKE-1391,5578582419756,Espiridión de Vara,Honda,Accord,2019,5,1
EBV-6427,5210143492563,Juan Manuel Ambrosio Barriga Palomino,Honda,Fit,2014,5,3
AAI-9757,5940235238455,Manuelita Barrera Canals,Toyota,Hilux,1996,4,2
ZCY-8592,6820696718765,Azahar Hortensia Quintanilla Escrivá,Honda,Civic,2000,2,1
AYT-6071,3755242775333,Reynaldo Torre Amador,Hyundai,Elantra,2002,2,0
VGR-6154,1862837840833,Xiomara Larrañaga Acuña,Honda,Accord,2011,5,2
EXC-5921,2635657050626,Ignacia Soriano Millán,Toyota,Yaris,2010,1,0
KPK-7837,4174951128015,Ricarda Calatayud,Kia,Sorento,2020,5,0
FLK-1895,6427071424385,Fermín Reyes,Mazda,6,2009,1,2
QKR-0353,8739588627449,Ligia Borrego Vilanova,Toyota,RAV4,2013,1,1
KAT-3881,4205079317628,Aura Chaves Roca,Kia,Sorento,1996,4,1
KDE-6350,2320377610210,Octavio Manzano Calleja,Honda,Fit,2000,3,3
LML-0880,2456880502592,Jerónimo Tejero Ros,Kia,Rio,2023,0,2
OCX-3892,2681370671303,Constanza Exposito-Larrea,Toyota,Corolla,2001,5,3
INH-2251,5647913610715,María Heras Vicens,Honda,CR-V,2016,2,2
ATB-8716,6243673875464,Mohamed Huertas Alarcón,Hyundai,Accent,2015,1,2
GNQ-0491,4368340371822,Concepción Llabrés Lara,Hyundai,Tucson,2004,4,3
JRK-4549,6620532163504,Marcial Quirós Perea,Hyundai,Tucson,2017,0,1
NCY-8031,1050267719240,Inés Niño Tello,Hyundai,Tucson,2023,4,1
YPL-1536,2990799480984,Fanny Palmira Infante Lloret,Honda,Fit,2021,2,3
LMY-7384,7253308940382,Glauco Mario Aranda Valenciano,Kia,Picanto,1999,5,1
TDI-6891,9868228614762,Román Juan Carlos Espada Barros,Toyota,RAV4,1995,0,3
CUS-6382,5611073078158,Bartolomé de Taboada,Hyundai,Santa Fe,2021,4,0
BVP-1253,4527864313827,Faustino Gras-Olivera,Mazda,3,2017,1,2
BLX-4179,6494504322729,Francisco de Molins,Kia,Sportage,2011,3,1
ODI-9864,7950448797989,Jesús Alemán Aguado,Kia,Sportage,2009,1,3
IEX-4153,4785146737921,Renata Figueroa Cortes,Toyota,Hilux,2015,3,0
BTW-0551,2222384355991,Tomasa Nieto Yuste,Mazda,CX-5,2024,4,0
WZX-7210,8281400038332,Lupe Casas Somoza,Hyundai,Santa Fe,2002,4,3
OYL-9778,9356685277602,Marina Vergara Arnal,Hyundai,Tucson,2024,4,3
ORI-2572,3555209736942,Graciana Asensio Muñoz,Toyota,Yaris,2014,3,0
FGG-0021,6956643489577,Porfirio Barbero-Ureña,Kia,Sorento,2010,1,0
OOJ-2689,8825886059810,Jose Amores Aragón,Kia,Picanto,2014,1,2
OHW-8286,1266792383204,Fausto Gordillo,Mazda,BT-50,2017,1,3
FJX-5909,5387171788143,Adalberto Palomares Rubio,Hyundai,Elantra,2005,3,3
JTD-1322,4990925657011,Wálter Ibarra Navarro,Mazda,CX-5,2015,3,0
RUJ-6980,1622882178756,Noé Plana Rosselló,Hyundai,Elantra,2010,1,2
ZDA-2570,3091290237081,Baldomero Herrero Godoy,Toyota,Corolla,2020,4,1
WQP-3541,6775437015780,Luís Grau Roura,Mazda,3,2009,5,0
KRZ-8842,6586159653164,Angélica del Montserrat,Mazda,3,2016,2,0
ZHN-2761,8317200435241,Iris Bello Sales,Hyundai,Tucson,1998,5,1
RTI-8404,8310123863196,Norberto Olmo Espejo,Toyota,Corolla,2004,1,0
UJF-4994,5881865127031,Román Angelino Galván Alarcón,Kia,Sorento,2001,0,3
QHX-1432,2194296333725,Alondra Linares Pellicer,Kia,Rio,2010,3,1
PBK-1399,4933482119267,Rafael Arco Carrasco,Mazda,6,1999,0,1
KOX-7276,3921688571057,María Rivero Chaparro,Hyundai,Tucson,2005,4,2
JNR-3652,4543192845629,Baltasar Tomé Gimenez,Toyota,Yaris,2019,2,3
DIO-7024,3418120724961,Goyo Camps Pujadas,Toyota,RAV4,2021,0,0
ACL-5561,5992066764425,Agustín Sureda,Honda,CR-V,1999,1,3
VDV-0568,5962791335001,Mar Vidal,Honda,CR-V,2003,4,3
IVY-2566,7329502495839,Manuel Quevedo Urrutia,Toyota,Corolla,2019,4,3
ZKJ-2064,9262542352425,Susanita Cadenas,Kia,Sorento,2018,2,3
VRU-1575,1277700279125,Raimundo Barba Tolosa,Kia,Sportage,2020,0,1
HHD-6816,8667993765186,Camila Franco Canet,Mazda,3,2020,1,1
IQZ-5594,3160028099056,Martirio Agullo Santamaria,Kia,Rio,2014,0,2
LFO-0976,3489697562295,Aníbal Luján Planas,Hyundai,Accent,2004,2,3
LBU-4250,3620204134082,Caridad de Conde,Hyundai,Accent,2005,0,2
PUY-4733,7339966040008,Teobaldo Goyo Río Beltran,Honda,CR-V,2015,5,2
XZN-3657,2128697239008,Teresa del Baños,Honda,CR-V,2019,0,0
SFI-2615,9170301737184,Jennifer de Corominas,Kia,Sorento,1996,2,3
WLO-4354,5271853713793,Domingo Serna Tejero,Toyota,Yaris,2007,5,3
MZW-5274,1093716825399,Ximena Santamaría Chaves,Kia,Sportage,1998,4,3
ZIL-5782,2182249644998,Eric Pareja Gárate,Kia,Sorento,2004,5,1
GSG-5135,1224843421013,Socorro Morcillo Egea,Hyundai,Accent,2021,2,2
NYB-7033,7023203866291,Modesto Lobo Valls,Honda,CR-V,2012,1,3
WFG-6824,6379119192773,Pepe Prats-Antón,Mazda,CX-5,2009,4,0
JLG-6621,6307946223549,Jeremías del Hernandez,Toyota,RAV4,1999,1,1
LMT-0264,6748996105848,Feliciana de Tejera,Toyota,Yaris,2006,2,3
IEL-6316,9667909892683,Segismundo Lastra Feijoo,Kia,Picanto,2017,4,3
GVF-5314,7705806415754,Renato Artigas,Hyundai,Tucson,2022,3,2
DHU-8064,1632050778704,Teo Benitez Pera,Kia,Rio,2022,3,2
NVX-0377,3478442992656,Clara Ferrero Rocamora,Honda,Civic,2009,3,1
ZPH-0516,4604210773815,Patricia Llobet Navas,Kia,Sorento,1998,4,2
SYT-7356,2446073414592,Herminio Pascual Cepeda Novoa,Kia,Rio,2016,3,2
LJL-3803,7439494024343,Constanza Arroyo Alberto,Hyundai,Santa Fe,2023,5,3
WDS-6728,7799915722433,Leoncio Mascaró Jurado,Honda,Fit,2023,0,2
UWH-3399,1945958391570,Sarita Campoy Aramburu,Kia,Rio,2001,2,2
GAN-3648,6158023371881,Erasmo Marco Crespi Miralles,Toyota,Corolla,1998,1,2
GBY-6631,8373184407643,Ale del Carro,Mazda,6,2009,4,2
JDF-1754,8199631338274,Odalys Calatayud Mancebo,Kia,Sportage,2003,0,0
OPS-8928,8152199520777,Humberto Verdugo Arnal,Mazda,CX-5,2000,5,1
ZYZ-3714,6052086521996,Bernardo Noé Aranda Cazorla,Toyota,Corolla,2000,3,1
QJJ-2371,1018538233202,Manuela Alberola Pedro,Kia,Rio,2022,5,2
HEK-4993,8882785140898,Cintia Benavent Barros,Kia,Sorento,2024,4,0
IFP-6674,8230496539612,Teo Valdés Quintana,Hyundai,Tucson,2016,5,0
HMR-6929,7144647012691,Adán Lluch Calatayud,Honda,Fit,1996,0,2
MYZ-3075,1779780059982,Francisco Jose Cecilio Gimenez Figuerola,Honda,Accord,2005,5,3
UKX-2956,5412396330871,Juana Ribas Patiño,Kia,Picanto,2005,4,1
AAF-9951,3527303769182,Espiridión Páez-Carbó,Kia,Sportage,2018,0,1
ANV-2232,3624971667457,Evangelina Martínez,Mazda,CX-5,2001,0,1
OBO-1981,2144251021189,Jose Miguel Sosa Parra,Hyundai,Accent,1996,4,0
VWP-8309,7335397401659,Paloma Moll Fabra,Mazda,BT-50,2001,1,1
UFL-0324,7348323804730,Arcelia Calvet Duran,Hyundai,Santa Fe,2017,2,1
VKW-1480,3562827454725,Rafa Higueras-Gallart,Toyota,Corolla,2024,2,3
LUU-5523,1531622462376,Urbano Jose Francisco González González,Kia,Sorento,2013,2,1
GQG-1111,8175814772584,Leonardo Melero-Álvarez,Kia,Rio,2022,0,1
GFT-1749,1394626439515,Clara Asensio,Honda,Fit,2003,1,1
IBW-0123,3982999978811,Amílcar Hervás,Kia,Sportage,2021,2,1
KKV-5912,5468451907246,Julio César Cerezo Mateos,Hyundai,Tucson,2011,4,2
ADT-8475,9298864128252,Feliciano de Rosa,Mazda,3,2010,3,1
WYL-0020,8745768755039,Ángeles Olivera Garcés,Mazda,BT-50,1999,2,1
GYI-9053,7435928054887,Bernardita Morera Amador,Honda,Civic,1998,4,3
SIF-9956,1023022434064,Feliciano Olivera Perera,Honda,Fit,1999,4,2
JXV-8035,9692781106488,Anselma Gómez,Mazda,6,2005,4,2
TVN-6010,3984564055334,Dalila Ibarra,Toyota,Hilux,1997,3,1
ILK-1321,1629493238762,Héctor del Solera,Honda,Accord,2001,3,3
OCJ-8358,9265973257613,Anastasia Sobrino Carreras,Mazda,CX-5,2005,1,1
YRW-2647,8065932873546,Octavio Esteban Saavedra,Hyundai,Accent,2007,2,0
ZBN-0394,2966647405887,Haroldo Arteaga Garcia,Mazda,BT-50,2000,2,1
OJS-6088,2517439804571,Celia de Beltrán,Honda,CR-V,2018,4,1
MWV-5146,8801204491784,Anselmo Diez Múñiz,Hyundai,Accent,2019,2,2
LYD-2725,2280770430548,Victor Manuel Bárcena Sala,Mazda,CX-5,2012,0,0
ITQ-0678,2402779381825,Pelayo Mario Tomé Vilanova,Mazda,3,2002,4,3
HEF-4662,9304331394277,César Carbajo Pozuelo,Mazda,CX-5,2018,5,2
ZPZ-9812,4073587694166,Iker Montesinos Casanova,Mazda,3,2016,1,2
MJK-2426,3451389883816,Omar Moraleda-Nevado,Hyundai,Accent,1999,5,3
WUO-4397,1601059943087,Dionisia Marcos Valencia,Mazda,BT-50,2005,4,2
FYV-8865,1745391560412,Sigfrido Campoy Tejera,Honda,Civic,2011,1,2
UNT-2188,7762584710859,Maximiano de Barba,Toyota,RAV4,2010,1,0
RLY-1365,3693800836840,Leire Barberá Santos,Honda,CR-V,2004,5,2
IOW-9999,8561962950443,Alfredo Nicolás Tejera,Toyota,Yaris,2007,4,3
CAC-6257,2029499555381,Anselmo Atienza-Díaz,Hyundai,Accent,1995,0,1
HQD-5414,2617824506580,Marisa Company Villalba,Toyota,Yaris,2014,5,0
DOH-9353,3370545438739,Rosalía Alvarez Alcázar,Toyota,Corolla,2018,2,3
INB-3546,4772540014844,Agustín Alegre-Morales,Mazda,3,2022,5,2
ZLW-1871,3933405565595,Valentín del Narváez,Hyundai,Elantra,1998,4,0
NSM-2712,3043590784514,Josefa Vázquez Cervantes,Kia,Sportage,2019,5,2
KWE-7456,2118307050024,Lupe Sebastián Lago,Mazda,CX-5,2012,4,3
JUL-2677,3114905965219,Maribel Alemán Bartolomé,Kia,Rio,2011,5,3
EQV-2631,6986126873530,Celestino Olmo,Honda,CR-V,2024,3,3
BWR-1749,1011949487364,Anacleto Maldonado Codina,Kia,Picanto,2000,5,2
GKF-5716,5683530215382,Octavia Valeria Fernandez Zurita,Hyundai,Accent,1997,5,3
KZK-8847,8363492460321,Casandra Amorós Benitez,Honda,Accord,2014,0,3
FUR-5362,8018334992004,Amanda del Rocha,Honda,CR-V,1995,0,0
DNX-2932,5502742480305,Crescencia Campos-Rovira,Kia,Rio,1995,0,0
WSH-7013,3662222293685,Elba Acevedo,Mazda,6,2014,0,3
YQB-3984,4421453408814,Ariadna Acosta-Ferrández,Toyota,Yaris,2001,2,3
EXZ-5093,4541824553209,Valentín Alvarado Agullo,Mazda,BT-50,2018,2,1
ZFT-6617,3278371133554,Esmeralda Vargas Mendizábal,Toyota,RAV4,2008,5,0
IQB-7284,8560155341254,Claudia Cerezo Roldán,Toyota,Yaris,2022,3,3
RJT-6976,6662893731046,Efraín Gerardo Arrieta Guerra,Hyundai,Santa Fe,2007,2,0
ZUM-2737,9316005042702,Gastón Iglesia Asenjo,Hyundai,Tucson,2007,5,2
TCV-9120,8968541645991,Cecilia de Montenegro,Hyundai,Tucson,2012,2,2
CJV-6318,1377978791975,Nereida Reguera Roda,Honda,Accord,2022,3,1
WEH-2729,6655356571926,Teófila Merino Ricart,Honda,Civic,2009,0,2
EBK-9969,5020689187895,Fernanda Almeida-Poza,Kia,Sportage,2014,1,3
KYB-8916,6504325414776,Porfirio Martin Falcón,Toyota,RAV4,2013,4,3
GMP-5634,5651466300303,Emiliana Pereira Chaparro,Kia,Sorento,1999,2,3
LTU-2235,2931318818578,Esteban Jove Arteaga,Hyundai,Santa Fe,2016,5,2
CGC-7323,7972119358329,Epifanio Núñez Robledo,Kia,Sportage,2021,1,0
NXG-0867,8995621139238,Leocadio Azcona-Garcés,Hyundai,Santa Fe,2005,5,0
YDL-3309,4472311893973,Agapito Carpio Tamarit,Kia,Sportage,2011,4,1
MTQ-1747,8885662563283,Eliana Ibáñez-Miralles,Toyota,Yaris,2005,4,1
OWY-6857,9655335717455,Martirio Peiró Royo,Kia,Sportage,2007,3,3
EPM-4758,2774288056986,Anastasio Maldonado Becerra,Toyota,Corolla,2016,5,2
IXQ-0642,3596170048041,Julio César Lobo Bárcena,Kia,Picanto,2012,0,3
ORG-4723,4919337371720,Haroldo Nicolau-Manjón,Kia,Rio,2000,1,2
KGJ-8392,5423905690353,Benigno de Iniesta,Kia,Sorento,2008,2,0
SZJ-2131,7229553931314,Ariadna Toro-Calderon,Honda,CR-V,2021,3,3
AQL-4061,8325179054105,Evita de Portillo,Toyota,Yaris,2020,5,0
DXR-5792,1646706968496,Isa Núñez Alvarado,Hyundai,Tucson,2021,4,0
UBM-1416,6422865766067,Rafaela Gálvez Díez,Mazda,BT-50,2002,2,1
AHL-4171,5834321432435,María Busquets Nevado,Mazda,BT-50,2023,4,2
DYV-6596,7275774454106,Margarita Tania Roma Rey,Hyundai,Elantra,2006,3,2
WSN-5197,9215037382669,Gabriela Alcántara Iglesias,Mazda,6,2003,4,1
CPY-3149,8111017355791,María Del Carmen Ferrera Villalba,Kia,Rio,2010,5,0
JBW-7827,4039544127374,Camila Pombo-Lara,Toyota,RAV4,2024,2,3
DWW-1255,6169509580439,Ofelia del Valcárcel,Hyundai,Elantra,1996,1,0
VJC-5789,3177051718558,Clarisa Trillo Aramburu,Toyota,RAV4,2003,0,1
DAU-3251,9278918132191,José Antonio Coll,Honda,CR-V,2019,0,2
DAZ-4412,2975796827183,Angelino Vilalta Acosta,Honda,Accord,2005,2,3
OTT-2800,8040156865780,Julio César Albero Alegria,Mazda,3,2009,3,1
WZH-7747,8302898438947,Hilario Camacho Álvaro,Kia,Sportage,2009,2,0
QYC-0077,4457471188982,Marcelo Angulo Valle,Mazda,6,2011,4,1
VQV-5681,2165173158110,Leoncio de Palma,Hyundai,Elantra,1998,1,1
ZQP-1150,1189246210220,Horacio Herberto Viña Posada,Kia,Sportage,2015,3,3
QDO-2721,6205045200508,Sosimo de Beltran,Hyundai,Tucson,2011,3,3
VJQ-0872,9590165555615,Efraín Serra Montes,Hyundai,Tucson,2000,1,3
GBD-0836,6742778793005,Valeria Jurado-Ferrera,Toyota,RAV4,1995,1,3
KYO-1897,4581650280602,Aureliano Murcia Tolosa,Toyota,RAV4,2012,0,2
GQI-3483,9177852579804,Santos Estévez Tejedor,Mazda,CX-5,2000,4,1
YSS-1425,5586937896421,Melania Aguado-Castañeda,Toyota,Corolla,2007,1,3
WDS-5272,2401615983163,Valero del Bernal,Kia,Sorento,2002,0,2
XDS-3841,6339624803718,Bárbara Sanabria Almansa,Hyundai,Santa Fe,1996,4,3
KYM-6972,6779981720091,Mariano Jeremías Céspedes Zapata,Honda,Accord,2010,2,3
FCB-1220,4521129793982,Nazaret Cáceres Leal,Mazda,BT-50,2005,4,3
QPY-9152,7831730127807,Guiomar Mora Sancho,Hyundai,Tucson,1998,2,0
DQG-2565,8915170079792,Rosalinda Ropero Sola,Hyundai,Accent,2024,3,2
HRZ-9366,6486134021812,Noelia Álvarez Miranda,Mazda,6,2015,1,0
WYL-0044,8461994929341,Gerónimo Rius Exposito,Honda,Fit,2012,5,1
QJX-3348,6147364801996,Teo Coronado Velasco,Mazda,BT-50,2010,2,3
EMV-5914,5995377021143,Mayte Luján Alarcón,Hyundai,Accent,2017,1,2
KCN-6075,5192880245832,Evaristo Toro-Mayol,Mazda,6,2007,4,2
LLF-3339,3919936912976,Carla Chamorro,Toyota,Yaris,2001,1,0
FMA-9214,5724305322238,Jennifer Iglesias Arnau,Kia,Sorento,2018,3,3
BAX-8388,6819559629562,Perlita Sandoval Sanmiguel,Toyota,Yaris,2019,1,0
FFU-2734,7256711688398,Adoración Arroyo,Toyota,RAV4,1997,5,1
MWQ-3579,9464670579572,Juan Manuel Quintana,Mazda,6,2005,1,0
YKH-7423,4928333099227,Aarón Haro Barco,Toyota,RAV4,1999,2,1
LCX-4669,7973219352248,Alexandra Fiol Pazos,Mazda,6,2020,0,0
TRE-1309,8652428167611,Alma Maricruz Ferrando Figueras,Kia,Sorento,2011,2,3
IEF-0850,8480808776790,Evangelina Martirio Palma Beltran,Hyundai,Elantra,2022,0,2
ICH-4695,9397448156073,Ainara Ledesma Fabregat,Toyota,RAV4,2011,1,2
GCU-7862,7348533983765,Miguela Garmendia Salinas,Hyundai,Tucson,2019,5,0
JPZ-9902,5253049628514,Eutropio Bosch-Herrera,Hyundai,Tucson,2020,4,2
MLN-6385,1827217350956,Gerardo Figuerola Cervera,Mazda,6,1999,5,0
UCJ-6916,2761580536456,Luís Sobrino Urrutia,Kia,Rio,2010,3,1
YER-5631,8857485279764,Marcio del Perelló,Kia,Sorento,2019,4,1
YYB-3243,7726780263714,Carlota del Huguet,Kia,Picanto,1997,5,1
EEY-6532,1442442404527,Maxi Carmela Ibañez Roldan,Toyota,RAV4,2006,2,1
XPG-4119,4250461803747,Hipólito Ovidio Iriarte Campillo,Honda,CR-V,2001,3,1
IBH-3788,7260411565683,Luis Miguel Macías Benavente,Toyota,Yaris,2013,1,2
XCT-9013,8119133956350,Manu Cadenas Macías,Kia,Sorento,1995,3,3
PJG-2066,6133150104058,José Ángel Pino Anglada,Hyundai,Santa Fe,2011,2,2
DQG-7906,3378469266540,Clímaco Revilla Mas,Hyundai,Santa Fe,2019,5,0
HMR-1251,3049934876848,Josep Herrero,Mazda,CX-5,2005,2,3
KYP-3273,4762104463792,Ignacio Ballester,Mazda,3,1997,2,2
MYE-2814,6381329396721,Armando Salas Miguel,Hyundai,Tucson,2017,1,1
PKP-3919,7656585030183,Alfonso Carmona Vallejo,Kia,Picanto,2000,1,2
WZZ-6268,4960822847189,Eliseo Aguado Torrens,Mazda,6,2018,1,2
DXV-4647,9189449396785,José María Rogelio Ripoll Benítez,Hyundai,Santa Fe,2020,5,3
KTY-3430,9316768556856,Gala Cuéllar Serna,Toyota,RAV4,1997,4,3
DLS-8941,3713785415765,Leyre Manrique-Azcona,Honda,Civic,1999,4,1
AFQ-3566,7530223509484,Darío Barrios Murillo,Kia,Sorento,2009,5,1
FHV-7938,4473492595301,Alfonso de Feijoo,Honda,Civic,2023,2,1
MMN-3658,2674781437027,Cosme Amorós Ávila,Honda,Fit,1996,3,0
AYR-1721,5820853063001,Jose Angel de Gras,Hyundai,Tucson,2015,1,1
ZBB-5034,3819464751977,Silvio Andreu Rincón,Toyota,Yaris,2023,4,3
HPJ-3645,2136062908050,Che Vergara,Hyundai,Elantra,2019,0,0
COE-6139,9298069875311,Dora Jordá Mercader,Mazda,BT-50,2020,4,0
OMJ-1212,1282533298098,Prudencia Pedraza-Chaparro,Kia,Picanto,2011,1,1
FRX-2488,2668673441796,Lina Sedano Landa,Mazda,3,1996,2,1
KTS-4085,9425360173850,Anastasio Codina Solera,Honda,Fit,2004,0,2
XJJ-4029,4345757310761,Albino Montes Cal,Toyota,RAV4,1997,0,2
SBX-2560,8470519786614,Nieves Giralt Batalla,Honda,Accord,2011,3,0
HFV-4683,6918681541125,Jose Manuel Haroldo Aramburu Sanchez,Hyundai,Santa Fe,2007,3,3
OEH-9148,5165521678361,Luís Tur-Manzano,Honda,Civic,2001,2,1
BUW-2317,8816251859815,Maximino Murillo Pedrosa,Hyundai,Tucson,2003,0,2
SFW-3203,7759216591590,Leopoldo Humberto Bertrán Elorza,Mazda,3,2006,4,2
