Placa,DPI,NuevoPropietario,Fecha
JQX-5116,7834737655707,Juanita Espada Cárdenas,2024-07-03
JQX-5116,4659282607171,Rico Páez Salazar,2019-04-23
YSU-2405,1151613679981,Catalina Múñiz-Gibert,2021-09-16
YSU-2405,8671480482651,Bienvenida Prada Aragonés,2024-12-12
SVG-8547,4264808332608,Isidora Esteve Yáñez,2024-02-29
SVG-8547,4325016247533,Efraín Salomón Álamo Boix,2022-04-08
SVG-8547,4412483064965,Rosario Llamas Collado,2020-12-28
CLP-1652,1410747519438,Clementina Ballesteros Sainz,2018-02-07
DFI-0369,8388394787301,Narciso de Sotelo,2016-11-09
DFI-0369,2166164306565,Juanito Ripoll Rojas,2017-03-17
BKJ-9574,3078464074117,José Ángel Jódar Barragán,2021-12-23
LML-8239,9818291179123,Clara Vargas,2016-02-23
SXU-5766,6114933519103,Julio León-Urrutia,2020-05-01
SXU-5766,2335067703850,Benigna Borrás Ferrando,2020-12-31
VNA-2102,9635039667991,Che Mayo Aguado,2024-01-04
VNA-2102,3872781672522,Candelario Peral-Canet,2017-01-11
GRV-8261,6904699379171,Pascual Maximiano Arteaga Plaza,2018-01-28
NOR-7122,5393069866737,Aura Nélida Díaz Ribera,2023-10-27
NOR-7122,2074629616534,Néstor Escudero,2024-12-30
NOR-7122,1221618930947,María Carmen Villalba Romeu,2018-12-01
OOD-1450,2821066335055,Antonio del Fuertes,2024-04-11
OOD-1450,5939593519842,Violeta Prieto,2019-03-22
CYB-7271,9826219700552,Mateo Rosa Higueras,2019-08-24
CYB-7271,5009056678860,Francisca Serra,2019-06-06
FPY-0223,7866728044297,María Manuela Montserrat-Cortés,2015-06-30
CJL-1357,7364601376374,Amanda Alsina Arco,2023-11-23
CJL-1357,2023922912627,María Carmen Gomis Acuña,2017-04-25
CJL-1357,3854346224127,Seve Mir Paniagua,2017-06-15
XDH-3560,1029272320590,Juan Luis Lucas Maldonado,2016-09-02
ZAY-2650,3663346511114,Adora Castellanos Sola,2020-07-28
ZAY-2650,4833389956354,Juan David Rovira Perera,2019-02-06
SFN-3522,5642866384260,Clotilde Fuente,2021-03-07
SFN-3522,1195898270837,Íngrid Alegre-Correa,2024-03-23
SFN-3522,9738853895240,Nicanor Company Peiró,2022-05-10
LEP-1938,2562695237452,Patricio Marcio Hernandez Pablo,2015-10-07
LEP-1938,9992631449442,Camilo Sevilla-Suárez,2016-04-05
LEP-1938,2817313981661,Asunción Vera Somoza Grau,2016-06-17
NKJ-6474,4372567662797,Armida Sobrino Plana,2018-01-27
NKJ-6474,3314866039243,Ramona Urrutia Cañete,2022-03-28
JSE-1575,4810440373014,Eusebia Macías Aznar,2016-09-10
JSE-1575,2150353534048,Donato Méndez Daza,2023-02-10
JSE-1575,9139832804552,Samu Gisbert Niño,2018-09-04
ZTF-7929,9275523777023,Silvestre Pino,2021-03-12
ZTF-7929,1315534704779,Rufino Zabala Montoya,2022-01-17
ZTF-7929,3566788483745,Leonor Gomis-Cano,2015-07-22
UQJ-9496,8912395744877,Cipriano del Infante,2015-09-22
VYO-7841,5474166762092,Noa Teresa Hervia Redondo,2017-03-21
VYO-7841,9683833325980,Nilo Vives Giner,2019-09-29
REJ-9717,4581969199134,Humberto Ortiz Lasa,2018-12-27
REJ-9717,3493331522586,Dulce Leocadia Roma Santos,2018-08-07
REJ-9717,8371533818036,Eladio Luján Velázquez,2016-10-31
EII-2724,1240981749419,Casandra Rivero Abella,2020-06-26
OIO-9753,7333675006202,Delia Vázquez Codina,2018-04-29
OIO-9753,6576650264271,David Macias Menéndez,2023-02-24
OIO-9753,4182223309615,Kike Peña Figuerola,2024-03-10
VKL-5001,3503503371413,Lupita Rojas Barba,2023-04-16
VKL-5001,3168668323250,Alejandra del Navas,2022-10-13
VKL-5001,4475404401833,Cecilia Calzada Gascón,2021-08-16
GAF-6823,1383111216116,Elisabet Parra Alarcón,2016-06-11
GAF-6823,4301605472218,Josué Martinez,2015-12-24
XVA-1139,7540265612261,Graciela Criado Riquelme,2018-09-30
AAG-4057,8228218215949,Paulino Mateos Aguilar,2020-03-14
TOU-1303,2745939070951,Poncio Córdoba Figuerola,2019-09-19
TOU-1303,5752845855030,Ruy Castells-Sevillano,2021-11-04
TOU-1303,5696552554099,Ciriaco Vicente,2021-08-06
KKW-5362,2802263962184,Samu Amaya Vazquez,2022-07-28
ESH-7163,6057755504970,Jenny Soria,2017-10-25
ESH-7163,8621967266656,Aurelia Robledo Castillo,2016-12-02
XQD-4856,3937425160768,Marcelo Bou Amo,2018-03-07
PDX-3183,2888028547983,Apolonia Abigaíl Elías Cortina,2021-03-08
COY-7487,3926200521495,Clotilde del Alba,2020-06-01
COY-7487,7999531823198,Olga Cantero-Almansa,2021-05-02
BFR-8906,2730429725480,Edelmira Garriga Montesinos,2015-02-16
BFR-8906,4748808653213,Armida Paniagua-Casals,2023-05-23
RTY-6114,9828592313294,Ema Vilanova Terrón,2021-09-09
RTY-6114,9238109289278,Juan Gallardo-Coll,2022-10-31
RTY-6114,8425930114267,Remigio Arenas Millán,2021-05-26
ADJ-0114,8103873415332,Pepe Cabeza,2015-10-28
ADJ-0114,1478181537123,Jerónimo Riba Jiménez,2019-04-14
ADJ-0114,8519643273027,Benito Requena Alarcón,2024-11-23
OSC-3993,9702209167574,Cándida Valera,2020-04-23
WMA-5541,4465149860483,Dionisia Pujol Roman,2022-10-20
OXG-9510,7619120757544,Rosenda Dionisia Olivé Quintero,2016-11-10
NEZ-0410,3852921171343,Ambrosio Matías Manzano Téllez,2015-07-08
NEZ-0410,4613842777361,Irma Reina Calderón,2023-02-10
EAH-2409,6150532876689,Agustín Agullo Armengol,2019-11-27
EAH-2409,7123205777623,Ofelia Herrera Llano,2015-09-06
KJP-2496,3264923059040,Jose Ignacio Cepeda,2017-04-10
HQL-7611,8770622105235,Gaspar Ortiz Gallo,2020-05-01
HQL-7611,4783727802321,Jose Angel Fuentes Ribes,2018-04-06
HQL-7611,6788732542253,Cesar Casanovas Pedrero,2015-10-15
BBM-6133,4617064826407,Flora Santos Torralba,2021-01-22
BBM-6133,4405471131048,Delfina Recio,2019-03-27
BBM-6133,4248204538225,Jorge Vilaplana-Canet,2016-07-14
ZOQ-5548,2054395462650,Filomena Tolosa Tejedor,2023-05-25
ZOQ-5548,7347474497933,Mario Valentín-Arrieta,2020-04-24
OBJ-3225,5155000381065,Leticia Vilalta Marcos,2015-01-18
OBJ-3225,7309828618318,Francisco Cadenas Manzanares,2019-08-29
HTX-7994,4544644453405,Esteban Seguí Fuentes,2016-03-14
HTX-7994,2627856182187,Modesta Mayol Solano,2017-03-23
HTX-7994,9597802639025,Bautista de Ramos,2022-12-02
TRU-2996,9167045666117,Jimena Ríos,2017-02-01
QYO-9951,9797528867549,Borja de Capdevila,2022-03-01
QYO-9951,9157249964649,Marisa Solé,2020-03-25
XSR-9416,1442389549100,Carmina Villanueva Andrade,2020-11-24
ZWU-1429,3079539522684,Gloria Solís Gilabert,2016-03-05
BCP-6486,9438795555431,Daniel Romero Fajardo,2020-03-07
OOY-9861,1083793166433,Juan Pablo Jódar Naranjo,2024-11-19
ZBW-5581,5486835602585,Tecla Menendez Llobet,2019-03-24
ZBW-5581,9790001177564,Matías Tejada Ferrando,2022-08-24
KLG-4248,1368148535356,Sebastian Tamarit Sanchez,2019-11-25
KLG-4248,9185239732432,Marciano Cristian Avilés Iglesias,2016-10-27
QNR-5913,6849992499169,Belen del Viana,2021-04-28
QNR-5913,3547786524610,Vera Zapata Villaverde,2023-12-23
QNR-5913,8022514696434,Manuel del Codina,2016-04-28
MXF-6824,3692309509545,Jose Miguel Canales Zapata,2018-06-04
FWS-8404,1508045028046,Américo Galán,2016-06-28
FWS-8404,1906885133956,Perla del Pastor,2017-02-08
FWS-8404,8937410853687,Yago Pera Izquierdo,2024-03-12
GES-9289,4949821680366,Juanito Ferrero Sanmiguel,2019-12-06
DGD-4729,4402174381537,Eugenia Viana Sanz,2015-03-11
DGD-4729,2582851975567,Flora Carretero Escribano,2016-09-07
DGD-4729,3336855623515,Serafina Beltran Acosta,2023-12-13
BLK-5433,9469434555706,Alexandra Yuste Sales,2022-11-11
BLK-5433,9419627036772,Fidel Fulgencio Olmo Palacio,2023-05-21
OSU-8069,9787831308918,Tomasa Canet-Espejo,2016-04-09
OSU-8069,2728403814157,Reina Barceló,2022-08-12
VJW-1334,9978016733965,Emma Larrea Alcázar,2022-01-01
VJW-1334,7793114709254,Adelia Pizarro Arteaga,2021-12-07
VJW-1334,8170435369041,Candelario Garcia,2015-11-18
TFL-0196,6968399097372,Leopoldo Gil Llanos,2017-01-07
EUA-3123,6806342228653,Marc Salas-Pulido,2017-03-24
EUA-3123,7498205848756,Mateo Bayo-Moreno,2023-05-06
MIR-0078,9122129346132,Remedios Anunciación Ferrán Lago,2022-10-18
MIR-0078,3554304375857,Herberto del Castillo,2015-12-13
MIR-0078,8012495969193,Cebrián Lorenzo Zamora,2022-10-17
CYB-5994,5984539877260,Moreno Ferreras Sáenz,2020-10-25
RNY-5349,5737972672445,Arcelia del Robledo,2022-11-30
WHG-2557,1292913859942,Efraín Ramis Isern,2019-06-02
WHG-2557,2614586310792,Eleuterio Serrano Pujol,2021-02-02
ZHA-1991,9878648198374,Nereida Moliner Lobo,2019-11-15
ZHA-1991,4807934007016,Íñigo Plana Mesa,2021-11-09
ZHA-1991,5754775959862,José Oliva,2016-12-28
QKR-6768,2193374780857,Lalo Sanchez,2024-05-04
QKR-6768,6907528505321,Pelayo Carbonell Nebot,2018-07-08
QKR-6768,2928168548683,José Manuel Alemán,2021-04-21
PAS-0534,9737147335238,César Noé Cáceres Maza,2019-06-02
PAS-0534,5827477768060,Erasmo de Gonzalo,2021-04-30
RTX-3766,8613826173473,Maricruz Cañizares Solís,2021-08-08
RTX-3766,7478908942188,Patricia del Carretero,2020-10-22
WFE-7887,8915542564435,Venceslás Porta Vendrell,2023-01-27
EQE-6159,6595460125685,Merche Galán Ávila,2019-05-20
EQE-6159,7097599490853,Renato Espinosa Enríquez,2018-06-27
EQE-6159,4485474185058,Irma Ponce Infante,2021-09-10
WNW-6551,7323291685005,Alonso Falcó Pedro,2016-07-11
WNW-6551,8394144590967,Anna Nadal-Carbó,2016-09-17
WNW-6551,5643567992517,Dorita Vall-Dominguez,2020-10-17
CYM-0379,5531551322701,Martin Villalba-Andres,2019-10-07
CYM-0379,5154114007870,Yolanda Georgina Jerez Carnero,2023-12-27
DQN-9643,9473969062516,Bonifacio Mulet Ordóñez,2018-07-29
DQN-9643,2016009874901,Jose Francisco Molina-Botella,2021-08-31
JXV-6772,8326905520177,Rosa María Frías-Alvarado,2023-11-12
TLE-8220,9555323437455,Danilo Niño Ramis,2021-10-12
TLE-8220,8681690952889,Loreto de Cadenas,2015-02-11
GMW-0343,3415404475055,Odalys Pagès Galan,2015-06-25
GMW-0343,5575564227659,Mayte Ruiz Barba,2023-09-28
GMW-0343,7678255586257,Juana Bellido Polo,2024-08-20
RMS-6970,9978057107270,María Manuela Mar Palau Amador,2024-06-01
RMS-6970,6738375788267,Augusto Otero Montero,2020-08-21
TXD-7977,4560528103040,Cristina Cánovas Teruel,2016-04-27
TXD-7977,7257020379204,Soraya Porcel-Marí,2019-09-28
AHO-3306,5204557230620,Andrés Rey Perales,2018-10-20
AHO-3306,2520432941289,Nicolasa Arribas Roma,2022-10-25
AHO-3306,8750092457588,Juan José Manzanares Parra,2024-05-14
PZL-3394,2661322824724,Anselmo Pla Tejada,2019-01-23
PZL-3394,7179750501939,Iris Flores Sala,2024-02-20
FBW-6331,7483730760654,Josefa Mateu Ureña,2020-08-29
KAD-2134,9715225720943,Severino Cabrera Vilar,2023-06-01
NAG-6981,4671153412724,Martina Palacio Atienza,2016-05-05
DSK-6423,4303346654001,Débora Escolano Prado,2023-01-25
DSK-6423,6080122790780,Eugenio Aarón Calvet Palacios,2015-08-11
DSK-6423,3966805428017,Paola Ramona Ferrera Gordillo,2023-02-12
ABE-4912,9774030667298,Rico René Reig Aroca,2016-11-17
ABE-4912,9001114991622,Emperatriz de Fuentes,2019-04-17
LXT-2602,8519706179466,Leonel del Sanmartín,2017-01-31
LXT-2602,2984234368177,Enrique Rosa-Bertrán,2016-10-12
LXT-2602,6257701430823,Natalia Burgos Hernández,2016-12-04
LCD-1988,4386791968464,Eduardo de Bayona,2020-10-02
LCD-1988,7045100360751,Urbano Mateos Acevedo,2022-03-28
LCD-1988,3533662822995,Rufina Manzanares-Izquierdo,2024-11-20
VAK-4344,9037203541243,Manuela Salazar,2023-12-09
VAK-4344,4412452980545,Timoteo Barreda Calvo,2015-07-11
VAK-4344,2610384834554,Agustín Piquer-Arellano,2017-09-12
IZJ-3742,4575594109423,Cayetana de Montesinos,2017-12-05
IZJ-3742,4891511638816,Crescencia Salinas-Frías,2020-09-01
ZPM-4296,5156714435965,Chucho Millán Mateo,2022-03-23
ZPM-4296,8865233314686,Ascensión Uribe Ledesma,2024-08-06
UIY-0946,5592478858860,Roque Diez Cadenas,2024-10-02
UIY-0946,4053034187127,Manu Vilaplana,2021-04-13
SSS-2278,2260852087106,Luis Miguel Olmo Ibañez,2017-09-03
SSS-2278,7872300904521,Adoración Amigó-Gracia,2024-11-30
XKJ-1087,9397981234252,Eutimio Palacios Perelló,2019-03-31
XKJ-1087,8032585385676,Vito Yuste Saavedra,2019-01-18
XKJ-1087,9424946581258,Natanael Quiroga-Soler,2015-01-03
LLJ-5333,3294883950821,Azeneth Dulce Ribas Prats,2024-12-26
UXX-9195,9695474562082,Abel Losada Muro,2017-03-24
UXX-9195,3685689647909,Pío Huerta Vázquez,2024-05-08
UXX-9195,6655850306446,Nadia Leon Pazos,2019-06-25
WPU-1996,9291700183504,Jose Luis Garcia Santos,2024-03-22
WPU-1996,6428925018983,Jonatan Herrero Bermejo,2016-11-07
FSK-7979,9454748732676,Mauricio Batalla Tamarit,2024-06-30
FSK-7979,7434512465976,Pablo del Torrecilla,2020-09-09
HDX-1682,5448739705092,Dalila Larrea Carreras,2019-12-22
HDX-1682,5918035585069,Ana Cámara Peñas,2018-07-10
HDX-1682,5315249158534,Luis Palau Vaquero,2021-05-08
XXE-1740,8020778487860,Ramiro Benavent Cuesta,2022-06-01
XXE-1740,4007833438164,Natalio Garay Abellán,2022-07-03
JGI-9565,4383885982395,Cayetano Roma Puga,2015-04-30
JGI-9565,6872670761207,Hilario Buendía Nogueira,2019-07-30
JGI-9565,1804428135256,Jenaro Múñiz Matas,2017-03-20
TQD-3726,1803645271655,Noa Peñas Villegas,2024-01-08
TQD-3726,1429713493107,Melania Rebollo Duque,2019-06-03
MQW-3742,8017103757775,Carlito Belda Montesinos,2018-08-06
MQW-3742,5591620808137,Pascuala Peñas-Sales,2022-03-24
MQW-3742,9533825147619,Antonio Vargas-Carlos,2018-12-23
MDD-9583,3469276196581,Hugo Pons Nuñez,2021-10-06
MDD-9583,2212718578040,Obdulia Jódar Pallarès,2015-02-22
JIY-6140,2189967721270,Julie Núñez Sanjuan,2024-09-22
JIY-6140,3736690560476,Alba Gonzalez Garcés,2015-06-05
IYW-9837,9523172652154,Dominga Díaz Iñiguez,2017-08-10
YOD-3430,7709662674365,Encarnita Carmona Mata,2015-10-17
YOD-3430,3756165323874,Fátima García Flores,2016-02-08
YOD-3430,6062288376155,Clarisa de Lasa,2023-04-09
PHD-7428,7611964279129,Rufina Jover Guzmán,2020-02-03
WCM-9069,8394618902249,Heriberto Pont-Sanz,2022-09-22
WCM-9069,6484766223612,Domitila Morante Carrasco,2018-02-10
WCM-9069,7450594418868,Juan Antonio Criado,2015-10-18
YPX-7012,3422436706686,Macarena Quintanilla Pina,2022-03-12
YPX-7012,4674387067731,Gabino Vallejo Querol,2016-01-01
YPX-7012,6430982381106,Emelina Cuevas Gelabert,2016-02-27
YGO-4167,2267696811479,Alcides Raimundo Galván Gonzalo,2017-03-19
YGO-4167,1762329375579,Marina Ochoa Flores,2024-02-09
YGO-4167,1708494300929,Jesús Valera Lago,2017-12-29
KAR-3508,3833484616524,Jordán Molina Cisneros,2020-08-07
KAR-3508,8559218498300,Jose Ramón Pera Morillo,2018-08-03
KAR-3508,3445385078337,Evita Agustí Matas,2017-03-31
JWT-5069,9219396261224,Domingo Gallardo Bartolomé,2015-09-13
TAA-4717,6523802532702,Crescencia Peral Calderon,2023-08-06
TAA-4717,1207329982762,Perlita Roldan Benavides,2021-05-08
TAA-4717,4520996266004,Herberto Lasa Roura,2024-10-31
YJM-1915,9328469481256,Candelaria Bosch Escobar,2017-08-23
YJM-1915,3872716620878,Filomena Torrens Medina,2016-11-28
CQT-7112,4388133747218,Jesusa de Calvo,2022-03-26
RRX-3627,2813188451239,Cristina Fabregat Valenzuela,2021-10-04
CVJ-1913,7941529728425,Timoteo Abellán-Tolosa,2018-12-25
CVJ-1913,8690891275109,Eli Mármol Sureda,2021-04-18
QNC-4950,2443022443752,Jeremías Javier Lerma Palomares,2024-11-30
YHM-3194,1677974299916,Florentino Barberá Manso,2015-09-08
NMS-0423,9157997288604,Che Guerrero Salmerón,2022-12-08
PZZ-0758,7385891584345,Baltasar Carreño Heredia,2020-02-15
PZZ-0758,4999646846842,Juan Antonio Guitart Peñalver,2018-10-04
PZZ-0758,8372393037779,Amanda Valenzuela Zapata,2015-05-10
HBV-7429,4949079343108,Elisa del Ureña,2022-11-27
UPO-2223,6487863398732,Vera Nadia Varela Dominguez,2018-05-27
UPO-2223,5477270270403,Feliciano Alonso Jover,2016-08-17
VWG-7195,4533384543830,Trinidad Acuña Prado,2020-04-30
VWG-7195,5248343846899,Bernardino Barco Pareja,2015-08-15
VWG-7195,4837209429894,Vinicio Salazar Fajardo,2021-12-20
ZNT-8668,8867140464419,Sandra del Pina,2021-08-17
ZNT-8668,4942463826764,Maite Gordillo Conde,2017-05-21
ZNT-8668,7100370928570,Abel Rivas,2021-06-08
FUH-7049,5463273800671,Laura del Romero,2024-05-23
FUH-7049,3407286067406,Mamen Estevez Martínez,2015-03-02
FUH-7049,3293997898753,Francisca Bilbao-Girón,2024-04-07
YVQ-6034,9414239300571,Fernanda Isern Escribano,2019-07-22
YVQ-6034,5167367629594,Florentina Osorio Garriga,2020-10-07
YVQ-6034,1910488786688,Julie Nadal Mendoza,2022-01-20
QIS-0514,2388851312887,Leandra Santamaría Dalmau,2022-07-25
QIS-0514,9579505750147,Benita Zamorano,2015-04-06
QIS-0514,8952886266443,Pelayo Llorens Solana,2015-01-13
WZD-9648,7269851642937,Dorita Benita Duarte Galán,2020-07-12
WZD-9648,9195033711611,Remigio Ribes Cañizares,2015-10-26
WZD-9648,4566038023865,María Luisa Río,2017-01-24
BVV-7163,7714023645342,Marciano Álvaro Mariño Camps,2019-11-05
BVV-7163,8790086741827,Telmo Menendez Hernando,2015-01-21
BVV-7163,2485885161107,Gabriela Carlos Ariño,2019-11-27
HXA-3894,9082828218650,Hector Dávila Peinado,2021-08-11
HXA-3894,1121201295934,Aura Belda Palmer,2020-10-13
HXA-3894,7495880994990,Dorita Berrocal-Ugarte,2015-09-04
XUD-2303,1003580068079,Irene Donoso-Girón,2018-09-23
XUD-2303,6777285615486,Evangelina Coello Cardona,2021-01-30
XUD-2303,9346865660590,Pedro del Doménech,2024-07-04
LRL-0549,5973186737342,Cleto Roig Bonet,2021-10-04
LAI-8744,6663921587875,Carlito Camps Reguera,2015-12-06
LAI-8744,9914555768695,Isidro Goicoechea Prieto,2019-09-24
LAI-8744,2231336526368,Nélida del Flor,2016-07-29
VQE-8255,7913842881537,Purificación del Gras,2019-01-01
VQE-8255,5698373806440,Primitiva Costa Sáez,2017-06-08
SOC-8167,7451300666629,Ana Montesinos,2024-10-09
MIL-9186,9895559047739,Matías Antúnez Girona,2023-03-25
MIL-9186,3920475833985,Rosalva del Llobet,2021-06-21
CXI-2855,4507666838353,Leticia Almansa Cal,2017-12-22
HTZ-0933,7808619611731,Rosaura Coll Pelayo,2023-03-05
HTZ-0933,3227958089436,Camila Folch,2021-02-15
HTZ-0933,4822787643423,Maricela Torrens Diez,2019-11-19
ORA-7914,1870276360171,Florentina Lastra Moles,2017-11-05
ORA-7914,9964620353326,Adriana Múgica Sevilla,2016-05-25
OOW-8832,2008824081533,Mamen Ledesma-Fonseca,2019-10-23
OOW-8832,7317125531686,Ruy Pi Bárcena,2017-02-09
OOW-8832,8957872375062,Adelina Avilés-Oliveras,2018-02-03
CQH-3066,2589586947114,Candelaria Bermudez Viñas,2023-09-03
CQH-3066,9484799472801,Iker Pineda Escolano,2019-11-20
RAH-6125,8607229502445,Valeria Marqués Moraleda,2024-01-27
RAH-6125,9877909616009,Ani Núñez Echevarría,2017-08-19
XJD-8204,5768613850368,Horacio Paniagua Caro,2021-06-19
XJD-8204,5060706088924,Nilda Palacio Macias,2021-10-29
HDV-7217,2226643668570,Calixta del Montes,2016-05-21
HDV-7217,4011203552328,Xiomara de Cases,2023-01-18
HDV-7217,2557079789796,Soraya Real Mora,2015-11-29
CEX-8456,4909879828961,Rolando Cabo Llopis,2024-11-26
CEX-8456,1021163669240,Juliana Bartolomé Correa,2024-12-22
CEX-8456,6969703451265,Leonardo Saez Benito,2022-07-23
FHA-9511,2416685535248,Dora Vilma Bauzà Lara,2017-06-16
FHA-9511,8755625370137,Severino Solano Manzanares,2016-08-01
IQQ-6097,9901081717316,Hipólito Hoyos Pla,2023-04-05
IQQ-6097,3697309043950,Calixta Real Ariza,2022-12-21
MFQ-8802,7603459112891,Nereida Varela Luque,2018-12-22
MFQ-8802,8043657928244,Georgina de Blasco,2016-12-05
GIR-5551,8259036639623,Florentino Pinedo-Cáceres,2023-09-29
GIR-5551,8607243737903,Mariana Fernández,2019-06-22
GIR-5551,9353040656524,Amancio Asensio,2024-05-14
PNS-4030,9025172670475,Claudia del Gonzalez,2019-01-13
PNS-4030,7165194555693,Óscar Chamorro Mata,2019-12-21
PNS-4030,7322831302057,Esther Manuela Fabra Valcárcel,2021-12-30
GLJ-3283,2361603167089,Asdrubal Toledo Cáceres,2022-07-24
GLJ-3283,7720327221596,Emilio Pozo Real,2015-07-22
GLJ-3283,7035696054130,Tamara Vilaplana,2021-06-19
TSC-0453,7580498822311,Heliodoro Anguita Sureda,2020-12-06
TSC-0453,4474580035912,Pánfilo Ugarte,2021-04-22
ENH-2367,6838889976153,Samu González Pombo,2021-09-21
ENH-2367,2362780375886,Soraya Gallo Silva,2018-06-29
ENH-2367,5900666690600,Teófila Escamilla Bermúdez,2023-11-18
GUP-0221,9197189246071,Virgilio Boada Llabrés,2024-03-23
GUP-0221,2542674407726,Obdulia Isern Malo,2024-06-20
GUP-0221,6912840525593,Mariano Canales Reguera,2023-11-18
XEF-5354,7683140439354,Reyes Cámara Páez,2017-02-16
KRZ-1049,9495530399260,Visitación Acuña Vizcaíno,2016-08-14
KRZ-1049,6544745929069,Adelia Alcázar Hervia,2017-01-28
KRZ-1049,1856718015921,Charo Riba-Acedo,2019-02-19
YWN-7639,2983692894452,Íngrid Miranda Nogués,2024-06-09
SXF-6605,3360495000959,Lola Teruel Esteve,2017-03-26
KHS-1140,2701519836419,Prudencia Rivera,2021-12-05
KHS-1140,8400219178347,Pili de Roman,2020-11-08
ZHZ-6971,2070059529365,Angelita Peral,2021-11-07
MZX-4964,6371665903746,Plinio Sabater,2015-06-05
MZX-4964,1325696834612,Horacio Sanmartín-Amador,2017-07-03
MZX-4964,9611209858209,Socorro Lozano Amat,2023-04-26
FJK-1103,1875184378698,Gonzalo Reguera Fuertes,2024-04-04
FJK-1103,2412826119667,Noemí Tomas-Mulet,2020-02-28
YTQ-2650,6818883201032,Yago Huguet Gual,2018-06-27
YTQ-2650,8972541423902,Jennifer Delgado Aguilera,2017-01-07
EUY-6171,2531713680072,Augusto Mendez Jaén,2018-01-18
EUY-6171,9083671073697,Carmelita Palomo Domínguez,2019-12-16
SNV-1166,5053669392279,Mohamed Cerezo Leiva,2021-01-25
YTE-1666,4027870259349,Plácido Francisco Cánovas,2018-01-02
OPJ-4625,3847758723415,Julián Coloma Portillo,2019-06-03
OPJ-4625,8754448778430,Eliseo Carbonell Pla,2015-07-11
FQP-6676,7735970206151,Isaac Raya Valcárcel,2024-09-29
FQP-6676,6682986144744,Eric Real Buendía,2016-07-21
FQP-6676,3151456202867,Concepción Martin Plaza,2020-05-14
XVJ-9178,7989634693845,Dulce Saavedra Pedraza,2016-11-16
XVJ-9178,6319640201566,Isaura de Patiño,2019-12-17
XVJ-9178,1084736034410,Vera Dionisia Campos Salinas,2015-01-27
HVD-6490,5022628406978,José Luis Gibert-Juárez,2021-06-24
HVD-6490,9739196346118,Cayetana Hoyos Abellán,2019-01-04
KUN-0889,1154192496290,Teófilo Leon Romeu,2022-12-06
KUN-0889,8217752994238,Lope Mendez,2019-03-19
SZW-0642,2893067235383,Ámbar Naranjo,2015-04-14
FVP-3036,2830129929961,Octavio Briones Mariño,2024-06-20
YCE-6459,5403742316345,Manuelita Portillo Agustí,2017-04-20
YCE-6459,2293276506281,Rita Donoso Toledo,2023-10-30
YCE-6459,2120698156745,Isidro Garcia Sainz,2015-01-01
CAC-1137,4028151458605,Clementina Priego Infante,2016-01-25
CAC-1137,7177678211278,Wálter Borrego Bauzà,2019-09-17
CAC-1137,7242506357341,Isabel Llobet,2017-03-10
BWH-1523,8942274179656,Teo Ruano Alberola,2022-04-14
EXP-0941,8768871967216,Ana Pizarro Acedo,2021-07-27
EXP-0941,6214758918192,Palmira Barberá Marín,2022-07-27
EXP-0941,7079385362163,Natalio del Gutierrez,2020-09-09
LXE-0072,9709171398632,Sarita de Martí,2016-01-09
LXE-0072,2225399016372,Anselma Ricart-Fabregat,2020-05-31
LXE-0072,3656945227825,Samu Espinosa Aguiló,2015-09-27
DFI-7673,3332179274336,Apolonia Guardia Perales,2017-05-26
DFI-7673,9430673593856,Cornelio de Antón,2016-08-16
CMK-2691,6024238571002,Sancho Medina,2017-08-09
RDF-4293,4394737105209,Hernando Cámara Macías,2018-12-26
RDF-4293,2782604058454,Virgilio Díaz Garrido,2020-03-09
RDF-4293,9136758088949,Itziar Corbacho Gisbert,2016-11-12
ZFB-4878,2308003579351,Nacho Burgos Porta,2023-10-01
REK-8775,1872416306175,Pastora Lledó Porta,2017-04-17
REK-8775,4092841939979,Elías del Lara,2024-06-25
REK-8775,2732263439699,Griselda Sol García Tejada,2016-08-17
QIF-0140,5113940762110,Baldomero de Cañellas,2017-03-27
XGD-6413,8640314375957,Tiburcio Varela Vélez,2015-08-28
XGD-6413,9830402484226,Dominga Rincón,2017-02-08
XGD-6413,6383032939241,Néstor Tomás Alvarez,2019-05-20
WCT-8246,6452000754791,Loreto Barberá Cifuentes,2016-05-01
WCT-8246,3042260330952,Carlota Leocadia Quirós Borja,2018-06-27
WCT-8246,2773481650595,Pablo de Diego,2019-07-04
STU-6684,6567545780806,Sara Moya Prado,2023-05-07
STU-6684,1548943485613,Galo Roselló Cruz,2022-02-10
HDB-3766,1091507227261,Candelas Morata,2016-04-13
HDB-3766,4876759146143,Eustaquio de Bertrán,2019-08-31
GNE-7846,9294207104692,Rubén Calatayud Amores,2024-05-08
GNE-7846,2832861110873,Berto Peñalver,2020-03-13
GNE-7846,1869611820491,Andrés Felipe Jose Arregui Marin,2023-11-06
XXJ-9596,7704733972202,Salud del Amores,2024-11-09
XXJ-9596,1943823353390,Amado Uribe Sanmartín,2022-04-24
JVG-0764,4951625524580,Serafina Portero Martinez,2019-12-17
JVG-0764,4290926088673,Azahara Bou Oller,2015-04-15
ZFL-3932,2030039480742,Florinda del Lucena,2016-10-23
ZFL-3932,8375660826436,Juan José Gras,2024-09-10
HCD-6512,6201922703685,Nieves Roman Tovar,2017-12-21
HCD-6512,4334803303797,Macario del Jara,2024-07-23
