Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
REJ-9717,8129499819882,Eugenio de Escribano,Mazda,BT-50,2011,2,3
EII-2724,8247518749682,Toni del Martinez,Honda,Accord,2020,4,1
OIO-9753,6067812472268,Itziar Blanca-Alegre,Honda,Civic,2009,5,3
IWZ-9868,8866517983861,Ruth Coca Morell,Mazda,CX-5,2024,0,0
VKL-5001,7362773165797,Juana Mármol-Sevilla,Kia,Rio,2011,2,3
GAF-6823,3717652250305,Porfirio Laguna Monreal,Toyota,Hilux,2006,5,2
CCS-9153,7914344105521,Sarita Marín Palomares,Hyundai,Tucson,2015,2,0
XVA-1139,5037445813657,Cirino del Crespo,Hyundai,Elantra,1995,1,1
AAG-4057,8747392890926,Federico de Bertrán,Kia,Sorento,2007,5,1
TOU-1303,2557323270277,Reyes Saura-Sans,Mazda,BT-50,2005,3,3
KKW-5362,2738252845707,Ainara del Verdugo,Hyundai,Accent,2001,3,1
ESH-7163,6329733590351,Amando Trinidad Borrás Lorenzo,Honda,Accord,2008,0,2
KEL-5218,5736785732926,Emilio García Amorós,Toyota,Hilux,1996,2,0
XQD-4856,3778013912644,José Antonio Gonzalo-Salazar,Honda,CR-V,2002,2,1
PDX-3183,6497986505719,Desiderio de Leal,Toyota,Corolla,1995,3,1
VKU-3017,8677261792858,Bárbara Villaverde Romero,Toyota,RAV4,2022,5,0
COY-7487,2410105183083,Eva de Rueda,Toyota,Yaris,2014,1,2
BFR-8906,8527865564836,Nuria Casals Bello,Toyota,RAV4,1998,1,2
RTY-6114,3050371082763,Bernardita Ámbar Olivares Catalán,Kia,Picanto,2016,4,3
KPQ-7427,5284168213631,Espiridión Dueñas,Honda,Civic,2003,3,0
ADJ-0114,9740610281996,Eusebia del Escobar,Toyota,Hilux,2022,3,3
NPX-6983,7309673823411,Adoración de Riera,Mazda,BT-50,2002,0,0
OSC-3993,1728536361500,Simón Alvarado Carbó,Hyundai,Accent,2019,5,1
WMA-5541,4306814926817,Ámbar Bárcena Mena,Toyota,Yaris,2016,0,1
OXG-9510,6401164139659,Sonia Abascal Torrijos,Kia,Sorento,2004,5,1
HES-4612,6931112975475,Blas de Robles,Honda,Civic,2015,2,0
NEZ-0410,2351244399967,Atilio Valera Torres,Honda,Accord,2009,0,2
RPF-1727,5662069989081,Paulino Córdoba,Hyundai,Elantra,2021,2,0
EHL-3156,9228753782044,Fermín Aller,Toyota,RAV4,2004,1,0
EAH-2409,8948963218180,Lara Macias,Hyundai,Santa Fe,2024,4,2
LZS-6372,3088675538373,Carmen de Amigó,Hyundai,Accent,2009,0,0
KJP-2496,7867646145878,Araceli Sevilla Cantón,Toyota,Corolla,2006,1,1
HQL-7611,1391283612889,Lara Nuñez Villaverde,Kia,Picanto,1998,2,3
BBM-6133,2449788883175,Alonso Roig Garrido,Toyota,Hilux,2010,0,3
PSL-2731,4588504359575,Fabricio Muñoz,Toyota,Yaris,1995,0,0
ZOQ-5548,4404703322239,Heraclio Alcalá Morillo,Hyundai,Accent,2008,1,2
OBJ-3225,9705231876498,Josefa Ema Soria Capdevila,Mazda,3,2012,2,2
HTX-7994,3576361917148,Azahara Ropero Saez,Kia,Picanto,2004,0,3
TRU-2996,5302589936004,Imelda Jiménez Rocha,Mazda,6,1996,0,1
QYO-9951,7588627571032,Trinidad Seco Plaza,Mazda,CX-5,2007,1,2
XSR-9416,7270423265503,Toribio Abella Acero,Mazda,3,2007,3,1
ZWU-1429,4377521303094,Ramiro Escribano-Lamas,Mazda,CX-5,2019,3,1
BCP-6486,6746897676969,Epifanio Marquez,Toyota,Yaris,2002,3,1
OOY-9861,1452399357569,Chucho Palacio Pinto,Kia,Rio,2006,4,1
ZBW-5581,5371466392390,Godofredo del Donaire,Hyundai,Accent,2014,1,2
KLG-4248,1522297107951,Álvaro del Vives,Toyota,Yaris,1995,1,2
QNR-5913,3961736079527,Eligia Amanda Mendez Alcántara,Honda,Civic,2000,5,3
MXF-6824,7435774059724,Cecilio de Hernandez,Mazda,6,2014,2,1
RCS-9696,1389290061966,Adelardo Salinas-Agustín,Hyundai,Elantra,1999,4,0
FWS-8404,6749584389461,Calisto Federico Quintana Lucena,Toyota,Hilux,1999,0,3
GES-9289,7544216611867,Íngrid Aroa Aznar Arellano,Honda,CR-V,2011,5,1
DGD-4729,1736262789224,Sabina Hervás Luz,Kia,Sportage,2001,3,3
BLK-5433,9327180364826,Isaac Buendía Olmedo,Mazda,3,2019,1,2
OHU-9600,7812483193311,Cecilia Susana Bolaños Macias,Mazda,6,2007,3,0
OSU-8069,3107615042188,Odalis Valbuena Ramos,Toyota,RAV4,1995,3,2
JSG-9163,6473735306707,Sergio Huertas Román,Toyota,Corolla,2024,1,0
BQS-5077,7736506059129,Charo Duarte Cueto,Honda,Accord,2016,5,0
VJW-1334,7891092248651,Vito Campoy,Toyota,Corolla,2002,1,3
TFL-0196,5220450492119,Carlito Pozo Viñas,Hyundai,Santa Fe,1995,0,1
EUA-3123,4008378971931,Vito Seguí Arrieta,Honda,Fit,2006,3,2
MIR-0078,6490274011610,Trini Jove Aparicio,Mazda,3,2007,3,3
CWW-5043,4358338209214,Basilio Giner,Honda,Fit,2006,1,0
CYB-5994,3796751008160,Belén Piquer-Lillo,Toyota,Corolla,1999,0,1
SCM-5022,4605199187339,Ulises Sedano Navas,Hyundai,Elantra,2007,1,0
ZCP-7158,3217887085333,Fortunata Sanabria Mancebo,Kia,Sorento,2007,1,0
RNY-5349,7879520689428,Hilario Alarcón Molins,Kia,Sorento,2017,1,1
WHG-2557,6418003416143,Mar Barranco-Prat,Kia,Sorento,2004,3,2
NND-8191,1417930687341,Fidela Bastida Alfonso,Mazda,3,2015,5,0
ZHA-1991,2467753044690,Nélida Bellido Lloret,Kia,Rio,2018,5,3
QKR-6768,6819624964339,Horacio Torrecilla Blazquez,Honda,Fit,2019,4,3
PAS-0534,8597267206693,Martina Arroyo-Crespi,Mazda,6,2016,2,2
RTX-3766,5434044048708,Melchor Giralt Tomé,Kia,Sorento,2024,3,2
WFE-7887,1916092602104,Cristóbal Padilla,Toyota,Yaris,2024,5,1
EQE-6159,7044793979938,María Manuela Seco Montserrat,Hyundai,Tucson,1999,2,3
VNR-0299,1554448785301,Prudencio Solís Casal,Mazda,CX-5,2023,2,0
XNU-8960,5838126757886,Dafne del Aparicio,Mazda,3,2021,5,0
EWT-0158,3135744772431,Inmaculada Lopez Perea,Toyota,Yaris,2001,0,0
DBP-5300,8448303320968,Desiderio Silva,Honda,Fit,2024,5,0
WNW-6551,1630297622749,Néstor del Dávila,Mazda,6,2008,5,3
CYM-0379,3034121194504,Yésica Giménez,Toyota,Hilux,2024,4,2
DQN-9643,3570167217463,Felix Gomez,Mazda,BT-50,2017,3,2
JXV-6772,6729347526107,Adrián del Peral,Hyundai,Tucson,2023,2,1
TLE-8220,2117242394935,Pablo Bastida Saura,Kia,Rio,2014,3,2
GMW-0343,4602349519455,Cloe Tejera Roig,Kia,Sportage,2000,1,3
NAU-2037,2792099936380,Benigno de Rojas,Honda,CR-V,1995,2,0
RMS-6970,4989151532674,Aurelio Iker Anaya Heras,Honda,CR-V,1998,1,2
TXD-7977,6336514293526,Francisco Ovidio Aliaga Fabra,Kia,Sorento,2004,1,2
AHO-3306,6997120324999,Perla Eligia Oliver Arribas,Hyundai,Elantra,2008,3,3
PZL-3394,3375283562737,Bernardino Chacón-Bernal,Hyundai,Tucson,2010,2,2
FBW-6331,2063826609208,Nilo Puig-Ortuño,Toyota,Corolla,2021,4,1
KAD-2134,8163653951671,Jimena Sanjuan Herranz,Toyota,Corolla,2006,5,1
NAG-6981,1569503818554,Benigno Cases-Gonzalez,Mazda,CX-5,2014,3,1
DSK-6423,8390467884778,Yéssica Sandoval,Toyota,Corolla,2006,2,3
LCI-6366,1771402674855,Victor Manuel Garzón Badía,Mazda,CX-5,2003,0,0
ABE-4912,5214221157978,Guiomar Cerro Manzanares,Toyota,Yaris,2001,3,2
LXT-2602,6135810656533,Úrsula Lozano Blanch,Honda,Fit,2013,5,3
YTM-8358,5967441503353,Ruth Vendrell Viña,Toyota,RAV4,1995,4,0
LCD-1988,6670506406894,Esperanza Sevillano,Mazda,3,2020,0,3
VAK-4344,5218302148532,Angélica Torre Sevillano,Hyundai,Accent,1997,0,3
IZJ-3742,2762091114475,Dorita Carreño Ruano,Kia,Rio,2008,3,2
ZPM-4296,7452277118740,Miguela Casal Cañizares,Honda,Civic,2005,1,2
UIY-0946,8343816032289,Carlos del Viana,Kia,Sorento,2017,2,2
SSS-2278,2873294017361,Dorita Uriarte Barrios,Toyota,RAV4,1995,1,2
QML-0470,7017542436369,Juan José Matas Mármol,Hyundai,Accent,2013,5,0
XKJ-1087,9545361165456,Azahar Miguel Domínguez,Honda,Accord,2010,2,3
LLJ-5333,6383412879382,María Carmen María Fernanda Daza Haro,Hyundai,Accent,2022,3,1
UXX-9195,5191796977926,Sara Maestre Daza,Toyota,RAV4,2021,1,3
JEK-4254,6136370756973,Teodosio Baños Sedano,Hyundai,Elantra,2001,2,0
WPU-1996,4850179740950,Adán de Portillo,Hyundai,Tucson,2003,1,2
FSK-7979,6579966359630,Jose Luis Sales Gómez,Mazda,CX-5,2001,2,2
HDX-1682,4783765881797,Marisela Oller Falcón,Mazda,BT-50,2001,5,3
XXE-1740,9050791885377,José Antonio Peña Valencia,Kia,Sportage,1995,4,2
AWA-5677,5851092358735,Jovita Arranz Lopez,Honda,Fit,2009,2,0
JGI-9565,8715399253258,Dulce del Canals,Kia,Sorento,2020,0,3
TQD-3726,2798587647402,Edelmira del Falcón,Hyundai,Tucson,2006,3,2
MQW-3742,4228354896353,Emma Quintanilla,Hyundai,Santa Fe,2008,0,3
MDD-9583,8347620560179,Domitila Bellido Garmendia,Toyota,Yaris,1996,2,2
JIY-6140,3623062930838,Hugo Esparza-Rosales,Hyundai,Elantra,2020,1,2
IYW-9837,5983886256789,Elisabet Saura Cordero,Kia,Sportage,2018,3,1
YOD-3430,3819747480591,Itziar Pellicer-Valenciano,Toyota,Yaris,2005,5,3
PHD-7428,3550950457241,Pastora Carrera-Múgica,Toyota,Hilux,2008,0,1
WCM-9069,2000663871711,Toño Canet Cazorla,Kia,Picanto,2013,1,3
YPX-7012,2292298501177,Jose Luis Isaías Iglesias Uría,Honda,Civic,2008,1,3
RWD-1787,4560356320215,Lucila Lucía Galiano Solana,Mazda,CX-5,2024,1,0
VWG-0724,8877645001447,Lara Gutiérrez Pacheco,Honda,CR-V,2016,4,0
YGO-4167,6414258304330,Teodora Florentina Egea Corominas,Hyundai,Santa Fe,2015,5,3
KAR-3508,8490221230655,Francisco Lopez Tovar,Kia,Picanto,2012,1,3
JPQ-7922,5451911448926,Eligia Salgado Luque,Honda,Accord,2010,1,0
JWT-5069,1474949211774,Domingo Maxi Galindo Huertas,Kia,Rio,2004,0,1
TAA-4717,9299892147085,Chelo Palau,Mazda,BT-50,1998,1,3
YJM-1915,8085781573420,Chema Borja Jaén,Kia,Rio,2018,1,2
CQT-7112,8424025309514,Alejandro Albero Palomino,Hyundai,Tucson,2001,5,1
RRX-3627,5617005466235,Arcelia Palacios Blasco,Mazda,CX-5,2023,3,1
CVJ-1913,5325181403704,Carmina Benet Zaragoza,Honda,Civic,2021,4,2
QNC-4950,3737381001872,Plácido Enríquez Vall,Honda,Civic,2022,0,1
GLU-1068,2090480387551,Xiomara Blanch-Luque,Hyundai,Accent,1999,4,0
YHM-3194,2320172443471,Herminia Villena Camps,Toyota,RAV4,2011,3,1
NMS-0423,5351679880343,Timoteo Rosell Guitart,Hyundai,Elantra,2020,4,1
PZZ-0758,1878839677658,Roberta Giménez Boada,Honda,Fit,1996,3,3
ETA-8751,5923479676064,Gloria de Pulido,Kia,Sorento,1997,0,0
HBV-7429,6168906323739,Cintia del García,Toyota,Corolla,2007,2,1
UPO-2223,5010477760090,Samuel Alfonso Vega,Honda,Accord,2003,0,2
VWG-7195,2204106391364,Yago del Hervia,Honda,Civic,2017,5,3
ZNT-8668,7278940761575,Obdulia Hernandez-Capdevila,Toyota,RAV4,2004,5,3
FUH-7049,4772000195874,Valeria Batalla Rivero,Hyundai,Elantra,2017,5,3
YVQ-6034,6138350966535,Bautista Fernandez Merino,Toyota,RAV4,1998,1,3
QIS-0514,4586610447718,Fabián Casanovas,Mazda,BT-50,2000,2,3
WZD-9648,1366430465207,Maite Aránzazu Castejón Cabanillas,Mazda,BT-50,2007,1,3
BVV-7163,2846501395190,Elisa Hernando Seguí,Honda,Civic,2018,1,3
HXA-3894,7276321435640,Jenny Benavente Andrade,Honda,Accord,2023,2,3
RHE-6720,7947864026258,Luis Miguel Victor Barral Isern,Toyota,Yaris,2018,5,0
XUD-2303,8437974844491,Tristán Nacio Puga Manuel,Mazda,BT-50,2018,4,3
LRL-0549,8694772158178,Liliana Tamayo Llamas,Honda,Accord,2008,0,1
WVK-7659,4142625301504,Anselmo Grande Contreras,Mazda,BT-50,2016,4,0
LAI-8744,1355750811335,Mario Palomares Godoy,Hyundai,Accent,2021,1,3
VQE-8255,5403473689191,Reinaldo Garzón Armas,Honda,Civic,2007,2,2
SOC-8167,7001107915690,Salomón Arnau Benítez,Honda,Civic,1997,1,1
MIL-9186,4102623867165,Íngrid Prado-Castilla,Honda,Fit,2009,0,2
CXI-2855,1504237475172,Josué Céspedes Elorza,Hyundai,Elantra,2015,5,1
VWW-3192,8306573320995,Cecilia Cordero Lucas,Toyota,Yaris,2015,1,0
HTZ-0933,7269785609695,Nilo Ros Bermúdez,Mazda,BT-50,2005,4,3
ORA-7914,4879081448343,Amaro Cabrero Cuervo,Kia,Rio,2010,4,2
JCJ-1630,5474836758730,Ofelia Barón-Garzón,Mazda,6,2012,4,0
OOW-8832,3131403451250,Consuelo Anguita Comas,Mazda,3,2017,2,3
CQH-3066,2019086901375,Ale Casares Alegria,Mazda,3,2020,2,2
RAH-6125,4844469375333,Atilio Zamora Calatayud,Hyundai,Santa Fe,2006,5,2
XJD-8204,5484998506839,Arsenio Llano Zabala,Mazda,BT-50,1995,5,2
HDV-7217,7888670037561,Soraya Castro Herrero,Hyundai,Santa Fe,2016,2,3
YWX-2900,3503165202042,Margarita Almansa Zapata,Hyundai,Tucson,2014,5,0
CEX-8456,1139145189509,Santos Pozo Blanes,Kia,Sorento,2004,4,3
FHA-9511,5347347315159,Pepito Olivé Solsona,Honda,Civic,2023,2,2
ZLG-7063,3704612953610,Elena Matilde Mateo Cerro,Toyota,Hilux,1998,3,0
TMV-7557,9233494223861,Jimena Bermúdez Palomino,Hyundai,Elantra,2004,0,0
IQQ-6097,7805956856675,Guiomar Lorenzo Fuertes,Honda,CR-V,2005,1,2
EBE-6546,4130870128031,Felix Franch Diez,Kia,Picanto,2010,5,0
MFQ-8802,4682939017370,Alejandra Tudela Menendez,Honda,Civic,2003,4,2
GIR-5551,8776798103528,Felisa Salcedo,Kia,Sorento,2009,1,3
PNS-4030,8297885887718,Ariel Antón Torre,Mazda,CX-5,2003,1,3
GLJ-3283,8188644216638,Jose Antonio Llano Girona,Kia,Rio,2016,4,3
TSC-0453,3483179225364,Anacleto Vargas-Miró,Toyota,Yaris,2006,5,2
ENH-2367,1550316169989,Vinicio Cantero Giner,Mazda,CX-5,2009,2,3
BUQ-0765,7028184945100,Modesto Américo Abascal Huguet,Kia,Sorento,1996,0,0
GUP-0221,2599169276605,Alondra Anglada Alfaro,Hyundai,Accent,2011,0,3
XEF-5354,6986740908257,Fabián Angulo Quesada,Honda,Accord,2018,2,1
KRZ-1049,7574196866365,Eufemia Fonseca Cuadrado,Hyundai,Santa Fe,2011,1,3
YWN-7639,6460051524939,María Ángeles España,Mazda,6,2006,0,1
SXF-6605,8372958687787,Bernardo Águila Vigil,Kia,Sportage,2023,0,1
KHS-1140,6377548875766,Jovita Recio Izaguirre,Kia,Rio,2024,5,2
ZHZ-6971,4964719918638,Nazaret Desiderio Grande Pavón,Mazda,3,2004,5,1
MZX-4964,8389893038988,Noemí Cuesta Parra,Honda,CR-V,2014,3,3
FJK-1103,6049290067562,Gertrudis Cuervo,Honda,Accord,2000,0,2
YTQ-2650,3570484659878,Édgar Benítez Daza,Toyota,Yaris,1997,3,2
JQA-4311,4302003727022,Cebrián Olivé Murillo,Mazda,CX-5,2022,0,0
PZJ-4559,4708947224089,Donato Lumbreras Gisbert,Honda,Civic,1995,5,0
EUY-6171,1490191232671,Cristina Mosquera Conesa,Mazda,3,1999,3,2
SNV-1166,6195390299288,Laura Emilia Gaya Rey,Kia,Sportage,2002,3,1
YTE-1666,4637592658918,Cebrián Garzón Lasa,Mazda,6,2003,4,1
OPJ-4625,7683133662148,Xavier Delgado Saldaña,Toyota,RAV4,2020,5,2
FQP-6676,9467057474302,María Jesús Farré Torres,Mazda,6,1997,4,3
XVJ-9178,3355666711780,Oriana Palacio Vigil,Hyundai,Accent,2022,4,3
HVD-6490,6752021970942,Adalberto Coronado,Hyundai,Elantra,2022,5,2
KUN-0889,9199324058639,Macario del Diéguez,Toyota,RAV4,2009,5,2
SZW-0642,9197880657351,Jose de Ferrera,Honda,CR-V,1995,3,1
FVP-3036,4530135443732,Cándido Expósito Bernad,Mazda,CX-5,2010,3,1
YCE-6459,5247938159466,José María de Hernandez,Kia,Sorento,2019,4,3
EGF-5599,6416800788983,Patricia Tur Luna,Hyundai,Tucson,2000,2,0
CAC-1137,3662426614533,Jacobo Ortiz Calatayud,Hyundai,Tucson,2021,1,3
BWH-1523,4781390906811,Concepción Serra Alcolea,Hyundai,Elantra,2010,5,1
PDE-2709,2023517051098,Claudia Iniesta Esparza,Toyota,RAV4,2014,5,0
EXP-0941,7267779731868,Ruth Fuente Castejón,Toyota,RAV4,2013,4,3
QKZ-3943,2946867085834,Bernarda del Durán,Honda,Fit,2006,2,0
FMC-4710,2607605983123,Gisela Company Zorrilla,Toyota,Corolla,2023,3,0
LXE-0072,8517243414014,Carla del Reguera,Mazda,3,2009,0,3
DFI-7673,6538903673881,Estela Ramos,Kia,Sportage,2017,1,2
CMK-2691,8145569141943,Fátima Pons,Honda,Civic,2009,0,1
RDF-4293,5457494320360,Azahar Araujo Mendoza,Mazda,CX-5,2000,2,3
YYP-4313,5221111899910,Patricia de Higueras,Honda,Fit,2014,5,0
ZFB-4878,8070701031734,Ovidio Ambrosio Manrique Escobar,Mazda,3,2014,5,1
REK-8775,9178236345835,Wálter Cadenas Cruz,Kia,Rio,1997,5,3
QIF-0140,4251592996505,Rosalina de Sastre,Hyundai,Tucson,2021,1,1
DVZ-6415,6029605423966,Lidia de Noriega,Honda,CR-V,2010,2,0
XGD-6413,2871331224341,Graciela Barragán Yáñez,Honda,Civic,2009,4,3
WCT-8246,1479790474983,José Guzmán Alberdi,Honda,Civic,2013,0,3
STU-6684,3912384059240,Marisa Campoy Córdoba,Hyundai,Accent,2013,5,2
HDB-3766,5804790620600,Rebeca Albero,Mazda,CX-5,2011,0,2
GNE-7846,6429497936274,Albano Tamarit Gras,Mazda,CX-5,2009,1,3
XXJ-9596,1403471391478,Asunción Becerra Mendizábal,Kia,Sorento,1999,3,2
JVG-0764,4298151545906,Ana Belén Alberdi,Toyota,Corolla,1995,1,2
DGX-7630,4858214830151,Dalila Carnero Palomar,Kia,Sportage,2014,3,0
CQR-3722,5377232699167,Antonia Crespo Nieto,Toyota,Hilux,2009,1,0
ZFL-3932,8214164291162,Ramiro Sevillano Palma,Honda,Fit,2024,3,2
HCD-6512,8379640192040,Héctor Ruiz-Alegre,Toyota,Yaris,2024,0,3
NSC-2595,2920458088398,Dorita Aroca,Hyundai,Accent,2016,2,2
XHB-5171,8891133694996,Benigna Mosquera Noguera,Kia,Sorento,2003,2,1
HWW-4417,4719859090494,Rocío Seguí Ripoll,Honda,CR-V,2009,0,0
REP-2386,1076545817464,Baldomero Coronado-García,Honda,Accord,2021,4,3
LXL-4110,6982032870802,Luz Hurtado Cuenca,Toyota,Hilux,2009,4,1
HRD-1727,6134312806751,Victorino Arregui Pino,Hyundai,Tucson,2007,5,0
YRM-3931,8533690717296,Sabas Josep Tirado Díaz,Honda,CR-V,1999,0,3
YJJ-2697,8966112469593,Roberta Gargallo-Uría,Honda,Civic,2008,4,0
HDG-5947,3608054237798,Josué Moya Catalán,Mazda,CX-5,2022,1,3
IWA-1205,3925890721462,Georgina Cáceres Cabrera,Mazda,3,1999,2,0
XSR-7092,7603787341201,Leopoldo Girón Llopis,Kia,Sportage,2001,1,2
FRX-6887,5454544808445,Gabino Pedro Niño Tormo,Kia,Sportage,2020,0,1
LZA-2459,3996361145549,Yolanda Verdú-Rocamora,Kia,Sorento,2000,3,3
NCG-3146,1013385473406,Ascensión Planas Palmer,Hyundai,Santa Fe,2018,0,3
LWK-7080,2184893921114,Obdulia Bolaños Guijarro,Mazda,BT-50,2008,1,0
CJT-7258,3879369092490,Amaya Jimenez Peral,Honda,CR-V,2004,1,2
KOV-3013,2310895234925,Eusebio Ferrero-Chaves,Hyundai,Tucson,2004,1,2
PIX-7124,1734385357269,Rómulo Garrido Sanchez,Mazda,3,2022,4,2
YLK-8455,1776846151977,Adolfo Garriga,Hyundai,Accent,2011,2,0
QEY-7273,4208830633559,Carina Ugarte Jaén,Honda,Fit,1998,0,3
CTM-1015,9144013101685,Reyes Alba Boix,Toyota,Hilux,1996,0,2
SAQ-3987,8469181965572,Nidia Estrada Galvez,Toyota,RAV4,2005,1,0
ZLX-3959,2066839528637,Oriana Cintia Zorrilla Núñez,Toyota,RAV4,2011,0,1
MHV-1009,1764331858839,Leocadio Alberto Pablo Cabeza,Hyundai,Elantra,2012,5,3
PHF-0073,6280549269734,Norberto Cabello,Mazda,BT-50,2011,5,3
YXM-2426,9357114770618,Norberto Ruy Baena Ferrera,Mazda,6,2007,2,1
UBJ-0928,3385284180961,Erasmo Tello Pavón,Honda,CR-V,2023,5,1
AWB-1053,1457161647320,Pepe Edelmiro Aramburu Burgos,Honda,Civic,2018,1,1
WIO-5784,8782134680501,Georgina Palmer Feliu,Mazda,CX-5,2003,4,1
YPP-4061,7788849148802,Piedad Losada,Kia,Sorento,1996,2,1
HGB-3726,5588172475736,Nazario Pozo,Mazda,6,2009,2,0
PMM-6433,2531437860421,Lara Moreno Molins,Hyundai,Tucson,2017,5,2
VWH-8712,2649646484560,Jerónimo Francisco Jose Gallart Galvez,Hyundai,Tucson,2008,2,3
MRL-8543,6555691717917,Albano Pareja Giner,Mazda,3,2011,5,0
AKE-1430,2582080270491,Elías Olivares Berenguer,Kia,Sorento,2008,5,2
YGZ-3437,3716873306527,Silvia Luís Oller,Toyota,Hilux,2005,3,1
MJT-2660,7859779111435,Belen Gilabert Agullo,Honda,CR-V,1998,2,0
GLV-6813,4895435929302,Nicolasa Abellán-Llorente,Mazda,BT-50,2001,5,2
OWA-0965,9777182957204,Macario Gustavo Gelabert Ribera,Kia,Sportage,2016,3,0
DCP-1572,6921009031232,Fernanda Iglesia Sola,Hyundai,Santa Fe,2006,4,0
IQS-9701,8051109521536,María Cristina Ferrando,Kia,Sportage,2024,0,1
KCZ-4429,2300534674809,Eulalia de Jerez,Hyundai,Tucson,2012,0,3
UNZ-5278,2337007104312,Luz Donoso Armengol,Mazda,BT-50,2005,0,0
UOP-4331,4441891384548,Belén del Pascual,Honda,Fit,2023,2,0
LQC-1247,7109975047747,Esperanza Fuente Macias,Mazda,BT-50,2018,2,2
QGG-0676,6313918680135,Odalys Abad Prats,Honda,Accord,2006,2,2
RPB-4233,3977852747874,Apolinar Segovia Fonseca,Hyundai,Santa Fe,2020,0,0
JZT-9094,4665417064303,Saturnino Marciano Casas Barragán,Kia,Rio,2016,3,0
FAZ-5996,7878141799327,Chus Beltrán Agudo,Mazda,3,2002,3,0
RUD-7959,3806192482609,Irene Escolano Cuesta,Mazda,CX-5,1998,1,0
YSX-0031,4153516159991,Nazario Ribas Girona,Toyota,Hilux,2012,4,3
PLK-4653,4922145209264,Apolinar Luque Castell,Honda,Accord,2006,5,1
FDS-2185,4397610724804,Emperatriz Carmina Arroyo Matas,Honda,Civic,1995,0,1
FUM-5133,5968221498412,Josep Alcalde Márquez,Mazda,BT-50,2007,0,2
ZIR-4430,7372110781461,Liliana Cabeza Cañete,Mazda,CX-5,2015,0,0
ZIK-9778,3823249067266,Trinidad del Recio,Hyundai,Santa Fe,2017,0,3
VML-8906,2240481635591,Duilio Sierra,Honda,Civic,2008,3,3
QWF-7952,4259585268641,Edelmiro del Borja,Hyundai,Accent,2006,1,0
QFH-8863,5714905446815,Ciro Abril Almeida,Kia,Rio,2017,5,0
WMX-0297,2101725287391,Jacinto Guzman Jordán,Hyundai,Elantra,2019,3,1
ELA-0740,9277322133406,Gil Sáez Valentín,Toyota,Hilux,2001,5,1
ZCS-1928,8355406021491,Martirio Colom Naranjo,Toyota,RAV4,2007,2,0
YUS-6673,8598260074397,Cosme del Sacristán,Mazda,CX-5,2001,0,2
CFE-9002,9393980093753,Antonia del Fuster,Kia,Rio,2007,3,1
EGV-3267,6276431510202,Ainara Quero Lumbreras,Hyundai,Tucson,2018,0,0
BIT-6452,9223564852464,Felicia Pardo Lara,Toyota,Yaris,2004,4,2
ZEJ-8131,1304280834932,Alberto Pazos Bilbao,Toyota,Corolla,2011,2,1
LSZ-5326,9687209444275,Consuelo Almeida Sobrino,Hyundai,Accent,2021,4,1
RLR-6892,9803881664141,Máximo de Arnal,Hyundai,Tucson,2007,3,3
WGQ-9845,3324645230979,Marcos de Barroso,Kia,Rio,2015,0,1
KSD-8881,2484022220293,Elisa Mir Tenorio,Kia,Sportage,2011,2,3
URB-2430,4308716257815,Miguel Ángel Pastor-Vidal,Honda,Accord,2017,5,2
CYP-5218,9957672076980,Casandra Milla Solís,Honda,Civic,2006,4,3
GFV-4420,4712137974576,Amor Palmer Briones,Kia,Picanto,2001,3,0
VCC-7603,7211223262539,Dorita Franco Sainz,Toyota,Yaris,2006,3,3
XWH-8221,6248106584086,Cebrián Castell Codina,Honda,Civic,2021,3,1
WXJ-4530,8299652712000,Eugenio Vallés-Castañeda,Hyundai,Accent,2017,0,3
PCR-6561,5211915538725,Hipólito Ángel Ribas,Mazda,3,2020,4,0
EOC-2719,3462134329498,Américo Zaragoza Esparza,Kia,Sportage,2020,5,2
AUM-1118,8800718410848,Vera Marin Carbó,Hyundai,Elantra,1997,3,0
XNV-8477,7512651183760,Arturo Artigas Lasa,Toyota,Yaris,2007,4,0
NXJ-1976,5890806999622,Remedios del Molins,Honda,Fit,2015,0,0
HMB-0142,4817988825083,Ale González Figueras,Honda,Accord,2021,2,2
HAR-6198,1107654497686,Reyes de Méndez,Honda,Civic,1996,5,3
BPD-0357,7047006728278,Calista Solana Alegria,Honda,Accord,2007,0,3
ACG-8190,6361848622421,Rosendo Sala Maza,Honda,Fit,2002,5,3
JBY-6375,4940253678569,Lucas Farré Abella,Hyundai,Santa Fe,2019,5,0
JAA-4764,4367573769336,Palmira Vilanova,Kia,Rio,2020,5,2
OOH-6707,6022858759478,Araceli de Suarez,Toyota,Hilux,2014,2,0
OWK-8736,2369852874183,Tadeo Becerra Sevillano,Kia,Sorento,2012,3,2
QXO-6284,4522588689889,Graciano Olmo Palomar,Toyota,Corolla,2017,5,2
HXC-5103,5287093671222,Roldán Ramis Vera,Toyota,RAV4,2024,3,3
ZDQ-6634,1569326484346,Abilio del Guerra,Kia,Picanto,2012,4,0
JBO-6268,2085622308100,Julie Fuentes Garmendia,Mazda,3,2007,2,1
CZI-5757,3574216129061,Horacio del Jordán,Kia,Sportage,2006,0,3
MWE-6814,5658350885160,Santos Ballester Sebastián,Mazda,BT-50,1999,1,3
VGQ-2782,2739526942697,Primitiva Brígida Zorrilla Castelló,Kia,Sorento,1999,0,1
