Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
XGW-7832,3507858680347,Patricia Pepita Ferrero Muñoz,Hyundai,Tucson,1995,2,1
COU-4416,6130797437509,Montserrat Pagès Dalmau,Honda,Accord,2015,5,0
LMQ-7737,2576762809187,Iris de Mármol,Toyota,Yaris,2020,2,2
RFD-9448,4254379958353,Dan del Seco,Kia,Rio,2015,0,1
KSU-6714,6267542629543,Olivia Ricarda Mateu Jurado,Kia,Sorento,2021,0,2
WXJ-3467,4057897886411,Javier Carlos Galvez,Mazda,6,2009,4,0
JBB-4806,9630648121434,Lola Redondo Escolano,Hyundai,Tucson,2010,1,1
BSC-7207,6106021382331,Balduino Leandro Jordán Gallo,Mazda,3,2009,5,0
XJI-3807,6728586917595,Ascensión de Miró,Honda,CR-V,2023,2,1
VRI-7361,1964031196017,Wálter Castañeda Peralta,Honda,CR-V,2019,5,2
PBE-2871,6273138427317,Yolanda Uriarte Quintana,Honda,Fit,2008,3,2
VAA-2796,3868347593559,Reyes Haroldo Calvo Aparicio,Toyota,Hilux,2015,2,1
QMV-3931,4234736920110,Jordi Roman,Kia,Sorento,2005,1,2
OUE-7177,1072789978984,Celestina Emelina Larrea Guillen,Toyota,Yaris,1997,3,2
GNJ-0667,4990655154142,Viviana Cabrero Infante,Kia,Sorento,2018,5,0
OHM-4585,4284818734282,Ceferino Sales-Jara,Hyundai,Accent,2008,0,3
NQY-8318,3198755338329,Priscila Cañas Martínez,Toyota,RAV4,2013,2,0
DSD-3937,3278742845351,Jose Francisco Artigas-Pastor,Mazda,CX-5,2007,3,3
GCE-1700,8918110271045,Cándido Bello-Barroso,Kia,Rio,2013,3,1
GTJ-2880,1893421600205,Leopoldo Gregorio Cifuentes Madrid,Kia,Sportage,2004,3,1
ARK-9086,9132687729762,Remigio Leopoldo Rosales Peñas,Honda,CR-V,2020,3,1
AWN-5528,6030695891331,Narcisa Carbó Maza,Toyota,Hilux,1998,2,2
CNQ-3800,3364595188855,José Manuel Nuñez Roda,Honda,Accord,2020,1,2
KAN-5291,6453097642668,Marta Gimenez-Ayuso,Honda,Fit,2024,1,0
KWU-0686,3878797605502,Ofelia Clotilde Benet Castilla,Honda,CR-V,1999,0,1
TXY-9712,8711908357203,Begoña Corral Vara,Toyota,Hilux,1995,5,0
ABK-7811,5371606679436,Eloísa Ferrer-Cases,Hyundai,Elantra,2000,5,0
BZS-3311,2075586567792,Nayara Uría Iglesias,Toyota,Corolla,2012,3,2
MAZ-0659,7699909444194,Custodio Gimenez Melero,Mazda,BT-50,1999,1,3
UEY-4151,6042857608889,Jose Ignacio Bertrán Sanmartín,Honda,Fit,2003,4,0
DGD-5240,4766193292484,Brígida Macías,Hyundai,Santa Fe,1997,1,2
MDL-9905,6042233986210,Dimas Corral Bermúdez,Toyota,RAV4,2023,4,3
KFL-8155,5524208641292,Chus Lumbreras Baena,Hyundai,Elantra,2014,5,3
TZQ-2689,6267393464288,Leticia de Malo,Honda,Fit,2023,4,1
TMW-4445,9430020771951,Azeneth Bru Carbajo,Kia,Sportage,2016,0,2
FFP-2014,4180565999294,Zaida Arenas Tejada,Kia,Picanto,1999,5,0
NNK-6393,8353265073522,Nélida Vilaplana Vergara,Honda,Fit,2006,5,2
WDW-6866,1263872906236,Isabel Múñiz-Sarmiento,Toyota,Hilux,2018,4,3
BAM-3941,7515746811682,Lara Palomares,Mazda,3,2020,3,1
YUJ-8230,6460692961321,Albino Barranco Mayol,Hyundai,Accent,2022,0,1
BYP-5772,7425827982231,José Antonio del Belmonte,Hyundai,Santa Fe,1999,3,1
FNX-6340,8028335494108,Ruben Cano Urrutia,Kia,Rio,2023,5,2
EXL-2141,2057957886561,Onofre del Salgado,Hyundai,Tucson,2017,5,2
XLH-0914,8904113655848,Elodia Salinas Ferrando,Mazda,CX-5,2005,0,3
VTK-3253,1881334302192,Montserrat Sevilla,Mazda,6,1998,0,0
YOC-0309,9393108244301,Omar Leandro Arnaiz Bastida,Kia,Sorento,2018,4,2
XJC-9548,1364391949224,Xavier Albino Medina Barriga,Toyota,RAV4,2017,1,1
NRW-8876,8755860932183,Dani Barragán Calderón,Honda,CR-V,1998,1,1
HQG-8680,4572269695796,Fulgencio Cañas Sáenz,Mazda,3,2016,5,1
DKJ-6356,4272295759386,María Manuela Bartolomé Carrión,Toyota,Hilux,2013,2,3
DJJ-6728,5272147381723,Abilio Gimenez,Honda,CR-V,2009,2,3
VPY-1841,7987128117550,Melchor Lopez Arenas,Honda,CR-V,1998,4,3
KAQ-3341,6503027941017,Juanito del Adadia,Toyota,Corolla,2002,5,1
NEK-4242,2380034397610,Joel Posada Campos,Kia,Picanto,2018,2,3
GZF-4797,6995461409607,Hernán Miró-Palomar,Hyundai,Accent,2017,0,3
SRA-0431,1702229029596,Xavier Blanch Mariño,Hyundai,Elantra,2024,3,0
KGU-0749,2831387063415,Valeria Goicoechea Carrasco,Toyota,RAV4,2022,0,3
CPD-6845,3449244329020,José Paca Vigil Quevedo,Toyota,Yaris,2022,0,0
IMQ-5719,6930137661786,Petrona Iglesias Adadia,Mazda,BT-50,2019,5,1
IKE-0033,9497697285448,Zaida Céspedes Mínguez,Honda,Accord,2005,2,1
JXS-2540,6560120010107,Dafne Nuñez-Castells,Hyundai,Accent,2002,2,3
NBH-9673,9953538688343,Octavio Juárez,Hyundai,Tucson,2001,0,2
HRL-1716,4685234406547,Cesar Noguera,Hyundai,Santa Fe,2016,2,2
LEV-6985,4410287778949,Lola Vizcaíno Diéguez,Toyota,Hilux,2001,4,0
SBM-6052,9471985209370,Teodora Gómez Alcolea,Kia,Sorento,1995,1,0
GRX-5349,9038329556220,Berta Selena Villegas Monreal,Honda,Civic,2007,5,1
HIR-4365,3656338588028,Nacio Rosado Arregui,Toyota,Corolla,1995,5,1
LJD-2684,5847716419909,Glauco Jacinto Calatayud Corral,Toyota,Hilux,2015,1,1
UBV-9605,7109920597493,Regina Carreño Juan,Hyundai,Accent,2024,4,1
APQ-2055,5670826341199,Ceferino Corominas,Mazda,6,2016,0,0
AEJ-6325,2768066733628,Ligia Manzanares Alberdi,Mazda,3,2009,4,3
PKN-4768,6852962075264,Abel Goñi Lumbreras,Honda,Accord,2001,0,0
MXJ-2676,1683118558703,Reynaldo Briones Real,Mazda,CX-5,2010,4,2
VJK-6616,4576116957225,Azucena Samper Pera,Honda,Accord,2021,3,0
DQL-9485,7240327911206,Vera Bejarano Caparrós,Hyundai,Santa Fe,2023,5,0
GOK-6251,6530529246467,Mireia Rosalinda Montaña Blazquez,Mazda,BT-50,2013,3,0
GUK-9408,4248465943864,Amelia de Luque,Mazda,6,2016,2,3
LIT-4496,8835443118541,Santiago Tejedor Urrutia,Honda,Accord,1997,3,2
YNJ-4924,3408171070697,Florina Zurita-Mateo,Honda,Civic,2023,3,1
WGX-3943,8618215376637,Yésica Mir Guerrero,Mazda,3,2008,5,0
FYB-8894,5872127022141,Florinda Carina Infante Ríos,Hyundai,Accent,2024,3,3
QEX-3006,3349531595935,Maricruz Gala Castell Moles,Hyundai,Accent,2008,5,0
HCQ-9470,9362382279910,Lucas Aragonés Cisneros,Hyundai,Santa Fe,2005,5,2
JZO-5653,9997382422241,Juan Manuel Escribano Rovira,Honda,CR-V,2006,1,2
GPG-4562,9579004221318,Hector del Salazar,Mazda,CX-5,2011,4,3
EST-7869,1330700880195,Fanny Agudo Parejo,Honda,Fit,2023,0,0
FGL-2359,1729608608585,Urbano Montenegro-Llorens,Hyundai,Santa Fe,2002,1,2
OXG-6405,6468091673320,Simón Cañete Guardia,Toyota,RAV4,2013,4,2
DQS-8288,2754614685645,Albino del Somoza,Hyundai,Accent,2016,2,0
TNS-0325,6294056969496,Paulina Agudo Vall,Toyota,Corolla,2013,4,0
YMF-4093,3397155183572,Ana Belén Bastida Machado,Kia,Picanto,1998,3,1
OLD-9841,1606641889973,Sandalio Porras Laguna,Honda,Civic,2023,0,0
IDT-3879,4892495968000,Catalina Rozas Pino,Kia,Picanto,2002,5,0
HIX-5049,5125943718228,Noemí Toledo-Lloret,Mazda,3,1998,0,2
AIG-4887,5056928689656,Azahara Meléndez Piñol,Honda,Accord,2014,0,1
MDO-8659,1933750112186,Adora Montes Andrade,Mazda,BT-50,2007,2,2
FHA-3160,5518436108688,Leoncio Agudo Llobet,Kia,Picanto,2010,1,0
KOI-4983,8649200371419,Leoncio Monreal,Kia,Picanto,2008,0,1
VDI-0384,9251823128730,Feliciana Olmo Aragón,Honda,CR-V,1998,5,1
QFZ-2602,8456176687322,Mirta Rodríguez Morán,Mazda,CX-5,1995,3,2
ZPE-1898,9273920319413,Azahar Vallés,Honda,Civic,2011,2,0
VTX-6700,8073098537409,Felipa Ramos,Honda,CR-V,2005,4,3
HFF-1264,6492878451562,Maxi Palomo Amat,Hyundai,Accent,2020,2,2
ATW-7685,1699872921467,Leire Menéndez-Hernández,Hyundai,Elantra,2021,5,1
VJV-0464,4808075940043,Noemí Rincón Azorin,Hyundai,Santa Fe,2000,0,0
WZP-5042,9472140946872,Herberto Benito Navarro Chamorro,Kia,Rio,2004,2,2
IDM-5620,9243140799212,Carlota Benitez Dalmau,Toyota,Hilux,2001,4,2
MGA-7832,2896646947109,Cándido Granados Lastra,Mazda,CX-5,2001,0,1
GAO-1420,9574725015359,Anastasio de Amaya,Mazda,CX-5,2000,5,0
EWQ-4004,8690793197209,Adela Cazorla,Kia,Sorento,2024,1,0
LRT-9649,8195226829895,Fátima Goicoechea Novoa,Toyota,Corolla,2012,3,0
ZBI-7283,9931513659655,León Toro,Kia,Rio,2012,1,3
BPS-8940,1064568727973,Julio César Osuna Buendía,Kia,Rio,2022,2,2
ZMW-0513,6691721886309,Martina Barrio,Kia,Sportage,2019,2,0
SYI-0898,2163908765844,Bartolomé Escalona Pujadas,Honda,Civic,2019,0,0
UAR-7431,5939859471073,Sol Octavia Rovira Vilalta,Hyundai,Tucson,2023,1,2
ZUH-1396,4984228601064,Emiliano Escolano Morante,Kia,Sportage,1997,1,3
ZZI-8477,5296869206677,Rosario Novoa-Alcolea,Mazda,BT-50,2003,3,2
ZCB-7509,3132358219892,Odalis Verdejo Uriarte,Kia,Sportage,2022,1,3
VDI-3199,3612779888255,María Carmen Ayala Ocaña,Mazda,3,1995,5,2
JNZ-1204,8763570231906,Javier Ribera Rius,Kia,Rio,2023,1,1
DFP-9793,3097554466630,Quique Gual Palomo,Honda,Civic,1998,4,3
NHX-3156,1389937320995,Martin Torrijos,Mazda,6,2004,1,2
ZRC-6785,5372075202895,Rosendo Merino Acevedo,Toyota,Yaris,2008,1,1
RML-2513,8231932647350,Sandra Rodríguez Peiró,Mazda,3,2005,3,1
FKZ-7920,5999303033015,Pastor Anguita Guardiola,Kia,Sorento,1996,1,0
WHM-6048,9947368564618,María Pilar Salas Morcillo,Honda,CR-V,2003,0,1
IBN-6335,2512994774081,Loreto Candelas Carvajal Viñas,Hyundai,Santa Fe,2000,4,1
QTL-2344,2952096819137,Lupita Lamas-Esparza,Mazda,6,2021,0,0
CNN-2926,1305784705175,Roque Huguet Berenguer,Hyundai,Tucson,1995,2,2
LSB-8398,9857556561031,Bonifacio Anacleto Requena Iñiguez,Hyundai,Santa Fe,2013,3,3
KYF-3299,9983197582026,José Mari Óscar Ribas Campillo,Toyota,Hilux,2018,3,2
JGW-5897,4919859550860,Concepción Melero Esparza,Mazda,CX-5,2023,3,3
BQJ-0252,4878554476190,Ricardo Carnero Barriga,Honda,CR-V,2014,3,0
ATP-5410,5848731865773,Victoria Jover Blázquez,Kia,Rio,2001,3,1
LTB-3232,6295111898888,Berto Seco Rico,Mazda,CX-5,2016,0,2
FQM-4478,6851535546146,Rafaela Cepeda Santos,Hyundai,Santa Fe,2007,3,0
OKE-8562,4821363213475,Tiburcio Barberá Hernando,Kia,Sportage,2016,3,3
MSG-3621,6298220993943,Arsenio Ortega Guitart,Kia,Picanto,2007,1,2
AZM-3783,7433468175063,Santos Blasco Huguet,Honda,Civic,2000,1,3
CHI-5671,2864268271783,Mónica Mateo Coello,Mazda,CX-5,2014,0,0
RHD-8152,9133205861286,Sosimo Jenaro Yáñez Segovia,Kia,Sorento,2006,5,1
GIJ-3174,2186192152062,Sara Tejedor Millán,Mazda,CX-5,2000,5,3
YAG-7507,6575872711777,Cesar Arana-Cuéllar,Honda,CR-V,1997,5,2
AFD-5218,4468605311565,Jose Miguel Malo Bárcena,Kia,Sorento,2017,0,3
BBF-3888,2579660062701,Tecla del Sancho,Mazda,6,2016,1,2
QHE-8006,7027523718534,Ambrosio Barros Rius,Honda,CR-V,1997,2,2
VVQ-7531,6291224021661,Encarnita Terrón Berrocal,Hyundai,Santa Fe,1997,1,0
FHG-1274,3582550601354,Guiomar Petrona Sevillano Macias,Kia,Rio,2012,3,3
DFQ-4036,5690482537920,Teodora Julián Montesinos,Honda,Civic,1995,1,2
GLC-7411,1689252075152,Pascual Esteve Manjón,Hyundai,Santa Fe,2004,4,3
GMT-1309,3818108764963,Marianela Borja Pozuelo,Toyota,Hilux,2004,3,3
JIC-8396,6091006405176,Cecilia Pino,Hyundai,Tucson,2021,0,0
NCH-0836,1783913730444,Vasco Francisco Gutiérrez,Honda,Fit,2004,3,2
TCL-3270,6717336648969,Rosalina Estrella Muñoz Conesa,Kia,Rio,2000,5,3
BCH-2144,4721325198411,Alberto Ibáñez Aliaga,Hyundai,Elantra,1997,0,3
IWG-2487,5107348133468,Perlita Adán Vicens,Toyota,RAV4,2013,2,0
EBO-6666,1660156225593,Natalio Pina Baños,Mazda,CX-5,2014,1,2
WCW-7480,9402129015490,Nacho Bolaños Pedrero,Hyundai,Accent,2015,0,3
HNV-6187,1853528436874,Nazario del Jurado,Hyundai,Elantra,2015,5,2
VGZ-5860,7293039390242,Adriana del Muñoz,Mazda,3,1995,1,2
QZL-9115,5225412233324,Amparo Adán Maestre,Kia,Rio,2014,5,0
XMT-2834,7091514405412,Bernarda Santamaría,Mazda,6,2014,2,3
CGM-6789,5416165359836,Esteban Alcaraz Salvador,Kia,Sorento,2001,0,0
JCF-8555,4959733030526,Juan Manuel Checa Oliver,Toyota,Yaris,2016,0,1
HJK-2825,4372683339763,Aristides Robledo Acosta,Mazda,3,1997,0,1
RJQ-8509,3804117607129,Rogelio Pineda Casals,Honda,Fit,2003,2,1
ZCP-5744,5154759867680,Charo del Cantero,Kia,Picanto,2014,3,2
LQY-2335,8353797507714,Elisa Rivera Torrent,Kia,Picanto,2001,5,1
HHK-6931,6730297718175,Guiomar Bolaños Riba,Honda,Accord,2000,3,3
NSC-9440,5415995415919,Dalila Suarez Cazorla,Honda,Fit,2019,3,1
CGV-0836,9866564733062,Ricarda Escalona Estevez,Mazda,BT-50,2020,5,2
MAG-4004,7731167060420,Antonia Vázquez-Daza,Toyota,Yaris,2009,2,1
USN-8247,3679256058398,Rafa Hilario Murcia Armas,Mazda,6,2001,4,3
MZR-1433,1270444702562,Samuel del Blázquez,Kia,Sportage,2022,3,2
PTR-5118,3596363556187,Mohamed Zamorano Miró,Kia,Picanto,2022,1,3
LUE-1496,6112715141116,Toni Domingo Gordillo,Hyundai,Accent,2003,3,2
DTN-2762,7683086329415,Araceli del Giménez,Kia,Sorento,2020,1,3
CFL-9208,9093168562854,Fabricio Barral Iriarte,Kia,Picanto,2005,1,1
DAF-2473,6736256857313,Teófila Torrent-Costa,Mazda,BT-50,2018,3,2
JRW-3332,1362263125128,Anunciación Fuertes Torrecilla,Hyundai,Tucson,2009,1,1
AZA-6795,1028047337332,Faustino Acero Rosselló,Hyundai,Tucson,2011,1,2
FPS-5558,2047880165202,Jose Carlos Marin-Egea,Honda,Accord,1995,2,3
NAX-0466,4049390923979,Miriam Mesa Agullo,Toyota,RAV4,1996,3,0
WNL-7761,6289378668666,Leonel Cuervo Losa,Mazda,6,2010,1,2
BHT-0731,7169956938873,Rosaura Salcedo Garay,Toyota,RAV4,2004,2,3
KEL-1288,7213336935741,Juan Luis Fuertes-Domingo,Hyundai,Tucson,2007,3,3
WOH-3752,3773588118176,Marcia Franch Pombo,Mazda,BT-50,2009,5,0
HQL-0138,2941778007508,Sabas Lumbreras Ferrera,Kia,Sorento,2016,0,1
BIV-8391,9058419617923,Leocadio Garriga Salcedo,Honda,Civic,2024,3,3
KGJ-8405,2425017612459,Elba Valverde Colom,Toyota,Hilux,2002,5,2
LBE-4287,4478129622301,Teo Batlle Roldán,Honda,Fit,2014,1,0
OTZ-1280,3426430917087,Antonio Moreno Galán,Honda,Accord,2012,0,0
YIG-6763,6121814049351,Paulina Garcés,Mazda,CX-5,1999,5,2
JNB-6714,9475972878670,Macario Leal Cortina,Toyota,Corolla,2003,3,2
VYD-2291,3426420385392,María Fernanda Pardo-Miralles,Honda,Civic,2022,4,0
GGL-8696,2506299766874,Dulce Salom Alcántara,Mazda,3,2020,3,1
IEH-4852,5934518566812,Iker Vallejo Sarmiento,Toyota,Hilux,1998,1,0
YHK-4898,3631558719199,Martina Calvo Villanueva,Kia,Picanto,1998,5,3
VST-9405,4307592292621,Yaiza Fonseca Pazos,Toyota,Hilux,2010,2,2
ZFV-4343,7048399687171,Noelia Molina Cantero,Hyundai,Accent,2019,4,2
QYA-2990,1167330391276,Josué Lucena-Verdugo,Honda,Civic,2011,3,1
HKH-6104,3140715343541,Darío Lorenzo Huerta Lillo,Hyundai,Accent,2010,1,2
TEP-4199,6803909614054,Valentín Alberola Martín,Hyundai,Elantra,2024,4,3
TJH-3010,1155534436105,Carmina Rodrigo Vila,Toyota,Yaris,1997,1,1
SKW-0644,3100025406940,Rafaela Conesa Mateo,Honda,Fit,2006,0,0
RCC-8037,3100892875242,Ismael Riquelme-Ropero,Mazda,6,2020,2,2
MBB-8079,6463380469817,Macarena Pérez Arnal,Honda,Fit,2016,5,0
TZL-4112,9565527355525,Belen Bejarano Benavente,Kia,Sorento,2010,2,1
TIY-4315,8654994589281,Montserrat Mireia Carrasco Castro,Toyota,Corolla,2006,4,3
QMX-9938,4404861811270,Chucho Vazquez Aznar,Hyundai,Tucson,2005,3,0
QQM-1951,3350416336129,Eleuterio Goicoechea Caparrós,Kia,Sportage,2005,4,0
HMW-2592,2074192612405,Inés Manzanares,Hyundai,Elantra,2023,0,0
DDG-7060,5576356147930,Jaime Óscar Mayoral Suárez,Hyundai,Tucson,2006,4,2
DRO-0339,3415946493729,Elisabet Villalba-Gallego,Honda,Accord,2007,1,2
FJS-4810,2578697200673,Josefa Jódar Gimeno,Mazda,6,2012,4,3
YVV-3413,3931649034151,Espiridión Máximo Huguet Palmer,Mazda,BT-50,2022,3,2
XOP-7720,5100755284827,Adoración Casanovas Valentín,Hyundai,Elantra,2007,5,0
UAP-5025,2671212273383,América Cañizares,Mazda,BT-50,2020,4,3
EGA-6292,1390304067173,Saturnino Plana Iriarte,Mazda,3,2023,1,3
DMV-7790,1521419742222,Emperatriz Franco Feijoo,Hyundai,Elantra,1997,3,2
QUK-5841,9430555993329,Herminio Collado-Salom,Mazda,BT-50,2020,4,0
FWO-2650,3020106120904,Visitación de Pol,Honda,Fit,2017,4,3
ZUB-4860,7625925575045,Paloma Pedraza Julián,Hyundai,Elantra,2002,0,1
THE-4127,1286238037393,Manuel Palomares Tolosa,Toyota,Hilux,2007,4,0
GQM-2300,5329111005649,Evelia Adelina Serna Álamo,Honda,Accord,2002,4,3
HGP-5293,9716683565043,Amarilis Ferrera,Hyundai,Elantra,2024,1,0
HPC-1227,4042691094453,Guadalupe Téllez Pont,Toyota,RAV4,2013,5,3
CTN-1735,4031186106356,Amor Rius Llorens,Honda,Civic,1998,1,1
HTP-9171,3700906003226,Loreto Lloret Pera,Mazda,BT-50,2024,1,3
AUC-4123,2692216049427,Juan Francisco Torres Acevedo,Toyota,Corolla,2020,2,1
NBC-5623,8402826633443,Silvio Macario Hoz Mas,Kia,Sorento,2002,0,1
NHH-7306,7198269339110,Horacio Campo Larrea,Mazda,BT-50,2015,4,3
TIU-8671,4925266474969,Juan José Pedraza Morell,Hyundai,Tucson,2016,1,3
IOO-9409,6341880638895,Emperatriz Farré-Llorente,Honda,Civic,2015,2,2
BSX-3134,2762013655089,Serafina Arnau Esteban,Kia,Picanto,2004,5,0
VQH-6524,1872615634338,Pacífica Llabrés Jiménez,Hyundai,Accent,2010,2,3
FHU-5365,2485055229971,Aitana Solano Cid,Kia,Picanto,2010,0,2
BQC-0329,7432314806021,Lupe Portillo,Hyundai,Santa Fe,2014,5,3
LOB-0796,7517133022611,Natanael Gonzalo Baños,Kia,Sportage,1995,2,3
KIK-6165,6084096222808,Apolonia Fernandez,Kia,Rio,1997,4,1
RMN-4299,3367863637628,Severo Cáceres Rodriguez,Toyota,Yaris,2008,0,1
NGP-5667,1013199780323,Leticia Palomar Aparicio,Kia,Sorento,2000,2,0
YLC-0111,4102491363586,José Mari Miralles,Kia,Sorento,2000,2,2
FVW-4610,1967955271323,Domitila Castellanos Serra,Kia,Sorento,2007,3,2
RDS-7726,5608975553621,Cándido Chacón,Toyota,Corolla,2016,4,1
YAI-0118,9616134022063,Che Murcia Luque,Kia,Rio,2019,4,2
XNZ-5446,3311514013277,Francisco Jose Campillo Benet,Honda,CR-V,2023,1,1
VKR-5975,9202317568231,Melchor Cantero Pulido,Honda,Accord,2021,2,0
RKI-0545,9056857841141,Trini Dalmau Cuéllar,Hyundai,Santa Fe,1996,5,2
BHN-2534,6945386994488,Andrés Felipe Tirado Jerez,Hyundai,Santa Fe,2009,1,2
YTG-9671,6258502125357,Lupe Sandoval Leal,Honda,Accord,2021,4,2
EHC-7343,8077532651422,Lucía Vazquez Campoy,Mazda,CX-5,1997,5,3
RIV-6647,4935425584118,Ambrosio Hervás Bustamante,Honda,CR-V,2008,3,3
ZXX-9314,1657358808741,Rosendo Villalobos Galvez,Kia,Picanto,2021,3,0
NLL-0158,8171190363743,Dominga Guardiola Mora,Mazda,BT-50,2010,2,2
TWB-8884,3044433296442,Victoriano de Uriarte,Kia,Sportage,2022,2,3
ETC-1510,6371940688000,Fermín Asdrubal Solsona Montes,Hyundai,Elantra,1995,3,2
FYJ-5402,4978103772345,Conrado Cervantes Tenorio,Hyundai,Elantra,2001,1,3
VSM-1161,8324531412626,Elisabet Ema Soriano Andres,Hyundai,Tucson,2004,1,3
NPU-3159,1572877044429,Evita Ferrández-Quero,Toyota,Hilux,2024,5,0
WZA-5039,1211216196764,Dolores Osorio-Rubio,Toyota,Hilux,1998,1,1
GUU-2926,3939188263205,Herminio Nacio Gonzalez Baena,Kia,Picanto,2006,2,1
YSN-8464,5604514253146,Viviana Bonet Sobrino,Honda,Civic,1999,4,3
ONQ-7510,7447983384919,Eladio Sancho Dávila,Mazda,CX-5,2000,3,2
GJZ-2833,2863557244988,Maite Arnal-Dalmau,Honda,CR-V,2001,3,0
GGY-3357,5630509230636,Reyes Rueda Valdés,Toyota,RAV4,2004,1,3
OKY-8231,8221246717141,Nazario Arroyo-Cordero,Hyundai,Accent,2022,1,2
LRX-5280,9014962702894,Perlita Coloma Segura,Honda,Accord,2007,1,3
MIE-0996,1085186319154,Chita de Bru,Honda,CR-V,2009,3,3
ERO-3639,2543242346920,Salud Cal Vázquez,Toyota,Corolla,2001,0,2
ZUC-2940,6487425130378,Abraham Garay Cisneros,Toyota,Yaris,2006,3,2
PES-8030,1757609136673,Débora del Calvet,Kia,Sorento,2020,4,0
NPZ-6632,2129956771854,Esperanza Sans Montenegro,Mazda,CX-5,2011,1,1
YKU-0484,7641148114070,Benjamín Torrents Tomas,Hyundai,Santa Fe,1998,2,1
CIO-4607,1602203004490,Pepe Laguna-Moll,Kia,Sorento,2022,0,1
OPY-3005,9480036067176,Tamara Bernad,Kia,Sportage,2001,4,3
WWT-8071,1356768559327,Nico Osorio Zorrilla,Mazda,3,2022,2,3
WNW-0540,6552554654278,Benita Jennifer Jordán Cerro,Hyundai,Elantra,2013,1,1
KVN-3924,6069236229398,Leocadio Pombo Palomino,Kia,Picanto,2013,1,1
BQU-5457,9270784211028,Emperatriz Gargallo Ponce,Hyundai,Accent,2005,0,3
IYI-1682,3322161608497,Carmelo Iglesia Sarmiento,Hyundai,Santa Fe,2006,0,0
WLQ-7956,6810631021201,Ana Bustos-Bravo,Mazda,BT-50,1999,0,1
NPA-8248,4758590420174,Hugo Édgar Bauzà Vila,Honda,Civic,2018,1,3
YDZ-0463,2457704687252,René Feliu Vilaplana,Mazda,3,2012,1,1
BVM-4889,7392289276598,Lidia Ponce Bou,Mazda,BT-50,2005,4,2
NFW-0737,3252243909736,Baltasar Lobo Amaya,Toyota,Yaris,2024,4,3
JBQ-4455,1705704480240,Goyo Pinilla Garay,Toyota,RAV4,2023,1,0
PHL-6350,9164064599835,Hugo Ballesteros-Bermúdez,Mazda,BT-50,2004,5,1
OYH-1668,9286833502473,Herberto Guardia,Toyota,Corolla,1998,5,1
FBW-9800,7870068594577,Georgina Lorenzo Rosales,Hyundai,Accent,2007,3,1
GNN-3522,3860275147329,Hugo Wálter Bermejo Batalla,Toyota,Corolla,2017,1,3
BTA-5354,3034459694576,Nilo Cámara Ferrándiz,Kia,Sorento,2005,5,0
IKU-3006,4075750446295,Griselda Mate Chico,Honda,Civic,2020,4,3
TBA-7150,3107256491854,Pía Castro Hernández,Hyundai,Santa Fe,2012,3,1
WUL-9203,6239776759044,Calisto del Hervia,Toyota,Hilux,2004,4,2
IIL-3115,9926917072294,Norberto Heras Figuerola,Toyota,RAV4,1996,3,2
TAB-8233,8074002299276,Salvador Larrañaga Terrón,Kia,Picanto,2018,2,3
FDX-0579,5457536237107,Anastasio Cerdán,Kia,Rio,2011,2,1
ZPB-3100,2784225607331,Marcia Palacios Garcés,Hyundai,Elantra,1995,2,3
PYT-8464,7969523728826,Hilda Cabrera Urrutia,Honda,Civic,2015,2,2
JMM-0419,9177030604620,Teófilo Chus Lillo Sierra,Kia,Picanto,2017,0,3
MHB-3514,6842077763119,Faustino Jordán Suarez,Hyundai,Elantra,2011,2,3
WYN-2707,6652889736381,Renato Silvio Olmo Narváez,Hyundai,Tucson,2023,2,2
SIP-5552,2361119384818,Amancio Verdejo Quesada,Hyundai,Santa Fe,2018,2,1
MBR-2733,7914819077670,Sandra Sobrino Peinado,Honda,Accord,2000,3,1
JWV-4484,9127062253140,Evangelina Puente Pablo,Mazda,6,2019,3,0
JGJ-2473,4541808031545,Julio César Blanch Díaz,Honda,Fit,2017,4,3
HDX-9343,7979251090774,Miguela Hoyos Roldan,Hyundai,Accent,2011,4,2
IZN-5808,6903630933841,Clara Vázquez Requena,Toyota,Corolla,2012,3,2
WXG-5110,7648858039210,Catalina Miguel-Vazquez,Kia,Sorento,2008,2,3
MAX-5877,6440133323751,José Lladó Bartolomé,Toyota,RAV4,2007,5,3
DNJ-8879,2711523705742,Perlita Yáñez-Rivas,Honda,Civic,2020,2,2
QTE-8115,8800232113819,Gerónimo Llorens Larrea,Hyundai,Santa Fe,2006,3,2
AUL-9556,6910733016993,Eulalia Fuente,Hyundai,Tucson,2021,1,1
NAA-0656,2060924032472,Camila Ortega-Dalmau,Mazda,CX-5,2014,3,2
JIA-4271,4798615972593,Tomasa Espinosa,Hyundai,Elantra,1998,5,3
NKF-7475,7711484313188,Eusebio de Iglesia,Honda,CR-V,2021,4,1
MHA-9759,3951603236890,Fulgencio del Beltran,Kia,Picanto,2000,3,2
JWI-3419,4301351423203,Bautista Gual Gimenez,Hyundai,Accent,1998,0,3
VMG-3531,6907707505661,Dionisio Pareja Falcó,Toyota,Hilux,2017,1,1
HUC-3954,7805070276323,Desiderio Pons Madrigal,Hyundai,Tucson,2005,0,3
NVL-6277,7341246733238,Saturnina Pozuelo Benito,Honda,Fit,1999,2,0
OIA-7671,4204277419175,Samu Moisés Amador Sureda,Honda,Fit,2016,3,2
