Placa,DPI,NuevoPropietario,Fecha
QPR-9881,7303701389009,Custodia Galán Puga,2021-06-06
QPR-9881,7243066870291,Narciso Botella Lobato,2019-02-12
MFN-4681,4061531351629,Leocadio Durán Álamo,2017-06-29
MFN-4681,5643643771076,Inés Solera-Casanova,2024-08-25
MFN-4681,9257423910447,Ana Belén Elisabet Frutos Bravo,2024-10-06
MMO-5136,8757753668312,Gervasio Franco Francisco,2023-02-10
MMO-5136,4940693622817,Ámbar Escamilla Castilla,2015-01-24
MMO-5136,3928451821876,Albina Zabala Galván,2022-07-17
JHL-7319,4235783995528,Américo Jiménez,2024-08-02
UXS-2653,4876375387076,Ana Sofía Benavente Salvà,2023-01-07
QHY-3246,2955309701272,Hipólito Morcillo Expósito,2024-09-19
XDT-3800,6206597994784,Áurea Ruiz Amo,2018-05-22
LPZ-2200,6435213360199,Luisa Royo,2018-06-27
LPZ-2200,4276857221917,Enrique Saura Prado,2016-03-20
LPZ-2200,7106069113005,Alejandra Yáñez Arroyo,2023-09-03
DUZ-8001,6997767502652,Lalo de Carrera,2017-11-29
DUZ-8001,8417142649677,Sabina Matas Morera,2017-02-17
SLY-0137,7392448480015,Andrés Parra-Navarro,2019-11-13
SLY-0137,9178994760580,Cipriano Pelayo Mercader Ros,2020-01-11
SLY-0137,9631920391617,Onofre Jacinto Gual Falcón,2024-02-25
IBG-5845,5491084815257,Candelaria Gomez Rivero,2023-05-17
TYV-6454,2565568780908,Fidela Alsina Manjón,2017-12-10
TYV-6454,4123481837584,Teodoro Doménech Castejón,2022-07-21
TYV-6454,1538904659880,Nicodemo Alba Mayo,2017-07-15
KWZ-1634,3872763179554,Ofelia Cuenca,2022-11-07
KWZ-1634,9134358599354,Ema Neira Lago,2022-07-07
HWO-8078,4056529928573,Adelaida Segura,2020-09-29
HWO-8078,3602566142479,Delia Santos Baró,2022-09-29
MIU-0791,7073372621835,Dan Lasa Iriarte,2015-08-16
UIW-8724,8608395143961,Felipe Heras Vila,2020-07-29
JRY-3872,2680875170756,Adora Valentín Esteban,2017-05-29
LTU-3558,3138364351432,Constanza Benavente Rius,2020-04-16
MRV-8880,6888085862340,Miguela Crescencia Ramos Oliveras,2021-02-25
MRV-8880,8295631481295,Felicidad Arellano Chaves,2018-06-24
MRV-8880,2558378925607,Gervasio Urrutia Franch,2024-10-02
DMG-1589,8201312692718,Casandra Torre Mate,2016-08-22
DMG-1589,7759135234440,Felipa Morell Pinedo,2024-10-24
POJ-6122,6619989131797,Artemio del Alemany,2022-02-08
POJ-6122,9075609865354,Atilio Ballester,2015-05-16
MLH-6160,9512500948238,Estela Eva Maestre Martin,2015-10-15
MLH-6160,2945681663344,Leonel Mateu Núñez,2015-07-17
MLH-6160,7489198360057,Patricia Sierra Blanca,2022-10-25
XAK-5473,1490155911905,Roberta Roselló Castejón,2016-05-14
XAK-5473,8119920596382,Iris Badía Hidalgo,2019-01-03
XAK-5473,5812864079778,Lope Lope Sanz Aragón,2017-10-02
GWO-6872,4622904390530,Nicolás Exposito-Jaume,2024-12-19
FRH-2501,3281622146639,Amado Puga-Serrano,2017-11-01
FRH-2501,8294502031612,Ámbar Atienza Montero,2020-12-01
NLF-1338,6085279543719,Jordán Jara Corbacho,2023-06-21
NLF-1338,6305653302590,Juanita Cerdá Ugarte,2016-07-04
NLF-1338,6521891561053,Moisés Ordóñez Peral,2021-12-07
RLJ-1105,9715149293788,Liliana Román Bolaños,2021-08-09
RLJ-1105,7067753068628,Marcial Rosselló Vazquez,2015-09-22
RLJ-1105,3149674859444,Evangelina Ofelia Carrillo Águila,2023-10-11
TWC-0990,4767163241362,Diana de Aroca,2019-11-23
TWC-0990,3501237017618,Renata Trujillo Verdejo,2023-09-05
LII-4595,2720541690319,Trinidad Carbonell Morata,2016-12-04
ALN-1132,1631462571588,Jesús Portillo-Iglesia,2019-08-21
ALN-1132,8108644810348,María Teresa Huguet Cifuentes,2015-03-22
ALN-1132,3878133198314,Quique Tomás Bernad,2024-12-04
STA-4848,5848791602950,Nadia Sandoval,2016-03-26
STA-4848,9075034547853,Priscila Aguilera Reig,2019-07-19
STA-4848,9017326301278,Calixta Paca Diego Olivares,2016-04-23
JWD-8674,7690430017996,Adela de Alemán,2018-03-18
FDG-5707,5438963615243,Ana Toro Belmonte,2019-10-19
FDG-5707,6379282644227,Brunilda Miralles Otero,2017-08-11
WCZ-2427,4017683068642,Sandalio Pazos Barceló,2017-05-27
WCZ-2427,2373869472355,Beatriz Gertrudis Benítez Pedrosa,2017-06-09
WCZ-2427,2050328049438,Norberto Galvez,2022-03-31
TLW-4944,9413235730573,Amado del Tejada,2021-10-19
EJB-0417,2026344989718,Aitana Bravo-Amo,2019-11-05
WUA-5354,3565524258945,Gema Monreal Lerma,2017-09-06
WUA-5354,5139875341967,Darío Vera Calderón,2018-03-15
WUA-5354,9141462000293,Estrella Torrecilla Barco,2023-08-06
PEC-0480,3668102561243,Gerardo Pedro-Marín,2023-07-29
FQR-6265,1663357248116,Severo del Moraleda,2024-11-06
FQR-6265,3459581344810,Perla Cuéllar,2024-04-11
FQR-6265,7934399480832,Heriberto Pedrosa Millán,2015-01-04
CDS-6337,7216768603896,Fermín Moya Menendez,2016-08-27
CDS-6337,3214094980168,Francisco Javier Ribes Salamanca,2019-01-09
CDS-6337,2321175712810,Amalia Sastre Rosell,2022-04-22
WBQ-6909,6654806812336,Tomasa Camino,2021-05-14
WBQ-6909,8161902324266,Chuy Arranz Pareja,2017-08-31
WBQ-6909,4896515950607,Araceli María Del Carmen Soriano Calleja,2023-04-17
NUM-0712,1213079800015,Curro Giménez Gordillo,2019-12-30
NUM-0712,2318610919538,Hipólito Vicente-Cabeza,2016-02-12
NUM-0712,6387034522669,Elpidio Córdoba Amat,2016-12-14
ABT-4100,3976962060329,Marcela Ortuño Bonet,2021-07-12
ABT-4100,6522116594665,Ainoa Paredes Carnero,2023-04-10
NGD-7187,7632334390904,Apolonia Cornejo Fuente,2019-08-10
OWD-8492,5325938826367,Francisco Jose Borja-Rosselló,2017-05-30
OWD-8492,2362414340302,Gonzalo Nico Manzano Cerdán,2018-08-23
OWD-8492,2547385950079,Mar Conesa Yuste,2022-08-01
LBL-9151,6169317122017,Trinidad Caro,2018-04-06
RFR-3756,5913748770122,Adelaida Coral Franco Valenciano,2015-03-12
RFR-3756,1086798034372,Ceferino Prat-Oliver,2016-11-05
RFR-3756,1102162940459,Quique Espejo Cuervo,2019-08-27
IZE-9483,2691615255300,Ciríaco Cabeza Carrasco,2020-09-04
HIF-1638,6502056322592,Cintia Olivé,2018-12-23
WON-8451,3698436278385,Bautista Company-Ocaña,2016-09-10
WFW-6706,7089702651787,Porfirio Anaya Perera,2019-03-31
QDK-0845,9389000249674,Tiburcio Toro Arnal,2017-06-12
QDK-0845,8322258537908,Erasmo Llobet Sala,2024-05-25
QDK-0845,6536970210751,Sancho Sancho Fortuny,2021-08-13
YQX-3540,8109299533129,Jacinta Lledó,2020-09-03
YQX-3540,6456405578192,Lino del Alcaraz,2016-11-16
HYA-5258,2607856336234,Mayte Francisca Moreno Ocaña,2018-10-01
CRN-3890,2789817769999,Máximo Barros Iglesias,2020-06-18
CRN-3890,3094005683051,Martina Ferrando Zurita,2016-02-18
CRN-3890,6249742928532,Onofre Bernal,2022-11-18
LYA-8159,5793456370833,Cristian Amaya Hierro,2017-07-26
LYA-8159,4398021027173,Nidia Marina Nadal Borrás,2017-07-15
TKI-0921,1938810995481,Vito Espada-Gibert,2018-12-27
TKI-0921,7730473945169,Federico Carranza Palacio,2017-02-01
XMI-0138,2344012044739,Marisela Casares-Vargas,2022-03-04
XMI-0138,4033034075945,Paulina Villa Almazán,2016-03-17
XMI-0138,3111576222455,Cirino Saez Calleja,2016-02-05
CNH-6051,2811166769578,Gervasio Aranda-Roda,2021-04-06
CNH-6051,9494653744436,Anselma Gracia-Campos,2019-01-27
QDN-6439,1083329021397,Miguel Ángel Marc Carreño Acuña,2016-01-27
QDN-6439,8146495657394,Donato Cerdán Carbonell,2019-01-24
SLG-5602,6475320374194,Salomón Calvet,2017-08-15
SLG-5602,5276554546253,Nacho Jordán Domínguez,2016-05-06
SLG-5602,3413841092505,Aitana Juanita Almeida Vara,2019-12-03
FED-0985,9752394382519,Plinio Maza Miguel,2022-02-14
VSY-2103,5517716988858,Gastón Josué Montero Armengol,2020-09-13
VSY-2103,4063768679447,Adoración Toro,2022-03-05
QMB-1338,7561313432341,Carmelo Niño Frutos,2015-09-30
QMB-1338,2975068509883,Alfredo Raya Tomas,2023-07-25
KID-6655,1413153824019,Marianela Alfonso Company,2015-07-01
KID-6655,1728620937513,Dominga Pinilla-Páez,2018-05-22
KID-6655,8135317888993,Flavio Solís Jiménez,2018-06-28
GHR-4672,1298939116988,Zaida Adán Garcés,2022-07-15
GJD-5767,4926408225455,Rolando Gras Barco,2020-03-18
GJD-5767,5162437471582,Nico Rius Mateu,2020-03-17
GJD-5767,4718602522980,Ignacia Capdevila Atienza,2023-12-30
RFK-7414,8602845778107,Nereida Garzón Cerezo,2021-03-01
RFK-7414,1474148316173,Yésica Visitación Revilla Cerezo,2024-08-01
KGM-8673,2073897809356,Santiago Godoy Fiol,2015-09-25
KGM-8673,1863474296195,José Pi,2017-01-25
VSO-6503,9750567515975,Ascensión Pulido Grau,2016-10-31
VSO-6503,5949014529485,Jacobo de Mayoral,2018-04-24
VSO-6503,1888629928396,María Fernanda Armida Fuster Chaparro,2015-12-22
CFB-7996,7974408046650,Fermín Carretero,2016-11-27
CRG-3800,1432130863829,Irene Zaira Capdevila Cerdá,2024-08-13
CRG-3800,2319848202205,Américo León,2019-09-29
SHC-3802,5849737431506,Régulo Zabala,2024-11-08
SHC-3802,9485350308158,Manuela Torre Tovar,2020-10-26
AZJ-9541,3593336823047,Manu Campo Romeu,2022-10-30
AZJ-9541,1043155547066,Caridad Alonso Sanchez,2020-04-05
MJP-9113,3629854597345,Esperanza María Belén Esparza Pacheco,2020-05-27
MJP-9113,2987662678337,Salomé Pons Plaza,2022-06-22
DMG-0349,6089208132849,Mayte Blanco Velázquez,2017-10-08
DMG-0349,2189282809012,Ignacia Paz Escalona,2019-11-24
DMG-0349,4224162148484,Delfina Ana Sofía Benavent Alcaraz,2022-01-18
XPG-8851,5191472254477,Baltasar Gonzalez,2024-02-05
XPG-8851,4164583351059,José Manuel Calderon-Figuerola,2022-06-08
ZFN-3562,5005926939097,Consuelo Arteaga-Merino,2019-05-30
HUY-0232,2579603626158,Rita Bosch Valero,2024-12-08
REB-2209,7247726496606,Evaristo Rojas Perelló,2024-03-07
REB-2209,8788213413805,Angelina Rosado Sancho,2023-06-07
LIE-0239,9914392188781,Pelayo Goicoechea Mínguez,2017-07-11
EVU-1178,3499772097526,Cleto Saldaña Palomar,2020-07-22
EVU-1178,7178191049398,Godofredo del González,2021-08-13
EVU-1178,3646255352002,Eladio Arana Falcón,2016-05-25
FML-2718,4560411078329,Sabas Teodoro Antón Colom,2019-06-15
HZN-7310,2166234785588,Eutimio Múgica Godoy,2024-07-12
HZN-7310,9506032573926,León Quirós Ripoll,2016-04-27
XJL-9590,1306170407893,Vasco Guillén Fabregat,2018-01-25
XJL-9590,9473570115175,Anastasio Frutos Uribe,2021-07-23
XJL-9590,4218741579346,Poncio Calvet-Díaz,2017-04-23
REZ-5157,7164502468871,Mariano Llanos,2019-12-27
REZ-5157,1889061505827,Ainara Peláez Valenciano,2016-11-01
REZ-5157,4106556281160,Pepita Lobato Ordóñez,2022-11-13
TUB-2136,8310276850103,Brunilda Girón Agudo,2017-07-18
HBW-2056,4220254340505,Buenaventura Diez Manso,2022-01-03
QID-8093,3648372308250,Raimundo Campo Muro,2019-06-14
QID-8093,9131513009337,Rebeca Garcia-Alvarez,2019-07-14
OCG-5941,7909374961865,Alonso Sotelo Tur,2022-03-03
OCG-5941,5108902597700,Donato Asensio Zamora,2015-08-18
OCG-5941,1607934037532,Tiburcio Antón Cepeda,2023-10-22
CVZ-6278,5155160412888,Eduardo Gallego,2021-11-06
ASJ-0010,1641409948620,Vito Olivera,2017-11-30
ASJ-0010,9702952727105,Emiliano Danilo Mulet Avilés,2021-03-26
ASJ-0010,5284775500424,Patricia Garay Pagès,2023-01-10
XMT-4522,7321347605234,Heliodoro Arnal Gonzalo,2022-05-12
XMT-4522,4003244634611,Amaya Gimeno,2016-10-26
JKR-6939,5183896214836,Flavia Pera,2024-02-04
JKR-6939,3607702859369,Roberta Moreno Cid,2017-02-25
JKR-6939,2101613996422,Judith Taboada Rosselló,2022-01-27
GJL-6444,2100395210789,Dolores Barreda Vélez,2024-06-04
GJL-6444,7149884663424,Esther Álamo Chico,2022-04-11
GJL-6444,1010717596097,Albino Meléndez Cabrera,2022-04-11
SCK-8089,9313649814634,Horacio Alfaro Márquez,2019-09-18
JRN-3507,1981829618937,Pastor Vendrell Barbero,2023-06-04
JRN-3507,8974765175883,Dan Abascal Rosell,2020-10-09
JMW-1918,3338678132489,Emelina Gonzalez,2022-04-06
JMW-1918,9167987934702,Octavia Gutiérrez Valero,2016-06-05
JMW-1918,4894965159080,Baltasar Prieto,2022-10-20
VIB-2515,1587989403994,Visitación Cerdá-Durán,2021-05-02
QSZ-3459,9981122382820,Priscila Zamora Doménech,2020-07-09
TEO-0607,6429562019505,Aurelio Lopez-Araujo,2020-06-07
TEO-0607,1889223773594,Manuela Garmendia,2024-11-03
YIV-4041,4840502512315,Rosa Castellanos Noguera,2021-07-16
YIV-4041,6700898743085,Rafaela Fabra Nicolau,2018-03-15
LDQ-8642,9387849818051,Soraya Serna Uribe,2017-07-13
LDQ-8642,2787108484607,Manola Palau Galán,2024-03-01
BUF-9321,9025668524208,Brígida del Romero,2018-01-08
BUF-9321,5846812820687,Zoraida Arranz Rosales,2021-02-13
MYF-1919,5480951516187,Trini Gallo Paredes,2019-03-14
MYF-1919,6294353801128,Juan Carlos Izaguirre Quero,2018-12-15
MYF-1919,6830600260595,Viviana Girona Bonilla,2023-08-16
IXB-2223,8436315966032,Maximiliano Almazán,2016-04-30
IXB-2223,4577517072367,Albina Elena Ayllón Diez,2021-02-24
USI-9167,3680269849523,Jose Luis Alcalá Padilla,2016-02-18
USI-9167,6098426285566,Eli Ferrando Baños,2024-07-22
USI-9167,1462274238887,Galo Izquierdo Jiménez,2021-12-01
XDQ-0224,1213936028637,Adela Piñol-Tirado,2021-09-27
XDQ-0224,2883487849435,Luz de Aznar,2017-04-08
KFP-3158,2038846288746,Jacinto de Lumbreras,2015-02-21
KFP-3158,5721789290816,Aura Cepeda-Molins,2024-08-16
SCJ-4446,5482520313293,Macaria Reyes,2021-07-10
SCJ-4446,1643879628289,Máxima Salas Canals,2022-11-18
JPJ-2699,6013515352810,Benita Beatriz Polo Mateo,2015-05-08
JPJ-2699,4726582366510,Iker Parejo Llanos,2022-05-25
YGD-2804,7315094103429,Nayara Peñas,2016-02-18
YGD-2804,2611550959503,Crescencia Menéndez Esteve,2021-01-16
YGD-2804,9229314809038,María Jara Vara,2017-12-13
SWV-9316,6394652779550,Amílcar Alonso Iriarte,2018-09-30
PCM-5714,9517164859768,Calixta Ramona Navas Baeza,2022-11-04
PCM-5714,5854614954348,Manu Téllez Crespo,2021-11-11
PCM-5714,9269874395208,José Antonio Arnal Perelló,2017-06-06
XPP-6432,3719156828539,Pepito Corral,2017-09-18
PSD-7787,8880199051096,Lucía Grau-Gallo,2022-09-30
PSD-7787,5361034863385,Urbano Salgado Sala,2019-05-18
PSD-7787,8328307908760,Reyes Martinez Uribe,2015-09-08
YBQ-3844,3603014616693,Manu Bolaños Vives,2017-01-28
YBQ-3844,7845886076550,Renato Salinas-Correa,2017-02-10
XVR-7459,5380145438037,Sebastian Royo Granados,2018-09-12
QVA-1287,7610155523400,Carmelo Chamorro Rios,2020-04-02
QVA-1287,4575607819549,Moisés Cortés Guerra,2021-04-25
QVA-1287,2518477699074,Tomasa Sarita Lumbreras Carvajal,2021-05-02
DQO-3756,5896208561402,Leonardo Guillen,2015-12-27
FGR-6520,6070620055242,Luís Benítez,2018-08-21
FGR-6520,6274408587835,Sebastián del Palomo,2023-01-20
FGR-6520,5301572489815,Alexandra Uribe,2019-03-08
CAD-0341,6266949417966,Alonso Sigfrido Campillo Hervia,2015-07-04
CAD-0341,3120399528703,Noelia Ramón,2017-04-25
CAD-0341,8875048441482,Francisco Jose Silvestre Herrero Roldán,2015-12-20
BXO-3764,5746072827372,Arsenio Saura Gomez,2018-08-15
BXO-3764,9011738908645,Pili Cifuentes,2017-01-30
BXO-3764,5632504870699,Emigdio Pino Manjón,2023-03-11
YCX-5874,7518202532775,Lisandro del Pedrero,2016-06-29
YCX-5874,9017578463141,Yéssica Muñoz Manzanares,2020-07-29
YCX-5874,7126800552740,Vinicio Arellano,2017-08-24
ZNA-1974,9564435014064,Visitación Mateu Camacho,2017-03-12
ZNA-1974,1869491293600,Fernanda Pozo Izaguirre,2016-02-11
ZNA-1974,8456492879923,Manuela Zapata Huguet,2022-06-07
RED-3161,8019156937895,Hector Barrios Sevillano,2023-08-21
RED-3161,3340337673002,Úrsula Delgado Medina,2017-10-08
CWI-0796,2526751688863,Jose Antonio de Céspedes,2019-04-22
CWI-0796,7528327040394,Georgina Villalonga Mulet,2022-02-07
UAN-6472,5473062367975,Bernardo Jordá-Cuervo,2015-01-02
QZM-0434,2346035542740,Isidora de Losa,2023-07-13
QZM-0434,9293127076046,Florina Sanz Conesa,2022-04-26
RZW-7929,4849603164619,Delfina Candelas Ortiz Guardiola,2017-07-03
RZW-7929,6015010594084,Esmeralda Piñeiro Ferrán,2019-01-16
UID-0525,9580359891129,Violeta del Rosado,2018-09-08
UID-0525,4978477266735,Eladio Quiroga Almeida,2017-09-09
JHV-9014,9665319564564,Horacio Figueras Rueda,2023-09-19
QXJ-8983,3736365240328,Maxi Rebollo Conde,2024-03-31
QXJ-8983,8225787087558,Juan Pablo Epifanio Ballesteros Vizcaíno,2023-08-10
QXJ-8983,3559750808876,Carolina Bermudez Ojeda,2024-02-22
JBY-2986,2939550289336,Eva María Silvia Roda Alsina,2018-10-29
JBY-2986,2864198003240,Florina Nadal Aliaga,2015-08-14
JBY-2986,7721167114320,Amalia Fuster Pulido,2022-10-17
WAY-8870,2504565354410,Amaya Ramos Berenguer,2019-10-23
WAY-8870,7185481802183,Graciana Frías Barranco,2023-06-19
WAY-8870,6469463418691,Fortunata del Campillo,2024-05-03
BUU-4919,1045981069943,Ana Sofía Samper Giralt,2024-02-27
RCH-0279,5752864010383,Román Carlos Valdés,2023-08-02
RCH-0279,7345790460418,Samuel Campo-Rivero,2017-07-28
VOH-7426,4652390418325,Goyo Cazorla Santiago,2020-10-05
VOH-7426,7443781153596,Jorge Baeza Azcona,2018-12-27
VOH-7426,7133461040237,Ciro Viña,2018-05-04
NQZ-9994,2333551424126,Hernán Jordá Sáez,2015-06-23
NQZ-9994,3040912677749,Iris Celestina Polo Baños,2017-10-07
NQZ-9994,4930529096090,María José Carro Baquero,2015-07-01
DZK-7375,6628983765866,Plinio Llorente,2018-09-10
DZK-7375,6780485638836,Pablo Reyes Lara,2015-11-07
DZK-7375,9155568751044,Nicolás Toledo-Casanova,2022-09-05
REX-4564,3330161753089,Nacio Rivera Gargallo,2022-09-28
REX-4564,5528760469634,Herberto Miranda,2017-04-02
REX-4564,9559344414585,Brunilda Borrego Rubio,2015-12-26
ETA-4820,8743183147035,Aitana Candela Agullo Mena,2023-12-17
RUQ-5595,8363275654959,Azahara Pallarès Almazán,2024-05-19
RUQ-5595,7328660546568,Aureliano Canet Iglesias,2022-04-28
RUQ-5595,8055250418902,Eutimio del Rodríguez,2017-09-14
SLL-1511,1772652977333,Bautista Roldán,2019-02-24
SLL-1511,3864713733917,Jose Miguel Terrón,2019-05-13
DOJ-4193,6035299572763,Anabel Sainz Jurado,2023-12-30
DOJ-4193,8880227371445,Gloria Niño Velázquez,2016-07-10
DOJ-4193,3268896093678,Adalberto Agustí Ochoa,2024-09-05
XID-8631,2250088338286,Onofre Riba Bru,2022-02-02
BQX-7751,1885538986910,Piedad Puente Camacho,2016-10-23
RFL-1042,4064592442042,Samanta Eufemia Pinilla Catalá,2019-04-24
RFL-1042,5732211836571,Marina Urrutia Ortuño,2021-01-09
VRJ-7512,9212476773788,Cristina Águila Quevedo,2017-11-19
VRJ-7512,9826103421300,Miriam Azorin Colomer,2017-02-11
ADZ-8811,8385443890010,Ester Correa Gálvez,2024-05-03
ADZ-8811,1912725995097,Zaida Bueno Bayona,2023-12-08
ADZ-8811,1200105439883,Dulce Agudo España,2018-09-27
SGX-3527,9993102476621,Marisela Serna Quintanilla,2019-04-15
KDY-1895,5240950639081,Pablo Carreras Nadal,2017-08-08
KDY-1895,1846159071373,Melchor del Busquets,2021-06-11
KDY-1895,3433145837647,Ema Pavón,2021-04-05
LST-4976,1054987298992,Calixta del Montenegro,2018-01-25
LST-4976,1990251051195,Miguela Jovita Castañeda Valle,2023-11-14
LST-4976,6606925150777,Mauricio Costa Sandoval,2020-03-17
IRY-4314,5863463479377,Perlita Morán-Bosch,2021-03-15
IRY-4314,6355169895570,Adán de Cabo,2021-08-06
IRY-4314,4726134594732,Ángel Font,2017-08-11
EAG-5296,8005152960871,María Del Carmen Robledo Iglesia,2019-09-29
EAG-5296,2979692846347,Vicenta Guardiola-Font,2016-01-31
EAG-5296,9041086904117,Celestino Sola-Alberdi,2021-11-01
IPE-3267,9380890038197,Leonor Expósito Bejarano,2023-03-05
IPE-3267,9151780375429,Débora Asenjo Pinilla,2024-09-26
DSH-3719,5064180106892,Margarita Bermúdez Royo,2018-02-21
DSH-3719,8598726679838,Amílcar de Luna,2015-09-20
DSH-3719,2246765285243,Soledad Solís Urrutia,2023-10-19
GGX-3151,7960837169555,Abigaíl del Gallo,2016-01-04
GGX-3151,5851606721833,Lázaro Simó Pastor,2017-11-04
GAV-4766,5148577582927,Dafne Romeu-Anaya,2020-12-31
XBK-2020,8169984765887,Benita de Barros,2021-07-14
YMA-9340,1828178029141,Basilio Iglesias,2017-09-08
UFW-9382,4343351842477,Liliana Cózar Aranda,2018-08-24
UFW-9382,6582978525052,Timoteo Aparicio Piquer,2020-01-27
KZZ-5873,9989525773611,Otilia Escrivá-Perea,2022-12-31
KZZ-5873,2854778463485,Victor Manuel Calatayud,2023-07-18
KZZ-5873,9354175494164,Jose Manuel Seguí Verdejo,2017-02-09
REV-6758,3856788650468,Josefina de Manzanares,2020-01-05
USC-9652,8992550455154,Timoteo Oliver Márquez,2017-05-17
WNT-1316,1365676094396,Inmaculada Lupita Falcó Jáuregui,2015-09-20
SHR-5565,7189462147122,Heriberto Bas-Guzmán,2019-08-12
SHR-5565,1660553582260,Beatriz de Olivera,2022-04-07
NLG-1639,4750210289709,Carmina de Lobato,2016-12-26
NLG-1639,2583500800122,María Teresa Nadal Guzman,2017-03-25
AMP-6829,9240802565842,Dionisio Alberola Prada,2020-12-15
AMP-6829,1168376843485,Almudena Coronado Gomez,2021-12-03
FTU-3196,4078936082649,Lorenzo Casemiro Nogués Pi,2021-09-29
FTU-3196,7189905227924,Lázaro Maximiano Bonilla Losa,2020-07-18
FTU-3196,6446639892770,Gaspar Escrivá Frutos,2018-02-19
CGX-7329,4811194763245,Porfirio Villegas Niño,2020-08-11
QOD-3903,8968510172205,Samuel Ocaña Castell,2020-01-22
QOD-3903,8914570731232,Ricardo de Muro,2019-06-08
NJV-2420,5385330550644,Adolfo Baró Agudo,2018-04-23
NJV-2420,1517188836015,Adelardo Hierro Francisco,2021-10-12
NJV-2420,4134013829077,Mohamed Campoy Campos,2022-10-14
PMM-4007,3127309151612,María Tirado-Iñiguez,2016-12-27
PMM-4007,7360260967309,Lola Manso Giménez,2018-05-30
JLU-0483,6875236738132,Nadia Iniesta Morales,2016-01-05
NQA-1823,4083780483809,José María Sola Camacho,2023-03-18
NQA-1823,8383081712140,América del Diez,2018-11-15
WIA-6575,4864301318134,Dolores Juárez Taboada,2015-07-01
WIA-6575,4784524690024,Luis Ferrándiz Caro,2017-08-25
WIA-6575,8901559492744,Guiomar Izaguirre Mena,2019-06-16
OXU-5416,3172273350305,Pedro Corbacho Vallés,2021-05-08
OXU-5416,2624892057540,César Alfaro Elías,2016-02-10
OXU-5416,6791347292585,Otilia Martorell Sevilla,2015-01-19
LDA-4497,2146863262209,Tomasa Pedraza Barberá,2020-01-20
LDA-4497,8793727133769,Marisa Blanca Pla,2021-02-20
EQD-9291,1618296246267,Dulce Arana Verdejo,2016-11-28
EQD-9291,5753827128575,Elisa Iñiguez Heredia,2022-04-14
EQD-9291,6446925360122,Pili Salmerón Téllez,2017-07-15
WUJ-5115,7693055005336,Custodia Moliner Villalobos,2020-11-18
WUJ-5115,8800358351991,Ciriaco Vicens Ibáñez,2015-06-15
PUB-4192,9483846484110,Fabio de Criado,2022-01-20
ORW-1558,6286998026331,Rolando Gomez Torrijos,2021-07-30
ORW-1558,1594785618088,Eleuterio Santos Sandoval,2021-02-25
BRO-4624,3616984442739,Lupita María Luisa Gras Luque,2018-10-11
UKY-7916,6660554945451,Amparo Huguet Montoya,2021-11-10
MNT-3910,1486054818974,Nazaret Castelló-Calatayud,2018-03-05
MNT-3910,5895986372877,Adriana Francisco Mayol,2017-09-08
MNT-3910,1642456889801,Mario Meléndez Niño,2018-02-17
PUZ-2761,2744797702622,Mamen Feijoo Guillen,2016-07-07
DWV-8659,1197709641616,Mónica Feliciana Bayona Hoyos,2020-05-24
DWV-8659,1088493656718,Mario Viña Reyes,2016-12-21
DWV-8659,4008787872847,Adelina Prieto Alemán,2022-04-22
KEW-7912,2073624879720,Candela Clotilde Jara Duran,2020-05-05
KEW-7912,3904219409395,Juan Manuel Sebastián Valera Capdevila,2015-07-05
LEZ-9497,9181412293582,Luciana Amo-Suarez,2024-09-22
QIR-8310,3989636486133,Florencio Castrillo Lucas,2016-06-28
QIR-8310,3432732301351,Alonso Jerez Zabala,2024-11-16
MCD-9422,4021601263700,Toni Puga-Aznar,2018-01-11
MFR-0371,2747008888837,Amando Bartolomé Murcia,2015-04-08
MFR-0371,2948207597571,Claudio Garzón Ruano,2015-10-04
MOJ-7816,6637144257480,Maximino Trillo Roldan,2023-07-04
MOJ-7816,9444430809438,Paulina del Navas,2020-04-30
ZVH-9548,9725430546008,Máxima Carreño Reyes,2018-03-07
ZVH-9548,6124092800490,Fidel Perales Alfaro,2019-03-03
ZPY-2364,4449359252229,Pánfilo Camino Alegria,2018-08-11
ZPY-2364,6737073602236,Tito Daza Perea,2019-11-15
ZPY-2364,1970999883182,Sebastian Font-Guardia,2022-01-10
NID-5009,6518085578211,Jimena Azorin Casals,2023-01-09
NID-5009,5702334892576,Cándida Elorza Amador,2022-01-02
EZG-8460,7211884556996,Joan Durán Lledó,2017-03-26
YJE-1370,7483766694206,Cayetana Balaguer Riba,2017-11-05
JWL-7636,2898757782209,María Carmen Infante-Berrocal,2023-08-15
JWL-7636,6505731500205,Joan Borrego Pareja,2021-05-22
LCS-0710,6206370806403,Nereida Isern Perales,2019-04-28
UXO-5287,3293185625433,Rocío del Moles,2017-08-26
UXO-5287,2497342972113,Severino Atilio Espejo Sánchez,2016-07-07
UXO-5287,4007948526596,Juana Peláez Iglesia,2015-05-07
DXW-3105,8638264629527,Reyes Catalá-Seco,2016-02-07
DXW-3105,8294186883402,Juan Bautista Borrell Barrera,2019-02-05
TQY-6013,6732038717486,Ofelia del Cerro,2023-08-23
TQY-6013,4392121594623,Ximena Barral Linares,2021-08-31
TQY-6013,8833070504178,Guiomar Arellano Marí,2021-10-24
XMM-1897,4028350361329,Cornelio Sánchez Ponce,2022-07-17
KDJ-3763,4738048380368,Ileana Exposito Montero,2019-07-03
SGB-1846,8490105240141,Zaira Corominas Valbuena,2020-04-24
