Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
CDS-6337,3489080675422,Albert Aznar Noriega,Toyota,Yaris,2009,5,3
WBQ-6909,4430518245627,Pánfilo Galvez-Pedro,Honda,CR-V,2013,4,3
NUM-0712,8825779398212,Ignacia Haro Trillo,Honda,Accord,2014,1,3
ABT-4100,3104145046300,Baltasar Mulet-Mendez,Hyundai,Elantra,2022,4,2
NGD-7187,3472991665596,Wálter Verdejo Alcolea,Toyota,Corolla,2019,1,1
OWD-8492,8379689254447,Noa Frutos Piñeiro,Kia,Sportage,2018,3,3
LBL-9151,3421558352589,Lilia Francisca Bermudez Rocha,Kia,Sportage,2022,5,1
RFR-3756,1222733012044,Rolando Ávila Muñoz,Toyota,Hilux,2003,4,3
IZE-9483,7055343753438,Rosalva Somoza Ocaña,Toyota,Hilux,1996,4,1
HIF-1638,4225602669415,Bárbara Doménech Dueñas,Kia,Sportage,2009,5,1
WON-8451,6242099887331,Alma Olivé Ferrando,Mazda,3,2016,0,1
WFW-6706,4354281446681,Narciso Esteban-Tamayo,Toyota,Hilux,2022,5,1
EUR-0097,9528071889591,Paola Juárez Mosquera,Kia,Rio,2024,3,0
QDK-0845,8038156247141,Arsenio Villalonga Olivares,Toyota,Corolla,2021,2,3
YQX-3540,1259830024941,Marcela Cabeza Mateu,Kia,Sportage,2018,4,2
HYA-5258,2435110606457,Gabriel Viña Machado,Hyundai,Accent,1995,0,1
CRN-3890,8312808186678,Valentina Vera Casares,Toyota,RAV4,2011,2,3
LYA-8159,1269019535286,Máximo Boada Benet,Hyundai,Elantra,1996,0,2
TKI-0921,2090432726342,Édgar Morán Duarte,Hyundai,Santa Fe,2002,4,2
XMI-0138,6296749819376,Virgilio Benitez Rius,Honda,Fit,1995,5,3
CNH-6051,2098199961304,Darío Anguita Acevedo,Mazda,CX-5,2014,0,2
QDN-6439,3881980654714,Álvaro Lloret Franco,Hyundai,Santa Fe,2011,5,2
SLG-5602,2197745981977,Buenaventura Clemente Soto,Hyundai,Elantra,2014,1,3
PGC-0879,8092537408736,Sonia Oliva Aroca,Toyota,RAV4,1996,3,0
FED-0985,2145913414250,Odalis Alberola Solera,Hyundai,Tucson,1996,2,1
VSY-2103,7646502556654,Quique del Juliá,Kia,Rio,2008,4,2
QMB-1338,4596234377875,Eugenio Navarrete Hernandez,Kia,Picanto,2013,2,2
YUH-9467,8099626097924,Celestina Sonia Zurita Mármol,Honda,Civic,2019,4,0
KID-6655,2827458570991,Luis Fabregat Porta,Toyota,Hilux,2016,1,3
GHR-4672,3754796250144,Anacleto Jose Ramón Oller Amores,Kia,Sorento,2014,2,1
GJD-5767,6696024780802,Ana Rosselló Soler,Mazda,6,2005,0,3
MSG-8030,2762302132483,Clarisa Botella Ortega,Toyota,Hilux,2001,3,0
RFK-7414,2914330119835,Vera de Aragonés,Mazda,BT-50,1999,0,2
KGM-8673,2708300601885,Iris Pizarro Delgado,Kia,Picanto,2008,1,2
EAS-2601,8513221250942,Prudencio Guzmán Pujol,Hyundai,Santa Fe,2013,4,0
VSO-6503,9107787944268,Hilario Morillo,Kia,Sportage,2022,1,3
CFB-7996,8522511961259,Haroldo Cobos Cuenca,Honda,Fit,2013,5,1
CRG-3800,7799966368169,Paulina Yéssica Llanos Carnero,Hyundai,Accent,2016,2,2
JMP-7656,6835278802204,Odalys de Leiva,Kia,Sportage,1999,0,0
SHC-3802,9511486203025,Odalys de Mínguez,Honda,Civic,2017,1,2
PHK-9576,1305316017262,Benita del Robles,Hyundai,Accent,2010,5,0
AZJ-9541,8935409689535,Ruy de Artigas,Kia,Rio,2023,1,2
MJP-9113,2285386580124,Belen Haro Oliver,Mazda,6,2013,2,2
DMG-0349,9342257787778,Benjamín Cipriano Lamas Mateo,Mazda,CX-5,2014,0,3
XPG-8851,3140258836946,Ciriaco Amo Cabañas,Kia,Sorento,2000,1,2
ZFN-3562,2136395061799,Sancho Montero Carnero,Honda,Fit,2011,2,1
HUY-0232,8435510885842,Luis Miguel Lozano Ballesteros,Mazda,BT-50,1995,0,1
ZUL-6763,2980988112511,Regina de Miranda,Hyundai,Accent,1999,4,0
REB-2209,5817401794330,Ana Fabregat Estevez,Kia,Picanto,2002,4,2
LIE-0239,5894305693516,Delfina Trujillo Camino,Toyota,Hilux,2019,5,1
EVU-1178,3691167667347,Manola del Medina,Mazda,CX-5,2005,1,3
NCO-4015,5753481600418,Felix Clavero Hurtado,Kia,Rio,2012,5,0
SNO-3025,6800370902147,María Belén Alba Jordán,Kia,Sorento,2018,5,0
FML-2718,6011358660131,José Luis Tamayo Ripoll,Honda,CR-V,1998,0,1
HZN-7310,7775190492539,Socorro Fanny Toro Alvarez,Honda,Accord,2016,5,2
TTJ-6018,1607999801552,Lorenzo Severo Roldan Acosta,Kia,Sportage,2001,5,0
FLV-1638,6134105560670,Amalia Lasa López,Kia,Sorento,2016,3,0
XJL-9590,5657505436468,Graciano Armengol-Iglesias,Hyundai,Santa Fe,2011,1,3
REZ-5157,9660252819974,Leocadio del Catalá,Mazda,6,2023,5,3
TUB-2136,6804836457796,Abilio Múgica-Torralba,Toyota,Corolla,2002,2,1
HBW-2056,6794070716961,Primitivo Zamorano Ochoa,Kia,Picanto,2006,1,1
QID-8093,2441691849514,Ágata Galán-Saura,Mazda,BT-50,2003,4,2
OCG-5941,8015574669599,Gertrudis Morera Carro,Honda,CR-V,2017,0,3
CVZ-6278,9414271544191,Claudio Berenguer Silva,Hyundai,Santa Fe,1997,4,1
ASJ-0010,8165303965121,Manu Cabanillas Villaverde,Kia,Rio,2007,3,3
XMT-4522,9636479936305,Bernardino Sotelo Franco,Kia,Sorento,1996,4,2
JKR-6939,2911491723554,Julián Gutiérrez Calzada,Honda,Accord,1998,5,3
GJL-6444,4218040078481,Amada Baró,Hyundai,Accent,2022,4,3
SCK-8089,3100113888394,Estefanía Palomares Salom,Toyota,RAV4,2005,5,1
JRN-3507,2414421011645,Marciano David Gomez Mínguez,Kia,Picanto,2020,0,2
JMW-1918,1352866871954,Primitivo Vall Rosado,Kia,Picanto,1997,2,3
PJI-7657,6092434254358,Lilia Petrona Ariño Cánovas,Hyundai,Accent,1997,0,0
VIB-2515,6133588544520,Abilio Calatayud-Sandoval,Hyundai,Tucson,2016,2,1
QSZ-3459,5265836001240,Sergio Sotelo-Alvarado,Kia,Rio,1996,0,1
TEO-0607,4813305484814,Poncio Cárdenas Múñiz,Toyota,Yaris,2013,1,2
GEU-8194,7252268644792,Liliana Ribas Valero,Kia,Rio,2006,0,0
YIV-4041,1166194511521,Flavio del Cervera,Honda,Accord,2010,0,2
LDQ-8642,5012576205839,Eusebia Ortuño Agullo,Honda,Fit,2016,0,2
XFA-6835,7550253761235,Domitila Barreda Bernat,Honda,Fit,1995,1,0
YDR-4902,5793242463071,Felix Ballesteros,Hyundai,Accent,2022,0,0
BUF-9321,3861074037935,Sabas Díez Guitart,Mazda,CX-5,2012,0,2
KUM-4053,5950227749443,Eugenia Arnaiz,Toyota,Hilux,2008,1,0
MYF-1919,4062668365252,Araceli Sala Menendez,Hyundai,Tucson,2021,3,3
IXB-2223,4561194210603,Elisabet Bastida Frutos,Kia,Rio,1997,2,2
USI-9167,2496596841506,Maxi Vizcaíno Manzanares,Honda,Fit,2007,2,3
GYU-5285,3256453715101,Amanda Marí Tenorio,Hyundai,Accent,2001,0,0
XDQ-0224,5947883293326,Chus Collado Osuna,Mazda,3,2014,1,2
EZS-6089,2059903800630,Zaira Toro Araujo,Kia,Sorento,2012,1,0
KFP-3158,4142791303023,Marta Anaya Agullo,Hyundai,Tucson,2024,0,2
SCJ-4446,6461833128074,Alejandra Galindo-Gallego,Mazda,CX-5,2016,0,2
JPJ-2699,6324649295766,Fabián Abad Reina,Kia,Rio,2019,1,2
YGD-2804,7154252893708,Irma Esther Fiol Sevillano,Honda,Civic,2006,1,3
SWV-9316,3309377537373,Poncio Porcel-Alcázar,Mazda,BT-50,1999,1,1
PCM-5714,5496375485762,Victor Santos Pardo Granados,Hyundai,Santa Fe,2002,0,3
XPP-6432,7152358921397,Cornelio Gallego Lucena,Toyota,Yaris,2007,0,1
PSD-7787,3689277827160,Edelmira Real Huerta,Mazda,CX-5,1995,4,3
YBQ-3844,6758317246158,Anna Sevillano Arroyo,Toyota,RAV4,2014,2,2
XVR-7459,9037991804227,Julia Carreño,Toyota,Yaris,1995,3,1
QVA-1287,3779173802385,Heliodoro Daza Aller,Toyota,Hilux,2012,3,3
ZGG-7713,2953796704253,Nando de Campos,Hyundai,Santa Fe,2013,1,0
DQO-3756,5129359566923,Emperatriz Cañizares Serna,Honda,CR-V,2013,3,1
FGR-6520,2090111768087,Pacífica Aguiló Alberto,Toyota,RAV4,2018,3,3
NOP-0919,5629247023522,Eliana Cano Diez,Toyota,Yaris,2013,5,0
CAD-0341,5528641915609,Raimundo del Monreal,Kia,Picanto,2017,4,3
BXO-3764,2960892925090,Amada Barón Escamilla,Honda,CR-V,2018,4,3
YCX-5874,4933956283555,Paz Izquierdo,Kia,Picanto,1996,3,3
ZNA-1974,6855744922783,Cayetana Catalina Dávila Rios,Mazda,CX-5,2007,0,3
RED-3161,7137353523913,Teresa Sola Recio,Kia,Sportage,2009,2,2
CWI-0796,8191586976031,Rita de Olivares,Kia,Sportage,2018,2,2
UAN-6472,4959379418289,Atilio Albano Mínguez Serna,Mazda,CX-5,2013,5,1
CCP-9162,4872590293054,Amparo Velázquez-Mateos,Kia,Picanto,1996,4,0
RVM-4423,9336801589266,Petrona Roselló Andrade,Kia,Sportage,2018,1,0
FMQ-4645,6238013675434,Ezequiel Ferrán Lucas,Honda,Civic,2016,1,0
NFQ-1817,6500091392945,Jacobo Sevilla Marti,Hyundai,Tucson,2022,3,0
QZM-0434,9594108125594,Celia Anguita Luján,Honda,Fit,1996,2,2
RZW-7929,1085608488155,Hernando Ripoll,Mazda,6,2024,0,2
UID-0525,4235981401088,Encarnación Aragón Royo,Toyota,Yaris,2015,1,2
JHV-9014,6847421452921,Gonzalo Girona Núñez,Mazda,3,2002,1,1
QXJ-8983,2146801545287,Horacio Arregui Calvet,Toyota,RAV4,2020,5,3
JBY-2986,2147039773282,Odalis Jordá Velázquez,Kia,Picanto,2004,1,3
WAY-8870,4523384643632,Marianela Roselló Rivas,Hyundai,Santa Fe,2019,1,3
BUU-4919,2986628677685,Goyo Querol Ferrán,Hyundai,Elantra,2003,2,1
RCH-0279,8279493042431,Soledad López Bautista,Hyundai,Elantra,2011,3,2
VOH-7426,9689913853941,Darío Carmona Ferrándiz,Mazda,CX-5,2011,5,3
CSX-6161,4691569533390,Berto Fonseca,Honda,Accord,2013,4,0
NQZ-9994,7975456821682,Eliana Arenas Marin,Honda,Fit,2007,0,3
DZK-7375,9754650929848,Silvia Oliva-Cantón,Toyota,RAV4,2023,1,3
REX-4564,7458035591125,Teodosio Carrión Alfonso,Toyota,RAV4,2003,1,3
ETA-4820,5346455363007,Carmela Reyes Blazquez,Toyota,Hilux,2002,3,1
RUQ-5595,3976020250752,Pascuala de Torrens,Hyundai,Santa Fe,2020,0,3
SLL-1511,5649912027803,Candelario del Arcos,Hyundai,Tucson,1996,1,2
DOJ-4193,9736253087454,Adriana Nuñez Abellán,Kia,Sorento,2005,4,3
XID-8631,2516564006995,Aura Clavero Mena,Kia,Picanto,2022,2,1
BQX-7751,7697355264608,Alejandro Sanz Peñalver,Toyota,RAV4,2002,0,1
RFL-1042,8416867520674,Eustaquio Cánovas Céspedes,Toyota,Hilux,1997,3,2
VRJ-7512,3630344470643,Apolinar Ferrero Mármol,Mazda,CX-5,2000,3,2
YWD-8133,2274135413041,Reyes Company Ledesma,Honda,Civic,2005,3,0
ADZ-8811,1883295427488,Narciso Ibarra Villa,Kia,Sportage,2024,0,3
SGX-3527,4723169051927,Joaquín Araujo Reguera,Honda,CR-V,2010,3,1
KDY-1895,6580476592615,Lucas Bonet Francisco,Mazda,6,2003,3,3
LST-4976,1424667502298,Juana Peralta Mendez,Kia,Picanto,1996,0,3
WZK-2072,9308281179556,Magdalena del Huerta,Mazda,6,2000,3,0
PGK-0283,8834918788696,Anastasio Saura Jordán,Mazda,3,2012,2,0
HUC-5947,7836142210807,Pastor Acevedo,Hyundai,Accent,2023,3,0
RUI-9555,2405170435631,Sara Paloma Murillo Dalmau,Toyota,Corolla,2008,5,0
IRY-4314,2024583154706,Nazaret Che Múñiz Jáuregui,Kia,Sportage,2006,4,3
EAG-5296,7136176804001,Omar Cardona Alarcón,Kia,Rio,2005,0,3
IPE-3267,9593946655511,Corona Moliner Escalona,Honda,Fit,2024,2,2
LOK-7086,8899025766013,Celestino Madrigal Sanabria,Toyota,Corolla,2021,5,0
BQL-4603,6573205431085,Jaime Pomares,Honda,Civic,2016,1,0
DSH-3719,3802905420808,Iris Merino,Hyundai,Elantra,2012,4,3
GGX-3151,4765371142100,Buenaventura Conrado Acevedo Falcón,Toyota,Hilux,2020,1,2
GAV-4766,9136760215153,Azucena Santamaría Moya,Kia,Picanto,2015,3,1
XBK-2020,4910559343916,Guiomar Capdevila Ariño,Hyundai,Tucson,2005,4,1
YMA-9340,9623319549538,Belén Pereira Piquer,Honda,CR-V,2018,4,1
UFW-9382,9829573989784,Benita Salazar Quirós,Honda,Accord,2017,3,2
KZZ-5873,8775268371247,Duilio Campoy Diego,Toyota,Corolla,2014,2,3
REV-6758,1647156359547,Macario de Quiroga,Kia,Sportage,1998,3,1
NTG-6317,6911382803617,Román Adán Bonet,Honda,Accord,2000,2,0
USC-9652,1946665859562,Eustaquio Tamarit,Toyota,Hilux,2010,1,1
FVG-1343,3403901632672,Ruperto Abilio Marti Velasco,Kia,Sorento,2002,2,0
WNT-1316,2560141814575,Cristian Almagro Amorós,Mazda,3,2010,1,1
UVD-7311,4549223149404,Tamara Segovia Macías,Mazda,BT-50,2023,0,0
SHR-5565,1203509871373,Roque Román Hurtado,Kia,Sportage,2023,5,2
NLG-1639,8911092864065,Adriana Roura Martin,Toyota,Corolla,2024,4,2
AMP-6829,9675379828796,Primitiva Machado,Hyundai,Santa Fe,2003,1,2
GXQ-2730,4351661863471,Adriana de Hurtado,Honda,Accord,2009,4,0
VQT-8841,1874169492378,Sandalio Morcillo Huertas,Toyota,Corolla,2009,4,0
IMJ-8799,4769452398511,Cándido Daza-Toledo,Mazda,3,2019,0,0
YFF-9342,7786304772665,Carmelita Perea-Aragonés,Mazda,3,1996,4,0
FTU-3196,6896561277284,Carmina Mesa-Roca,Toyota,Yaris,2016,4,3
CGX-7329,3326151140634,Flavio Pombo Castells,Honda,Accord,2017,2,1
QOD-3903,7813659942776,Amílcar Adán Ribera,Kia,Sportage,2022,0,2
BYT-1626,7183422200297,Jacobo Somoza Fernández,Mazda,6,2011,5,0
NJV-2420,5249862758964,Renato Rebollo Céspedes,Toyota,Corolla,2006,2,3
EES-2634,2754215853597,Débora Leal-Marco,Honda,Fit,2018,1,0
LQK-4667,4926129542674,Juan Francisco Casals,Mazda,CX-5,2014,4,0
BYG-4745,6604270584232,Fernando de Huguet,Hyundai,Tucson,2006,1,0
PMM-4007,3242186445263,Salomé Donoso Salcedo,Mazda,CX-5,2003,2,2
SII-3241,5732414493025,Ámbar Soler Carranza,Hyundai,Accent,2017,0,0
JLU-0483,5752305922472,Valero de Egea,Honda,Civic,2023,5,1
CXD-0806,2981018390720,José Antonio Muro,Hyundai,Santa Fe,2010,5,0
NQA-1823,6711092925203,Emma Nazaret Farré Cid,Toyota,Hilux,2017,4,2
IRP-4307,9902147038120,Luz Torrens Roca,Honda,Civic,1998,4,0
WIA-6575,6959735500253,Marino Giner Múgica,Mazda,3,2001,5,3
OXU-5416,4521739815169,Carmelo Mulet Guardia,Hyundai,Santa Fe,2015,2,3
LDA-4497,5190416756361,Lucía Blazquez Exposito,Kia,Sorento,2016,4,2
EQD-9291,8290555013754,Carlos del Guzman,Honda,Civic,1997,5,3
WUJ-5115,7060590608874,Teresa Canals Bautista,Honda,Fit,2003,2,2
PUB-4192,2938655099874,Heraclio de Abella,Honda,Fit,1997,2,1
SJJ-4361,2674225682787,Piedad Grau Ayllón,Hyundai,Santa Fe,2004,1,0
ORW-1558,1503022233485,Onofre Sureda Rebollo,Toyota,RAV4,1996,5,2
BRO-4624,5194185180478,Buenaventura Santamaria Andrade,Kia,Picanto,2002,0,1
UKY-7916,1741056207919,Bonifacio Anastasio Sanz Gracia,Toyota,Corolla,2011,0,1
MNT-3910,9664560585807,Amarilis Pomares Guitart,Mazda,6,2012,4,3
PUZ-2761,8933609020517,Inmaculada Pineda Gargallo,Toyota,Hilux,1999,1,1
DWV-8659,8157833999861,Ariadna Samper Ferrando,Hyundai,Elantra,1999,1,3
MQN-6193,7603458645467,Florentino Navarrete Peralta,Kia,Sportage,2008,2,0
KEW-7912,4726751019070,Sandalio Tello Rosselló,Mazda,CX-5,2002,0,2
LEZ-9497,3201879773870,Nieves Borrás,Toyota,Corolla,2004,3,1
QIR-8310,1378616334083,Teodosio del Botella,Toyota,Hilux,2008,4,2
MCD-9422,6316122594680,Mario Martin-Gabaldón,Hyundai,Tucson,2008,2,1
MFR-0371,4693957514941,Cruz Abella-Chamorro,Hyundai,Tucson,2008,3,2
MOJ-7816,4691114793436,Lorenza Capdevila Arregui,Hyundai,Elantra,2007,5,2
BXM-1724,2253657408096,Ramona Rivas Carro,Kia,Rio,1996,4,0
ZVH-9548,7758133829373,Rubén de Marcos,Kia,Picanto,1997,5,2
ZPY-2364,4223531075592,Lucho Abril Oliva,Mazda,BT-50,1999,2,3
NID-5009,1929397559727,Nadia Madrigal Pulido,Kia,Picanto,2012,4,2
HAD-7797,6088536974839,Iris de Godoy,Hyundai,Tucson,2023,3,0
EZG-8460,8173534324309,Ignacia Perea Nogués,Honda,Accord,2018,0,1
YJE-1370,9941544975880,Judith Josefa Múñiz Rico,Toyota,Hilux,2003,2,1
JWL-7636,8482360039251,Angelina Corbacho,Kia,Sorento,2012,0,2
LAY-6663,3046542410189,Macarena Zorrilla Gras,Honda,Fit,2020,0,0
LCS-0710,9965709924357,Evaristo Candelario Segura Tejada,Mazda,BT-50,2001,5,1
UXO-5287,7484957440708,Iris Escudero Vila,Kia,Sportage,2017,2,3
FXT-7002,4318001063533,Chucho Arnaiz Toledo,Toyota,Corolla,2018,3,0
DXW-3105,7497855752322,Ileana Martin-Lopez,Mazda,6,2000,4,2
TQY-6013,3895550613042,Elodia de Posada,Honda,Accord,1999,4,3
XMM-1897,2835785331745,Apolinar Goñi Bayón,Toyota,Corolla,2001,3,1
ZPX-2060,9178438262557,Aurelio Hierro Chamorro,Toyota,Corolla,1995,4,0
KDJ-3763,6734519916841,Dionisio Moliner Galan,Honda,Civic,1996,3,1
SGB-1846,5958453840863,Dimas Cuenca Carrasco,Mazda,BT-50,2004,5,1
SCF-9559,3406092219074,María Jesús Boada Sanmartín,Hyundai,Tucson,2020,1,3
FSG-9217,2281724113089,Camila Tur Morales,Honda,Accord,2001,2,3
JJR-3159,4152015146521,Graciano Paredes,Honda,Accord,2013,1,1
JVY-6115,9333683051790,Oriana Vázquez Arroyo,Mazda,BT-50,2007,2,3
ULV-1204,2067707630496,Jorge Morales Vazquez,Kia,Picanto,2009,2,3
KPW-2743,3056593314480,Luz Lago Ariño,Toyota,Corolla,2019,2,3
PZP-1165,7678247184913,Nazaret Sainz Bello,Kia,Sorento,2007,1,2
GJR-7123,4155318372736,Trinidad Ortiz Cornejo,Honda,Civic,2009,3,3
KNW-7448,9355515321963,Valentina Contreras Roma,Honda,Accord,2010,0,2
IQE-2802,7786343096242,Nicolás Pera-Verdejo,Toyota,RAV4,2008,2,1
URT-6173,7616748482022,Isidoro Larrea Gonzalez,Mazda,CX-5,2005,1,3
DJE-3852,1388499548831,Amalia Leire Canals Sacristán,Mazda,CX-5,2024,1,3
LIJ-9022,7549341580942,Juan Luis Nazario Bayo Criado,Kia,Sorento,2019,1,1
RYX-3534,8926107760866,Vilma Consuela Prats Albero,Honda,CR-V,2006,0,3
WPD-9696,6310760384573,Genoveva Iniesta Franch,Honda,Civic,2002,2,3
ZPU-7177,6844118904874,Bibiana Trillo Pablo,Toyota,Yaris,2011,5,3
VPY-6022,2347732294363,Felisa Farré Correa,Kia,Sorento,2007,4,2
CFG-3382,6032970869617,Jose Francisco Trinidad Iglesia Canales,Hyundai,Tucson,2003,1,2
MZR-6483,2526064722760,Remigio Acuña Garriga,Honda,Accord,1996,1,0
UOM-4336,4052163004801,Rosalía Peña,Honda,Fit,1999,5,1
NKV-1344,3102489436296,Duilio Ballester,Hyundai,Elantra,2014,2,0
XRQ-2393,6760988147690,Amador Cueto-Arcos,Honda,Accord,2022,5,2
ZAW-4724,6780202591231,Adelina Orozco,Hyundai,Tucson,2021,5,3
JAZ-6699,5317013833905,Moreno Moliner Sebastián,Toyota,Yaris,2024,2,3
PYJ-5927,4480130192520,Xiomara Vicens Quintana,Hyundai,Tucson,1997,0,3
QXV-4556,2684779745955,Carlos de Casals,Honda,Fit,2004,2,2
JTY-9345,5749999713083,Fulgencio de Carvajal,Honda,Fit,2009,4,0
GHT-5200,9609505148723,Nacho Guzman Espada,Kia,Rio,1998,3,3
IRN-1568,6693837604882,Celso Higueras Larrañaga,Mazda,BT-50,2001,0,1
DXQ-3632,1381950277496,Paz Díaz Segarra,Honda,Civic,2006,1,0
XZS-3532,1817704641615,Marianela Francisco Miralles,Mazda,6,2017,5,1
DMW-1088,7241158137522,Isidoro del Rojas,Mazda,BT-50,2006,1,0
ELL-4345,8221605067065,Rafaela Azorin Maestre,Kia,Rio,2008,5,3
XTT-8241,6049626745426,Ramiro Mariscal Cárdenas,Kia,Rio,2023,1,2
NPI-0475,8401997745836,Rosendo Jerónimo Marquez Cepeda,Toyota,RAV4,2019,3,0
WYO-8432,8784009941358,Fito Cervera,Kia,Rio,2005,3,1
SLJ-2239,5596580798642,Modesto Viña Blasco,Mazda,6,2022,5,1
UJR-0844,1571547453039,Wálter Cazorla Moles,Toyota,RAV4,2008,0,3
HST-4262,3238275220468,África Villa Pedrosa,Honda,Accord,2008,2,3
QXN-3644,3118038422142,Pepito del Paredes,Kia,Picanto,2018,1,2
MGD-6352,3004328167962,Etelvina Jáuregui-Rodrigo,Kia,Picanto,2007,2,3
HXH-2300,2947875749321,Febe Ruiz,Hyundai,Elantra,2018,2,0
NAG-9389,7721064302559,Alondra Carla Isern Vilanova,Honda,Civic,2008,0,3
AFD-3103,9114533116494,Consuelo Sanmartín Reguera,Mazda,3,2008,4,2
PER-6797,8848961261865,Germán Ciro Mur Garcés,Honda,Fit,2001,2,1
BHB-5254,7418202693151,Cayetana Alonso Franco,Honda,CR-V,2008,4,1
HVV-4988,1052321373877,Roque Niño,Hyundai,Santa Fe,2019,1,2
VSC-8287,1915774532710,Néstor Mendizábal,Kia,Rio,2009,0,1
JGN-0256,3879822698521,Moisés Aznar Feliu,Hyundai,Santa Fe,2009,0,3
SZY-0056,6055384497838,Natalia Figueroa Gelabert,Kia,Picanto,1997,4,0
COO-5139,3677926521674,Guillermo de Fiol,Hyundai,Elantra,2008,0,1
BVP-2723,5833739501518,Custodia Juárez,Mazda,CX-5,2002,5,1
EDW-0423,4216851259617,Alonso Sans-Pastor,Honda,Accord,1998,0,1
MUG-4230,2667827638770,Aureliano Miguel,Honda,Civic,2001,5,2
PRZ-1905,4936212144055,Eulalia Feliu,Toyota,Corolla,2015,3,2
LZL-9502,3418528242890,Baldomero del Abella,Mazda,BT-50,2002,4,2
UMP-7902,5618280255322,Cruz Silva Fábregas,Hyundai,Santa Fe,2014,0,3
GMD-9294,5309455659529,Julio Sans Fonseca,Hyundai,Santa Fe,1997,4,2
POD-4218,9427610891147,Ulises Velázquez Bertrán,Honda,Fit,2014,4,3
CRN-3529,8719226770711,Bernardita Arias Acevedo,Hyundai,Tucson,2024,2,1
BXX-2951,3026930588789,Casemiro Salazar Castelló,Kia,Rio,1996,4,2
HIU-2891,7252963171268,Gustavo Cuervo Murillo,Kia,Rio,2024,1,1
YWH-1495,8203786380031,Alma Narváez Niño,Toyota,Yaris,1997,1,3
TRH-3764,7450457042220,Miguel de Cabanillas,Kia,Sorento,2022,4,2
SDW-7266,7536344300235,Josué del Cortes,Honda,CR-V,1998,5,1
YWX-0247,3812415176887,Marianela del Berenguer,Toyota,RAV4,2009,5,1
NQW-8278,7127552068766,Rosario Tejero-Ocaña,Toyota,Hilux,2024,3,1
CHS-2305,6289362392883,Nicanor Morillo,Honda,Accord,2017,2,0
AWT-4087,1276286212374,Jorge Silvio Canales Jurado,Mazda,CX-5,2023,1,3
EDR-6061,3719631370431,Leoncio Quero Mur,Mazda,6,2007,0,0
VPQ-5712,2119886970700,Flavia Sanchez Abascal,Toyota,Yaris,1999,4,0
OLP-3920,5023592428134,Nazaret Carranza Corral,Mazda,CX-5,2011,5,2
NRG-0645,3940253207564,Lupe de Villalobos,Honda,Accord,2014,5,1
QRE-6919,5953146120799,Ramón Dávila Solana,Hyundai,Santa Fe,1998,3,2
NOM-0712,2455712233334,Manola de Quintero,Kia,Rio,2010,1,2
PVM-3789,7436883682960,Alejo Evaristo Pellicer Sola,Mazda,3,2011,2,0
DLM-7753,6966538064828,Loreto Polo Jurado,Kia,Sportage,2013,1,3
ZBX-1455,6612731530720,Fulgencio Ruperto Ballesteros Vizcaíno,Hyundai,Tucson,1997,2,3
JXO-4176,3612528999991,Olivia Colom-Macias,Hyundai,Elantra,1997,2,2
SBX-0864,1028105090042,Omar Arroyo Galvez,Hyundai,Tucson,1999,3,1
ZZU-7147,8133895085670,Dorita Garriga-López,Hyundai,Accent,2015,1,3
ILX-1159,8025031546434,Guadalupe Lledó-Gimeno,Honda,Fit,2022,4,2
UFH-3778,1033825984650,Graciano Requena Rey,Kia,Rio,2014,2,0
VXC-9899,9337966542195,Vera del Galan,Honda,Accord,2006,0,0
LPB-2568,3367574228298,Soraya Sierra,Kia,Sorento,1999,2,0
HAZ-1975,3826834535449,Noemí Fabra,Honda,Civic,1995,5,1
QWG-7260,9939188085221,Obdulia Vilar-Oller,Kia,Rio,1995,2,0
UUX-6782,3818133894284,Vilma Bautista Bas,Honda,Fit,1999,2,1
LQU-7952,9169269833462,Tania Ayala Gálvez,Kia,Rio,1995,1,3
WAG-5048,8660784584158,Jovita Mateos Torrijos,Hyundai,Elantra,2019,3,2
LQS-6310,6642522154536,Jenaro Moles Giner,Honda,CR-V,2008,0,0
WNY-4114,3252814867517,Sandalio Pereira,Honda,CR-V,2000,0,0
DQZ-9727,5878927784623,Camila Bou Carmona,Hyundai,Accent,2019,2,1
QME-8876,8151512847384,Diego Escamilla Gomila,Kia,Picanto,2005,0,2
QAU-8585,1246980513722,Patricio Martin Zamorano Godoy,Hyundai,Santa Fe,2008,2,2
JLO-3806,4422101028637,Felisa Borrás Serra,Honda,Fit,2009,0,1
GWB-6648,6383545860486,Clotilde Casares-Villar,Toyota,RAV4,2023,4,2
CFI-7979,5086244403464,Adoración de Teruel,Honda,Fit,2021,0,3
UCM-8098,9723911510896,Noelia Barriga-Macías,Mazda,3,2021,5,3
DMX-5634,4833402579534,Carlota Piñeiro Sevillano,Kia,Picanto,2024,5,0
JKW-5977,3766371696119,Julián Hipólito Milla Domingo,Toyota,RAV4,2009,2,0
JIU-0642,2255920890305,Eutropio del Hernando,Toyota,Yaris,2003,3,3
DXO-0264,6270029896368,Paulina Armas Santiago,Toyota,Corolla,1999,4,2
HXV-9527,9475271577382,María José Riquelme Chacón,Honda,Civic,2012,5,2
EES-6200,1973296664577,Yéssica Navarro Álvaro,Honda,Accord,1999,0,0
HYZ-4644,2373868514338,Vito Araujo-Vigil,Toyota,RAV4,2024,4,2
ZQM-0032,7357086453536,Cayetana Checa Valdés,Honda,Civic,2002,3,2
