Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
XVQ-6838,2741696327626,Evaristo Desiderio Esteve Sanchez,Hyundai,Santa Fe,2012,4,2
VBF-0047,3173621152183,Adelardo Pereira Cerezo,Mazda,BT-50,2019,2,1
CBQ-7637,7238955044843,María Carmen Acuña Almazán,Kia,Sorento,2012,4,3
YUU-0022,3781183064971,Ramón Aurelio Navarrete Bernad,Mazda,CX-5,2006,2,0
XEN-6375,2159099067598,Ana Belén Mascaró Roura,Mazda,CX-5,2018,5,0
ZKI-5828,2336171811042,Catalina del Gual,Honda,Fit,1995,2,0
XBL-3139,2011669659310,Teófila Arcos Ledesma,Hyundai,Tucson,1997,5,3
HOS-8509,7495638611664,Juan Domingo Santana Folch,Honda,CR-V,2001,3,0
WRI-9028,4898675845059,Hugo Abad Llanos,Kia,Sorento,2001,2,1
PDF-0686,7362708934826,Alex Valenciano Huerta,Mazda,6,2020,5,3
CUG-0697,5484153260347,Aurora Revilla Fiol,Mazda,6,2011,0,3
SUB-8889,1664905171388,Jorge Estévez Cal,Toyota,Hilux,2003,5,1
AMR-9013,8876856453475,Cándido Duarte Carbonell,Honda,Civic,2015,1,2
GXU-1577,6434498358452,Cleto Ballesteros Cerro,Toyota,Corolla,2014,5,0
THS-1563,9110783074631,Elpidio Sans Lorenzo,Mazda,6,2007,5,3
NLM-4198,7756878001867,Sabas Ricart Pinto,Hyundai,Accent,1997,4,3
GRE-3269,6900651895214,Modesto Vazquez,Mazda,CX-5,2024,1,3
YSP-9607,7251246800368,Bernarda Luís,Mazda,6,2004,3,1
DFY-8911,6730515532943,Angelita Alberola Tejero,Hyundai,Santa Fe,1996,0,0
JRH-8475,9985069500824,Maura Escudero Quirós,Toyota,Corolla,2001,1,0
ZBM-5230,1215701421707,María Pilar Cuenca Ropero,Hyundai,Elantra,2011,3,2
EZU-7920,3356336177122,Victorino Corominas Portero,Honda,Fit,1996,2,0
OCB-9238,9826228185618,Mario de Alemán,Kia,Picanto,2020,5,2
FDK-8860,2368689850066,Epifanio Teodosio Solís Tenorio,Hyundai,Tucson,2012,4,2
FJH-4419,1144733641646,Leonor Farré-Carvajal,Kia,Sportage,1999,0,1
VDH-8510,1591965997546,Alcides Bravo Vallés,Hyundai,Tucson,2020,0,3
RVA-5050,9300694564265,Silvestre Morata Torrijos,Honda,Accord,2014,3,3
XIR-6838,6908256525956,Jose Milla Gallardo,Toyota,Hilux,1996,0,0
UHQ-6720,2923175435821,Armando Juárez Sabater,Kia,Sorento,2015,4,1
QMZ-3749,1518131160471,Nydia Guerrero Calvet,Toyota,Corolla,2017,5,0
EMO-5708,2591928282720,Juliana Iriarte Sanmartín,Hyundai,Accent,2024,3,1
PML-7859,4190493366014,Teófilo Escalona Talavera,Toyota,Corolla,2005,1,1
ZFA-2237,9609864437467,Íñigo Escobar Salom,Mazda,6,2002,0,1
OXD-2514,9437026797678,Florinda Bonet Alcalde,Toyota,Yaris,2001,5,1
MCN-7101,8494904689594,Anselma Ripoll Carbonell,Honda,CR-V,2016,4,0
SNX-0284,8854753863092,Fabiana Piquer-Coll,Hyundai,Elantra,1996,3,2
IHP-5955,4082679580709,Segismundo Efraín Castrillo Esteve,Hyundai,Elantra,2024,0,0
CCE-8860,9772607347798,Rodolfo Viana Arcos,Kia,Sportage,2012,5,1
WIZ-1324,6894512575442,Ibán Lerma Gomez,Honda,Fit,2009,3,0
QEU-6046,7477282802382,Pilar Canales Goñi,Honda,Fit,2023,2,1
GYD-5162,2470022440581,Jacobo Álvaro,Toyota,Corolla,1999,5,3
ZNE-3440,6511251762623,Paulina Villa Ariño,Hyundai,Tucson,2013,1,1
WNW-0466,6288681854256,Lina Cepeda Ferrández,Honda,Civic,2007,5,1
PXQ-0002,3029428717040,Nicodemo Sánchez-Zamora,Honda,CR-V,2002,2,3
XQP-8453,9269450405098,Eugenia Sastre Ibañez,Kia,Sportage,2019,2,0
LZX-6034,4045025290982,Merche Perera-Cañellas,Kia,Rio,1995,2,2
MCU-7417,1858965341043,Nazaret Canet Gomila,Kia,Sorento,2005,4,0
SNN-0712,9275040409642,Itziar Nicolau Carbó,Kia,Sportage,1997,5,0
FMA-6076,9047077628238,Dafne Bernat Nogueira,Honda,Fit,1997,0,2
XPS-7455,9427721220863,Leonardo Aristides Manjón López,Kia,Picanto,2000,3,2
MLL-7095,1396554545597,Amor Isaura Duque Aller,Kia,Picanto,2019,5,0
ZSX-9249,8161393935059,Ale Guerra,Kia,Picanto,1995,1,1
DZD-2960,8014368957802,Brunilda Begoña Ferrán Luján,Hyundai,Elantra,2012,3,0
YZJ-0677,5719531873651,Chelo Ferrández Blanch,Hyundai,Elantra,2014,3,3
HTQ-5913,1559828687294,Luis Miguel Alvarez Almeida,Kia,Sorento,2008,1,0
ALI-9125,3384644991389,Adelaida Nicolás Mosquera,Toyota,Corolla,2000,4,1
XDG-8514,5365614627824,Natanael Agustín Pedrosa Boada,Kia,Rio,2022,5,0
HIF-8326,8837607611726,Macarena Figueras Corral,Hyundai,Santa Fe,2002,4,2
XRW-8160,1994669008275,María José Casal-Mata,Honda,CR-V,2017,4,2
WLB-8776,1992151156055,Jenaro Carnero Saavedra,Honda,CR-V,1997,0,2
HZJ-2650,6656997938774,Zaira del Benito,Honda,Civic,2016,2,1
MND-6306,8931561834690,Luisina España-Ferrán,Honda,CR-V,2014,5,2
LWP-7855,5387475083436,Renata del Reig,Kia,Rio,1998,4,2
ZSN-3985,5083470143994,Alex Vilalta Arnau,Mazda,3,2006,3,3
CDV-4890,7363181220983,Flavia Revilla-Berenguer,Honda,CR-V,1996,5,1
YNM-8249,5983521343822,Delia Palma Rueda,Honda,CR-V,1997,2,3
MCF-6593,1530484340390,Lupe Mate,Mazda,CX-5,1996,1,1
FFT-8539,6739841959229,Roberta Azahar Pérez Domínguez,Kia,Rio,2016,3,0
YGB-1754,7546181863712,Rosario Benavent-Torrent,Toyota,RAV4,2002,0,0
OHC-1056,6403638295551,Amalia del Querol,Hyundai,Santa Fe,2004,5,2
JZD-9043,7506752577311,Pilar Rodriguez Álvaro,Hyundai,Santa Fe,2012,1,3
IUX-8456,5070384918681,Esmeralda del Sánchez,Kia,Sorento,1995,0,0
XMB-9795,5835121228976,Almudena Bauzà Manzanares,Honda,Accord,2023,4,2
UVP-8163,2597102750298,Sabina de Pizarro,Honda,Accord,2022,1,2
NAI-5586,5831676684102,Clímaco Heredia Crespi,Kia,Rio,2017,3,2
PJO-4375,3389675816422,Morena Hernandez Peiró,Kia,Sorento,2008,2,0
MAC-0392,3778732558259,Maricruz María Manuela Lucena Font,Mazda,BT-50,2009,0,1
OWE-6905,5028808453694,Régulo Rodrigo Garrido,Kia,Sorento,2001,1,3
YIT-6898,3027259871450,Primitivo Cámara Machado,Toyota,RAV4,2010,2,1
HNE-3367,8769942728055,Nuria Feliu Duque,Kia,Rio,2006,1,0
SQB-8217,1482416931310,Eugenia Borrás Muñoz,Toyota,Corolla,1996,0,3
MEK-6078,2020560973481,Álvaro Verdú Almagro,Toyota,Hilux,2022,4,1
MVD-4848,5104784665810,Esther Huerta Murillo,Hyundai,Santa Fe,2020,2,1
EOG-0642,4808003195563,Iris Alberto-Escalona,Honda,Accord,2009,4,3
PRA-0544,9258413845393,Amado Oliver,Toyota,Hilux,2012,4,2
NLI-4950,5010849138470,Ruy Benavente Roman,Mazda,3,2022,4,1
VQY-6290,7599805976024,Ramiro Herrero Armas,Honda,Civic,2019,2,3
UUG-6318,4784881836078,Luis Bou-Cardona,Mazda,3,2020,3,0
NXD-0315,3552744210785,Toribio Redondo Cuevas,Mazda,6,1995,3,0
OEW-4233,4835423667807,Claudio Nicanor Hernando Torralba,Mazda,3,2014,0,0
BQD-6609,9436910838743,Toño Tejada Palma,Honda,Fit,2007,1,2
ZBT-4112,9392052659489,Jordán Araujo,Honda,CR-V,2004,2,2
GRA-1534,1145260916257,Arturo Aguilera Delgado,Toyota,Yaris,2007,5,3
VUR-6959,2161503101765,Olga Ortuño-Méndez,Toyota,Corolla,2008,3,0
IPR-6732,7589751639653,Ana Barral Bou,Mazda,6,2018,3,2
JRO-5707,8701016352752,Ximena Torrens Miralles,Toyota,Yaris,2007,3,2
UFH-4699,8465499074698,Alejandro Huertas Mendoza,Toyota,Hilux,1996,0,0
BMJ-4668,1923675586702,Noé Blasco Tamarit,Hyundai,Accent,2014,0,1
IGL-2227,8775498432756,Claudio de Cervantes,Kia,Picanto,2023,3,2
DPI-8187,4847519484547,Verónica de Escamilla,Toyota,Hilux,2021,0,1
RSP-1881,7745893334622,Plinio Martinez Villegas,Toyota,RAV4,2017,0,3
JXP-8392,5774613725346,Angelita de Diez,Hyundai,Tucson,2004,4,1
ZEN-1236,3833436282831,Josefina Piñol-Hervia,Hyundai,Accent,2018,5,2
XSH-4939,9069618704113,Jessica Adadia Cañete,Honda,CR-V,2012,4,3
OPY-2094,3504648735844,Cruz Vito Carro Soria,Hyundai,Accent,2001,4,2
UEX-8562,7848330610445,Azucena Morante Comas,Kia,Sorento,1997,2,3
ILJ-5347,1241781023210,Amador Carbajo Aguilar,Hyundai,Accent,2003,4,3
SLD-9838,5550174623184,Rosalía Meléndez Baró,Kia,Picanto,2009,5,2
AIU-2916,4430701576756,Consuela Aguado,Honda,CR-V,1999,1,2
GMD-9828,1659612613927,Isa Armengol Sanchez,Hyundai,Tucson,1995,1,2
JFE-0836,6992802252335,María Teresa Mancebo Tejada,Kia,Picanto,2020,4,3
GPB-6595,7162619659883,Angelita Manrique Martín,Hyundai,Accent,2004,3,0
EOG-9040,8825497625075,Hector Lledó Español,Honda,Civic,1995,0,2
UOB-0795,3274261393805,Pedro Palmer Segovia,Hyundai,Santa Fe,2004,3,0
GAH-7739,3346240340408,Rosa María Mendoza Salgado,Kia,Sorento,2015,0,1
FRO-1505,7613999068162,Silvestre Abellán Fábregas,Hyundai,Accent,2010,5,3
MTG-4153,3666719324163,Carina Adadia Carrión,Toyota,Hilux,2010,1,2
GZO-7012,8673793916536,Nicodemo Jordá Macías,Kia,Rio,2010,4,0
EDF-1708,3316775829094,Federico Pío Sabater Amigó,Honda,Civic,2023,5,2
POL-0286,4309679537884,Loida Coloma Bosch,Hyundai,Elantra,2005,1,0
GNN-6190,5527633482460,Pascuala Canals Cerro,Toyota,Hilux,2007,1,0
PYH-1576,3240321467130,Edu Tejera Mariscal,Mazda,CX-5,2003,4,0
MVJ-5391,6807722108778,Ovidio Andrés Cal,Mazda,CX-5,2000,2,1
BVY-0608,2268756377974,Carlos Mora Morales,Hyundai,Elantra,2001,5,3
PWR-1422,8008089443075,Sebastián Donaire,Toyota,Yaris,1999,4,0
HWS-7804,7919598884726,Chus Morillo Infante,Honda,Accord,2017,5,1
RTU-0446,3509597964198,Raimundo Macias Canales,Hyundai,Accent,2015,5,2
ARM-7667,4319000640213,Encarna Iborra Ros,Hyundai,Elantra,1995,0,0
EFD-2923,6735920182687,Lara Costa,Kia,Sportage,2008,2,1
DGV-7297,3516467133232,Trini Martín,Toyota,RAV4,2023,0,0
IYT-3137,3649602587666,Teodosio del Caparrós,Toyota,Corolla,2022,1,1
EWL-8633,1529507654238,Carina Muñoz Torrecilla,Toyota,Yaris,2005,5,1
DXJ-3818,4314224739966,Faustino Benet Casas,Toyota,Yaris,2001,1,0
GLQ-9090,9519721985189,Hilario Montesinos Pomares,Mazda,CX-5,2005,2,3
VJR-2695,9896779483708,Baldomero Escudero-Arco,Kia,Sportage,1995,2,3
YPF-6690,7179827276870,Guadalupe Sevillano-Barón,Toyota,Hilux,2007,2,2
YDZ-8401,1484571117753,Jose Manuel Acevedo Carrasco,Honda,Accord,2003,2,1
CEX-1716,7261867021310,Candelas Nogués Reguera,Hyundai,Accent,2010,2,1
TXI-5109,8689288834133,Borja Somoza Alegre,Hyundai,Santa Fe,2007,3,1
DBE-3449,6229835832377,Baldomero Romero,Toyota,Hilux,1999,0,2
RBS-8383,2128348680798,Roberto Mario Guzman Arnau,Honda,CR-V,2012,0,0
IPV-9114,9226708323555,Aarón Gustavo Cortés Aranda,Mazda,3,2002,1,0
ZSA-1007,9134318924049,Aránzazu de Coca,Toyota,Corolla,1999,5,1
ULQ-0364,8954806542545,José Antonio Rosselló Céspedes,Kia,Sorento,2009,1,3
ZPE-0151,5315076319479,Ester Roca Bueno,Toyota,RAV4,2000,1,3
GZE-4933,2665060075555,Curro Roman Rebollo,Kia,Sportage,2013,0,0
LBP-7182,6951569839443,Angelita Borrego-Mercader,Kia,Rio,2008,2,0
IHI-2323,5509268402302,Micaela Ángel Carrillo,Kia,Picanto,2018,5,0
RBP-8417,6676543003346,Maribel Roig Pozo,Mazda,3,2015,4,0
GWX-7439,5027801663555,Anunciación Cruz Mena,Honda,Civic,2012,2,1
ZAH-0693,8382420461808,Leocadia Natividad Osuna Parejo,Honda,Accord,2022,2,3
ZGI-1193,8335972919211,Valentín Posada Cazorla,Honda,CR-V,2015,3,0
DJD-6071,8763645482392,Elías de Montoya,Honda,Accord,2001,5,1
SAQ-9012,7591144800370,Faustino Carlito Espada Nevado,Honda,Fit,2002,5,0
JLR-9430,6177123180568,Caridad Pont Mur,Kia,Rio,2018,1,3
BKS-6353,9129143243481,Patricia Benito,Honda,Accord,2015,4,2
WAL-3011,3140832664912,Agapito Juan Torrents,Toyota,Hilux,2015,5,0
MTS-3319,5572237894554,Pili Delfina Caparrós Sevillano,Mazda,6,2000,5,1
LJT-3409,2292123226464,Mirta Acosta-Robledo,Mazda,3,1995,0,0
FBT-3474,4915177393937,Ana Figuerola Sarmiento,Mazda,3,2023,3,3
PJO-6894,2004021151859,Rico de Campos,Honda,CR-V,2015,1,2
YSD-2613,5511447602935,Pía Machado Cantero,Kia,Rio,2018,1,3
HJQ-4436,9858507890054,Ramón de Montalbán,Mazda,3,2007,5,0
CXZ-3660,5400302853259,Encarnita Garriga,Mazda,BT-50,2009,3,2
FFG-7924,3706802661691,Tiburcio Ródenas Miralles,Mazda,BT-50,2010,0,0
LUN-4822,3871360415132,Nazaret Valentina Herrero Cruz,Toyota,Yaris,2019,2,1
ZLH-0460,4077301540502,Borja Cabrera Torre,Toyota,Corolla,1997,2,3
QGK-8444,6611984357397,Alondra Huguet Martí,Hyundai,Tucson,2023,2,2
MZJ-3662,3480206491691,Susanita Cózar Coca,Mazda,3,1995,3,0
IKA-7905,7670909741933,Modesta Machado-Benavides,Toyota,Yaris,1996,4,3
LUK-8233,5475490939142,Emma Raya-Bonet,Kia,Picanto,2017,3,0
IRZ-0764,4153524095262,Emigdio Cebrián Heras Casal,Honda,Accord,2003,1,1
AYG-4137,7678060642615,Cebrián Palomar Sabater,Hyundai,Accent,2017,4,2
RDA-3476,4419208868880,Aureliano Mínguez Revilla,Hyundai,Accent,2011,4,2
WTQ-1266,4935213977507,Erasmo Martinez-Velasco,Honda,Fit,2013,4,3
BEF-4682,7730778108620,Óscar Chico Palomares,Honda,Accord,2019,0,1
QEL-6912,4431568798452,Goyo de Sola,Honda,Civic,1999,5,0
FFG-8078,2906564431956,Feliciano Pombo Lopez,Kia,Sorento,2006,4,3
LLU-1777,6126551060496,Amparo Mena Sanchez,Toyota,RAV4,2012,5,0
BCK-2438,3211426128583,Natalio Tormo-Alcántara,Mazda,BT-50,2010,1,3
TSR-0554,1700411845511,Juan Francisco Balaguer Esparza,Hyundai,Santa Fe,2018,5,3
DCM-3394,7627403800727,Iris Cruz Salvà,Mazda,3,2006,0,0
NFY-8269,8573392074253,Dorita Cabo Porcel,Hyundai,Santa Fe,1997,1,2
XUK-0804,9143849659734,Antonio Tapia,Toyota,Hilux,2014,0,3
SFS-4470,9276737001316,Luciana Flora Rosado Arribas,Mazda,3,2022,2,2
HHX-6730,2846421561413,Lucía Cañas Arribas,Kia,Picanto,2019,4,1
VUC-4683,9342547005470,Anna Alegria Roldán,Kia,Sportage,2018,2,3
BUD-9180,1503789549108,María Anglada Castilla,Toyota,Corolla,2018,1,1
ACK-8037,1075827578644,Blas Esparza Ferrández,Toyota,Yaris,2020,5,0
MAL-9753,1166539641118,Ciriaco Esparza Bastida,Toyota,RAV4,2004,5,3
OMB-6204,6743732172799,Américo Vendrell-Carbó,Mazda,BT-50,2002,1,2
HSQ-2497,5233820354710,Julián Acero Malo,Mazda,BT-50,2000,5,3
VWW-2988,4030279896849,Ibán Solano Fernández,Mazda,CX-5,1998,0,0
JMU-0612,6912192095739,Marciano Tur Coronado,Honda,Fit,2019,2,0
NQE-2308,3887901581972,Dorita Rosell Llorens,Honda,Accord,2006,5,0
KAE-2126,4953790593306,Jacobo Bellido Águila,Hyundai,Tucson,1995,2,0
JXC-4365,6217742056442,Toni Palacio Bejarano,Mazda,BT-50,1999,2,3
HOP-2669,9265062328599,Ignacio Viña,Hyundai,Tucson,2021,4,3
AEK-1249,9282206809775,Isidro de Palacios,Kia,Picanto,2013,1,3
YYU-6224,1580372352520,María Teresa Saura Gonzalez,Kia,Sportage,2019,4,3
XJX-4330,4720861220751,Consuelo del Arias,Toyota,Corolla,2018,4,0
GOZ-9084,1501614011607,Alba Arana,Toyota,Corolla,2008,4,0
AYG-1752,6394196996931,Epifanio Pont Goicoechea,Kia,Picanto,1999,1,0
IXP-7674,6990514882360,Cecilio Salazar Amigó,Honda,Civic,1995,1,1
OWN-5662,8000455650331,Tania de Antón,Kia,Rio,2016,0,1
NRJ-4110,3290309960592,Julián Almagro Peralta,Honda,CR-V,2000,0,3
JPX-7883,6506528046438,Priscila Expósito-Céspedes,Hyundai,Tucson,2007,1,1
LOX-8089,7509852231141,León de Baena,Honda,Accord,1999,4,2
LWO-5825,4042450080479,Miguel Ángel Vendrell Busquets,Honda,Accord,2024,4,2
PFY-0879,3335827705649,Martín Palacio Gómez,Kia,Picanto,1996,0,0
SFD-3422,1439329476501,Lino Amancio Cabrera Blazquez,Honda,CR-V,2017,2,3
XIV-7963,3989312837940,Nazaret Torrent Hernando,Kia,Rio,2011,4,0
PXP-5226,8231230313192,Edu Rebollo Barrio,Honda,Civic,2013,0,1
MNN-7930,4955357869953,Toribio Vergara-Alvarez,Hyundai,Santa Fe,2007,5,1
SNO-3875,3516093003817,Silvestre Jimenez Giner,Kia,Picanto,2005,4,3
TGH-9302,3313578917680,Flora de Clemente,Toyota,RAV4,1995,2,2
AGR-5203,5909876435500,Salomé Navas,Mazda,CX-5,2006,4,0
AHJ-6781,8329037464951,Eutimio Mancebo Rivas,Honda,CR-V,1998,1,1
BWL-5939,8590175976053,Javi Muñoz,Honda,CR-V,2004,0,1
CGA-3858,2602459746646,Nidia Cano-Cadenas,Kia,Rio,2001,1,2
UMX-5662,8285360080368,Lucho Herrera-Manzanares,Toyota,RAV4,2017,4,0
POC-8116,2812308601631,Adalberto Hilario Ruano Barón,Kia,Rio,2022,0,3
FUG-8367,5196513795251,Gabriel Barco Mendez,Kia,Rio,2013,4,2
ATV-0738,2683109959787,Flora Rosselló-Gómez,Hyundai,Elantra,2010,4,1
OLX-9575,9425130168247,Isidro Benitez Donoso,Mazda,BT-50,2008,3,3
WZQ-3178,2024072368787,Aníbal Graciano Hierro Elorza,Honda,CR-V,2010,0,3
RFZ-1899,8970405971553,Manolo Gallart Zaragoza,Toyota,RAV4,2007,4,0
IDA-1330,6889618076740,Javiera Girona,Kia,Rio,1999,0,1
RSU-4602,1071253038495,Mateo Tomás Vicente,Mazda,6,2000,1,2
TYP-5195,9495749200311,Zoraida Montoya Piñol,Hyundai,Elantra,2019,5,1
DBZ-9598,1856255580031,Atilio Montero Criado,Hyundai,Tucson,2023,4,1
TTA-4105,7378802652496,Nuria Valbuena Velasco,Kia,Rio,2006,2,1
HTG-3775,6215549326140,Hilda Feijoo,Toyota,Corolla,2008,1,0
LBD-9441,2709669795534,Obdulia Fuertes Casares,Honda,Fit,1998,4,2
WVF-2013,9895919568266,Felicia Olivera-Blanes,Hyundai,Accent,2015,2,1
FUA-5282,3788367126243,Heriberto Bermejo Gil,Kia,Rio,2002,4,3
YSA-5242,7337615734860,Encarnación Olalla Benet Pujadas,Honda,CR-V,2018,0,2
DEB-1220,5609690099135,Inocencio Catalán Pizarro,Mazda,3,1996,3,1
ZPP-8744,8906435035405,Ibán Ramirez Leiva,Toyota,RAV4,2022,1,2
JGQ-5602,7600593940062,Nicolás del Acosta,Toyota,Corolla,2001,5,0
FRZ-5128,4891826047417,Anabel Costa-Castilla,Hyundai,Accent,2006,4,0
TVD-9188,4718095362564,Isaura Lucena Salcedo,Hyundai,Tucson,2009,0,2
XPS-4276,5602336380439,Paloma Otero Vicens,Mazda,6,2009,3,3
XUU-3628,5811381061486,Alondra Gras-Benito,Honda,Civic,2024,5,2
JZW-6367,7255689859618,Godofredo Rovira Bernat,Mazda,CX-5,1995,4,2
WKL-1620,2878574283041,Alba Ledesma Olivera,Honda,CR-V,1999,2,1
FIP-8168,4846019924156,Salomé López-Carrión,Toyota,RAV4,2014,5,1
WBS-2545,6133872750835,Mar Bustamante-Escribano,Hyundai,Accent,2014,3,0
BUF-8507,2350373104633,Estrella Nicolau Belda,Mazda,3,1998,5,2
OMZ-5184,6606289670275,Bruno Iglesias Prado,Toyota,Yaris,2016,4,0
HIL-2763,2309172311837,Roberto Guzmán Villegas,Mazda,6,2012,3,1
ZOI-0970,4492128307654,Lidia Miguel Campillo,Mazda,CX-5,2005,0,2
TXK-4744,5037859101075,Custodia Mendoza Girón,Honda,Fit,1999,2,3
EWA-3909,9268445635977,Anselmo Roldán Ricart,Kia,Sportage,2010,0,3
ZSR-7520,3210350889312,Nidia Asenjo Correa,Honda,Fit,2009,1,1
PXA-5048,2332008518573,Ariel Matas Farré,Toyota,RAV4,2015,1,3
UKI-5890,7086278295525,Jordi del Toro,Mazda,BT-50,2003,3,1
JCU-6188,7187552305906,Rosalina Niño-Casas,Honda,CR-V,2016,3,2
KFN-9095,9354849220829,Juanito Bou Morera,Toyota,Yaris,2022,1,1
COB-7225,1160004070753,Amando Vera Gras,Toyota,Yaris,2009,2,1
VEG-4497,2231677492072,Regina del Osorio,Mazda,BT-50,2022,3,2
LPH-8750,3938481307126,Zaida de Villaverde,Honda,Civic,2007,3,0
SMS-0938,5734710395477,Martín Benavides Vilar,Mazda,BT-50,2000,0,2
EPG-9379,4108949987918,Liliana Fidela Salinas Rocamora,Mazda,3,2020,5,1
NKP-5817,7678144660537,Andrés Ramos Quero,Kia,Rio,1998,0,2
SMT-5080,7778693047914,Ofelia Carrasco Priego,Toyota,Corolla,2003,5,2
XFP-1639,4780990709066,Inmaculada Cano Barón,Toyota,Hilux,2012,5,3
ASS-7360,6025437792507,Fabiana Hurtado,Honda,Civic,2002,3,1
YKH-6853,2908182240203,Rafa Arévalo Aguado,Kia,Sorento,2012,0,1
ZFZ-6966,3756880813701,Coral Roda Echevarría,Toyota,Corolla,2021,1,0
PAN-1243,1667435370375,Che Briones-Bru,Kia,Sportage,2000,2,2
EJA-9245,6141082683327,Sosimo Jose Antonio León Sola,Hyundai,Santa Fe,1996,3,3
SHS-7456,5102712683132,Bernardo Garzón Zurita,Mazda,CX-5,2010,4,3
RGJ-0590,9142759264047,Cornelio del Moreno,Hyundai,Elantra,2008,3,2
GWQ-7212,1562091781827,Carmelita Lopez-Villegas,Mazda,3,2009,5,1
KNS-5461,1527125948631,Aroa Espada Lasa,Kia,Sorento,2023,3,0
GJO-6441,5284045190232,Moreno Arregui,Kia,Picanto,2006,3,2
UNX-0699,5819332207231,Dionisia Soto Salmerón,Kia,Rio,2010,5,3
GNA-1628,5239671214357,Natalio del Sureda,Kia,Sorento,2017,2,2
HWY-5789,2497156488267,Baldomero Garay Lobato,Honda,CR-V,2004,0,1
VEK-5223,5948860494699,Tiburcio Aguilar,Hyundai,Accent,2003,1,3
RGQ-4898,9065576069695,Georgina Ros Pascual,Honda,Fit,2021,1,2
MTE-9882,2520658241618,Isidoro Gilabert Escobar,Toyota,Corolla,2015,2,2
FYY-0702,7530023773833,Azahara Navarrete Paredes,Honda,Civic,2007,3,2
JJT-2760,4085768560631,Ainoa Mata Bustamante,Hyundai,Santa Fe,1998,3,3
XFK-2361,5974958869819,Griselda Villalobos Vergara,Toyota,Hilux,2006,4,2
YFK-9847,3952936376824,Miriam Oller Conesa,Mazda,3,2019,0,3
FPM-1655,1035837203858,Iván Cabrero Aroca,Toyota,Corolla,2011,3,1
PUC-4258,5241859824414,Eutropio Barbero,Honda,Fit,2008,4,2
TOQ-3369,7984842019815,Beatriz Loreto Amores Quintana,Kia,Picanto,1995,5,3
DXO-0776,7697116751926,Geraldo Dionisio Sandoval Torre,Hyundai,Elantra,2001,3,0
FKI-8156,4039869649766,Héctor Salvador Figueroa,Hyundai,Santa Fe,2001,4,2
URS-6519,4616947734302,Javier Benito Casanovas,Kia,Sorento,2017,0,1
QQB-3382,4835470882493,Josefina Mendoza Giralt,Toyota,RAV4,2024,5,1
HIV-6735,2126694179621,Belén Mercader Iriarte,Honda,Fit,1999,3,3
AJG-1498,6256594768270,María Jesús Pastora Campos Marín,Kia,Picanto,2024,0,0
XNL-2602,5010351152589,Sarita Nieto-Ramón,Hyundai,Accent,2021,2,0
OET-6418,6861113986795,Celia Goicoechea,Kia,Picanto,2003,1,3
BFJ-6838,8211509866972,Ana Belén Baena Colom,Hyundai,Elantra,2016,3,1
KMP-2089,2858414722595,Anacleto Aguilar Ibarra,Mazda,BT-50,2006,5,2
CQV-9698,5564381402379,Adela Alemán Olivares,Hyundai,Elantra,2005,4,1
HHE-1042,9172371320385,Domitila Nieto Benito,Kia,Rio,2004,0,2
RAS-7921,7081523492794,Salvador Palomar-Gutiérrez,Toyota,Yaris,1996,1,2
VGG-6831,8958553552687,Lupita Fabregat Mancebo,Honda,Accord,2001,1,1
EUB-9265,8532787076192,Alba Alcázar Carnero,Mazda,3,2007,3,2
TQX-0384,8016412413488,Jose Ignacio Montaña-Lastra,Kia,Picanto,1997,2,0
NPW-1834,4657472034136,Clímaco del Ayala,Mazda,BT-50,2012,5,1
UZO-5880,9818717089620,Albert Álvaro Madrigal,Mazda,BT-50,2008,1,2
FQX-7781,9204287958157,Espiridión Carreño Girón,Mazda,CX-5,2000,2,0
PRJ-1429,9925103169516,Manuel Alvarado-Mariscal,Mazda,6,2011,1,1
QOE-6950,7403504160034,Joaquín Escribano Río,Toyota,Corolla,2015,3,1
NNS-4810,7727472432812,Amado Peral,Kia,Picanto,2012,2,1
MED-3990,1692539080767,Plácido Teodosio Pellicer Benavides,Kia,Rio,2008,2,1
OYK-5771,5630808770054,Florencia Granados Gonzalo,Toyota,Yaris,1995,1,2
IOH-5722,7385250804803,Daniela Blasco Cornejo,Mazda,6,2005,4,1
IWM-4094,2157955579466,Román Rueda Coloma,Honda,CR-V,2017,1,2
MVU-1962,1658459197466,Artemio Crespo,Kia,Sportage,2004,3,2
ELI-7828,8370970870872,Magdalena Ferrández Pellicer,Kia,Picanto,2006,3,3
YEH-4624,6531787074300,Luisina Azeneth Salas Jáuregui,Toyota,Hilux,1999,3,3
RFK-1741,9526896687278,Jeremías Ramirez-Pi,Mazda,BT-50,2021,2,2
BTW-0145,7079855788626,Pía Cabañas Alonso,Honda,CR-V,1997,0,1
GJK-5279,6932470663684,Ulises Dominguez Viña,Hyundai,Elantra,2022,1,0
TZD-4808,9825723688381,Lupe Marianela Villena Murillo,Honda,Accord,2019,4,0
QJF-1551,7373067888483,Emilio Zabala Manuel,Hyundai,Tucson,1998,1,3
UPM-0951,1388928742717,Dorita Ramírez-Roman,Toyota,Yaris,2013,4,2
IHW-2495,6933095521649,Cebrián Luna,Kia,Sorento,1996,1,0
XVB-3139,6373617489229,Feliciano Mariño Gil,Toyota,Hilux,2001,2,2
TLI-7111,1446798501828,Leopoldo Agustín Amo,Mazda,BT-50,2002,1,3
