Placa,DPI,NuevoPropietario,Fecha
EEY-8675,4064074229146,Vera Miranda Ríos,2023-06-11
SWG-2418,3794640309888,Nydia Toro Miranda,2024-11-29
RVH-6430,2825089985459,Mohamed de Aranda,2020-01-04
RVH-6430,2752369237177,Estela Cañellas Recio,2023-02-25
PAO-2501,1355946987249,Mercedes Roig Mas,2024-01-31
PAO-2501,7074449264928,Roxana Galván Iriarte,2021-02-28
ZET-5515,4667736116734,Roque Vila Pons,2023-09-19
ZET-5515,3428007137687,Epifanio Gomez Ponce,2024-07-20
ZET-5515,5862916162162,Rufina Ayllón-Moliner,2020-10-08
SGH-4581,7324159374698,Ileana Arregui Collado,2020-12-15
SGH-4581,3045178889832,Amor Arnau Montero,2016-01-09
URH-4055,8432227542561,Jenny Peña-Cases,2021-06-29
URH-4055,5618759351141,Iker Simón Goñi Maestre,2017-07-10
URH-4055,7082279925156,Poncio Escolano,2024-03-23
HHA-1397,5848181473177,Zacarías López Alcántara,2018-08-26
HHA-1397,3464152607019,Juan Manuel Suarez Mínguez,2021-04-17
HHA-1397,2689545392535,Carolina Vergara-Beltrán,2018-05-15
SUK-6037,6915003759410,Gonzalo Emiliano Landa Salcedo,2022-03-04
YLG-4273,1781108825401,Hector Néstor Cáceres Ariza,2022-03-20
VWH-6000,8443994553730,Tania Cristina Miranda Giner,2017-07-01
VWH-6000,7270732269967,Cándido Sarabia Martín,2016-02-10
TMV-8564,4199931424422,Hector Rosales Escobar,2023-04-04
TMV-8564,1246015160227,Juan Carlos Galan Alcaraz,2020-08-26
TMV-8564,6281257661526,Tristán Lago Sanjuan,2018-03-07
OOL-1279,3198153271254,Elba Claudia Sanmartín Trujillo,2018-05-07
OOL-1279,7496477964980,Ismael Manuel Botella Portero,2020-03-29
OOL-1279,7642702739757,Adelaida Calleja Exposito,2018-02-09
OBC-5410,7446287590045,Elías Carbó Cabrera,2016-01-29
OBC-5410,1205474301192,Reyes Pi Guerrero,2018-08-11
TWX-5725,3779240489510,Socorro Muro Llabrés,2015-06-04
DBO-6481,8702084189715,Irma Domínguez,2020-02-02
DBO-6481,6613189566881,Fermín Peral Porta,2016-12-17
DBO-6481,5346597927392,Ciro Salazar Elías,2024-03-09
RYV-8274,3704161239780,Samu Alvarado Becerra,2024-01-06
RYV-8274,9288379682994,Bernarda Rojas Quero,2019-11-05
RYV-8274,8184654706813,Haydée Perales Juárez,2017-01-15
LJB-8617,4700953658431,Amando Sánchez-Rueda,2016-08-30
LJB-8617,1558328056759,Florentino Merino Sancho,2017-03-01
LJB-8617,4541812288488,Víctor Marco Gutiérrez Jordá,2021-03-25
KUH-4394,6544871563790,Nilo Luque Mariscal,2022-03-30
KUH-4394,5704473966388,Toribio Soriano-Aragonés,2021-09-16
KUH-4394,2974016830703,Matías Duran Torrent,2016-12-26
UYO-5243,1567887151015,Mario Campos Piña,2019-03-06
UYO-5243,4679880163661,Genoveva de Terrón,2019-10-25
CFB-5345,3053328738325,Timoteo Nuñez Amador,2018-06-04
CFB-5345,9900122788712,Flora de García,2020-11-19
CFB-5345,1587759426488,Arturo Jaén Salvà,2024-03-29
ETP-4418,4171268417380,Rodrigo Armengol Duque,2022-01-20
ETP-4418,3283717354788,Luis Miguel Avilés-Grande,2019-02-22
QMA-7020,1424515460862,Juan José Sabater Mas,2015-04-24
QMA-7020,9776549322486,Mercedes Ros Cánovas,2022-07-07
QMA-7020,9800450234623,Guadalupe Barranco Tapia,2017-11-03
GBM-0819,6048051948152,Cándida Elías Gámez,2023-04-11
GBM-0819,9766122642566,Fortunata Peláez Bernat,2016-06-18
ZMG-2831,8943593349835,Fidel Pou,2022-08-03
ZMG-2831,9652428761932,Isabel Sanabria Morell,2015-10-26
IIC-8308,5117754659471,Aristides Ruiz Arcos,2016-11-05
IIC-8308,1211038972443,Macaria Esperanza Vilar Vazquez,2018-12-27
JTK-1051,5385868168554,Juan José Mora Benítez,2024-02-27
JTK-1051,9421792903453,Dionisio Morán Sanmiguel,2018-07-24
QLT-2460,2105768117363,Brunilda de Palomar,2017-07-09
QLT-2460,3291530247850,Tamara Mora Mur,2019-05-10
MUD-0046,5388463969880,Soraya de Marín,2021-11-12
MUD-0046,9503338060410,Miguel Quirós-Serna,2015-12-04
MUD-0046,2701214722819,Geraldo Bautista Pou Ferrán,2020-06-15
WSW-2765,5265018362739,Calista Ferreras Cuervo,2020-07-02
WSW-2765,9032230515127,Flora Berrocal-Robledo,2024-10-20
JWY-1870,2068634107492,Lina Calzada,2019-12-20
JWY-1870,6761100634288,Luz Rincón Gual,2019-04-09
ZDS-2307,6684877980964,Tito España García,2018-12-06
ZDS-2307,3073383845432,Gervasio Carrera Vidal,2023-04-14
BXZ-7771,4644991833938,Osvaldo del Herrera,2016-09-15
AZM-7827,2898210336476,Fernando Cardona Iglesia,2017-03-20
AZM-7827,4894592375924,Esteban Ernesto Vives Revilla,2022-11-30
JGE-6475,8846112947954,Alfonso Seguí-Peláez,2016-02-05
RWQ-8286,3881918252680,Rolando Rómulo Barberá Calatayud,2022-04-26
RWQ-8286,6461142616818,Felix Araujo Bellido,2019-04-24
RWQ-8286,4709753300977,Juan Pablo Lago Ibañez,2018-03-02
EZN-3613,3298003352914,Sol Ferreras,2022-04-26
EZN-3613,9330824352902,Patricia Sanmiguel Grau,2019-05-08
EZN-3613,6171561456705,Juan Bautista Macías Morillo,2018-05-14
TLE-2420,1307491699337,Isabel Benitez Carpio,2023-01-24
TLE-2420,1572157000387,Dionisio Dávila Donoso,2016-07-20
TLE-2420,2378727942877,Cintia Carrasco Castejón,2017-10-26
DSN-7864,8630869717259,Carolina Rebollo-Girona,2024-02-01
JFJ-4346,2054864380237,Valentín Calleja Alcázar,2016-10-23
JFJ-4346,2184937094435,Leoncio Zamorano Navarro,2017-10-23
ZTN-6449,5626480358652,Beatriz Carrasco Crespo,2017-09-04
YKD-1930,3683050102253,Cándida Escudero Miralles,2017-08-02
YKD-1930,3400686943469,Pastor Tiburcio Garmendia Lamas,2019-09-16
YKD-1930,7941564011244,Borja Moles Heras,2020-04-28
WOU-9347,4370102124845,Noemí de Posada,2022-05-15
WOU-9347,6051355733647,Isaac Rovira Garzón,2020-09-25
WOU-9347,6945662957622,Baudelio Tejero Soto,2015-05-17
BXZ-4170,5109094491172,Ágata Buendía Hidalgo,2016-04-04
BXZ-4170,6793423834239,Santos del Chico,2021-10-18
BXZ-4170,7085708545443,Hilda Ordóñez Casals,2018-07-12
RCB-7141,1280678805291,Elodia Tolosa Céspedes,2024-03-02
IDR-1849,6667657693705,Hermenegildo Jove Bastida,2023-04-07
IDR-1849,2510186489566,Carmelo Salas Gaya,2023-10-03
IDR-1849,8021667487545,Xiomara Sandoval Porta,2019-12-09
LBZ-6567,3791528194621,Armida Campos-Ojeda,2023-08-07
LBZ-6567,5970044386123,Natalio Canet Domingo,2018-10-03
DVB-5633,5599956943757,Azahar Taboada Bru,2016-08-19
DVB-5633,3171856164035,Vanesa Bertrán Calderon,2021-04-06
DVB-5633,9219199349767,Anita Múñiz Aguiló,2018-09-25
OJT-2448,1273367718869,Yago Arnaiz Guerra,2015-08-07
OJT-2448,7448027701153,Laura Verdugo-Moles,2023-07-10
OQH-8338,3894908206469,Flavio Duarte Campo,2022-02-14
OQH-8338,5712179178808,Xavier Mauricio Sanabria Estrada,2018-09-13
OQH-8338,1593862112356,Maxi Ledesma Terrón,2020-06-26
GTK-6019,1191049858291,Amor Morata,2023-01-15
TFS-9045,7439983536999,Sofía Nuñez Iñiguez,2024-12-26
TFS-9045,4832072631154,Isidoro Navarro Folch,2023-02-07
PVD-7488,4750267826447,Goyo Ramírez Diéguez,2019-02-10
SCR-7017,7043244811721,Eladio Somoza Cabrero,2016-01-13
SCR-7017,1916691890208,Silvia Lara Haro,2023-04-08
URC-4692,3408775877924,Pancho Villena Olmedo,2015-01-02
URC-4692,4349169684436,Reina Caro Terrón,2018-10-26
URC-4692,6151062774656,Roberta Corominas Escobar,2024-11-05
RGF-5968,1214893833374,Celestina Mayo Campoy,2015-12-05
XVQ-6838,6195853178271,Etelvina Mercader Bru,2024-05-24
XVQ-6838,5004368650690,Gabino Palomares Macias,2017-06-21
VBF-0047,2118554932234,Sabas Alonso Toledo,2018-02-12
CBQ-7637,9786213107971,Marcela Aller Verdú,2017-06-08
CBQ-7637,9105516105882,Leonel Prado Izaguirre,2023-06-30
CBQ-7637,5826921759717,Cloe Alcolea Amigó,2022-02-19
XBL-3139,5847305618847,Anastasio Armas Alemany,2020-01-14
XBL-3139,8493779881834,Vito Reig Sevilla,2024-12-25
XBL-3139,4579393087009,Ángela Paloma Barceló Arranz,2019-09-07
WRI-9028,6164123030090,Florencio Blanes,2019-06-19
PDF-0686,5968795893924,Ariadna Jurado Casal,2019-11-13
PDF-0686,6729911053413,Beatriz de Español,2020-08-09
PDF-0686,7404411351866,Mercedes Garcés-Amor,2018-05-13
CUG-0697,4389820917819,Ariadna Miguel-Ribas,2016-10-14
CUG-0697,6280002035768,Gertrudis Lumbreras-Soria,2020-11-19
CUG-0697,2887948032488,Calisto Ballesteros Martorell,2017-12-30
SUB-8889,9144884017855,Victoriano Cabello-Sevilla,2015-05-19
AMR-9013,1031964589947,Celestino Andrés Llobet Costa,2018-03-31
AMR-9013,3526310214438,Rita Soto Diez,2019-03-07
THS-1563,9375466619134,Joaquín de Español,2019-03-09
THS-1563,3169905894430,Josefa Uría Carreras,2015-09-23
THS-1563,7114054922267,Francisco Cobos Marqués,2024-03-18
NLM-4198,6663405287352,Paloma Calderón Amigó,2022-01-08
NLM-4198,4221469737512,Federico Manzanares,2019-05-04
NLM-4198,1667442880276,Santiago Múgica Agullo,2022-03-07
GRE-3269,6429266730923,Reina Pintor Ramírez,2015-07-26
GRE-3269,9615506082305,Angélica Posada Vilalta,2019-03-28
GRE-3269,1082158005375,Berta Vera Tomé,2017-04-08
YSP-9607,5333879901150,Daniel Ríos,2022-08-05
ZBM-5230,6152497989394,Goyo Muñoz Huerta,2021-07-05
ZBM-5230,1730969300297,Marcelo Blanco Lobato,2018-09-13
OCB-9238,2310061223573,Nerea Noguera Salazar,2024-07-10
OCB-9238,6529318892266,León Severo Losada Baeza,2023-12-21
FDK-8860,9482407216711,Ramona Valdés Oliver,2017-07-13
FDK-8860,9478283997309,Régulo del Roma,2022-10-30
FJH-4419,5143113366062,Violeta Cifuentes Niño,2022-05-29
VDH-8510,6705297490790,Anunciación Garcia,2021-03-24
VDH-8510,3546799307277,Ariadna Montoya Quevedo,2021-10-05
VDH-8510,3008754638821,Encarnita Donoso-Vidal,2020-03-17
RVA-5050,2375413541119,Ainara Torralba Gabaldón,2022-05-08
RVA-5050,8004875542255,Lisandro Cantero Trillo,2018-09-09
RVA-5050,8525354422483,Emiliano Nogueira,2017-10-23
UHQ-6720,7892216927713,Esther Sarabia Ortiz,2023-03-24
EMO-5708,7228213244838,Apolonia Palau Criado,2020-07-20
PML-7859,3489549806865,Donato Morante,2018-11-05
ZFA-2237,5127543469700,Feliciano Barragán-Mulet,2017-10-04
OXD-2514,2361895212716,Teo Arribas Barral,2021-10-04
SNX-0284,4635634160314,Eliana Lasa Artigas,2022-08-17
SNX-0284,8758616569482,Griselda Nogueira Pont,2015-04-03
CCE-8860,7131462869660,Pastor Chamorro-Guzmán,2023-09-01
QEU-6046,2825358130807,Amado Folch-Sacristán,2022-09-16
GYD-5162,3074605902625,Amada Bellido-Villar,2016-12-11
GYD-5162,9137925043169,Mariano Parra Borrell,2016-06-19
GYD-5162,8223416246589,Adrián Barberá-Sacristán,2016-05-17
ZNE-3440,7394271490328,David Higueras-Cañas,2020-05-27
WNW-0466,2482226776629,Maristela del Cerezo,2019-02-15
PXQ-0002,1290567693683,Amador Ripoll Cuervo,2016-08-14
PXQ-0002,8597095133674,Asunción Castells-Arranz,2017-08-23
PXQ-0002,5535702419210,Javi Elías Carbonell,2020-03-15
LZX-6034,9079604068340,Fermín Perales,2018-10-21
LZX-6034,2524182775432,Milagros Mateu-Pelayo,2022-10-29
FMA-6076,3908588166629,Macario Estévez Ríos,2021-10-05
FMA-6076,8952593820589,Agustín Márquez,2019-09-14
XPS-7455,1963727163203,Ángel Robledo Niño,2024-08-18
XPS-7455,7102531384059,Sol Alegria Gil,2022-04-30
ZSX-9249,9245046615643,Antonio del Salinas,2018-03-25
YZJ-0677,6620053268082,Ricardo Robles Gámez,2017-03-20
YZJ-0677,1762276658610,Petrona Escolano Heras,2015-07-16
YZJ-0677,1621929052480,Pastor de Barrios,2023-07-21
ALI-9125,6785818125701,Amílcar de Pou,2023-01-08
HIF-8326,9693929141199,Adrián Zabala Ramis,2020-03-11
HIF-8326,4912349797812,Renato Redondo,2022-04-16
XRW-8160,5881350106045,Ulises Roman,2016-10-20
XRW-8160,4756777559463,Omar Catalán Carrera,2022-02-15
WLB-8776,8607365776608,Reina Barberá Castrillo,2024-08-13
WLB-8776,1014983800878,Santos Cazorla Navas,2017-12-12
HZJ-2650,7027065874583,Purificación Lorenzo Ortiz,2022-07-09
MND-6306,7424463066497,Miriam Francisca Amor Pera,2018-07-05
MND-6306,7155001221630,Fabricio Martínez,2018-08-27
LWP-7855,9438661575303,Cesar Ferrero Gilabert,2020-07-18
LWP-7855,4068616669629,Gracia Canales Navarrete,2019-01-26
ZSN-3985,7208428452291,Luis Ángel Juan Luis Gallart Torrecilla,2023-01-20
ZSN-3985,1515467992167,Alonso Abellán Francisco,2016-09-04
ZSN-3985,2433081206636,Lorenzo Gabriel Maldonado Vilalta,2017-04-11
CDV-4890,1798210728757,Marcelo Alcalá Peñas,2022-03-01
YNM-8249,9680628474088,Javi Osvaldo Sanmiguel Luque,2023-05-29
YNM-8249,2123312299828,Marcela Falcón Peñas,2021-05-15
YNM-8249,9075535805145,Ruperta Grau Padilla,2020-06-23
MCF-6593,8547277654292,Delfina Mulet Huerta,2016-09-08
OHC-1056,2268820142401,Epifanio Padilla Arranz,2017-03-10
OHC-1056,5406085106400,Demetrio Iglesias,2024-11-16
JZD-9043,7514546320262,Eulalia Vallejo Sola,2024-12-02
JZD-9043,4557359906168,Oriana Valls Peñalver,2023-10-06
JZD-9043,6763559277356,Yéssica Garay Palma,2020-08-01
XMB-9795,3285550289904,Elvira del Palomares,2018-12-24
XMB-9795,9672701419198,Leocadio Ribera Grande,2022-08-06
UVP-8163,3025861695912,Isabela de Cabrero,2016-11-01
UVP-8163,7875036202318,Amancio Barco Jerez,2017-10-09
NAI-5586,6717909555553,Artemio Lluch Colomer,2024-11-04
NAI-5586,8259962715595,Imelda Soria-Ricart,2017-06-03
MAC-0392,9159886342570,Águeda Arias,2015-07-04
OWE-6905,4515261901363,Geraldo Barrera Manzanares,2018-07-18
OWE-6905,3051893499253,Tiburcio Segarra Seco,2017-07-17
OWE-6905,3701235473896,Leonel Ramis Correa,2017-05-25
YIT-6898,3776034256681,Concha Porta,2020-02-13
SQB-8217,3517389843619,Olivia Mata Roselló,2020-02-21
SQB-8217,3593112478449,Dalila del Bilbao,2023-08-18
SQB-8217,2098981248999,Josefa Valenzuela Valenciano,2016-02-08
MEK-6078,3824524031655,Luís Figueras Lucas,2018-09-04
MVD-4848,4246409492462,Calixto Dominguez Alsina,2015-02-02
EOG-0642,9891802558879,Raúl Alberto Palacio,2023-10-25
EOG-0642,1948988948034,Encarnacion Lasa Castilla,2016-08-05
EOG-0642,4947392826044,Evita Tenorio Esparza,2020-09-28
PRA-0544,5052264526047,Lupe Llamas Marín,2018-06-19
PRA-0544,6404048993094,Melania Valero Requena,2020-05-06
NLI-4950,7862190814848,Noa Lasa-Gargallo,2022-05-17
VQY-6290,5034281262901,Norberto Casemiro Moraleda Rebollo,2019-08-15
VQY-6290,5398750820876,Calisto Vilanova Alberola,2024-08-25
VQY-6290,7558607769307,Jordi Esteban Vidal,2021-04-14
BQD-6609,5358663729908,Lupe Piña-Ugarte,2020-04-05
BQD-6609,6864580382802,Silvio Torralba Valera,2024-11-15
ZBT-4112,4489947269078,María Almansa Barriga,2019-05-19
ZBT-4112,8286096673228,Modesto Luque-Méndez,2016-03-02
GRA-1534,9223253108045,Roberto Abad-Díaz,2019-06-18
GRA-1534,8191861422848,Aitana Fátima Adadia Cuéllar,2019-08-17
GRA-1534,7198745900561,Eduardo Garay Ferrández,2022-08-07
IPR-6732,3444343502888,Andrés Felipe Niño-Fuentes,2015-06-12
IPR-6732,1500996213862,Glauco Olmo Arco,2021-05-15
JRO-5707,1217661006143,Fermín Parejo Valenzuela,2024-06-30
JRO-5707,7551496202045,Antonia Rey León,2023-06-19
BMJ-4668,4929761017513,Feliciana Cerdán Pla,2022-12-23
IGL-2227,3306641883191,Ester Ballesteros Fuente,2017-09-02
IGL-2227,7200026945807,Dionisia Gaya Corral,2021-01-06
DPI-8187,5924162693485,Melania Manzano Peral,2016-01-31
RSP-1881,1887827317344,Ruth Báez Corral,2021-11-16
RSP-1881,2906613215874,Abigaíl Coloma-Pombo,2017-02-07
RSP-1881,5930139520088,Fabiola Alondra Carrillo Larrañaga,2019-01-24
JXP-8392,3280692533603,Débora Verdejo Robles,2018-11-07
ZEN-1236,4322668548672,Marco Parra Donoso,2018-04-22
ZEN-1236,3130366718625,Casemiro Losa Taboada,2021-02-16
XSH-4939,4542556358472,Blas Chico Ródenas,2015-11-22
XSH-4939,1749178479868,Fortunato Prieto Cornejo,2017-08-31
XSH-4939,8310606463820,Jacobo Aroca-Vega,2019-01-05
OPY-2094,2617426357889,Maxi Pintor,2015-03-07
OPY-2094,4323540175097,Emilia Borja Prats,2018-12-06
UEX-8562,9595896640503,Aurelia Trujillo,2022-09-15
UEX-8562,9919534246224,Dominga Arana Lerma,2017-12-02
UEX-8562,4012928487651,Plácido Miró Alberola,2019-06-15
ILJ-5347,1852271855172,Seve Villegas Nevado,2022-07-27
ILJ-5347,3018268689772,Venceslás Ariel Calderón Manzano,2019-06-17
ILJ-5347,6695387807650,Chita Rey-Llopis,2021-08-16
SLD-9838,9972137647508,Ramón Artigas Sans,2023-02-23
SLD-9838,4764349288733,Lucio Arnaiz Peinado,2023-09-06
AIU-2916,2370067517478,Celestina Vidal Lamas,2024-03-03
AIU-2916,6097109105126,Eligia Meléndez Suárez,2018-12-31
GMD-9828,1288403012139,Jacobo de Torres,2019-11-18
GMD-9828,8383060313699,Angelita Aranda Buendía,2021-09-13
JFE-0836,6828434740490,Guadalupe Pacheco-Posada,2017-04-19
JFE-0836,1552629434709,Sara Caballero-Tena,2017-09-08
JFE-0836,3850623456195,Concepción Alarcón López,2018-03-13
EOG-9040,8473013593517,Bruno Daza-Tirado,2015-02-27
EOG-9040,3296185706818,Zaira Cisneros,2017-03-16
GAH-7739,6452844651798,Cesar Osorio Juárez,2016-12-25
FRO-1505,3208624811043,Federico Abascal Vendrell,2020-09-11
FRO-1505,9310894538993,Teobaldo Gutierrez Acuña,2015-02-14
FRO-1505,1753405111046,María Adán,2020-04-24
MTG-4153,9768051235137,Efraín Garay Ramón,2023-09-08
MTG-4153,8209926169805,Cecilia Canals Calvet,2024-01-22
EDF-1708,1204228124248,Bernardo Conesa Calatayud,2018-03-21
EDF-1708,9594707568697,Morena Aguilar-Porcel,2017-09-29
MVJ-5391,1316578500042,Clara Gertrudis Serrano Lastra,2018-03-29
BVY-0608,7741685411169,Natividad Castilla Acosta,2015-04-09
BVY-0608,7884695067112,Zaira Contreras-Meléndez,2018-09-14
BVY-0608,4136479975490,Lucas Tejada Manuel,2017-11-04
HWS-7804,4037076891706,Rómulo Alfaro Parra,2022-05-18
RTU-0446,5557194574430,Petrona Vilaplana Arnau,2020-05-12
RTU-0446,9473957358690,Felipe Pujol Morales,2015-10-01
EFD-2923,2174649398053,Luisina Seguí Rosselló,2021-09-15
IYT-3137,8538384928405,Pancho Pizarro-Bilbao,2024-03-16
EWL-8633,6788465010767,Ángel Noguera Mena,2019-01-02
GLQ-9090,2045186736421,Bartolomé Rivera Plana,2019-04-14
GLQ-9090,2271199876866,Jordana Esteve Uribe,2020-01-22
GLQ-9090,5351107978077,Teo Luque Roda,2022-02-04
VJR-2695,1984451404611,Salomé Roma Calvo,2022-12-10
VJR-2695,6220742959571,Cesar Bustamante Páez,2020-11-21
VJR-2695,3593961311605,Ismael Guardia Solsona,2019-11-06
YPF-6690,7238519827867,Rebeca Ibarra Villanueva,2015-06-01
YPF-6690,1880171883560,Camilo Cuenca-Plana,2024-10-23
YDZ-8401,5044758803744,Emilio Dueñas Badía,2020-03-13
CEX-1716,9789175466183,Aitor Huguet-Mayo,2016-05-04
TXI-5109,6034774966841,Hermenegildo Peiró Palomares,2018-11-21
DBE-3449,2901414806437,Eugenio Alcázar,2020-10-20
DBE-3449,9310267431267,Guillermo del Gárate,2017-05-10
ZSA-1007,6060244107283,Anunciación Ferrando,2016-11-05
ULQ-0364,8021803155452,Irma Giménez Lloret,2022-01-28
ULQ-0364,2091885398314,Nazario Nicolás Múñiz Bernat,2023-01-17
ULQ-0364,3805385166847,Noemí Varela Santiago,2018-03-12
ZPE-0151,4355876870745,Salomé Carro Baró,2021-06-23
ZPE-0151,9104253158711,Brígida Quintero Lerma,2022-08-21
ZPE-0151,5580836918859,Sabas Valderrama,2015-10-13
GWX-7439,3051566540243,Dominga Valls Anglada,2022-02-10
ZAH-0693,8113381748829,Candelario del Román,2022-12-09
ZAH-0693,8447501130855,Nuria Fuentes-Hernández,2016-08-12
ZAH-0693,9965425652665,Nidia Navarrete Morcillo,2022-04-12
DJD-6071,8975552342773,América Colom-Bravo,2019-08-13
JLR-9430,7582843059731,Beatriz Rey Bermejo,2022-04-17
JLR-9430,6635110280957,Maxi Carnero Santamaría,2022-07-17
JLR-9430,1815192523342,Cintia Huguet,2017-10-26
BKS-6353,7377822363804,Baudelio Royo Almagro,2022-06-16
BKS-6353,4759739095548,Teresita Rosalía Tirado Pla,2017-05-22
MTS-3319,8784754078614,Ofelia de Aliaga,2021-07-26
FBT-3474,9475761080652,Javiera Puig-Real,2024-06-10
FBT-3474,8796127500442,Cristian Tamayo Osorio,2016-02-01
FBT-3474,8851801886761,Fabiola Villanueva Martinez,2020-05-03
PJO-6894,5237918088263,Ricarda Teodora Amo Roldán,2019-03-06
PJO-6894,8673136698742,Arcelia Diego Mariño,2016-03-07
YSD-2613,1166708021195,Consuela Bru Sales,2019-10-19
YSD-2613,1320557135358,Nerea Osorio Céspedes,2019-03-10
YSD-2613,8746621451819,Juan Bautista Goñi Cadenas,2021-04-15
CXZ-3660,3309033227554,Eloy Collado,2022-08-18
CXZ-3660,3221360295003,Anabel Marin Soler,2022-07-14
LUN-4822,9856000971459,Alcides Sandoval Madrigal,2021-03-29
ZLH-0460,9928128437250,Rómulo Coello,2020-03-19
ZLH-0460,7789402655485,Teodora Azcona Pintor,2017-05-15
ZLH-0460,8573106892499,Maite Barrio Cerdán,2015-11-23
QGK-8444,5854750419991,Santiago Lago Borrás,2021-08-01
QGK-8444,7176385587659,Juan Luis Rovira Martín,2023-06-26
IKA-7905,5105107471605,Fabiola Pol Trujillo,2017-07-19
IKA-7905,2532844615816,Godofredo Perelló Segarra,2022-04-07
IKA-7905,3338420286624,Morena Ayala-Garriga,2021-11-08
IRZ-0764,7211358985168,Feliciano Fuertes Azorin,2015-10-26
AYG-4137,5878711153209,Hermenegildo Arnaiz,2023-07-12
AYG-4137,9834776568620,Benjamín Barragán Ferrández,2017-04-21
RDA-3476,8978876679088,Paulino del Ibañez,2017-11-26
RDA-3476,7284595460515,Pastor de Delgado,2019-08-27
WTQ-1266,3021864582635,Marcelino de Valdés,2017-05-18
WTQ-1266,2998551323857,Adoración Sáez,2019-11-20
WTQ-1266,1029454128844,Nidia del Nevado,2019-09-20
BEF-4682,4022172737264,Cándida Andrés,2016-01-18
FFG-8078,7799234632790,Heraclio Sancho Mosquera,2019-04-25
FFG-8078,3991719029787,Godofredo Roldan Núñez,2016-02-14
FFG-8078,4405456264187,Manola Hernandez Miró,2018-02-22
BCK-2438,2568429419889,Luis del Castilla,2019-05-13
BCK-2438,5793017024202,María Fernanda Angulo,2021-09-03
BCK-2438,9083816226876,Ligia Adela Feliu Marquez,2020-10-20
TSR-0554,8311977747734,Rubén Carranza Pallarès,2023-11-15
TSR-0554,4590945336928,Rosenda Adoración Torrents Soriano,2017-12-01
TSR-0554,2072702707029,Nicolasa Gallart Olivares,2023-01-20
NFY-8269,7734742712484,Elba Sedano Correa,2018-02-07
NFY-8269,1454735542947,Pacífica Merino Agustín,2017-02-18
XUK-0804,4302611358585,Omar Toro,2021-10-13
XUK-0804,4389369389341,Dimas Melchor Mariscal Escolano,2023-04-30
XUK-0804,9282861327304,Baudelio Diego,2016-04-09
SFS-4470,4552104670220,Teófila Folch Mendizábal,2022-06-16
SFS-4470,3171926355633,Rogelio Lladó Agustín,2020-12-14
HHX-6730,3293890549709,Carmelo Hernán Gimenez Méndez,2017-03-24
VUC-4683,5610977831138,Artemio Vives-Sabater,2019-07-16
VUC-4683,1048330715068,Cristian Gonzalez Carrera,2019-01-12
VUC-4683,8594652487559,César Palau Sancho,2016-04-06
BUD-9180,1422303802253,Filomena Cobo-Cabo,2018-12-09
MAL-9753,7012542861711,Rafa Pomares Tamayo,2021-03-25
MAL-9753,4892258598436,Nazario Pulido Alegria,2023-04-28
MAL-9753,8809354886961,Consuelo Mesa Arco,2022-04-20
OMB-6204,3527384737313,Federico Rosario Fuster Ferrera,2021-10-21
OMB-6204,2207526171143,Fulgencio Chacón Peñalver,2023-12-06
HSQ-2497,6339332364675,Benigna Roselló Beltrán,2016-02-07
HSQ-2497,9995715740356,Reina Alicia Alonso Fuente,2019-11-25
HSQ-2497,9845141744307,Luis Miguel Vidal Luján,2024-12-24
JXC-4365,5139944519539,Imelda Llopis Alcalá,2018-01-18
JXC-4365,2056584280363,Alex Llano-Blázquez,2018-08-31
JXC-4365,4204674328596,Estela Tamarit,2024-04-21
HOP-2669,8462205652211,Felicia Barrera Mínguez,2022-08-24
HOP-2669,4994980415238,Iris Salas Mesa,2023-08-10
HOP-2669,1753623205756,Jesús Cabo,2022-06-11
AEK-1249,8905874702453,Eusebio Artigas Otero,2019-11-25
AEK-1249,1794429451707,Celestino Ponce Rey,2018-09-13
AEK-1249,2211202874416,Poncio de Hoyos,2024-01-14
YYU-6224,2619226935642,Clementina Dueñas,2023-04-04
YYU-6224,3569192299157,Fausto Almagro Baquero,2024-02-01
YYU-6224,3517380392457,Quirino Manuel,2016-02-13
IXP-7674,9152535656093,Adalberto Pedrosa Naranjo,2022-01-03
OWN-5662,5821602194975,Máxima Nogués-Sacristán,2018-03-02
NRJ-4110,6005448734751,Maricruz Lina Narváez Torralba,2020-07-21
NRJ-4110,7977252287295,Isidro Guillén Cortes,2020-11-20
NRJ-4110,8961463519196,Belen Chaparro Carvajal,2016-03-04
JPX-7883,7840496669081,Felix Frías Casals,2020-01-16
LOX-8089,1914598522456,Fausto Duarte Llopis,2022-06-29
LOX-8089,4709346652338,Georgina Vidal Yuste,2015-09-30
LWO-5825,9227478669135,Eli Aliaga Juárez,2019-01-23
LWO-5825,1005871242877,Maribel Gomila-Peláez,2020-04-15
SFD-3422,5103119179037,Eusebia del Manuel,2015-05-01
SFD-3422,4898768117717,Jesusa Ariza Seguí,2019-01-28
SFD-3422,2027387355775,Adelia Rosalva Navarro Velázquez,2016-01-10
PXP-5226,3416142864160,Albino Abraham Sebastián Alvarado,2018-09-02
MNN-7930,5962098245288,María Dolores de Cid,2024-10-20
SNO-3875,4558455512372,María Ángeles de Domínguez,2023-04-10
SNO-3875,8103165723198,Soledad Alcaraz Roselló,2019-01-09
SNO-3875,3838075228912,Heriberto Ugarte-Rosell,2019-08-19
TGH-9302,7541947051474,Sebastián Arnal Ruano,2015-12-03
