Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
TOX-5841,7371126819735,Feliciana Sanmartín-Torrens,Toyota,Corolla,2022,0,2
DBQ-9255,9712720602141,Fulgencio Castrillo Real,Kia,Rio,2007,3,1
VRT-3557,2468783152465,Sosimo Varela Martín,Toyota,RAV4,2013,1,0
XIU-2533,5106221559544,Ulises de Barrena,Honda,CR-V,2007,5,3
JSC-9175,6940841352389,Maximiliano Arteaga Castellanos,Kia,Sorento,2014,0,0
ENX-9550,6789024470870,Danilo Carpio Chico,Hyundai,Santa Fe,2021,2,0
RQN-7202,3815303967378,Brunilda Montes Mayo,Honda,Fit,2000,3,3
GNW-2617,7202506269196,Nico Arrieta Mir,Honda,Civic,2008,4,0
FMH-9511,5967654553676,Rufina Cepeda Coll,Toyota,Hilux,2017,5,1
ZUF-1751,6264524768857,José Antonio Moles-Cano,Toyota,Hilux,2013,1,3
CGN-6079,1558888034133,Rodrigo Torres,Mazda,6,2011,3,0
IWH-0069,9829396101225,Adelardo Blanes Bermudez,Hyundai,Tucson,2017,4,3
XBL-7619,4495963218376,Rolando Garmendia Fuentes,Mazda,BT-50,2005,2,3
AEV-6162,9020016200999,Feliciana Alba Figuerola,Mazda,BT-50,2020,2,1
AWD-3123,3993056619399,Gloria Bermejo Barberá,Toyota,Corolla,2008,4,2
WFN-1148,4325816727933,Margarita Bellido Murcia,Kia,Rio,2019,1,0
OBH-1482,8844883345630,Rosalina Rosselló Mayo,Kia,Picanto,2017,3,0
XCO-7937,7988114277941,Jose Antonio Rivero-Hoz,Hyundai,Santa Fe,2011,5,0
BZH-0449,3056424201424,Leandro Cañete Arrieta,Hyundai,Tucson,2004,1,0
REE-1558,6813196494437,Yésica Herrero Pereira,Hyundai,Tucson,2020,3,3
SMG-4631,6680921746590,Eugenio Giménez Tirado,Honda,Civic,2017,5,3
NBA-8489,4215902743499,Agustín Valero Coll,Kia,Picanto,2004,0,0
AQQ-4604,7048282490556,Serafina Guzman Santos,Hyundai,Accent,2000,3,1
YQD-7589,9286601574045,Chita Arroyo Luna,Toyota,Yaris,2010,1,2
HBJ-3975,1740478496973,María Fernanda Flores Peral,Hyundai,Tucson,2012,4,2
QXT-4181,8723019733387,Porfirio Saturnino Puente Vélez,Mazda,CX-5,2004,4,0
VIY-7854,5149576747457,Nerea de Fortuny,Kia,Sorento,2022,5,3
UBX-4827,8153018970306,Fabián Tamayo Almagro,Honda,CR-V,2017,4,0
KVW-3394,4139801087183,Elba Mateu Mayol,Kia,Sorento,2003,2,3
EXQ-6051,3907689231066,Dimas de Valentín,Toyota,Hilux,1995,5,2
RJX-7623,4005680684473,Brígida Cabanillas Ángel,Mazda,BT-50,2020,4,3
MVA-0070,5829848637431,Elisa Mariscal Báez,Toyota,Corolla,1998,5,1
OMT-5291,3347699069371,Clementina Ros Iglesias,Hyundai,Tucson,2010,4,2
IDX-0259,6882846205613,Ariel Barranco Madrid,Kia,Rio,2013,3,2
YIJ-5207,2487845850223,Josefa Hernandez Berenguer,Honda,Fit,2018,1,1
CSH-0492,4293483481527,Eric Yuste Alcalá,Toyota,Corolla,2005,1,3
VWB-5764,2712330167997,Celestina Fuente,Honda,CR-V,2020,3,3
TCB-0131,6228211476647,Leonel Carnero Poza,Hyundai,Elantra,2004,4,2
OUT-4045,7061090352867,Yésica Tomé-Morata,Toyota,Hilux,2024,0,0
PYM-3244,4537227809641,Armando Feliu Blazquez,Honda,Civic,2024,4,2
MJL-0257,8085784898562,Eustaquio Palacio Bru,Mazda,BT-50,2013,1,2
EDI-0878,4720903181880,Hector Hidalgo Amador,Hyundai,Elantra,2001,5,0
YWU-6349,2429686861843,Tomasa de Anglada,Honda,Fit,2003,2,3
CNN-3494,7388779881928,Cayetana Florencia Lago Fortuny,Mazda,6,2018,2,2
GSM-8048,2954187750332,Lupita Torrecilla Cisneros,Mazda,3,2015,5,2
KTZ-5656,5246869639805,Ambrosio Mateo Barón,Hyundai,Tucson,2019,0,2
XEQ-4063,7872823834751,Ale Río Robledo,Mazda,6,2006,0,1
UDK-3495,7149661595037,Teodosio Milla-Ariza,Kia,Sportage,1997,0,3
DLA-7931,5526326843226,Malena Doménech Lamas,Toyota,RAV4,2022,0,1
CCB-7938,5460025262927,Merche Torres Guzmán,Mazda,BT-50,2006,3,2
MFL-1074,5763981256726,Cristian Dalmau Aragonés,Kia,Sorento,2007,3,1
JED-1367,7052898266684,Celso de Puga,Honda,CR-V,2023,0,2
MQB-5248,7664302597865,Cristina Ainoa Peláez Piñol,Hyundai,Accent,2013,4,2
MRC-3083,1354824092125,Tatiana Casals Cases,Honda,Civic,2001,3,3
NDU-8920,7142689058974,Reyna de Ponce,Hyundai,Tucson,2005,4,2
NAA-8841,9566896174823,Alexandra Sedano Ureña,Kia,Sportage,2013,0,0
SSA-9162,8043639672344,Dominga Valenzuela-Iniesta,Kia,Sorento,2007,2,1
YDX-3212,5519068124743,Segismundo Arcos Tejedor,Hyundai,Elantra,2011,1,1
MEO-1252,5578206446332,Lucas Cid Bustos,Hyundai,Santa Fe,1999,5,2
XTS-6639,2254950673927,María Losada Pinto,Kia,Sportage,2004,2,3
LFJ-1634,4572854032472,Valeria Folch,Kia,Picanto,2001,2,2
NUN-7962,6265078631350,Concha Villalonga,Kia,Sportage,2011,4,2
QSV-0508,8036728133572,Graciano Yáñez-Villena,Honda,Fit,1996,4,2
FVM-0215,8761896964679,Dora del Borrás,Mazda,6,1996,2,3
WQH-1605,3980134029820,Samuel Oller,Hyundai,Tucson,2009,3,1
PCM-0330,5403359433922,Ruy Pinilla Márquez,Honda,CR-V,2024,5,0
MAO-8767,8714384859437,Gaspar Esteban Garcia Gaya,Toyota,Corolla,1999,3,1
GVF-8964,8608999247146,Pánfilo Palma Cano,Honda,Accord,2019,3,1
TQF-2223,3149284942983,Salud Barroso Vallés,Toyota,Corolla,2003,2,3
RHN-0385,3495824395752,Cruz Méndez Marti,Hyundai,Accent,2008,4,0
QIP-4206,1550181674707,Leyre Cloe Aragón Carrera,Kia,Rio,2008,2,3
JMU-5797,8749332331759,Desiderio Pánfilo Hernando Torres,Mazda,3,2019,3,1
MFF-9753,3151599211876,Isidora Soriano-Mesa,Honda,Fit,2004,2,0
AXI-1151,7162937713519,Violeta Guzmán Cuadrado,Kia,Sportage,2004,4,2
KNL-5317,4601676363802,Matilde Figueras-Agustín,Mazda,3,2000,2,2
SYO-9628,6607720573123,Eric Damián Barco Palau,Kia,Picanto,2007,4,3
RXH-6920,9369565785981,Severo Serna Piña,Mazda,3,2020,5,2
NGK-5123,9168672708347,María Ángeles Corominas-Tormo,Toyota,Hilux,2011,0,1
DSG-8958,1487182662764,Pedro Juan Aparicio,Honda,Fit,2003,2,1
TAX-4995,2287549237335,Pedro Coronado Catalán,Toyota,Hilux,1996,3,3
XAV-7299,9577809634418,Mariano Solana Quevedo,Mazda,BT-50,2015,5,2
ZSY-3030,4055316844578,Juanito Roman-Larrea,Mazda,CX-5,1996,1,0
QTU-1418,7463177523345,Amarilis Taboada-Almansa,Kia,Sorento,2023,2,3
PIC-8314,2212301356318,Soraya Romero Zabala,Kia,Sportage,2017,3,0
RJK-5128,9854175682746,Néstor Galindo Iniesta,Honda,Fit,2018,2,0
CUF-3267,3313542442906,Severo Galan Martin,Kia,Sportage,1995,5,2
IWZ-7756,1441058522182,Felicidad Juliá-Robles,Mazda,BT-50,2016,4,1
DDK-9778,2926345816059,Emilio Tomas,Hyundai,Santa Fe,1995,2,2
FFN-5455,6431188272224,Olivia Miró Rubio,Mazda,CX-5,2017,3,3
VMH-1598,9506756943714,Marianela María Cristina Canet Vila,Mazda,BT-50,2001,3,1
ZYM-9392,1245524680443,Jaime Rodriguez Orozco,Toyota,Corolla,2017,4,3
AYO-9042,6764480107181,Elodia Luque Aramburu,Toyota,Corolla,1997,4,1
HUK-3382,5945241496234,Ruth Noguera,Mazda,CX-5,1998,5,0
MIF-8892,6127132409403,Carlos Cazorla,Kia,Picanto,2021,1,0
OWN-4724,5860475510842,Bibiana Sotelo Téllez,Honda,Fit,2010,2,1
FKT-3272,7738815499041,Amanda Caparrós Barrio,Mazda,CX-5,2019,2,2
BKL-3033,2691825493267,Etelvina Jódar-Bárcena,Mazda,CX-5,1998,1,1
GDA-3733,9760552918495,Mariano Castellanos Zaragoza,Kia,Sportage,2011,2,3
COX-8648,4634282739843,Tiburcio Alarcón,Honda,Civic,2000,4,0
ZSW-4726,9412158044169,Nereida Herranz Gutierrez,Mazda,3,1998,5,2
YPS-7398,4649334569172,Alcides Vázquez Montaña,Toyota,Yaris,2009,0,3
BUI-4399,6040073883112,Esmeralda Garay Moliner,Toyota,Yaris,2013,3,3
NNB-7813,8508772111260,Pascual Reina Robledo,Honda,CR-V,1998,5,1
OXG-0476,5806031148020,Carlota Vazquez Cabezas,Toyota,Hilux,2023,5,1
GFO-9586,8922981725382,Macario Corral,Honda,CR-V,1995,5,3
SER-0164,9742063869914,Custodio Cal Arnal,Kia,Picanto,2018,3,0
KMH-9951,7946216927575,Miriam del Torralba,Hyundai,Accent,2001,0,2
HRN-8735,6998725347961,Filomena Gálvez Haro,Hyundai,Accent,2002,4,1
GNT-4697,7596678235343,Ismael Figueras Pallarès,Hyundai,Tucson,2017,3,2
JDN-0139,8618879323741,Concepción Felisa Campos Cuéllar,Kia,Rio,2007,2,2
QKQ-8102,2882781811859,Cristóbal Benavides Garriga,Honda,Accord,1996,2,3
GFR-4563,8254256513085,Nicanor Pallarès,Honda,Accord,2008,1,2
JEL-1446,5455645655926,Macarena Andrade Fortuny,Toyota,Corolla,2002,3,3
BPH-9867,6623161715839,César Villegas Echeverría,Hyundai,Tucson,2016,2,0
WEJ-6061,5421071428240,Marino Arroyo,Toyota,Corolla,2005,5,2
PQW-9406,8593773923766,Hilda del Garcia,Hyundai,Santa Fe,2012,0,1
JTT-2459,6304573260338,Xavier Roura-Saura,Mazda,BT-50,2022,0,3
QNL-1527,4084125336563,Cecilia Parra Blanca,Honda,Accord,2011,1,2
IUZ-0702,1533261100927,Oriana Tur Vilanova,Kia,Sportage,2018,3,0
BJF-2632,2196593502623,Leticia Abad Abascal,Toyota,Corolla,2017,5,3
HSI-8672,3797201788858,Nacho Ariza,Honda,CR-V,2008,1,0
UOK-8430,3557673369733,Jose Báez Salom,Kia,Sorento,2009,4,3
LIV-9994,7691318459841,Eloísa Martin Nevado,Honda,Accord,2009,5,3
EPP-4019,6867294281068,Calisto Álvaro Castelló Aznar,Honda,Fit,2005,1,2
UJX-0898,5025487169550,Héctor Carbonell Martín,Honda,Fit,2020,0,1
LTS-4496,1039816727393,Salvador Bárcena Salas,Hyundai,Elantra,2020,5,3
VFZ-3321,2841175060289,Fidela Úrsula Conde Arévalo,Honda,Fit,2010,1,0
ZDG-3110,9772333719694,Ester Aránzazu Castell Tamayo,Hyundai,Tucson,1996,2,1
JKK-3507,2574463278333,Asdrubal Barroso Alcalá,Hyundai,Accent,1999,1,1
FUX-6432,7564805524909,Zoraida Almazán Caballero,Hyundai,Santa Fe,2001,2,0
RFA-9563,3924877363915,Amelia Clementina Balaguer Cuadrado,Hyundai,Santa Fe,2023,3,3
ZIW-1786,8024463845405,Paula Ariel Esteve Camps,Kia,Picanto,2022,1,3
QBY-8828,2311320487497,Zacarías Echeverría,Honda,Civic,1996,4,2
DRB-6846,2259834143617,Elba Garmendia-Salamanca,Mazda,6,2024,5,3
CNG-2452,7772089265893,Abril Vilaplana,Toyota,Corolla,1995,2,2
DCY-9830,2559299538990,Héctor Burgos Chaparro,Hyundai,Santa Fe,2003,5,2
FCN-8553,8583103792149,Eloy de Armengol,Kia,Rio,2016,1,2
PYB-8148,4905370225867,Angelita Vendrell Sobrino,Hyundai,Tucson,2004,3,2
ZAU-5351,4152398937147,Remigio Falcó Cardona,Hyundai,Tucson,2024,5,3
ZQM-6296,9254496154600,Marta Balaguer Marti,Toyota,RAV4,2020,0,1
AQL-1521,8267194844789,Lisandro Oller Angulo,Kia,Picanto,1998,3,1
YPP-1481,3838130270722,Aníbal Manjón-Jordán,Hyundai,Elantra,1997,3,1
RJI-2184,6154643444457,Nicodemo Villaverde López,Hyundai,Santa Fe,2003,4,2
BLL-4837,2772596223716,Victor Manuel Sabas Parejo Caro,Kia,Picanto,2002,0,2
QZZ-5660,2608848723975,Mohamed Tejedor Carretero,Hyundai,Tucson,2009,3,1
UJN-8513,4656610302451,Agustina Castilla Ferrando,Mazda,3,1998,3,2
BFJ-7065,2855726558894,Vasco Ayala-Gonzalez,Kia,Sorento,2008,4,1
BKW-0953,2876061907072,Mireia de Anaya,Toyota,RAV4,2018,5,1
LRS-6157,1293852926656,Sosimo Cabezas Montaña,Honda,Accord,2012,4,0
IBE-0710,3178069718646,Josué Palau Pedrosa,Honda,Accord,2000,5,2
KXX-2704,6958199123616,Rodrigo Acosta,Honda,Fit,2015,5,0
FAI-0786,2039897273208,Rodolfo Miró Español,Toyota,RAV4,2006,4,1
FAH-9654,2759378267377,Loida Olmo Vall,Honda,Fit,2016,1,3
SWJ-2104,1286557762620,Gloria Barrio,Kia,Sorento,2021,4,2
OKH-7577,5641913128916,Irene Manuel Morante,Kia,Sorento,2013,0,2
CFK-5472,7128987388727,Virgilio Lago Bolaños,Mazda,CX-5,2020,2,1
XBE-4165,5149787521223,Chita Bibiana Arnal Lloret,Honda,Civic,2022,5,1
VUI-7827,3833774881694,Jose Manuel Ibañez Porcel,Kia,Rio,2008,4,1
SLW-2213,3968995656217,Maite Villaverde Figueroa,Kia,Sportage,2012,1,1
FEE-8971,8033488640844,Roldán Company Barceló,Hyundai,Tucson,2020,4,3
ZIO-2248,7747623316053,Juan Manuel Sevillano Mur,Honda,Civic,2007,1,3
DMN-4297,2508091538059,Baudelio Galvez Garcés,Toyota,Yaris,2009,5,2
XBN-9979,8471662952266,Aureliano Saez Sala,Toyota,Yaris,1999,3,2
WND-9722,3195215303278,Miguel Alcalde Adadia,Hyundai,Tucson,1997,0,0
BWT-2320,2483551915252,José Antonio Rodolfo Simó Villa,Toyota,RAV4,1995,0,0
TMC-7237,7786532557375,Teófilo Calderón,Mazda,3,2008,1,0
RDL-7946,2389146835578,Pepito Fuster Amo,Hyundai,Accent,2002,3,0
IQM-3975,4451649185833,Donato Pedraza-Mas,Kia,Sportage,2012,3,0
IDQ-6005,7077056779823,Teobaldo Pla Jordá,Kia,Sorento,2012,3,2
URW-3034,7818954214767,Ricarda Gracia Reina Mur,Mazda,CX-5,1997,5,1
MOL-9344,5386173548053,Eustaquio Guerra Amo,Hyundai,Tucson,2004,1,3
ZWE-0326,6010000191127,Prudencia Tomé-Amaya,Hyundai,Santa Fe,2002,0,3
WKN-4782,9926157358216,Abigaíl del Franch,Hyundai,Elantra,2019,5,0
ICT-8442,5805971911406,Liliana Hernando Cueto,Kia,Picanto,2012,0,0
RRE-2217,8011185982868,Carina del Tomas,Hyundai,Elantra,2022,3,3
ZRW-9301,1171752873740,Josep Buendía Martinez,Toyota,RAV4,2023,3,2
YGJ-5781,1477584227589,Lara Lorenzo Lago,Hyundai,Tucson,2014,4,3
ZSG-9799,6549054386855,Candelas Montesinos Mancebo,Honda,Fit,2019,5,3
GWL-0159,4620246620192,Sara de Mayol,Honda,Fit,2020,2,2
NYR-5486,9412283232691,Casemiro Ferrando Falcó,Toyota,Yaris,2002,2,1
RDN-3482,5435656413683,Ernesto Verdejo,Mazda,BT-50,2007,0,2
ANG-0422,8518709887487,María Del Carmen Ibáñez Zamorano,Kia,Rio,2014,2,1
DTN-4537,7185011535616,Valeria del Navas,Kia,Sportage,2008,2,0
LPD-6688,2548836827194,Cloe Vilaplana Torrent,Mazda,6,1997,5,1
QQS-4563,8957741832343,Asunción Huguet Esparza,Hyundai,Tucson,2001,4,3
MIM-0701,1563346161361,Teresa de Carpio,Toyota,RAV4,2015,2,0
LGI-0298,5355219421349,Borja Marí Enríquez,Hyundai,Elantra,2022,1,0
RBP-0223,3576800812071,Amílcar Llano-Sabater,Kia,Rio,2010,1,1
SSJ-6703,2294123117712,Zaida del Zapata,Honda,Fit,2012,4,1
MWX-3356,7392683613741,Asdrubal Diego Requena,Mazda,BT-50,2003,2,0
STL-1976,4473894922060,Herminia Abril Falcó,Toyota,RAV4,2004,4,1
XMQ-2617,3278417849816,Rita Camps,Toyota,Corolla,2020,4,0
YRW-2169,1210273445543,Maribel Calvo-Gallardo,Toyota,Hilux,2018,3,3
YOZ-6154,9144337924216,Sigfrido García Nicolau,Hyundai,Accent,1996,2,3
AUV-0599,1385961070096,Bernardo Mulet Doménech,Toyota,RAV4,2007,3,2
SCX-4953,2987351689737,Saturnino de Tapia,Honda,Accord,2017,2,1
WYV-0267,3855241801920,Amor Fabra Piña,Toyota,Corolla,2024,5,3
ORZ-9501,7976008934694,Raquel Mena Frutos,Toyota,Corolla,2010,3,0
UCO-7984,8091036593173,Sebastián de Pedrero,Honda,Civic,2004,2,3
ZHX-9872,9013693840380,Iván López Grau,Mazda,BT-50,1999,0,2
PEJ-5314,1831000922290,Pepita Cabrero Bartolomé,Hyundai,Tucson,1997,5,3
KIG-0493,3445210865009,Olimpia Tolosa,Hyundai,Santa Fe,1996,5,3
AOK-9575,9484460326857,Fidela Blasco Riera,Mazda,BT-50,2006,5,2
JXP-3389,5230504292613,Loida Pérez Mayol,Honda,Civic,2020,5,0
VSD-8830,8986759450933,Gema Flor Sarabia,Hyundai,Accent,2017,0,3
PSZ-0746,9013361951501,Luz Diego Tamarit,Kia,Sorento,2019,0,2
OZR-6694,5109892605299,María Carmen Gómez-Sevilla,Mazda,CX-5,1997,3,1
BGS-3288,5693784659441,Ema Busquets Sainz,Honda,Civic,2002,2,2
GUT-2696,6482885869840,Celestina Cabo Rosell,Kia,Rio,2019,5,0
XWC-2310,2307337073994,Nélida Tapia Gutiérrez,Honda,CR-V,2016,3,1
PDN-2303,8042806783808,Juan Francisco Cal Bautista,Kia,Rio,2024,0,0
FDI-5145,1296179026222,Gastón Olivera-Ferrera,Mazda,CX-5,2009,5,3
OEN-5826,9739479457144,Edelmira Arellano-Fonseca,Honda,Accord,1998,0,0
WSN-2351,9196906688966,Obdulia Palomar Soriano,Toyota,Hilux,2020,3,3
KYW-3083,6679195020186,Fabricio Millán-Jara,Hyundai,Elantra,2023,5,3
IBY-2796,7932710894785,Amaya Salinas,Mazda,CX-5,2023,3,2
MFB-6469,2475859929104,Leire Fábregas Romeu,Mazda,BT-50,2022,2,2
YLI-7102,2999778952571,Rosalva Benavides Andrade,Kia,Sorento,1998,3,0
EFU-4277,3593279471137,Amando Herrero Olmo,Honda,Fit,2024,2,3
UJG-9380,5700579477969,Antonia Serra Vega,Hyundai,Elantra,2006,5,3
OUV-8077,9076690705805,Santiago Tovar Amores,Toyota,RAV4,2021,0,2
YYB-6639,6951280108244,Jimena Izaguirre Atienza,Honda,Civic,1999,4,1
MUN-9827,7605311323348,Heraclio Piñeiro Ropero,Mazda,BT-50,2003,0,2
MYB-5995,5162332361549,Marcos Ruiz Montaña,Mazda,6,2017,5,2
PWR-5896,5118780085790,Chita Borrás Español,Hyundai,Elantra,2020,1,2
BGH-4474,7942306896260,Asdrubal Miranda Sanabria,Mazda,6,2011,1,1
QTY-5666,5774025184307,Anselmo Morillo Laguna,Kia,Sportage,2008,1,1
MPZ-8993,3348922216990,Áurea Sáez-Palau,Toyota,Hilux,2004,2,2
RMN-6125,5204118243109,Nazario Aparicio Guardiola,Honda,Accord,2001,3,0
UWS-8891,6485876636999,Amada Ferrándiz,Kia,Rio,2005,4,0
OFD-7902,5313553123068,Javiera Perelló Benet,Toyota,RAV4,2013,4,1
KYZ-5053,8542207217962,Leyre Barón Casado,Mazda,6,1998,5,1
UXM-9522,8939091295418,Manu Artigas Gómez,Hyundai,Tucson,2015,0,1
TRO-4764,5935487771712,Nélida Haro Serra,Hyundai,Tucson,2005,2,1
YLM-4271,7779743059818,Manuela Ainoa Ávila Solís,Toyota,Hilux,2010,5,2
GJG-4304,7609690619756,Valeria Valera Corominas,Hyundai,Accent,2005,4,2
UQI-5276,9755571727105,Anacleto Teobaldo Soto Corbacho,Mazda,3,2010,4,1
SPD-5958,7558233593369,Mario Porfirio Conesa Arroyo,Kia,Rio,2022,5,3
WDA-8331,7687256823046,Enrique Salamanca Casanovas,Honda,Accord,2014,0,2
JXP-6497,4707335835410,Javiera Valcárcel Martorell,Honda,Civic,2022,5,2
GPH-3417,8942356822976,José Antonio Gras-Santamaría,Honda,Civic,2011,0,2
KFK-9679,2061653281516,Rosendo Íñigo Esparza Meléndez,Hyundai,Santa Fe,2009,0,2
FHM-8522,4590220655341,Glauco Segura Lerma,Hyundai,Santa Fe,2015,1,3
CDF-8694,8405634395165,Salomón Llanos Merino,Honda,CR-V,2024,2,0
JOA-6290,6577821007687,Aroa Riquelme Cuadrado,Honda,Fit,1997,2,0
WRU-8409,1514618354988,Dominga Cuenca Velázquez,Kia,Picanto,2024,2,0
RON-4329,7347677251970,Oriana Valenzuela Gallo,Honda,Civic,2020,2,2
TRS-1535,6807713202124,Toni Casanova Cañizares,Toyota,Yaris,2005,5,3
KOH-4660,2912204454438,Maura Elorza-Cobo,Toyota,RAV4,2007,1,0
BMZ-3911,8025284050377,Pacífica Donaire Bellido,Toyota,RAV4,2005,1,1
UFQ-4670,7969422815087,Clara Báez,Hyundai,Santa Fe,2019,5,2
WHP-3736,9970991669550,Rosario Araujo Casanovas,Toyota,Hilux,2002,2,2
QMB-8793,6218930766076,Graciano Márquez Iñiguez,Mazda,BT-50,1997,4,1
KPQ-2487,7837013913580,Manu Leal Aguirre,Honda,Accord,2013,2,2
LEY-6853,9050212937457,Loreto Rosendo Vila Santamaría,Toyota,Hilux,2012,5,1
VVP-2203,6707995830887,Matías Maximino Cervantes Ferrando,Hyundai,Santa Fe,1998,4,0
BSK-8879,6074744254897,Custodia Cerdán Pozo,Hyundai,Accent,2010,3,2
JLS-3814,2421886209307,Modesto Suarez,Toyota,RAV4,1995,3,1
VDN-4475,7976589249159,Reyes Gonzalo,Hyundai,Santa Fe,2011,3,0
UOR-1575,6558183096710,Ruperta Zabala,Mazda,3,2005,4,0
TFF-7682,7885470689544,Nicodemo Tello Goñi,Honda,Fit,1999,2,2
DUZ-1150,1492214977712,Etelvina Calixta Roca Iglesia,Kia,Sportage,1996,2,3
PFO-3070,2669461666340,Viviana Girón Torrents,Toyota,RAV4,2019,1,0
MWF-0824,2148224251886,Jose Cebrián Costa Piquer,Hyundai,Santa Fe,2019,4,3
NPN-0306,6030371308131,Pancho Torrijos Guerra,Honda,CR-V,2021,1,2
GVQ-7412,7513317303802,Maxi Ángel,Hyundai,Accent,2015,4,2
DJI-9654,4432579027899,Brígida Alemany-Valenzuela,Mazda,CX-5,2005,5,2
DTZ-4845,8406461086366,Brunilda Pino Morales,Toyota,RAV4,2007,0,0
SYP-1690,8807443777498,Ester Collado Gelabert,Honda,Accord,2022,1,2
UVQ-1116,5299315357408,Rafaela Garcés,Honda,Accord,2020,4,3
PMK-9106,3831770187437,Juliana Ani Múñiz Mesa,Kia,Rio,2021,5,0
IFQ-1658,4362807185539,Amaya Ballesteros Garay,Hyundai,Accent,2003,5,1
XYG-3449,4700554657496,Verónica Iñiguez Rosell,Toyota,RAV4,2014,1,1
HIU-3349,4837591336988,Lupita Mur,Honda,Fit,1996,3,2
NFQ-9187,4769649302384,Atilio Ballester Villar,Kia,Rio,1995,1,1
NCM-5993,2132858634735,Soraya Jerez Mayol,Mazda,3,2021,3,1
JTX-8094,3329081123610,Fabiola Vila Revilla,Hyundai,Elantra,1996,4,2
APE-9763,1791210822167,Raúl Nico Manrique Galván,Toyota,Yaris,2018,1,2
FSR-5236,4909241026000,Elisabet Pereira Chaparro,Mazda,6,2023,5,3
LQT-6081,4768891239768,Amaro Giralt,Hyundai,Elantra,2001,1,0
PXS-3046,6554941050883,Milagros del Cánovas,Toyota,Yaris,1998,4,1
JBE-6957,9527164892016,Octavio Vázquez Roura,Hyundai,Tucson,2017,5,2
XKF-4339,4282036903697,Florencio Jorge Asensio Padilla,Mazda,3,1997,1,1
VXY-1444,9947684416684,Pili Berenguer-Roldan,Kia,Sorento,2019,4,1
IYR-4053,3407819076661,José Ángel Núñez-Goñi,Mazda,6,2024,2,2
KCS-6397,5376379255645,Hernán Villalonga Alcolea,Kia,Rio,2014,2,2
SXO-1575,3379500750105,Silvio Cabañas Ibarra,Kia,Sorento,2019,5,0
CGD-6990,7694174997324,Jose Francisco de Carrión,Mazda,3,2018,5,0
MET-3288,9411497312580,Morena Lara Anglada,Mazda,6,2013,5,1
QFW-8965,3687714963873,Eva Riera Andrade,Kia,Sorento,2007,0,3
RAN-2713,5054903114250,Eugenio Sans Grau,Hyundai,Accent,2017,1,2
PMY-0068,8333391187733,Melania Ortuño Dueñas,Kia,Sorento,1998,4,0
ZHI-0464,1114208790513,Heriberto de Roldan,Mazda,3,1997,4,2
AAZ-5982,6425052012406,Consuela de Pellicer,Mazda,BT-50,2000,2,1
RML-7738,6608643066928,Valerio Prudencio Rosales Granados,Kia,Sportage,2000,3,3
FFC-0129,7879525131027,Roque Estrada-Torrents,Hyundai,Accent,1995,5,0
MNE-1583,7129920309725,José Mari Caballero-Mur,Honda,CR-V,2021,0,1
IPV-3174,1356573248632,Ruperta Zamora,Kia,Sorento,2008,4,2
AWF-8238,7087789566540,Rodrigo Bejarano-Lladó,Kia,Sportage,1996,1,1
ZAC-9460,5715435870716,Ovidio Zamora Salvà,Honda,Accord,2018,2,0
CHN-5819,9328230765894,Cristian Galiano-Solsona,Mazda,6,2019,4,3
BZX-3339,7049711426622,Natanael Parra Vega,Kia,Picanto,2019,3,3
ROH-8814,5258936305854,Julia Soriano Guijarro,Hyundai,Accent,2008,4,3
ICO-3898,7611507322551,Joel González Bauzà,Toyota,Hilux,2019,3,2
LLZ-4988,6662586614634,Carmen Duran Hernandez,Toyota,RAV4,2001,2,2
JZY-3574,8093086847077,Roberta Codina Elorza,Hyundai,Tucson,2010,4,2
XTR-4947,2042885422639,Calixta Mesa Llorente,Toyota,Hilux,2015,2,2
XVD-2265,6950319268884,Vinicio Dueñas,Kia,Sportage,2009,3,3
TXL-9983,7999043905541,Hernán Gil Bernad,Honda,Fit,2023,3,0
EKX-9564,8227470707484,Domitila Roldán Lluch,Mazda,6,2011,0,2
QVC-6860,7327896852312,Maura Corominas Pineda,Mazda,3,2010,3,1
FTQ-0892,8587331715120,Susanita Acevedo Espejo,Toyota,Corolla,2007,4,2
ZQU-3588,7928306703971,Ámbar Lucas Ripoll,Toyota,RAV4,2012,1,3
IXR-9700,6460748753952,Lisandro Grau Robles,Honda,CR-V,2019,3,0
XRK-4630,7576849632640,Eric Vilar Benet,Mazda,6,2019,2,0
SIC-6425,4808990254169,Ricardo Checa Becerra,Toyota,Yaris,2022,2,0
GFQ-1867,5912682605955,Margarita Pineda Casanovas,Honda,CR-V,2007,0,3
WXL-4442,7929227704576,Flor Cerdá,Kia,Sorento,2002,2,3
CEZ-0728,9927348433647,Goyo Quero Oliver,Kia,Sorento,1996,1,1
BYF-6193,5717365235318,Rosalva Bermudez Muñoz,Kia,Picanto,2003,3,0
QTG-4316,3615533411025,Sara Bustos Ureña,Honda,Civic,2001,2,0
RLE-0451,8387592730942,Sabas Ismael Cerro Figuerola,Hyundai,Santa Fe,2020,0,0
ENF-7634,6129890732058,Paco Curro Marín Alonso,Hyundai,Elantra,2003,4,0
REZ-5722,3430336732458,Juan Antonio de Heredia,Toyota,Hilux,2014,1,2
DSH-3558,3344920112894,Hugo Arranz Rocamora,Honda,Civic,2008,3,0
ZPS-8112,2218491722719,Ruben Gracia,Honda,Civic,2016,5,3
