Placa,DPI,NuevoPropietario,Fecha
XAJ-1814,6282917665804,Lola Caballero Flores,2017-06-12
XAJ-1814,7274766186493,Lorena Herrero-Contreras,2017-03-27
LUU-4134,8287764139124,Clementina Rubio Márquez,2016-10-01
LUU-4134,5758301322726,Jenaro de Diaz,2016-11-21
NSX-3608,3142867802638,Azucena del Solsona,2015-03-18
NSX-3608,9791639553799,Aurelio Palacios Baeza,2017-01-23
NSX-3608,7363705669477,Paola Alcalá,2017-04-22
GUY-0793,3141671032023,Esteban Viana Nadal,2015-02-25
TAQ-0239,3191589919885,Cesar del Serrano,2021-09-12
ZDS-7523,5989157425867,Benjamín Requena Sanz,2022-11-08
ENE-8330,8544011780237,Jose Antonio Garrido Cobos,2016-07-14
ENE-8330,2247049260139,Fanny Elena Saura Arenas,2019-12-04
TUP-6461,5563404299258,Amado Amaya Zorrilla,2015-05-06
TUP-6461,8997465265050,Carmina Zaragoza Jiménez,2015-04-10
BHR-9761,9497789253423,Ildefonso Linares Bayo,2022-07-20
OBS-4159,1321412206571,Encarna Girón Manrique,2018-01-17
TPY-3040,2760659915596,Amancio del Mayo,2023-06-02
TPY-3040,6228052108638,Agustín Baños Ariño,2017-12-20
TPY-3040,6373860605563,Francisco Javier Saura Portillo,2021-09-01
RIT-1611,5164073852294,Rico Valenciano Castro,2022-08-12
TKS-5343,8514564205973,Edgardo Chamorro Losada,2023-03-21
TKS-5343,2061381100625,Jesusa Torrens Osorio,2019-11-21
TVP-7584,7215527748970,Abril Carranza-Gutierrez,2015-07-29
TVP-7584,3164807331812,Fabio de Castells,2018-04-23
TVP-7584,5822109371027,Saturnina Canales Ferrer,2022-12-18
XHI-9510,3231113317864,Ceferino de Hurtado,2015-11-08
XHI-9510,3931623250671,Amelia Viana Rodrigo,2023-06-03
FIH-2215,5552933497428,Ester del Oliva,2019-09-01
OLD-6151,5509530856555,Moisés Garrido Ayala,2017-01-03
GPK-5620,6183382734764,Jacinta Martin Vazquez,2015-12-07
GPK-5620,5600846460436,Zaida Sierra Leal,2017-09-15
GPK-5620,4951924789514,Marisa Porta-Ibarra,2017-12-01
YSI-3799,8336957128109,Amanda Vicens Falcó,2015-02-11
TCL-1985,4158021221767,Basilio Company Chaparro,2022-10-19
TCL-1985,9993170063054,Gema Donoso Barrio,2016-07-09
ZWO-2312,9042148143577,Félix Bayón-Vergara,2019-10-20
LFO-7708,9313330070361,Eufemia Otero-Higueras,2022-11-28
LFO-7708,5554010911515,Fermín Ibarra Vara,2016-12-11
LFO-7708,7233154954543,Curro Calzada Sanmiguel,2023-06-13
BAK-4415,4823462152854,Ángeles Eli Aguilera Acuña,2020-05-19
BAK-4415,4083850335904,Salomón Aníbal Abascal Tapia,2015-07-18
PUV-0547,4080397750959,Cristian Álvarez Fuentes,2024-10-31
GTG-1374,4405044454619,Xiomara Aroca Zabaleta,2023-12-24
GTG-1374,8416708146979,Paloma Marti-Jáuregui,2021-10-07
GTG-1374,5431049210614,Fabiola Rivas Rozas,2018-06-13
VQU-7437,1803129225979,Severo Leonel Morán Comas,2022-04-19
VQU-7437,2196638390454,Abilio Rivero Gras,2024-07-26
QSG-2782,4128323021743,Ernesto Vázquez-Yuste,2015-08-26
QSG-2782,7244212084036,Francisco Javier Francisco Pino,2024-04-12
SZQ-8328,7115648143921,Estrella Berenguer Cabeza,2015-01-23
SZQ-8328,7115353658465,Rodrigo Guzman Alberto,2023-10-11
SIV-4245,4898151619012,Josué Ezequiel Alcántara Alemán,2017-10-08
GXC-1900,5165003966848,Aurelia Escribano Fajardo,2017-07-27
GXC-1900,9108967032491,Félix del Olmedo,2015-05-03
GXC-1900,9110805972557,Reyna Tatiana Vicens Vicens,2022-01-12
QPV-3491,3166327825762,Eleuterio Ferrán Aznar,2019-01-17
UIF-5398,4604064929010,Rodolfo de Quintana,2017-11-14
UIF-5398,6717103038953,Baldomero Ruben Aroca Diéguez,2019-05-05
AIR-7795,4578164364969,Reinaldo Mateo Botella,2021-09-12
AIR-7795,6329548665653,Dulce Giralt Beltrán,2017-02-04
YCB-4946,3013868171810,Silvio Casanovas Cuéllar,2021-10-28
ZOM-0552,2987063493254,Fabiola Lamas Sánchez,2024-08-21
KUH-8188,2757746774975,Ismael Ribera Escrivá,2018-05-31
XYS-0800,7910807386123,Ileana Rosales Salcedo,2019-12-21
XYS-0800,5938636390154,Jimena Samper Manso,2015-03-22
HXI-0555,3462083554487,Felix Bravo Guillén,2024-12-16
ZRQ-0026,1538045647204,Sabina Lumbreras Salamanca,2018-10-25
ZMC-9194,8456488291069,Santos Fonseca,2017-07-26
NHP-4414,8989852726599,Plinio Arias,2022-09-01
WDU-6352,3518271371064,Pascual Sanmartín,2023-10-06
WDU-6352,7845208758529,Candelaria Paca Pinedo Benet,2018-02-06
WDU-6352,3279184745255,Sergio Alcaraz Andreu,2017-10-25
URY-5318,7463141750012,Antonia Perera,2021-07-03
PNA-8128,4860636816967,Sofía Ballesteros Cáceres,2020-07-07
PNA-8128,3280750299920,Federico Mora Morillo,2022-04-01
PNA-8128,6628172414630,Josué Huerta Suarez,2023-05-31
VUW-1722,9068897470934,Ruben Moreno Vizcaíno,2020-11-16
VUW-1722,4603987874682,Jose Angel Alberola Ramos,2021-11-04
TOX-5841,3267613199612,Charo Mármol Morata,2023-11-08
TOX-5841,4365212413615,Elpidio España Llanos,2024-05-01
DBQ-9255,5855679373643,Ainoa Franch Burgos,2019-09-30
XIU-2533,8818748631068,Graciano Morata,2015-08-15
XIU-2533,7335200689664,Raúl Amores Zabala,2017-06-03
XIU-2533,5167115643931,Dora del Goicoechea,2019-06-02
RQN-7202,3466410270127,Ciro Ríos Cervera,2016-08-15
RQN-7202,2835645092012,Tania Villaverde Revilla,2024-09-02
RQN-7202,5690208769164,Wálter Pacheco Osuna,2019-05-11
FMH-9511,3288488218856,Eutropio Benitez Pinto,2024-12-17
ZUF-1751,4248897954118,Marcelino del Velázquez,2024-02-12
ZUF-1751,3691109598873,Prudencia Roselló Garay,2022-07-13
ZUF-1751,7376883817213,Macario Polo Montalbán,2018-11-25
IWH-0069,7926476543341,Demetrio Oliva Vilar,2023-01-18
IWH-0069,1362282969510,Tito Verdugo Cantero,2022-02-02
IWH-0069,3202608060642,Celia Acosta Julián,2023-12-27
XBL-7619,5618923234565,Alonso Chaves Machado,2017-10-08
XBL-7619,2709034598450,Pablo Madrigal Arjona,2017-11-22
XBL-7619,7840225297738,Rufina Grau Mulet,2016-04-01
AEV-6162,7435169612812,Celestina del Grande,2017-06-11
AWD-3123,8546693779761,Viviana Adadia Echevarría,2018-01-29
AWD-3123,1812586012298,Alba Cabeza Tamayo,2022-03-28
REE-1558,7691598945799,Fidela de Girona,2023-04-18
REE-1558,3778120775399,Roberto Salas Pulido,2019-12-21
REE-1558,6773856834028,Edgardo Cárdenas Palacio,2016-06-01
SMG-4631,3224579672696,Concepción Villar Carmona,2020-05-02
SMG-4631,7669885408401,Otilia Busquets-Montenegro,2024-06-05
SMG-4631,4479015051951,Nacio Ayuso Palma,2024-08-03
AQQ-4604,3859777327196,Leopoldo de Bustamante,2017-02-19
YQD-7589,9548406501095,Marita del Jerez,2015-04-12
YQD-7589,8265319356391,Toribio Ariza-Alegria,2021-11-19
HBJ-3975,1083502632530,Vito Ariño,2020-11-17
HBJ-3975,8518226330399,María Luisa Carbonell Ariza,2024-02-29
VIY-7854,2505387962944,Nacho Peral Benitez,2016-11-21
VIY-7854,9352390248497,Camila Vizcaíno-Vergara,2022-12-16
VIY-7854,7369736353550,Marcela Mendoza Zorrilla,2021-06-28
KVW-3394,6337499788805,León Caparrós Blanes,2018-10-13
KVW-3394,3306036625433,Rosalina Pla Sarabia,2022-09-09
KVW-3394,6337581439383,Kike Caparrós-Varela,2015-04-23
EXQ-6051,7861806981991,Alfonso Quintanilla Goicoechea,2016-04-08
EXQ-6051,5590788636541,Hilario Viñas-Valencia,2017-05-04
RJX-7623,4736066970788,Emilio Portillo Crespo,2024-02-09
RJX-7623,8464961791633,Consuela Casanova Miguel,2017-08-11
RJX-7623,8320594548436,Joan del Jáuregui,2017-03-10
MVA-0070,6398654163539,Juan Francisco Llobet Carballo,2022-11-05
OMT-5291,5145465460347,Jose Antonio de Montalbán,2015-11-10
OMT-5291,8701696895268,Vito Gallardo Herranz,2023-12-15
IDX-0259,1652600062621,Salomón Ángel Valencia Buendía,2021-05-01
IDX-0259,3754222725933,Etelvina Ascensión Marí Roca,2021-05-05
YIJ-5207,8081665394105,Feliciana del Morera,2016-07-04
CSH-0492,9085993646737,Teodoro de Cardona,2018-09-21
CSH-0492,4493648290013,Rafael Santiago Miralles,2020-07-17
CSH-0492,3652682279599,Lara Ballester Peláez,2022-02-06
VWB-5764,9318250317866,José María Pintor Alberdi,2023-01-21
VWB-5764,7147741838545,Marcelo Iván Boix Suarez,2016-10-29
VWB-5764,6274876041329,Dalila Mariscal Yuste,2023-05-25
TCB-0131,4135202130841,Gastón Lasa Conde,2023-09-09
TCB-0131,7960428183226,Ezequiel Corominas,2018-08-04
PYM-3244,9881941118242,Nando González,2024-08-27
PYM-3244,5789773026920,Ceferino Losa Almansa,2020-08-14
MJL-0257,7359904274866,Buenaventura de Bernat,2019-08-19
MJL-0257,3755930171341,Amado Aureliano Español Hoz,2024-04-10
YWU-6349,9876149055309,Mónica Tania Peiró Montenegro,2021-05-26
YWU-6349,7066123558083,Ambrosio Salgado,2021-10-16
YWU-6349,5166460689059,Ceferino Alcántara Querol,2019-05-11
CNN-3494,5859872412981,Felisa Báez Camacho,2021-07-07
CNN-3494,7411499755173,Lidia de Viana,2018-05-04
GSM-8048,6559410601705,Beatriz Juliá Morillo,2015-07-14
GSM-8048,5581290135862,Dorita Marcos,2023-06-07
KTZ-5656,8882864834490,Lucila Ariel Salcedo Gracia,2022-05-06
KTZ-5656,2156540795144,Noemí Roca-Barragán,2018-08-21
XEQ-4063,4246624110907,Noelia Quesada-Viana,2021-08-01
UDK-3495,6523777549363,Modesta Gabaldón Blanco,2015-12-24
UDK-3495,8770338197778,Edgardo Muñoz Tirado,2017-04-03
UDK-3495,8955007617833,Rafaela Nadal,2022-06-20
DLA-7931,9976218413512,Brígida Sola Prada,2016-04-04
CCB-7938,7729459414381,Bárbara Fajardo Martin,2020-09-26
CCB-7938,4465693473337,María Manuela Vendrell,2017-02-01
MFL-1074,3802346283875,María Manuela Duarte Guillen,2019-05-25
JED-1367,5231977543690,Dolores Solano Gelabert,2017-04-21
JED-1367,1442328859039,Cristian Martínez Morera,2015-04-27
MQB-5248,6434874960703,Cloe Acero-Anguita,2022-07-31
MQB-5248,8856139889767,Cayetana Herrera Garmendia,2016-05-05
MRC-3083,7847099841117,Daniel de García,2018-12-19
MRC-3083,5643883877746,Abigaíl del Tolosa,2022-05-04
MRC-3083,8659106599906,Cintia Romeu Boix,2023-02-26
NDU-8920,8758340812667,Aurelio Arévalo Guijarro,2023-02-19
NDU-8920,2906130275371,Jacinto Soto,2017-01-10
SSA-9162,5337041227632,Aitor Alberola Aguilera,2016-12-18
YDX-3212,3125472398351,Obdulia Gaya Mir,2019-09-15
MEO-1252,9925735883079,Beatriz del Poza,2022-07-28
MEO-1252,6415633092256,Fabiana del Garcés,2017-12-22
XTS-6639,6725749132203,Chus Lastra Bejarano,2017-06-05
XTS-6639,5394004605466,Melchor de Rosell,2020-02-02
XTS-6639,7044819845963,Sancho Viñas Leon,2017-09-12
LFJ-1634,9283771583903,Joel Viñas Solé,2022-11-07
LFJ-1634,7912640395164,Josefa Criado,2018-06-15
NUN-7962,1349468375257,Juliana Santos Benavides,2020-08-27
NUN-7962,1562339604394,Marino de Vilanova,2021-04-10
QSV-0508,9342747076301,Jacinta Marquez Guerra,2020-04-22
QSV-0508,5292239791851,Jose Angel del Pareja,2021-04-03
FVM-0215,3603546526822,Fabián Perales Hernandez,2015-02-10
FVM-0215,9883986971832,Severo Solera Dalmau,2024-03-03
FVM-0215,8720349846044,Aitana Figueroa Iborra,2023-07-17
WQH-1605,6334754204612,María Luisa Dueñas-Crespo,2018-09-28
MAO-8767,3435679315616,Osvaldo Cabezas Nicolás,2020-12-15
GVF-8964,2826190912979,Evita Urrutia Juliá,2019-08-06
TQF-2223,8347266689258,Albano Uría-Tejera,2018-06-07
TQF-2223,7262602386768,Dionisio Abascal Vall,2019-01-14
TQF-2223,6972930403345,Angelina Haro,2021-02-20
QIP-4206,1974680763280,Anselma Galan Jáuregui,2024-09-23
QIP-4206,2272030069131,Jovita del Zamorano,2015-06-06
QIP-4206,7157907865067,Raúl Cabeza Peñas,2022-12-26
JMU-5797,1068393716255,Ileana Infante-Cortes,2018-03-24
AXI-1151,1599887023220,Paloma Doménech Reig,2024-07-31
AXI-1151,3621580263162,Jacobo Lastra Campillo,2022-10-15
KNL-5317,8827762684586,Aristides Cifuentes Meléndez,2023-07-02
KNL-5317,5174580894845,Sonia Segura Marti,2016-08-06
SYO-9628,1918982864258,Severino Amaya Maza,2021-05-18
SYO-9628,4583655302806,Maura Zoraida Mateu Alvarez,2015-07-22
SYO-9628,4747413808685,Montserrat Ferrera Robledo,2021-05-06
RXH-6920,5577669058073,Mamen Verdú Moliner,2019-05-05
RXH-6920,3413059229125,Amalia Olmedo Alcalde,2019-12-24
NGK-5123,1694094231913,Lupe Quintero Gimenez,2019-01-26
DSG-8958,7594578376095,Rodolfo Vives Calatayud,2017-06-16
TAX-4995,8134230281786,Edelmiro Farré Porcel,2016-10-01
TAX-4995,8908771317925,Nando Joaquín Castell Barros,2015-10-03
TAX-4995,5144363633540,Jennifer Ferrando Almeida,2016-11-03
XAV-7299,1824877922537,Patricia Montenegro,2023-01-20
XAV-7299,5487928808297,Gema de Camps,2017-10-26
QTU-1418,6009494693147,Enrique Carbonell-Navarrete,2019-01-15
QTU-1418,6108336568033,Aníbal Sotelo Pazos,2023-09-12
QTU-1418,9042180264588,Priscila Teresita Ariza Falcó,2022-08-17
CUF-3267,8512621860747,Gaspar Oliveras Fuertes,2021-03-16
CUF-3267,1143332403387,Florinda Escamilla,2019-04-05
IWZ-7756,3424764684718,Felicia Pou Baños,2023-03-13
DDK-9778,7055373391938,Jesús Yuste Carro,2021-08-03
DDK-9778,6613870297053,Martina Mosquera-Saavedra,2016-05-17
FFN-5455,4585238971836,Anna Marin-Cuervo,2024-12-18
FFN-5455,3689907464727,Pili Emelina Heredia Benavente,2020-11-21
FFN-5455,1967375650139,Amando Llamas Carlos,2018-09-11
VMH-1598,9951223249701,Jerónimo del Orozco,2024-09-12
ZYM-9392,4510918482735,América Lina Mena Baños,2024-09-09
ZYM-9392,3082691759599,Eloísa Cabo-Báez,2021-10-28
ZYM-9392,9090031195224,Miguel Ángel Asenjo-García,2021-05-11
AYO-9042,3833723023010,Modesta Becerra Pablo,2018-03-09
OWN-4724,7469759472251,Maribel Seguí Cobos,2021-06-11
FKT-3272,4611808180000,Azeneth Recio Mayoral,2016-04-18
FKT-3272,2827924711178,Rebeca Bello Cózar,2019-07-03
BKL-3033,1565050092937,Nacio Maza Cantón,2015-11-06
GDA-3733,6941889710479,Pío Morcillo Oller,2022-12-24
GDA-3733,4226129898664,Gabino Dávila Vilalta,2024-03-06
GDA-3733,3906128980191,Alejandro Verdejo Orozco,2015-11-24
ZSW-4726,9500010966236,Alejandro Pardo Pons,2017-08-02
ZSW-4726,1800771945825,Sergio de Cortés,2018-08-05
YPS-7398,7350377006058,Carlito Segura Rosselló,2016-02-18
YPS-7398,9550492266892,Albert Mancebo Mancebo,2017-08-24
YPS-7398,4008934567424,Melchor Almansa Marqués,2019-01-16
BUI-4399,5280722609016,Trini Lobo Dalmau,2015-04-03
BUI-4399,2293330344791,Ascensión Mirta Báez Vazquez,2015-10-02
BUI-4399,4823879655065,Jose Miguel Prudencio Ibarra Nevado,2018-02-02
NNB-7813,2142033238041,Benito Gomis Lillo,2021-12-28
OXG-0476,1095505562283,Manu Sarmiento Rey,2021-12-10
GFO-9586,4866638513338,Diego Pinedo Cerro,2018-11-01
GFO-9586,3474751003639,Claudio Mancebo Barón,2024-07-16
GFO-9586,3936893639257,Olimpia Arnaiz Pla,2019-08-28
KMH-9951,4176722267332,Herberto Cid Álvaro,2015-03-14
KMH-9951,4183803397286,Francisca Pareja Saez,2023-05-26
HRN-8735,1250440466099,Clementina Vera Almansa,2024-10-17
GNT-4697,5001623790640,Ramón del Escolano,2016-10-08
GNT-4697,1094344786487,Luciano de Peláez,2018-12-03
JDN-0139,2112617500931,Mohamed Río Acero,2017-08-18
JDN-0139,3039579183762,Otilia de Esteban,2019-07-16
QKQ-8102,8151405772535,Angelita Agustín Pozuelo,2017-07-06
QKQ-8102,4830257474129,Valentina Antón Villalobos,2022-07-23
QKQ-8102,4268341195568,Mario Jose Ramón Bou Bellido,2020-10-23
GFR-4563,8439589643694,Baldomero Coello Folch,2018-10-22
GFR-4563,1974636210144,Alondra Santiago Ribes,2015-01-03
JEL-1446,7142571573437,Rosa María del Moya,2022-10-24
JEL-1446,1068508239209,Trini Valencia Vicente,2018-08-07
JEL-1446,4502403750216,Marisol Lucena Cal,2018-07-18
WEJ-6061,8125524229268,Pascual Carrillo Bou,2020-12-18
WEJ-6061,8553711363332,Baldomero Soriano Giménez,2021-01-07
PQW-9406,2300258777933,Wálter Enríquez Granados,2023-07-01
JTT-2459,6008507437228,Rodolfo Sanmiguel,2024-05-21
JTT-2459,7175215441954,Norberto Ciriaco España Alegria,2023-09-09
JTT-2459,6730834491777,Román de Martí,2019-07-11
QNL-1527,4473964586292,María Pilar Hervás Escolano,2017-12-13
QNL-1527,3698709516568,Nicanor Martinez,2018-01-02
BJF-2632,5145727517757,Federico Venceslás Torres Madrid,2023-08-17
BJF-2632,2320451260140,Eutropio Aroca Agullo,2015-06-17
BJF-2632,9777276743957,Rafa Camps Manrique,2018-12-07
UOK-8430,5661022142793,Eugenio Cases Pérez,2024-04-16
UOK-8430,2271729685492,Cristóbal Royo Ródenas,2015-03-04
UOK-8430,4624918320381,Santiago Fulgencio Castejón Barbero,2019-10-18
LIV-9994,1956591526649,Emigdio Andreu-Ruiz,2020-10-18
LIV-9994,9156723827534,Reina Barrios Noriega,2017-05-31
LIV-9994,5816886149867,Juanita Iñiguez Trujillo,2015-06-23
EPP-4019,4782071449714,Chucho Chacón Amat,2023-01-12
EPP-4019,6929951665079,Íñigo Íñigo Beltrán Morell,2020-02-16
UJX-0898,3417602040260,Hernando Rodríguez Cases,2016-03-28
LTS-4496,9255125048585,Calixto España Cánovas,2018-04-24
LTS-4496,9408063404116,María Belén Español,2024-12-28
LTS-4496,2770222020451,Victorino Acosta Riera,2015-11-27
ZDG-3110,8444884163383,Fulgencio Juan Iglesias Solís,2023-07-27
JKK-3507,2809540368849,Abril Saturnina Pineda Arana,2023-07-20
RFA-9563,9072102578076,Eusebia Camps-Lucas,2024-01-14
RFA-9563,1574441887341,Benigno García Pedraza,2015-12-13
RFA-9563,2626766750988,Úrsula Gibert Arias,2017-06-07
ZIW-1786,2459430808744,Pepita Guzmán Manzano,2021-06-26
ZIW-1786,9556649293130,Juanito Villalonga Escamilla,2017-07-25
ZIW-1786,6674605873874,Zoraida de Bonilla,2021-06-21
QBY-8828,6151811368517,Isaac Romero-Pastor,2016-06-05
QBY-8828,2784954366012,Carla Quintana-Uriarte,2019-11-24
DRB-6846,5364227825704,Micaela Cerdá Orozco,2018-06-07
DRB-6846,4148357818517,Emigdio Expósito Landa,2024-08-12
DRB-6846,5749628559581,Rubén Custodio Gutiérrez Maestre,2023-06-02
CNG-2452,4229857884555,Samanta Llamas Muro,2019-12-24
CNG-2452,4028583882201,Gilberto Valentín Osuna,2024-04-21
DCY-9830,1944666667735,Maura del Caballero,2021-09-04
DCY-9830,1568713791570,Félix Baños,2023-06-21
FCN-8553,2665952370666,Leandra Jaume,2021-04-16
FCN-8553,8315612793581,Josefina Pazos Somoza,2015-06-17
PYB-8148,8194166062159,Rosendo Miró Córdoba,2016-09-23
PYB-8148,2223186887280,Flor Alegre,2020-01-21
ZAU-5351,5433374898071,Montserrat Gras Nogueira,2018-11-02
ZAU-5351,7842880057503,Paco Barba Casas,2015-08-15
ZAU-5351,8725818452751,Cándido Dueñas Sáez,2019-11-29
ZQM-6296,9124110846114,Raúl Maldonado-Calleja,2017-08-10
AQL-1521,3556243311436,Fanny Guerra Castro,2016-04-12
YPP-1481,6370069426083,Salvador Baquero Castellanos,2021-11-22
RJI-2184,8019598186367,Clara Sobrino-Amaya,2023-05-02
RJI-2184,6285507374300,Leonardo del Román,2024-01-13
BLL-4837,4393412405057,Albina Carmela Carrillo Bolaños,2022-09-13
BLL-4837,7861740984287,Sebastián Arco Vilar,2022-07-09
QZZ-5660,1692740005746,Sabas Lasa Maldonado,2017-07-17
UJN-8513,3840345264525,Caridad Carrión-Zaragoza,2017-11-18
UJN-8513,8573350045493,Guadalupe Escobar,2017-01-02
BFJ-7065,5715942740031,Humberto Salcedo Coello,2023-11-28
BKW-0953,7917569034829,Gilberto Tejero Antón,2015-02-24
IBE-0710,5246874787751,Antonia del Saura,2023-04-08
IBE-0710,2343674539322,Amalia del Esteban,2017-02-10
FAI-0786,9837127291208,Hilda Sala Anaya,2017-01-24
FAH-9654,5589404259531,Juana Velázquez Armas,2017-10-02
FAH-9654,7065332575323,Chus Heras Águila,2016-12-18
FAH-9654,4665523399705,Josefa Calvet,2016-07-15
SWJ-2104,9741580798258,Edmundo Bernal Garcés,2017-05-08
SWJ-2104,6594540657845,Porfirio Milla Menendez,2020-01-17
OKH-7577,4567557833083,Andrés Pellicer Roca,2018-09-27
OKH-7577,7561646846259,Basilio Carrera Conesa,2022-06-26
CFK-5472,9783029002829,Dan Bertrán Mena,2022-08-13
XBE-4165,4976376304791,Carmelita Luque,2019-01-09
VUI-7827,9978926375744,Heraclio Donoso Viñas,2024-06-21
SLW-2213,4890554209439,María Fernanda del Sainz,2023-03-25
FEE-8971,8876976996402,Emigdio Gelabert Márquez,2021-06-03
FEE-8971,5795844236198,Rosaura Mir Alegria,2015-04-22
FEE-8971,5471494404616,Abigaíl Xiomara Padilla Valentín,2023-04-24
ZIO-2248,6031008127907,Pastor Alvarado-Cadenas,2021-07-06
ZIO-2248,5824003501407,Francisco Javier Naranjo,2022-08-28
ZIO-2248,9940475807599,Fabio Múgica Montesinos,2018-08-10
DMN-4297,2631151425732,Maristela Cuervo,2019-11-22
DMN-4297,3601753765552,Marisa Benigna Ramirez Salamanca,2017-11-09
XBN-9979,5650294488246,Amparo Acedo Ávila,2020-09-05
XBN-9979,3946887942804,Pedro Balduino Cañas Soria,2021-05-29
IDQ-6005,8787358725734,Eustaquio Benjamín Azorin Noriega,2023-05-10
IDQ-6005,5581570308899,Estela Marquez Barco,2017-08-23
URW-3034,1945579617574,Jordana Monreal Herrera,2019-02-18
MOL-9344,9208205438768,Serafina Buendía Roura,2024-06-15
MOL-9344,9851183397297,Odalis Macarena Verdugo Tena,2016-03-22
MOL-9344,9483177989342,Lázaro Salmerón Marti,2024-12-07
ZWE-0326,5727021445105,Úrsula Gallego Osuna,2019-05-22
ZWE-0326,6182659620868,María del Bertrán,2019-11-19
ZWE-0326,2209117060234,Teófilo Zaragoza Varela,2016-11-02
RRE-2217,6001371106401,Natalio Fonseca,2015-07-19
RRE-2217,2790377189096,Ariadna de Vázquez,2017-01-26
RRE-2217,8411222882465,Jeremías Lasa Gallardo,2022-11-21
ZRW-9301,3320306220708,Marcela Elías Sancho,2018-07-19
ZRW-9301,6532200324021,Gisela Martín Mendez,2021-03-24
YGJ-5781,6472262861235,Paca Torres Soria,2019-05-30
YGJ-5781,3162406124757,Victorino Roca-Acero,2018-05-25
YGJ-5781,2350892528024,Hugo Bustos-Pedraza,2022-08-26
ZSG-9799,5943723010206,Gabriel Francisco Jordá Carretero,2017-06-06
ZSG-9799,2484511781328,Agustina Vera Isern,2017-04-11
ZSG-9799,4848924181823,Reyes Castelló Fiol,2022-09-16
GWL-0159,9526254256785,Ángel Perales-Antón,2015-10-25
GWL-0159,2788705438270,Valentina Meléndez Iglesias,2016-02-22
NYR-5486,7731469097447,Primitivo Barrio Fiol,2024-12-01
RDN-3482,4528458891843,Ricardo Bustamante Mendizábal,2016-09-09
RDN-3482,3126582922506,Eulalia Hoyos Muñoz,2022-03-17
ANG-0422,7313727157660,Íñigo Ferrándiz,2024-03-29
LPD-6688,1769792935448,Adriana Casanova Alvarado,2023-08-08
QQS-4563,7504525595861,Geraldo Jara Huguet,2021-05-26
QQS-4563,8389818700735,Roberto Balaguer Alsina,2023-10-02
QQS-4563,2844872457601,Evangelina Fuentes-Cabanillas,2017-08-27
RBP-0223,2705365138356,Francisco Javier del Alfaro,2021-03-30
SSJ-6703,2216429721277,Eladio Ricardo Macias Rueda,2020-01-10
STL-1976,3189875746399,Teobaldo del Mate,2016-07-17
YRW-2169,9325892204894,Pío Larrañaga,2018-11-11
YRW-2169,8450757144973,Yolanda Amorós Palomar,2018-02-01
YRW-2169,6289809849342,Balduino Malo Bernal,2022-12-13
YOZ-6154,8940936803491,Marcia Batalla Cervera,2021-03-08
YOZ-6154,8645745559284,Valeria Zurita Oller,2024-12-15
YOZ-6154,8314465813610,Casemiro Jove Cal,2021-12-30
AUV-0599,6561220336091,Benita Vargas-Sans,2023-11-29
AUV-0599,9935722520159,Silvestre del Piñol,2021-02-05
SCX-4953,4419228691254,Melchor Borrás Calvet,2021-01-08
WYV-0267,9486246698601,Teobaldo de Pla,2018-02-27
WYV-0267,5784680064477,Rosa María de Feijoo,2021-04-04
WYV-0267,1949957052246,Rosalinda Díez Muro,2020-12-16
UCO-7984,4873085669860,Sonia Domingo,2018-11-25
UCO-7984,6084120622369,Benjamín de Parra,2022-04-21
UCO-7984,6683339522360,Mamen Gual Buendía,2019-03-07
ZHX-9872,9934050214701,Vicenta Villaverde Girón,2019-09-23
ZHX-9872,1059741758835,Pedro Pons Agustí,2019-06-02
PEJ-5314,6813211481436,Ofelia Piña Canet,2023-10-16
PEJ-5314,6415520924725,Angelina de Abril,2017-06-10
PEJ-5314,7681142222591,Casandra Zapata Velasco,2017-10-18
KIG-0493,4235755081130,Remigio Acosta Valbuena,2019-07-06
KIG-0493,9720850795044,Guadalupe Gabaldón Cuervo,2022-11-17
KIG-0493,3686944782834,Cristóbal de Monreal,2023-11-18
AOK-9575,1898186680569,José Luis Armando Rosado Villalonga,2019-08-22
AOK-9575,9057243475395,Onofre Moliner Castilla,2021-01-20
VSD-8830,8456317947707,Blas Jacinto Hurtado Narváez,2020-10-21
VSD-8830,5334945939813,José Ángel Fortuny Ballesteros,2020-12-14
VSD-8830,2013986906063,Máxima Blanca-Seguí,2017-03-26
PSZ-0746,8511576755860,Amando Pavón Pinilla,2023-06-27
PSZ-0746,5665338194046,África Monreal Tolosa,2022-06-01
OZR-6694,2350431638691,Gabriela Atienza Fortuny,2018-10-19
BGS-3288,7239898629897,Ibán Olmo-Armas,2022-09-03
BGS-3288,4221053189761,Francisco Javier Criado Agudo,2022-02-25
XWC-2310,3783950196964,Azucena de Paredes,2023-07-25
FDI-5145,5086085823949,Reynaldo Reina Pellicer,2020-10-30
FDI-5145,2415996685421,Flavia del Garzón,2015-07-31
FDI-5145,3994527516288,Mireia del Gimeno,2017-05-10
WSN-2351,1427070327663,Fabiola Gil Amador,2023-05-23
WSN-2351,7728713865805,Marisela de Benavente,2015-10-27
WSN-2351,6634195131470,Felipa Encarnación Gimenez Feijoo,2020-07-28
KYW-3083,4952197724425,Lucía Tamarit Pons,2019-02-06
KYW-3083,5694764116342,Camilo Pinto-Morera,2020-08-27
KYW-3083,9027252959765,Eva María Sáez Sierra,2017-02-14
IBY-2796,6471121690304,Ovidio de Carrasco,2017-07-10
IBY-2796,9497483251256,Manu Gallo Mercader,2019-08-23
